Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
DeAndre Hopkins,HOU,12,10,105,1,5,66,6.6,39,3.9,6.9,0,,0,0.0,0,130.9
Demaryius Thomas,HOU,3,3,61,0,3,25,8.3,36,12.0,8.3,0,,0,0.0,0,118.7
Lamar Miller,HOU,2,2,27,0,1,-2,-1.0,29,14.5,-1.0,0,,0,0.0,0,118.7
Ryan Griffin,HOU,2,1,13,0,1,3,3.0,10,10.0,10.5,0,,0,0.0,0,70.8
Jordan Thomas,HOU,1,1,7,1,1,7,7.0,0,0.0,7.0,0,,0,0.0,0,135.4
Jordan Akins,HOU,3,0,0,0,,0,,0,,6.0,0,,0,0.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Jeff Heuerman,DEN,11,10,83,1,6,20,2.0,63,6.3,2.0,2,5.0,1,9.1,0,128.4
Emmanuel Sanders,DEN,9,6,47,0,2,33,5.5,14,2.3,9.6,0,,1,11.1,0,79.4
Courtland Sutton,DEN,5,3,57,0,3,23,7.7,34,11.3,13.4,1,3.0,0,0.0,0,99.6
Devontae Booker,DEN,4,2,9,0,0,-4,-2.0,13,6.5,0.3,0,,0,0.0,0,56.2
Phillip Lindsay,DEN,3,2,24,0,1,-5,-2.5,29,14.5,-3.0,0,,0,0.0,0,91.0
Andy Janovich,DEN,1,1,9,0,,1,1.0,8,8.0,1.0,0,,0,0.0,0,104.2
Matt LaCosse,DEN,1,1,44,0,1,15,15.0,29,29.0,15.0,0,,0,0.0,0,118.7
Tim Patrick,DEN,4,1,17,0,,10,10.0,7,7.0,13.0,0,,0,0.0,0,44.8
