Quarter,Time,Down,ToGo,Location,GNB,SEA,Detail,EPB,EPA
1,8:56,3,1,SEA 1,0,0,Eddie Lacy left guard for no gain (tackle by Malcolm Smith and Bruce Irvin),5.170,3.550
1,8:10,4,1,SEA 1,3,0,Mason Crosby 18 yard field goal good,3.550,3.000
1,8:10,,,GNB 35,3,0,"Mason Crosby kicks off 71 yards, returned by Doug Baldwin for 28 yards (tackle by Brad Jones). Doug Baldwin fumbles, recovered by Morgan Burnett at SEA-23",0.000,4.040
1,8:01,1,10,SEA 23,3,0,Eddie Lacy right tackle for 7 yards (tackle by Tony McDaniel and Kam Chancellor),4.040,4.560
1,7:26,2,3,SEA 16,3,0,Eddie Lacy left tackle for 9 yards (tackle by Bobby Wagner and Jeremy Lane),4.560,5.600
1,6:40,1,7,SEA 7,3,0,Eddie Lacy up the middle for 1 yard (tackle by Tony McDaniel and Bobby Wagner),5.600,4.950
1,5:53,2,6,SEA 6,3,0,Aaron Rodgers pass incomplete short left intended for Jordy Nelson,4.950,4.040
1,5:48,3,6,SEA 6,3,0,Aaron Rodgers pass complete short right to Randall Cobb for 5 yards (tackle by Earl Thomas),4.040,3.550
1,5:10,4,1,SEA 1,6,0,Mason Crosby 19 yard field goal good,3.550,3.000
1,5:10,,,GNB 35,6,0,"Mason Crosby kicks off 65 yards, touchback",0.000,-0.280
1,5:07,1,10,SEA 20,6,0,Marshawn Lynch left tackle for 3 yards (tackle by Ha Ha Clinton-Dix),0.280,0.140
1,4:32,2,7,SEA 23,6,0,Russell Wilson sacked by Julius Peppers for -3 yards,0.140,-0.960
1,3:53,3,10,SEA 20,6,0,Russell Wilson pass incomplete short right intended for Luke Willson,-0.960,-2.030
1,3:48,4,10,SEA 20,6,0,"Jon Ryan punts 39 yards, muffed catch by Micah Hyde, recovered by Micah Hyde and returned for no gain",-2.030,-1.860
1,3:39,1,10,GNB 44,6,0,Aaron Rodgers pass complete short left to Jordy Nelson for 15 yards (tackle by Byron Maxwell),1.860,2.850
1,3:02,1,10,SEA 41,6,0,Aaron Rodgers pass incomplete short left intended for Jordy Nelson,2.850,2.310
1,2:58,2,10,SEA 41,6,0,Eddie Lacy right tackle for 9 yards (tackle by Bobby Wagner and Tony McDaniel),2.310,2.310
1,2:10,2,10,SEA 41,6,0,Timeout #2 by Green Bay Packers,2.310,2.810
1,2:10,3,1,SEA 32,6,0,John Kuhn up the middle for 3 yards (tackle by Kevin Williams),2.810,3.640
1,1:28,1,10,SEA 29,6,0,Aaron Rodgers pass complete short middle to Richard Rodgers for 11 yards (tackle by Kam Chancellor),3.640,4.370
1,0:46,1,10,SEA 18,6,0,Eddie Lacy up the middle for 5 yards (tackle by Bruce Irvin),4.370,4.610
1,0:06,2,5,SEA 13,12,0,"Aaron Rodgers pass complete short right to Randall Cobb for 13 yards, touchdown. Penalty on Michael Bennett: Defensive Offside (Declined)",4.610,7.000
1,0:06,,,SEA 2,13,0,Mason Crosby kicks extra point good,0.000,0.000
Quarter,Time,Down,ToGo,Location,GNB,SEA,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,,,,GNB 35,13,0,"Mason Crosby kicks off 65 yards, touchback",0.000,0.280
2,15:00,1,10,SEA 20,13,0,"Penalty on James Carpenter: False Start, 5 yards (no play)",0.280,-0.310
2,15:00,1,15,SEA 15,13,0,Marshawn Lynch left end for 4 yards (tackle by Micah Hyde),-0.310,-0.460
2,14:14,2,11,SEA 19,13,0,Marshawn Lynch up the middle for 4 yards (tackle by Nick Perry),-0.460,-0.560
2,13:35,3,7,SEA 23,13,0,Russell Wilson pass incomplete short left intended for Doug Baldwin,-0.560,-1.830
2,13:28,4,7,SEA 23,13,0,"Jon Ryan punts 39 yards, returned by Micah Hyde for 29 yards (tackle by Jeremy Lane)",-1.830,-3.380
2,13:18,1,10,SEA 33,13,0,Aaron Rodgers pass incomplete short middle intended for Eddie Lacy,3.380,2.840
2,13:11,2,10,SEA 33,13,0,"Aaron Rodgers pass incomplete deep right intended for Davante Adams. Penalty on Tony McDaniel: Defensive Offside, 5 yards (no play)",2.840,3.510
2,13:05,2,5,SEA 28,13,0,Eddie Lacy up the middle for -3 yards (tackle by Michael Bennett),3.510,2.410
2,12:19,3,8,SEA 31,13,0,"Penalty on Bryan Bulaga: False Start, 5 yards (no play)",2.410,1.750
2,11:58,3,13,SEA 36,13,0,"Aaron Rodgers pass incomplete deep middle intended for Randall Cobb. Penalty on Cliff Avril: Illegal Use of Hands, 5 yards (no play)",1.750,3.510
2,11:51,1,10,SEA 31,13,0,Eddie Lacy up the middle for 4 yards (tackle by K.J. Wright),3.510,3.510
2,11:09,2,6,SEA 27,13,0,Randall Cobb left tackle for 3 yards (tackle by Earl Thomas),3.510,3.200
2,10:26,3,3,SEA 24,13,0,Eddie Lacy left guard for 2 yards (tackle by O'Brien Schofield and Bobby Wagner),3.200,2.140
2,9:42,4,1,SEA 22,16,0,Mason Crosby 40 yard field goal good,2.140,3.000
2,9:42,,,GNB 35,16,0,"Mason Crosby kicks off 65 yards, touchback",0.000,-0.280
2,9:37,1,10,SEA 20,16,0,"Russell Wilson pass incomplete deep middle intended for Jermaine Kearse is intercepted by Ha Ha Clinton-Dix at GNB-32 and returned for 27 yards. Penalty on Clay Matthews: Illegal Blindside Block, 15 yards",0.280,-1.860
2,9:18,1,10,GNB 44,16,0,Aaron Rodgers pass incomplete deep left intended for Randall Cobb,1.860,1.320
2,9:12,2,10,GNB 44,16,0,Aaron Rodgers pass complete short middle to Jordy Nelson for 23 yards (tackle by Byron Maxwell),1.320,3.380
2,8:29,1,10,SEA 33,16,0,Aaron Rodgers pass incomplete short left intended for Randall Cobb is intercepted by Byron Maxwell at SEA-26 and returned for 5 yards,3.380,-1.000
2,8:21,1,10,SEA 31,16,0,Marshawn Lynch left tackle for 5 yards (tackle by Sam Barrington and Julius Peppers),1.000,1.140
2,7:45,2,5,SEA 36,16,0,Marshawn Lynch left tackle for 3 yards (tackle by Letroy Guion),1.140,0.830
2,7:08,3,2,SEA 39,16,0,Marshawn Lynch left tackle for 14 yards (tackle by Sam Shields),0.830,2.460
2,6:45,1,10,GNB 47,16,0,Robert Turbin right end for 5 yards (tackle by Ha Ha Clinton-Dix),2.460,2.590
2,6:09,2,5,GNB 42,16,0,Ricardo Lockette left end for 4 yards (tackle by Datone Jones and Tramon Williams),2.590,2.410
2,5:25,3,1,GNB 38,16,0,Marshawn Lynch left guard for 1 yard (tackle by Sam Barrington and Morgan Burnett),2.410,3.120
2,4:42,1,10,GNB 37,16,0,Russell Wilson pass incomplete,3.120,2.570
2,4:36,2,10,GNB 37,16,0,Robert Turbin left tackle for 3 yards (tackle by Sam Barrington and Mike Neal),2.570,2.280
2,3:58,3,7,GNB 34,16,0,Russell Wilson pass complete short left to Ricardo Lockette for 14 yards (tackle by Sam Shields),2.280,4.240
2,3:13,1,10,GNB 20,16,0,Russell Wilson left end for 2 yards,4.240,3.960
2,2:30,2,8,GNB 18,16,0,Marshawn Lynch up the middle for no gain (tackle by Josh Boyd and Mike Daniels),3.960,3.220
2,2:00,3,8,GNB 18,16,0,Russell Wilson pass incomplete deep left intended for Jermaine Kearse is intercepted by Sam Shields at GNB-0,3.220,-0.280
2,1:55,1,10,GNB 20,16,0,Aaron Rodgers pass complete short right to Randall Cobb for 7 yards (tackle by Richard Sherman and Earl Thomas),0.280,0.680
2,1:33,2,3,GNB 27,16,0,"Aaron Rodgers pass incomplete short left intended for Jordy Nelson. Penalty on Byron Maxwell: Defensive Pass Interference, 5 yards (no play)",0.680,1.070
2,1:29,1,10,GNB 32,16,0,"Penalty on Randall Cobb: False Start, 5 yards (no play)",1.070,0.740
2,1:29,1,15,GNB 27,16,0,Aaron Rodgers pass complete short left to James Starks for no gain,0.740,-0.150
2,0:56,2,15,GNB 27,16,0,Aaron Rodgers pass complete short left to Richard Rodgers for 5 yards (tackle by K.J. Wright),-0.150,-0.150
2,0:48,2,15,GNB 27,16,0,Timeout #1 by Seattle Seahawks,-0.150,-0.160
2,0:48,3,10,GNB 32,16,0,Aaron Rodgers pass incomplete deep right intended for Randall Cobb,-0.160,-1.240
2,0:43,4,10,GNB 32,16,0,"Tim Masthay punts 42 yards, fair catch by Bryan Walters",-1.240,-0.670
2,0:35,1,10,SEA 26,16,0,Russell Wilson sacked by Morgan Burnett for -1 yards,0.670,0.670
2,0:23,1,10,SEA 26,16,0,Timeout #2 by Seattle Seahawks,0.670,-0.010
2,0:23,2,11,SEA 25,16,0,"Penalty on Robert Turbin: False Start, 5 yards (no play)",-0.010,-0.680
2,0:23,2,16,SEA 20,16,0,Russell Wilson pass complete short right to Robert Turbin for -2 yards (tackle by Casey Hayward),-0.680,-1.800
Quarter,Time,Down,ToGo,Location,GNB,SEA,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,GNB 35,16,0,"Mason Crosby kicks off 65 yards, touchback",0.000,0.280
3,15:00,1,10,SEA 20,16,0,Marshawn Lynch right end for 3 yards (tackle by Julius Peppers and Ha Ha Clinton-Dix),0.280,0.140
3,14:22,2,7,SEA 23,16,0,Marshawn Lynch left guard for 5 yards (tackle by Morgan Burnett and Mike Daniels),0.140,0.100
3,13:42,3,2,SEA 28,16,0,Marshawn Lynch left tackle for 1 yard (tackle by Clay Matthews and Datone Jones),0.100,-1.440
3,13:17,4,1,SEA 29,16,0,"Jon Ryan punts 43 yards, returned by Micah Hyde for 11 yards (tackle by Malcolm Smith)",-1.440,-1.530
3,13:05,1,10,GNB 39,16,0,Eddie Lacy left end for 2 yards (tackle by Earl Thomas),1.530,1.260
3,12:26,2,8,GNB 41,16,0,Eddie Lacy right guard for 1 yard (tackle by Bobby Wagner and Tony McDaniel),1.260,0.700
3,11:42,3,7,GNB 42,16,0,Aaron Rodgers pass complete short middle to Randall Cobb for 6 yards (tackle by Jeremy Lane),0.700,-0.190
3,11:05,4,1,GNB 48,16,0,"Tim Masthay punts 44 yards, returned by Bryan Walters for 14 yards (tackle by Jayrone Elliott)",-0.190,-0.410
3,10:53,1,10,SEA 22,16,0,Russell Wilson pass complete short right to Will Tukuafu for 8 yards (tackle by Morgan Burnett),0.410,0.950
3,10:18,2,2,SEA 30,16,0,Marshawn Lynch left tackle for 11 yards (tackle by Sean Richardson and Letroy Guion),0.950,1.660
3,9:34,1,10,SEA 41,16,0,Russell Wilson pass complete short middle to Doug Baldwin for 8 yards (tackle by Clay Matthews),1.660,2.200
3,9:02,2,2,SEA 49,16,0,Marshawn Lynch right tackle for 12 yards (tackle by Letroy Guion),2.200,2.980
3,8:39,1,10,GNB 39,16,0,"Penalty on Alvin Bailey: False Start, 5 yards (no play)",2.980,2.650
3,8:02,1,15,GNB 44,16,0,Russell Wilson sacked by Clay Matthews for -15 yards. Penalty on J.R. Sweezy: Unnecessary Roughness (Declined),2.650,-0.260
3,7:34,2,30,SEA 41,16,0,Marshawn Lynch left tackle for 11 yards (tackle by Morgan Burnett),-0.260,0.560
3,6:51,3,19,GNB 48,16,0,Russell Wilson pass complete deep right to Doug Baldwin for 29 yards (tackle by Clay Matthews). Penalty on Clay Matthews: Illegal Use of Hands (Declined),0.560,4.310
3,6:13,1,10,GNB 19,16,0,Marshawn Lynch left guard for 1 yard (tackle by Nick Perry),4.310,3.880
3,5:39,2,9,GNB 18,16,0,Marshawn Lynch left tackle for -1 yards (tackle by Nick Perry and Sam Barrington),3.880,3.030
3,4:56,3,10,GNB 19,16,0,Russell Wilson pass incomplete short left intended for Marshawn Lynch (defended by Sam Barrington),3.030,2.180
3,4:50,4,10,GNB 19,16,6,"Jon Ryan pass complete deep left to Garry Gilliam for 19 yards, touchdown",2.180,7.000
3,4:50,,,GNB 2,16,7,Steven Hauschka kicks extra point good,0.000,0.000
3,4:50,,,SEA 35,16,7,"Steven Hauschka kicks off 65 yards, touchback",0.000,-0.280
3,4:44,1,10,GNB 20,16,7,Aaron Rodgers pass complete short left to Jordy Nelson for 12 yards (tackle by Byron Maxwell),0.280,1.070
3,3:57,1,10,GNB 32,16,7,Aaron Rodgers pass complete short right to Randall Cobb for 2 yards (tackle by Jeremy Lane),1.070,0.800
3,3:13,2,8,GNB 34,16,7,Aaron Rodgers pass incomplete short left intended for Eddie Lacy,0.800,0.100
3,3:09,3,8,GNB 34,16,7,Aaron Rodgers sacked by Cliff Avril for -7 yards,0.100,-1.570
3,2:33,4,15,GNB 27,16,7,"Tim Masthay punts 44 yards, returned by Bryan Walters for 5 yards (tackle by Davon House)",-1.570,-1.200
3,2:22,1,10,SEA 34,16,7,"Russell Wilson for no gain. Russell Wilson fumbles, recovered by Russell Wilson at SEA-29",1.200,-0.020
3,1:47,2,15,SEA 29,16,7,Russell Wilson pass complete short right to Doug Baldwin for 4 yards (tackle by Tramon Williams),-0.020,-0.160
3,1:10,3,11,SEA 33,16,7,Russell Wilson pass incomplete short left intended for Luke Willson,-0.160,-1.180
3,1:04,4,11,SEA 33,16,7,"Jon Ryan punts 54 yards, fair catch by Micah Hyde",-1.180,0.320
3,0:55,1,10,GNB 13,16,7,Eddie Lacy left tackle for 5 yards (tackle by Kam Chancellor),-0.320,-0.140
3,0:15,2,5,GNB 18,16,7,Eddie Lacy right guard for 7 yards (tackle by Cliff Avril),-0.140,0.610
Quarter,Time,Down,ToGo,Location,GNB,SEA,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,GNB 25,16,7,James Starks left tackle for 32 yards (tackle by Richard Sherman),0.610,2.720
4,14:20,1,10,SEA 43,16,7,"Penalty on Bryan Bulaga: False Start, 5 yards (no play)",2.720,2.390
4,14:01,1,15,SEA 48,16,7,Eddie Lacy left tackle for 5 yards (tackle by Jeremy Lane and O'Brien Schofield),2.390,2.180
4,13:23,2,10,SEA 43,16,7,James Starks left guard for 3 yards (tackle by Cliff Avril),2.180,1.880
4,12:41,3,7,SEA 40,16,7,Aaron Rodgers pass complete short middle to Richard Rodgers for 7 yards (tackle by Kam Chancellor),1.880,3.380
4,11:58,1,10,SEA 33,16,7,James Starks left tackle for 3 yards (tackle by Jeremy Lane),3.380,3.240
4,11:11,2,7,SEA 30,16,7,Aaron Rodgers pass incomplete deep right intended for James Starks,3.240,2.540
4,11:04,3,7,SEA 30,16,7,Aaron Rodgers pass incomplete short left intended for James Starks,2.540,1.410
4,10:58,4,7,SEA 30,19,7,Mason Crosby 48 yard field goal good,1.410,3.000
4,10:58,,,GNB 35,19,7,"Mason Crosby kicks off 68 yards, returned by Doug Baldwin for 16 yards (tackle by Jarrett Bush)",0.000,0.320
4,10:46,1,10,SEA 13,19,7,Russell Wilson pass incomplete short middle intended for Luke Willson,-0.320,-0.770
4,10:41,2,10,SEA 13,19,7,Russell Wilson pass complete short left to Luke Willson for 3 yards (tackle by Sam Barrington),-0.770,-1.060
4,10:07,3,7,SEA 16,19,7,Russell Wilson pass complete short right to Ricardo Lockette for 11 yards (tackle by Morgan Burnett),-1.060,0.740
4,9:34,1,10,SEA 27,19,7,Marshawn Lynch right tackle for 13 yards (tackle by Sam Barrington),0.740,1.600
4,9:08,1,10,SEA 40,19,7,Russell Wilson right end for 4 yards (tackle by Clay Matthews),1.600,1.590
4,8:28,2,6,SEA 44,19,7,Russell Wilson pass incomplete short left intended for Doug Baldwin,1.590,0.890
4,8:22,3,6,SEA 44,19,7,Marshawn Lynch up the middle for 11 yards (tackle by Sam Barrington and Ha Ha Clinton-Dix),0.890,2.590
4,7:52,1,10,GNB 45,19,7,Russell Wilson sacked by Morgan Burnett for -5 yards,2.590,1.370
4,7:11,2,15,,19,7,Russell Wilson pass incomplete short middle intended for Kevin Norwood (defended by Ha Ha Clinton-Dix),1.370,0.700
4,7:07,3,15,,19,7,Russell Wilson pass incomplete deep middle intended for Doug Baldwin (defended by Casey Hayward),0.700,-0.060
4,7:01,4,15,,19,7,"Jon Ryan punts 37 yards, fair catch by Micah Hyde",-0.060,0.320
4,6:53,1,10,GNB 13,19,7,James Starks right end for 1 yard (tackle by K.J. Wright),-0.320,-0.680
4,6:09,2,9,GNB 14,19,7,James Starks up the middle for 5 yards (tackle by K.J. Wright),-0.680,-0.710
4,5:26,3,4,GNB 19,19,7,Aaron Rodgers pass incomplete short right intended for Andrew Quarless (defended by K.J. Wright),-0.710,-2.140
4,5:22,4,4,GNB 19,19,7,"Tim Masthay punts 37 yards, returned by Bryan Walters for 2 yards (tackle by Davon House)",-2.140,-1.990
4,5:13,1,10,SEA 46,19,7,Russell Wilson pass incomplete short middle intended for Jermaine Kearse is intercepted by Morgan Burnett at GNB-39 and returned for 4 yards,1.990,-1.800
4,5:04,1,10,GNB 43,19,7,Eddie Lacy left tackle for -4 yards (tackle by Kevin Williams),1.800,1.800
4,4:57,1,10,GNB 43,19,7,Timeout #1 by Seattle Seahawks,1.800,0.710
4,4:57,2,14,GNB 39,19,7,Eddie Lacy left tackle for -2 yards (tackle by Michael Bennett),0.710,0.710
4,4:50,2,14,GNB 39,19,7,Timeout #2 by Seattle Seahawks,0.710,-0.230
4,4:50,3,16,GNB 37,19,7,Eddie Lacy up the middle for 2 yards (tackle by Bobby Wagner and Michael Bennett),-0.230,-0.780
4,4:00,4,14,GNB 39,19,7,"Tim Masthay punts 30 yards, out of bounds",-0.780,-1.000
4,3:52,1,10,SEA 31,19,7,Marshawn Lynch up the middle for 14 yards (tackle by Casey Hayward),1.000,1.930
4,3:30,1,10,SEA 45,19,7,Russell Wilson pass complete short right to Doug Baldwin for 20 yards (tackle by Tramon Williams),1.930,3.250
4,3:07,1,10,GNB 35,19,7,Russell Wilson pass incomplete deep right intended for Jermaine Kearse,3.250,2.700
4,3:02,2,10,GNB 35,19,7,Russell Wilson pass complete deep right to Marshawn Lynch for 26 yards,2.700,5.140
,,,,,,,"Replay Assistant challenged the runner was in bounds ruling, and the original play was overturned.",,
4,2:57,1,9,GNB 9,19,7,Marshawn Lynch up the middle for 4 yards (tackle by Julius Peppers and Mike Neal),5.140,5.150
4,2:36,2,5,GNB 5,19,7,Russell Wilson left tackle for 4 yards (tackle by Ha Ha Clinton-Dix),5.150,5.170
4,2:13,3,1,GNB 1,19,13,"Russell Wilson left tackle for 1 yard, touchdown",5.170,7.000
4,2:13,,,GNB 2,19,14,Steven Hauschka kicks extra point good,0.000,0.000
4,2:13,,,SEA 35,19,14,"Steven Hauschka kicks onside 15 yards, recovered by Chris Matthews",0.000,2.260
4,2:07,1,10,,19,14,Russell Wilson for 15 yards,2.260,3.250
4,2:01,1,10,GNB 35,19,14,Marshawn Lynch right end for 3 yards (tackle by Morgan Burnett),3.250,3.110
4,1:56,2,7,GNB 32,19,14,Russell Wilson pass complete short right to Luke Willson for 8 yards (tackle by A.J. Hawk and Tramon Williams),3.110,3.970
4,1:33,1,10,GNB 24,19,20,"Marshawn Lynch left tackle for 24 yards, touchdown",3.970,7.000
4,1:33,,,,19,22,"Two Point Attempt: Russell Wilson pass complete to Luke Willson, conversion succeeds",0.000,1.000
4,1:33,,,SEA 35,19,22,"Steven Hauschka kicks off 61 yards, returned by Micah Hyde for 18 yards (tackle by Ricardo Lockette)",0.000,-0.410
4,1:19,1,10,GNB 22,19,22,Aaron Rodgers pass complete short left to Jordy Nelson for 15 yards (tackle by Byron Maxwell),0.410,1.400
4,1:00,1,10,GNB 37,19,22,Aaron Rodgers pass complete short middle to Randall Cobb for 15 yards (tackle by Earl Thomas),1.400,2.390
4,0:43,1,10,SEA 48,19,22,Aaron Rodgers for 12 yards,2.390,3.180
4,0:35,1,10,SEA 36,19,22,Aaron Rodgers pass incomplete short right intended for Eddie Lacy,3.180,2.640
4,0:30,2,10,SEA 36,19,22,Aaron Rodgers pass incomplete short right intended for Richard Rodgers,2.640,1.950
4,0:26,3,10,SEA 36,19,22,Aaron Rodgers pass complete short left to Jordy Nelson for 6 yards (tackle by Richard Sherman),1.950,1.950
4,0:19,3,10,SEA 36,19,22,Timeout #1 by Green Bay Packers,1.950,1.460
4,0:19,4,4,SEA 30,22,22,Mason Crosby 48 yard field goal good,1.460,3.000
4,0:19,,,GNB 35,22,22,"Mason Crosby kicks off 44 yards, muffed catch by Lemuel Jeanpierre, recovered by Lemuel Jeanpierre and returned for no gain",0.000,-0.410
4,0:11,1,10,SEA 22,22,22,Russell Wilson kneels for -1 yards,0.410,0.000
Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime
Quarter,Time,Down,ToGo,Location,GNB,SEA,Detail,EPB,EPA
,,,,,,,"Seahawks won the coin toss, Seahawks to receive the overtime kickoff.",,
OT,15:00,,,GNB 35,22,22,"Mason Crosby kicks off 66 yards, returned by Doug Baldwin for 14 yards (tackle by Chris Banjo)",0.000,-0.320
OT,14:51,1,10,SEA 13,22,22,Marshawn Lynch up the middle for 4 yards (tackle by Morgan Burnett),-0.320,-0.300
OT,14:20,2,6,SEA 17,22,22,Russell Wilson pass complete short right to Doug Baldwin for 10 yards (tackle by Clay Matthews),-0.300,0.740
OT,13:50,1,10,SEA 27,22,22,Marshawn Lynch left tackle for 4 yards (tackle by Mike Daniels and Nick Perry),0.740,0.740
OT,13:17,2,6,SEA 31,22,22,Russell Wilson sacked by Julius Peppers and Letroy Guion for -1 yards,0.740,-0.100
OT,12:36,3,7,SEA 30,22,22,Russell Wilson pass complete deep right to Doug Baldwin for 35 yards (tackle by Casey Hayward),-0.100,3.250
OT,11:49,1,10,GNB 35,22,28,"Russell Wilson pass complete deep middle to Jermaine Kearse for 35 yards, touchdown",3.250,7.000
End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime
