Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Travis Kelce,KAN,7,5,65,2,4,49,9.8,16,3.2,9.3,0,,1,14.3,0,139.9
Demarcus Robinson,KAN,6,5,69,0,4,49,9.8,20,4.0,9.8,0,,0,0.0,0,114.6
Clyde Edwards-Helaire,KAN,4,4,8,0,0,-9,-2.3,17,4.3,-2.3,0,,0,0.0,0,79.2
Tyreek Hill,KAN,3,3,20,0,,8,2.7,12,4.0,2.7,0,,0,0.0,0,94.4
Byron Pringle,KAN,2,2,46,0,1,34,17.0,12,6.0,17.0,0,,0,0.0,0,118.7
Nick Keizer,KAN,1,1,2,0,,-5,-5.0,7,7.0,-5.0,0,,0,0.0,0,79.2
Darrel Williams,KAN,1,1,15,0,1,-5,-5.0,20,20.0,-5.0,0,,0,0.0,0,118.7
Mecole Hardman,KAN,1,0,0,0,,0,,0,,7.0,0,,1,100.0,0,39.6
Ricky Seals-Jones,KAN,1,0,0,0,,0,,0,,7.0,0,,1,100.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Stefon Diggs,BUF,8,6,46,1,3,37,6.2,9,1.5,13.9,0,,1,12.5,0,128.1
Cole Beasley,BUF,7,4,45,1,3,35,8.8,10,2.5,9.1,0,,0,0.0,1,76.5
Gabriel Davis,BUF,1,1,7,0,,3,3.0,4,4.0,3.0,0,,0,0.0,0,95.8
Tyler Kroft,BUF,2,1,7,0,,4,4.0,3,3.0,3.0,0,,0,0.0,0,58.3
Isaiah McKenzie,BUF,1,1,4,0,,-4,-4.0,8,8.0,-4.0,0,,0,0.0,0,83.3
Devin Singletary,BUF,2,1,13,0,1,1,1.0,12,12.0,1.5,0,,0,0.0,0,70.8
John Brown,BUF,4,0,0,0,,0,,0,,17.8,0,,1,25.0,0,39.6
