Quarter,Time,Down,ToGo,Location,CHI,DET,Detail,EPB,EPA
1,7:55,1,10,DET 28,3,0,Reggie Bush right tackle for 17 yards (tackle by Chris Conte),0.810,1.930
1,7:14,1,10,DET 45,3,0,Reggie Bush right tackle for 11 yards (tackle by D.J. Williams),1.930,2.650
1,6:31,1,10,CHI 44,3,0,Matthew Stafford pass incomplete deep left intended for Kris Durham,2.650,2.110
1,6:26,2,10,CHI 44,3,0,Matthew Stafford pass complete short right to Calvin Johnson for 14 yards (tackle by Lance Briggs and Major Wright),2.110,3.580
1,5:43,1,10,CHI 30,3,0,Matthew Stafford pass complete short left to Brandon Pettigrew for 5 yards (tackle by Tim Jennings),3.580,3.710
1,5:03,2,5,CHI 25,3,0,Matthew Stafford pass complete short right to Joique Bell for 11 yards (tackle by Charles Tillman),3.710,4.650
1,4:15,1,10,CHI 14,3,0,Matthew Stafford pass incomplete short right intended for Reggie Bush,4.650,4.000
1,4:11,2,10,CHI 14,3,0,Matthew Stafford pass complete short right to Brandon Pettigrew for 9 yards (tackle by Lance Briggs),4.000,4.960
1,3:26,3,1,CHI 5,3,0,Joique Bell left tackle for no gain (tackle by Lance Briggs and James Anderson),4.960,3.030
1,2:42,4,1,CHI 5,3,3,David Akers 23 yard field goal good,3.030,3.000
1,2:42,,,DET 35,3,3,"Sam Martin kicks off 68 yards, returned by Devin Hester for 18 yards (tackle by Tahir Whitehead). Devin Hester fumbles, recovered by Michael Ford at CHI-15 (tackle by Ashlee Palmer)",0.000,0.220
1,2:27,1,10,CHI 15,3,3,Jay Cutler pass incomplete short left intended for Brandon Marshall (defended by Bill Bentley),-0.220,-0.710
1,2:22,2,10,CHI 15,3,3,Matt Forte left end for 2 yards (tackle by Louis Delmas),-0.710,-1.120
1,1:45,3,8,CHI 17,3,3,"Jay Cutler pass complete short left to Matt Forte for 5 yards (tackle by Stephen Tulloch and Rashean Mathis). Penalty on Ezekiel Ansah: Defensive Offside, 5 yards (no play)",-1.120,-0.510
1,1:24,3,3,CHI 22,3,3,Jay Cutler pass incomplete short middle intended for Alshon Jeffery is intercepted by Louis Delmas at CHI-33 and returned for 2 yards (tackle by Alshon Jeffery),-0.510,-3.510
1,1:14,1,10,CHI 31,3,3,Matthew Stafford pass complete short middle to Reggie Bush for 14 yards (tackle by Lance Briggs),3.510,4.440
1,0:38,1,10,CHI 17,3,3,Reggie Bush right end for -1 yards (tackle by D.J. Williams),4.440,3.720
Quarter,Time,Down,ToGo,Location,CHI,DET,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,11,CHI 18,3,3,Matthew Stafford pass complete short right to Reggie Bush for 5 yards (tackle by Tim Jennings),3.720,3.680
2,14:37,3,6,CHI 13,3,3,Matthew Stafford pass incomplete short middle intended for Calvin Johnson,3.680,2.590
2,14:32,4,6,CHI 13,3,6,David Akers 31 yard field goal good,2.590,3.000
2,14:32,,,DET 35,3,6,"Sam Martin kicks off 74 yards, touchback",0.000,-0.280
2,14:28,1,10,CHI 20,3,6,Alshon Jeffery left end for 27 yards (tackle by Darius Slay),0.280,2.060
2,13:54,1,10,CHI 47,9,6,"Matt Forte right end for 53 yards, touchdown",2.060,7.000
2,13:54,,,DET 2,10,6,Robbie Gould kicks extra point good,0.000,0.000
2,13:54,,,CHI 35,10,6,"Robbie Gould kicks off 68 yards, returned by Micheal Spurlock for 19 yards (tackle by Zackary Bowman)",0.000,0.140
2,13:37,1,10,DET 16,10,6,Reggie Bush left tackle for 15 yards (tackle by Nate Collins),-0.140,1.000
2,13:06,1,10,DET 31,10,6,Reggie Bush up the middle for 16 yards (tackle by Major Wright),1.000,2.060
2,12:25,1,10,DET 47,10,6,Matthew Stafford pass incomplete short right intended for Calvin Johnson (defended by Charles Tillman),2.060,2.060
2,12:19,1,10,DET 47,10,6,Timeout #1 by Detroit Lions,2.060,1.520
2,12:19,2,10,DET 47,10,6,Matthew Stafford pass complete short middle to Tony Scheffler for 22 yards (tackle by Lance Briggs),1.520,3.510
2,11:41,1,10,CHI 31,10,6,Reggie Bush for no gain (tackle by Chris Conte),3.510,2.970
2,11:09,2,10,CHI 31,10,6,Matthew Stafford pass complete short middle to Brandon Pettigrew for 8 yards (tackle by Lance Briggs),2.970,3.340
2,10:28,3,2,CHI 23,10,6,Matthew Stafford pass incomplete short left intended for Tony Scheffler,3.340,2.050
2,10:24,4,2,CHI 23,10,9,David Akers 41 yard field goal good,2.050,3.000
2,10:24,,,DET 35,10,9,"Sam Martin kicks off 70 yards, returned by Devin Hester for 32 yards (tackle by Rocky McIntosh). Penalty on Rocky McIntosh: Horse Collar Tackle, 15 yards",0.000,-1.730
2,10:13,1,10,CHI 42,10,9,Jay Cutler pass incomplete short left intended for Alshon Jeffery (defended by DeAndre Levy),1.730,1.190
2,10:08,2,10,CHI 42,10,9,Matt Forte up the middle for no gain (tackle by Ashlee Palmer and C.J. Mosley),1.190,0.500
2,9:37,3,10,CHI 42,10,9,"Penalty on Jordan Mills: False Start, 5 yards (no play)",0.500,-0.160
2,9:09,3,15,CHI 37,10,9,Jay Cutler pass complete short left to Brandon Marshall for 2 yards (tackle by Darius Slay and DeAndre Levy),-0.160,-0.780
2,8:30,4,13,CHI 39,10,9,Adam Podlesh punts 40 yards (tackle by Adam Podlesh),-0.780,-4.110
2,8:12,1,10,CHI 22,10,9,Matthew Stafford pass complete short left to Calvin Johnson for 9 yards (tackle by Major Wright),4.110,5.060
2,7:34,2,1,CHI 13,10,9,Reggie Bush up the middle for no gain (tackle by Julius Peppers and Nate Collins),5.060,4.390
2,6:49,3,1,CHI 13,10,9,Matthew Stafford pass complete short left to Kris Durham for 12 yards (tackle by Chris Conte),4.390,6.970
2,6:12,1,1,CHI 1,10,15,"Matthew Stafford up the middle for 1 yard (tackle by Lance Briggs). Matthew Stafford fumbles (forced by Lance Briggs), recovered by Matthew Stafford at CHI-0, touchdown",6.970,7.000
2,6:12,,,CHI 2,10,16,David Akers kicks extra point good,0.000,0.000
2,6:12,,,DET 35,10,16,"Sam Martin kicks off 70 yards, returned by Devin Hester for 24 yards (tackle by Travis Lewis)",0.000,-0.150
2,6:02,1,10,CHI 19,10,16,Jay Cutler pass incomplete deep right intended for Brandon Marshall is intercepted by Glover Quin at CHI-44 and returned for 42 yards (tackle by Jermon Bushrod),0.150,-6.740
2,5:51,1,2,CHI 2,10,22,"Matthew Stafford pass complete short left to Calvin Johnson for 2 yards, touchdown",6.740,7.000
2,5:51,,,CHI 2,10,23,David Akers kicks extra point good,0.000,0.000
2,5:51,,,DET 35,10,23,"Sam Martin kicks off 68 yards, returned by Devin Hester for 24 yards (tackle by Rocky McIntosh)",0.000,-0.340
2,5:39,1,10,CHI 21,10,23,Matt Forte up the middle for -2 yards (tackle by Ashlee Palmer),0.340,-0.530
2,4:58,2,12,CHI 19,10,23,Jay Cutler sacked by Stephen Tulloch for -9 yards,-0.530,-2.710
2,4:19,3,21,CHI 10,10,23,Jay Cutler pass complete short right to Matt Forte for 8 yards (tackle by Stephen Tulloch),-2.710,-2.240
2,3:42,4,13,CHI 18,10,23,"Adam Podlesh punts 33 yards, out of bounds",-2.240,-2.190
2,3:35,1,10,DET 49,10,23,"Reggie Bush up the middle for 8 yards (tackle by Charles Tillman). Reggie Bush fumbles (forced by Charles Tillman), recovered by Calvin Johnson at CHI-38 and returned for 1 yards",2.190,3.120
2,2:52,1,10,CHI 37,10,29,"Reggie Bush up the middle for 37 yards, touchdown",3.120,7.000
2,2:52,,,CHI 2,10,30,David Akers kicks extra point good,0.000,0.000
2,2:52,,,DET 35,10,30,"Sam Martin kicks off 74 yards, touchback",0.000,-0.280
2,2:43,1,10,CHI 20,10,30,Jay Cutler pass complete short left to Matt Forte for 2 yards (tackle by DeAndre Levy),0.280,0.000
2,2:17,2,8,CHI 22,10,30,Jay Cutler pass complete short left to Matt Forte for 4 yards (tackle by Darius Slay),0.000,-0.160
2,2:00,3,4,CHI 26,10,30,Jay Cutler sacked by Ndamukong Suh for -10 yards,-0.160,-0.160
2,1:55,3,4,CHI 26,10,30,Timeout #2 by Detroit Lions,-0.160,-2.390
2,1:55,4,14,CHI 16,10,30,Adam Podlesh punts 52 yards,-2.390,-1.070
2,1:47,1,10,DET 32,10,30,Matthew Stafford pass complete short right to Brandon Pettigrew for 7 yards (tackle by Lance Briggs),1.070,1.470
2,1:22,2,3,DET 39,10,30,Joique Bell up the middle for 6 yards (tackle by Isaiah Frey and Nate Collins),1.470,1.930
2,0:59,1,10,DET 45,10,30,Matthew Stafford pass complete short middle to Joique Bell for 7 yards (tackle by James Anderson and Isaiah Frey),1.930,2.330
2,0:37,2,3,CHI 48,10,30,Matthew Stafford pass complete short middle to Joique Bell for 8 yards (tackle by Isaiah Frey),2.330,2.330
2,0:30,2,3,CHI 48,10,30,Timeout #3 by Detroit Lions,2.330,2.920
2,0:30,1,10,CHI 40,10,30,Matthew Stafford pass incomplete deep left intended for Ryan Broyles,2.920,2.370
2,0:26,2,10,CHI 40,10,30,"Matthew Stafford sacked by Julius Peppers for -8 yards. Matthew Stafford fumbles (forced by Julius Peppers), recovered by Shea McClellin at DET-46 (tackle by Dominic Raiola)",2.370,-2.520
2,0:20,1,10,DET 46,10,30,Jay Cutler pass incomplete deep middle intended for Brandon Marshall,2.520,1.980
2,0:14,2,10,DET 46,10,30,Jay Cutler pass complete deep right to Alshon Jeffery for 36 yards,1.980,4.910
2,0:08,1,10,DET 10,10,30,Jay Cutler pass incomplete short middle intended for Martellus Bennett (defended by Louis Delmas),4.910,4.190
2,0:03,2,10,DET 10,13,30,Robbie Gould 28 yard field goal good,4.190,3.000
Quarter,Time,Down,ToGo,Location,CHI,DET,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,DET 35,13,30,"Sam Martin kicks off no gain, touchback",0.000,0.280
3,15:00,1,10,CHI 20,13,30,Matt Forte left tackle for 7 yards (tackle by Stephen Tulloch and Ezekiel Ansah),0.280,0.680
3,14:15,2,3,CHI 27,13,30,Matt Forte up the middle for -2 yards (tackle by Ndamukong Suh),0.680,-0.300
3,13:29,3,5,CHI 25,13,30,Jay Cutler pass complete short left to Matt Forte for no gain,-0.300,-1.700
3,12:53,4,5,CHI 25,13,30,"Adam Podlesh punts 35 yards, out of bounds",-1.700,-1.600
3,12:46,1,10,DET 40,13,30,Reggie Bush right tackle for -1 yards (tackle by Stephen Paea),1.600,0.920
3,12:11,2,11,DET 39,13,30,Matthew Stafford pass incomplete short left intended for Reggie Bush,0.920,0.230
3,12:08,3,11,DET 39,13,30,Matthew Stafford pass complete short middle to Joique Bell for 4 yards (tackle by Isaiah Frey),0.230,-0.520
3,11:36,4,7,DET 43,13,30,"Sam Martin punts 57 yards, touchback",-0.520,-0.280
3,11:27,1,10,CHI 20,13,30,Jay Cutler pass complete deep middle to Brandon Marshall for 24 yards (tackle by Darius Slay),0.280,1.860
3,10:42,1,10,CHI 44,13,30,Jay Cutler pass complete deep right to Alshon Jeffery for 44 yards (tackle by Chris Houston),1.860,4.780
3,9:55,1,10,DET 12,13,30,Jay Cutler pass incomplete short middle intended for Martellus Bennett,4.780,4.100
3,9:51,2,10,DET 12,13,30,Matt Forte right end for 5 yards (tackle by Ndamukong Suh),4.100,4.160
3,9:13,3,5,DET 7,13,30,Jay Cutler pass incomplete short right intended for Alshon Jeffery (defended by Darius Slay),4.160,2.980
3,9:08,4,5,DET 7,16,30,Robbie Gould 25 yard field goal good,2.980,3.000
3,9:08,,,CHI 35,16,30,"Robbie Gould kicks off 71 yards, touchback",0.000,-0.280
3,9:05,1,10,DET 20,16,30,Reggie Bush up the middle for 5 yards (tackle by Chris Conte),0.280,0.410
3,8:24,2,5,DET 25,16,30,Matthew Stafford pass complete short middle to Brandon Pettigrew for 10 yards (tackle by Isaiah Frey and James Anderson),0.410,1.270
3,7:48,1,10,DET 35,16,30,Joique Bell left end for 1 yard (tackle by Lance Briggs and Julius Peppers),1.270,0.860
3,7:08,2,9,DET 36,16,30,Matthew Stafford pass complete short right to Brandon Pettigrew for 4 yards (tackle by Major Wright and D.J. Williams),0.860,0.700
3,6:25,3,5,DET 40,16,30,Matthew Stafford pass incomplete short middle intended for Theo Riddick,0.700,-0.720
3,6:21,4,5,DET 40,16,30,"Sam Martin punts 50 yards, returned by Devin Hester for 6 yards (tackle by Travis Lewis)",-0.720,0.140
3,6:10,1,10,CHI 16,16,30,Matt Forte right end for 6 yards (tackle by C.J. Mosley),-0.140,0.280
3,5:29,2,4,CHI 22,16,30,Matt Forte up the middle for 8 yards (tackle by Stephen Tulloch and Darius Slay),0.280,0.940
3,4:51,1,10,CHI 30,16,30,Matt Forte up the middle for 2 yards (tackle by Stephen Tulloch),0.940,0.660
3,4:11,2,8,CHI 32,16,30,Jay Cutler pass incomplete deep right intended for Martellus Bennett (defended by Glover Quin),0.660,-0.030
3,4:05,3,8,CHI 32,16,30,"Jay Cutler pass complete short middle to Earl Bennett for 27 yards (tackle by Glover Quin). Penalty on Kyle Long: Illegal Use of Hands, 10 yards (no play)",-0.030,-1.350
3,3:40,3,18,CHI 22,16,30,Jay Cutler pass incomplete deep middle intended for Alshon Jeffery is intercepted by Louis Delmas at DET-49,-1.350,-2.190
3,3:32,1,10,DET 49,16,30,"Penalty on Corey Wootton: Neutral Zone Infraction, 5 yards (no play)",2.190,2.920
3,3:32,1,5,CHI 46,16,30,Matthew Stafford pass complete short left to Reggie Bush for 10 yards (tackle by Lance Briggs and Tim Jennings),2.920,3.180
3,2:56,1,10,CHI 36,16,30,Reggie Bush left end for 4 yards (tackle by Julius Peppers),3.180,3.180
3,2:17,2,6,CHI 32,16,30,Reggie Bush right tackle for 12 yards (tackle by Corey Wootton),3.180,4.240
3,1:29,1,10,CHI 20,16,30,Matthew Stafford left end for 9 yards (tackle by Zackary Bowman),4.240,5.260
3,0:42,2,1,CHI 11,16,30,Matthew Stafford pass incomplete short left intended for Calvin Johnson is intercepted by Major Wright at CHI-8 and returned for 8 yards (tackle by Joique Bell),5.260,0.140
3,0:36,1,10,CHI 16,16,30,Jay Cutler pass incomplete short left intended for Brandon Marshall,-0.140,-0.660
3,0:31,2,10,CHI 16,16,30,Jay Cutler pass incomplete short left intended for Matt Forte,-0.660,-1.320
3,0:27,3,10,CHI 16,16,36,"Jay Cutler sacked by Ndamukong Suh for -6 yards. Jay Cutler fumbles (forced by Ndamukong Suh), recovered by Nick Fairley at CHI-4 and returned for 4 yards, touchdown",-1.320,-7.000
3,0:20,,,CHI 2,16,37,David Akers kicks extra point good,0.000,0.000
3,0:20,,,DET 35,16,37,"Sam Martin kicks off 72 yards, returned by Devin Hester for 21 yards (tackle by Tahir Whitehead)",0.000,0.280
3,0:14,1,10,CHI 14,16,37,Matt Forte left tackle for 11 yards (tackle by DeAndre Levy and C.J. Mosley),-0.280,0.610
Quarter,Time,Down,ToGo,Location,CHI,DET,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,CHI 25,16,37,Jay Cutler pass incomplete deep middle intended for Martellus Bennett,0.610,0.060
4,14:54,2,10,CHI 25,16,37,Jay Cutler pass complete short right to Brandon Marshall for 12 yards (tackle by Bill Bentley),0.060,1.400
4,14:16,1,10,CHI 37,16,37,Jay Cutler pass incomplete deep right intended for Brandon Marshall (defended by Chris Houston),1.400,0.860
4,14:08,2,10,CHI 37,16,37,Jay Cutler pass complete short left to Martellus Bennett for 3 yards (tackle by Stephen Tulloch),0.860,0.560
4,13:29,3,7,CHI 40,16,37,Jay Cutler pass incomplete short left intended for Brandon Marshall,0.560,0.560
4,13:20,3,7,CHI 40,16,37,Timeout #1 by Detroit Lions,0.560,-0.720
4,13:20,4,7,CHI 40,16,37,"Adam Podlesh punts 41 yards, fair catch by Micheal Spurlock",-0.720,-0.150
4,13:14,1,10,DET 19,16,37,Reggie Bush up the middle for 2 yards (tackle by Corey Wootton),0.150,-0.060
4,12:36,2,8,DET 21,16,37,Matthew Stafford pass complete short middle to Kris Durham for 22 yards (tackle by Chris Conte),-0.060,1.800
4,11:54,1,10,DET 43,16,37,Reggie Bush left tackle for 2 yards (tackle by Julius Peppers),1.800,1.520
4,11:11,2,8,DET 45,16,37,Matthew Stafford pass complete deep middle to Kris Durham for 24 yards (tackle by Chris Conte and Major Wright),1.520,3.510
4,10:28,1,10,CHI 31,16,37,Reggie Bush right tackle for 3 yards (tackle by James Anderson),3.510,3.370
4,9:47,2,7,CHI 28,16,37,Joique Bell up the middle for 3 yards (tackle by Lance Briggs),3.370,3.070
4,9:08,3,4,CHI 25,16,37,Matthew Stafford pass incomplete deep right intended for Calvin Johnson (defended by Zackary Bowman),3.070,1.880
4,9:02,4,4,CHI 25,16,40,David Akers 43 yard field goal good,1.880,3.000
4,9:02,,,DET 35,16,40,"Sam Martin kicks off 70 yards, returned by Devin Hester for 28 yards (tackle by John Wendling)",0.000,-0.480
4,8:49,1,10,CHI 23,16,40,Jay Cutler pass complete short middle to Martellus Bennett for 5 yards (tackle by Stephen Tulloch),0.480,0.610
4,8:23,2,5,CHI 28,16,40,Jay Cutler pass complete short middle to Martellus Bennett for 8 yards (tackle by Stephen Tulloch and Bill Bentley),0.610,1.330
4,7:57,1,10,CHI 36,16,40,Jay Cutler for 9 yards (tackle by Darius Slay),1.330,2.010
4,7:35,2,1,CHI 45,16,40,Jay Cutler pass complete short middle to Martellus Bennett for 20 yards (tackle by DeAndre Levy),2.010,3.250
4,7:06,1,10,DET 35,16,40,"Jay Cutler pass complete short middle to Matt Forte for 9 yards (tackle by Bill Bentley). Penalty on Jordan Mills: Offensive Holding, 10 yards (no play)",3.250,2.590
4,6:41,1,20,DET 45,16,40,Matt Forte right tackle for no gain (tackle by Stephen Tulloch),2.590,1.350
4,6:10,2,20,DET 45,16,40,Jay Cutler pass complete short left to Martellus Bennett for 11 yards (tackle by Stephen Tulloch),1.350,2.150
4,5:37,3,9,DET 34,16,40,Jay Cutler pass complete short middle to Martellus Bennett for 5 yards (tackle by Stephen Tulloch and Bill Bentley),2.150,1.560
4,5:07,4,4,DET 29,16,40,Jay Cutler pass complete short right to Matt Forte for 8 yards (tackle by Stephen Tulloch),1.560,4.170
4,4:42,1,10,DET 21,16,40,Jay Cutler pass incomplete deep left intended for Earl Bennett,4.170,3.630
4,4:37,2,10,DET 21,16,40,Jay Cutler pass complete short right to Alshon Jeffery for 7 yards (tackle by Darius Slay),3.630,4.020
4,4:11,3,3,DET 14,16,40,Jay Cutler pass incomplete short right intended for Alshon Jeffery,4.020,2.610
4,4:05,4,3,DET 14,22,40,"Jay Cutler pass complete short right to Alshon Jeffery for 14 yards, touchdown",2.610,7.000
4,4:00,4,3,DET 14,22,40,Timeout #2 by Detroit Lions,2.610,0.000
4,4:05,,,,24,40,"Two Point Attempt: Jay Cutler pass complete to Alshon Jeffery, conversion succeeds",0.000,1.000
4,4:05,,,CHI 35,24,40,"Robbie Gould kicks onside 19 yards, recovered by Kris Durham",0.000,-1.990
4,3:58,1,10,DET 46,24,40,Joique Bell right end for -1 yards (tackle by Corey Wootton),1.990,1.990
4,3:48,1,10,DET 46,24,40,Timeout #1 by Chicago Bears,1.990,1.320
4,3:48,2,11,DET 45,24,40,Matthew Stafford pass complete deep right to Calvin Johnson for 19 yards (tackle by Zackary Bowman),1.320,3.180
4,3:06,1,10,CHI 36,24,40,"Joique Bell left tackle for -3 yards (tackle by Corey Wootton). Joique Bell fumbles (forced by Corey Wootton), recovered by Corey Wootton at CHI-39 and returned for 1 yards (tackle by Joique Bell)",3.180,-1.600
,,,,,,,"Replay Assistant challenged the fumble ruling, and the play was upheld.",,
4,2:59,1,10,CHI 40,24,40,Jay Cutler pass complete short middle to Brandon Marshall for 13 yards (tackle by Louis Delmas),1.600,2.460
4,2:28,1,10,DET 47,24,40,Jay Cutler pass complete short left to Earl Bennett for 9 yards (tackle by Jonte Green),2.460,3.130
4,2:03,2,1,DET 38,24,40,Jay Cutler pass complete short right to Brandon Marshall for 12 yards (tackle by Stephen Tulloch),3.130,3.840
4,1:56,1,10,DET 26,24,40,Jay Cutler pass complete short left to Martellus Bennett for 8 yards (tackle by Bill Bentley),3.840,4.450
4,1:34,2,2,DET 18,24,40,Jay Cutler pass incomplete deep left intended for Alshon Jeffery (defended by Jonte Green),4.450,3.750
4,1:28,3,2,DET 18,24,40,"Jay Cutler pass incomplete deep middle intended for Martellus Bennett (defended by Glover Quin). Penalty on DeAndre Levy: Illegal Contact, 5 yards (no play)",3.750,4.710
4,1:23,1,10,DET 13,24,40,Jay Cutler pass complete short left to Brandon Marshall for 3 yards (tackle by Stephen Tulloch and Jonte Green),4.710,4.580
4,0:55,2,7,DET 10,24,40,Jay Cutler pass incomplete short left intended for Earl Bennett (defended by Ezekiel Ansah),4.580,3.650
4,0:47,3,7,DET 10,30,40,"Jay Cutler pass complete short left to Earl Bennett for 10 yards, touchdown",3.650,7.000
4,0:47,,,,32,40,"Two Point Attempt: Jay Cutler pass complete to Brandon Marshall, conversion succeeds",0.000,1.000
4,0:47,,,CHI 35,32,40,"Robbie Gould kicks onside 15 yards, recovered by Kris Durham",0.000,-2.260
4,0:42,1,10,,32,40,Matthew Stafford kneels for -1 yards,2.260,2.260
4,0:38,1,10,,32,40,Timeout #2 by Chicago Bears,2.260,1.580
4,0:38,2,11,DET 49,32,40,Matthew Stafford kneels for no gain,1.580,1.580
4,0:36,2,11,DET 49,32,40,Timeout #3 by Chicago Bears,1.580,0.890
4,0:35,3,11,DET 49,32,40,Matthew Stafford kneels for -1 yards,0.890,-0.190
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
