Quarter,Time,Down,ToGo,Location,NYJ,MIA,Detail,EPB,EPA
1,1:54,3,12,NYJ 35,3,7,"Ryan Fitzpatrick pass complete short right to Brandon Marshall for -1 yards (tackle by Andre Branch). Penalty on Andre Branch: Horse Collar Tackle, 15 yards",-0.100,2.190
1,1:27,1,10,NYJ 49,3,7,Ryan Fitzpatrick pass incomplete deep middle intended for Quincy Enunwa (defended by Kiko Alonso),2.190,1.650
1,1:23,2,10,NYJ 49,3,7,Ryan Fitzpatrick pass complete deep left to Jalin Marshall for 20 yards (tackle by Isa Abdul-Quddus),1.650,3.510
1,0:42,1,10,MIA 31,9,7,"Matt Forte left tackle for 31 yards, touchdown",3.510,7.000
1,0:35,,,MIA 15,10,7,Nick Folk kicks extra point good,0.000,0.000
1,0:35,,,NYJ 35,10,7,"Nick Folk kicks off 65 yards, touchback",0.000,-0.610
1,0:35,1,10,MIA 25,10,7,Ryan Tannehill pass complete short middle to Jarvis Landry for 11 yards (tackle by Darryl Roberts),0.610,1.330
1,0:02,1,10,MIA 36,10,7,Jay Ajayi left guard for 7 yards (tackle by Steve McLendon),1.330,1.740
Quarter,Time,Down,ToGo,Location,NYJ,MIA,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,3,MIA 43,10,7,Jay Ajayi left tackle for 5 yards (tackle by David Harris),1.740,2.130
2,14:18,1,10,MIA 48,10,7,Ryan Tannehill pass incomplete short left intended for Jarvis Landry,2.130,1.580
2,14:10,2,10,MIA 48,10,7,Damien Williams right tackle for 23 yards (tackle by Marcus Gilchrist and Darrelle Revis),1.580,3.640
2,13:28,1,10,NYJ 29,10,7,Jarvis Landry pass incomplete deep right intended for MarQueis Gray,3.640,3.100
2,13:20,2,10,NYJ 29,10,7,Damien Williams right end for 1 yard (tackle by Muhammad Wilkerson),3.100,2.540
2,12:32,3,9,NYJ 28,10,7,Ryan Tannehill pass complete short right to Damien Williams for 19 yards (tackle by Mike Catapano),2.540,5.140
2,12:03,1,9,NYJ 9,10,7,Jay Ajayi left tackle for no gain (tackle by Lorenzo Mauldin),5.140,4.380
2,11:21,2,9,NYJ 9,10,7,Ryan Tannehill pass complete short right to Jarvis Landry for 8 yards (tackle by Marcus Gilchrist),4.380,5.170
2,10:20,3,1,NYJ 1,10,13,"Ryan Tannehill pass complete short right to Dominique Jones for 1 yard, touchdown",5.170,7.000
2,10:16,,,NYJ 15,10,14,Andrew Franks kicks extra point good,0.000,0.000
2,10:16,,,MIA 35,10,14,"Andrew Franks kicks off 66 yards, returned by C.J. Spiller for 23 yards (tackle by Mike Hull)",0.000,-0.410
2,10:10,1,10,NYJ 22,10,14,Ryan Fitzpatrick pass complete short right to Brandon Marshall for 6 yards (tackle by Kiko Alonso),0.410,0.680
2,9:34,2,4,NYJ 28,10,14,Ryan Fitzpatrick pass complete short middle to Jalin Marshall for 21 yards (tackle by Bobby McCain),0.680,2.190
2,9:08,1,10,NYJ 49,10,14,Ryan Fitzpatrick right end for 5 yards (tackle by Donald Butler),2.190,2.320
2,8:28,2,5,MIA 46,10,14,Matt Forte right tackle for 4 yards (tackle by Cameron Wake),2.320,2.150
2,7:45,3,1,MIA 42,10,14,Matt Forte middle for 32 yards (tackle by Isa Abdul-Quddus and Tony Lippett),2.150,4.910
2,7:04,1,10,MIA 10,10,14,--,4.910,4.370
2,6:44,1,15,MIA 15,10,14,Ryan Fitzpatrick pass complete short left to Bilal Powell for 8 yards (tackle by Spencer Paysinger),4.370,4.760
2,6:08,2,7,MIA 7,10,14,Ryan Fitzpatrick pass complete short left to Brandon Marshall for 4 yards (tackle by Byron Maxwell),4.760,4.720
2,5:27,3,3,MIA 3,10,14,Ryan Fitzpatrick pass incomplete short middle intended for Quincy Enunwa (defended by Ndamukong Suh),4.720,3.040
2,5:23,4,3,MIA 3,13,14,Nick Folk 21 yard field goal good,3.040,3.000
2,5:20,,,NYJ 35,13,14,"Nick Folk kicks off 71 yards, returned by Jakeem Grant for 34 yards (tackle by Rontez Miles)",0.000,-0.810
2,5:14,1,10,MIA 28,13,14,"Jay Ajayi left tackle for 1 yard (tackle by Sheldon Richardson). Penalty on Sheldon Richardson: Unnecessary Roughness, 15 yards",0.810,1.860
2,4:52,1,10,MIA 44,13,14,Jay Ajayi right tackle for -1 yards (tackle by Sheldon Richardson and Muhammad Wilkerson),1.860,1.180
2,4:12,2,11,MIA 43,13,14,Ryan Tannehill pass complete short left to Kenny Stills for 11 yards (tackle by David Harris),1.180,2.520
2,3:45,1,10,NYJ 46,13,14,Jay Ajayi left tackle for 2 yards (tackle by Leonard Williams),2.520,2.250
2,3:08,2,8,NYJ 44,13,14,Damien Williams right tackle for -1 yards (tackle by Sheldon Richardson and Jordan Jenkins),2.250,1.420
2,2:26,3,9,NYJ 45,13,14,Ryan Tannehill pass incomplete short right intended for Damien Williams,1.420,0.270
2,2:18,4,9,NYJ 45,13,14,"Matt Darr punts 34 yards, muffed catch by Jalin Marshall, recovered by Jalin Marshall and returned for no gain",0.270,0.370
2,2:07,1,10,NYJ 11,13,14,Bilal Powell left tackle for 3 yards (tackle by Spencer Paysinger),-0.370,-0.530
2,2:00,2,7,NYJ 14,13,14,"Ryan Fitzpatrick sacked by Cameron Wake for -8 yards. Ryan Fitzpatrick fumbles (forced by Cameron Wake), recovered by James Carpenter at NYJ-8. Penalty on Breno Giacomini: Offensive Holding (Declined)",-0.530,-2.010
2,1:56,3,15,NYJ 6,13,14,Bilal Powell left guard for 7 yards (tackle by Isa Abdul-Quddus and Byron Maxwell),-2.010,-2.490
2,1:50,4,8,NYJ 13,13,14,"Lac Edwards punts 49 yards, returned by Jakeem Grant for 8 yards (tackle by Rontez Miles). Penalty on Charone Peake: Player Out of Bounds on Punt (Offsetting), Penalty on Bacarri Rambo: Offensive Holding (Offsetting) (no play)",-2.490,-2.490
2,1:37,4,8,NYJ 13,13,14,"Lac Edwards punts 44 yards, returned by Jakeem Grant for 57 yards. Penalty on Kenyan Drake: Illegal Block Above the Waist, 10 yards",-2.490,-1.330
2,1:19,1,10,MIA 36,13,14,Ryan Tannehill pass complete short middle to Jay Ajayi for 7 yards (tackle by Julian Stanford),1.330,1.740
2,0:57,2,3,MIA 43,13,14,Ryan Tannehill pass complete short right to Jay Ajayi for 2 yards (tackle by Darrelle Revis),1.740,1.290
2,0:47,3,1,MIA 45,13,14,Ryan Tannehill pass complete short left to Jay Ajayi for 10 yards (tackle by Calvin Pryor),1.290,2.590
2,0:43,1,10,NYJ 45,13,14,"Ryan Tannehill pass complete short left to Jarvis Landry for 10 yards (tackle by Calvin Pryor). Penalty on Ja'Wuan James: Illegal Use of Hands (Offsetting), Penalty on Julian Stanford: Roughing the Passer (Offsetting) (no play)",2.590,2.590
2,0:36,1,10,NYJ 45,13,14,Ryan Tannehill pass complete short left to Damien Williams for 1 yard (tackle by Darryl Roberts),2.590,0.000
2,0:30,,,,13,14,Timeout #1 by Miami Dolphins,0.000,-2.180
2,0:30,2,9,NYJ 44,13,14,Ryan Tannehill sacked by Josh Martin and Lorenzo Mauldin for -12 yards,2.180,-0.100
Quarter,Time,Down,ToGo,Location,NYJ,MIA,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,NYJ 35,13,14,"Nick Folk kicks off 65 yards, touchback",0.000,-0.610
3,15:00,1,10,MIA 25,13,14,Damien Williams left guard for 1 yard (tackle by Leonard Williams). Penalty on Leonte Carroo: Illegal Formation (Declined),0.610,0.200
3,14:34,2,9,MIA 26,13,14,Ryan Tannehill pass complete short left to DeVante Parker for 4 yards (tackle by Buster Skrine),0.200,0.040
3,13:55,3,5,MIA 30,13,14,Ryan Tannehill pass complete short right to Kenyan Drake for 6 yards (tackle by Muhammad Wilkerson),0.040,1.330
3,13:19,1,10,MIA 36,13,14,Jay Ajayi right tackle for 2 yards (tackle by Julian Stanford),1.330,1.060
3,12:34,2,8,MIA 38,13,14,Jay Ajayi right end for -2 yards (tackle by Leonard Williams),1.060,0.100
3,11:53,3,10,MIA 36,13,14,Ryan Tannehill pass incomplete short right intended for Jarvis Landry (defended by Marcus Gilchrist),0.100,-0.980
3,11:42,4,10,MIA 36,13,14,"Matt Darr punts 47 yards, returned by Jalin Marshall for 10 yards (tackle by Mike Hull)",-0.980,-0.740
3,11:31,1,10,NYJ 27,13,14,Matt Forte left tackle for 6 yards (tackle by Cameron Wake),0.740,1.010
3,10:56,2,4,NYJ 33,13,14,Matt Forte middle for 3 yards (tackle by Spencer Paysinger),1.010,0.700
3,10:11,3,1,NYJ 36,13,14,Ryan Fitzpatrick pass incomplete short middle intended for Matt Forte (defended by Kiko Alonso),0.700,-0.980
3,10:08,4,1,NYJ 36,13,14,"Lac Edwards punts 35 yards, fair catch by Jakeem Grant",-0.980,-0.870
3,10:01,1,10,MIA 29,13,14,Jay Ajayi middle for no gain (tackle by Sheldon Richardson and Muhammad Wilkerson),0.870,0.330
3,9:19,2,10,MIA 29,13,14,Ryan Tannehill pass complete short left to Jarvis Landry for 14 yards (tackle by Calvin Pryor),0.330,1.800
3,8:41,1,10,MIA 43,13,14,"Penalty on Sheldon Richardson: Neutral Zone Infraction, 5 yards (no play)",1.800,2.530
3,8:25,1,5,MIA 48,13,14,Jay Ajayi left guard for 4 yards (tackle by Darryl Roberts and Sheldon Richardson),2.530,2.470
3,7:47,2,1,NYJ 48,13,14,Jay Ajayi left end for 12 yards (tackle by Darryl Roberts),2.470,3.180
3,7:18,1,10,NYJ 36,13,14,Ryan Tannehill pass complete short right to MarQueis Gray for 4 yards (tackle by Rontez Miles),3.180,3.180
3,6:48,2,6,NYJ 32,13,14,Jay Ajayi middle for 12 yards (tackle by Marcus Gilchrist and Rontez Miles),3.180,4.240
3,6:03,1,10,NYJ 20,13,14,Ryan Tannehill pass incomplete short left intended for DeVante Parker (defended by Sheldon Richardson),4.240,3.690
3,5:59,2,10,NYJ 20,13,14,Damien Williams right tackle for 5 yards (tackle by Sheldon Richardson and David Harris),3.690,3.700
3,5:16,3,5,NYJ 15,13,14,Ryan Tannehill pass incomplete short left intended for MarQueis Gray,3.700,2.490
3,5:12,4,5,NYJ 15,13,17,Andrew Franks 33 yard field goal good,2.490,3.000
3,5:08,,,MIA 35,13,17,"Andrew Franks kicks off 65 yards, touchback",0.000,-0.610
3,5:08,1,10,NYJ 25,13,17,Ryan Fitzpatrick pass incomplete short middle intended for Austin Seferian-Jenkins is intercepted by Jordan Phillips at NYJ-31 and returned for 17 yards,0.610,-4.650
3,5:00,1,10,NYJ 14,13,17,Ryan Tannehill pass complete short right to MarQueis Gray for 6 yards (tackle by David Harris),4.650,5.090
3,4:16,2,4,NYJ 8,13,17,Jay Ajayi right tackle for 2 yards (tackle by Sheldon Richardson),5.090,0.000
3,3:32,,,,13,17,Timeout #1 by Miami Dolphins,0.000,-4.730
3,3:32,3,2,NYJ 6,13,17,Ryan Tannehill pass incomplete short right intended for Jay Ajayi (defended by Jordan Jenkins),4.730,3.010
3,3:29,4,2,NYJ 6,13,17,"Andrew Franks 24 yard field goal good. Penalty on Laremy Tunsil: Illegal Formation, 5 yards (no play)",3.010,2.700
3,3:26,4,7,NYJ 11,13,20,Andrew Franks 29 yard field goal good,2.700,3.000
3,3:22,,,MIA 35,13,20,"Andrew Franks kicks off 56 yards, returned by C.J. Spiller for 14 yards (tackle by Michael Thomas)",0.000,-0.480
3,3:18,1,10,NYJ 23,13,20,Matt Forte left guard for 5 yards (tackle by Bobby McCain),0.480,0.610
3,2:42,2,5,NYJ 28,13,20,Ryan Fitzpatrick pass complete short left to Brandon Marshall for 13 yards (tackle by Byron Maxwell),0.610,1.660
3,2:05,1,10,NYJ 41,13,20,Ryan Fitzpatrick pass incomplete short right intended for Brandon Marshall,1.660,1.120
3,2:00,2,10,NYJ 41,13,20,Ryan Fitzpatrick right end for 7 yards (tackle by Spencer Paysinger),1.120,1.360
3,1:15,3,3,NYJ 48,13,20,"Ryan Fitzpatrick pass complete short middle to Robby Anderson for 1 yard (tackle by Kiko Alonso). Penalty on Michael Thomas: Defensive Holding, 5 yards (no play)",1.360,2.460
3,0:55,1,10,MIA 47,13,20,"Ryan Fitzpatrick pass incomplete deep right intended for Brandon Marshall (defended by Byron Maxwell). Penalty on Jordan Phillips: Roughing the Passer, 15 yards, Penalty on Byron Maxwell: Defensive Pass Interference (Declined) (no play)",2.460,3.450
3,0:47,1,10,MIA 32,13,20,Bryce Petty pass complete short right to Bilal Powell for 15 yards (tackle by Andre Branch),3.450,4.440
Quarter,Time,Down,ToGo,Location,NYJ,MIA,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,MIA 17,13,20,Bilal Powell right guard for 3 yards (tackle by Andre Branch),4.440,4.320
4,14:22,2,7,MIA 14,13,20,Bilal Powell middle for no gain (tackle by Ndamukong Suh),4.320,3.500
4,13:37,3,7,MIA 14,13,20,Bryce Petty pass complete short left to Robby Anderson for 4 yards (tackle by Michael Thomas),3.500,2.860
4,12:55,4,3,MIA 10,16,20,Nick Folk 28 yard field goal good,2.860,3.000
4,12:50,,,NYJ 35,16,20,"Nick Folk kicks off 65 yards, returned by Kenyan Drake for 27 yards (tackle by Nick Marshall)",0.000,-0.740
4,12:42,1,10,MIA 27,16,20,Ryan Tannehill pass incomplete deep left intended for DeVante Parker,0.740,0.200
4,12:35,2,10,MIA 27,16,20,Jay Ajayi right tackle for 1 yard (tackle by Lorenzo Mauldin),0.200,-0.360
4,11:54,3,9,MIA 28,16,20,Ryan Tannehill pass complete short left to Dominique Jones for 17 yards (tackle by Buster Skrine),-0.360,1.930
4,11:18,1,10,MIA 45,16,20,Ryan Tannehill pass incomplete short right intended for Jarvis Landry,1.930,1.380
4,11:11,2,10,MIA 45,16,20,Jay Ajayi right end for 6 yards (tackle by Jordan Jenkins),1.380,1.490
4,10:31,3,4,NYJ 49,16,20,Ryan Tannehill pass incomplete deep left intended for Leonte Carroo,1.490,0.000
4,10:24,4,4,NYJ 49,16,20,"Matt Darr punts 39 yards, fair catch by Jalin Marshall",0.000,0.380
4,10:18,1,10,NYJ 10,16,20,"Ryan Fitzpatrick pass incomplete deep right intended for Brandon Marshall. Penalty on Byron Maxwell: Defensive Pass Interference, 26 yards (no play)",-0.380,1.330
4,10:12,1,10,NYJ 36,16,20,Ryan Fitzpatrick pass complete deep right to Quincy Enunwa for 25 yards (tackle by Isa Abdul-Quddus),1.330,2.980
4,9:31,1,10,MIA 39,16,20,Ryan Fitzpatrick pass complete short middle to Bilal Powell for -1 yards (tackle by Bobby McCain),2.980,2.300
4,8:52,2,11,MIA 40,16,20,Ryan Fitzpatrick pass complete deep right to Robby Anderson for 27 yards (tackle by Tony Lippett),2.300,4.710
4,7:59,1,10,MIA 13,16,20,Ryan Fitzpatrick pass incomplete short left intended for Brandon Marshall,4.710,4.050
4,7:51,2,10,MIA 13,16,20,Matt Forte right tackle for 2 yards (tackle by Spencer Paysinger and Ndamukong Suh),4.050,3.450
4,7:07,3,8,MIA 11,16,20,Ryan Fitzpatrick pass incomplete deep left intended for Robby Anderson is intercepted by Bobby McCain at MIA--9,3.450,-0.280
4,7:00,1,10,MIA 20,16,20,Jay Ajayi left tackle for 4 yards (tackle by Muhammad Wilkerson and Steve McLendon),0.280,0.270
4,6:21,2,6,MIA 24,16,20,Ryan Tannehill pass incomplete short right intended for Jakeem Grant,0.270,-0.430
4,6:08,3,6,MIA 24,16,20,Ryan Tannehill pass incomplete short left intended for Dominique Jones,-0.430,-1.770
4,6:01,4,6,MIA 24,16,20,"Matt Darr for no gain. Matt Darr fumbles, recovered by Matt Darr at MIA-17 for 1 yards. Matt Darr fumbles (forced by C.J. Spiller), recovered by Spencer Paysinger at MIA-18",-1.770,-4.370
4,5:52,1,10,MIA 18,16,20,Ryan Fitzpatrick pass incomplete short left intended for Jalin Marshall,4.370,0.000
4,5:47,,,,16,20,Timeout #1 by New York Jets,0.000,-3.800
4,5:47,2,10,MIA 18,22,20,"Ryan Fitzpatrick pass complete deep middle to Jalin Marshall for 18 yards, touchdown",3.800,7.000
4,5:42,,,MIA 15,22,20,"Penalty on Ben Ijalana: False Start, 5 yards (no play)",0.000,0.000
4,5:42,,,MIA 20,23,20,Nick Folk kicks extra point good,0.000,0.000
4,5:42,,,NYJ 35,23,20,"Nick Folk kicks off 68 yards, returned by Jakeem Grant for 22 yards (tackle by Taiwan Jones). Penalty on Antonio Allen: Offside on Free Kick, 5 yards (no play)",0.000,0.000
4,5:29,,,NYJ 30,23,26,"Nick Folk kicks off 66 yards, returned by Kenyan Drake for 96 yards, touchdown",0.000,-7.000
4,5:15,,,NYJ 15,23,27,Andrew Franks kicks extra point good,0.000,0.000
4,5:15,,,MIA 35,23,27,"Andrew Franks kicks off 65 yards, touchback",0.000,-0.610
4,5:15,1,10,NYJ 25,23,27,Matt Forte middle for 3 yards (tackle by Kiko Alonso),0.610,0.470
4,4:32,2,7,NYJ 28,23,27,Bilal Powell middle for 1 yard (tackle by Ndamukong Suh),0.470,-0.100
4,3:43,3,6,NYJ 29,23,27,Ryan Fitzpatrick sacked by Ndamukong Suh for -8 yards,-0.100,-1.960
4,3:06,4,14,NYJ 21,23,27,"Lac Edwards punts 42 yards, returned by Jarvis Landry for 9 yards (tackle by Juston Burris)",-1.960,-1.990
4,2:54,1,10,MIA 46,23,27,Jay Ajayi middle for 9 yards (tackle by Julian Stanford),1.990,2.670
4,2:09,2,1,NYJ 45,23,27,Ryan Tannehill right end for -2 yards (tackle by Darrelle Revis),2.670,1.690
4,2:00,3,3,NYJ 47,23,27,"Ryan Tannehill pass incomplete short left intended for Dominique Jones. Penalty on Julian Stanford: Defensive Pass Interference, 2 yards (no play)",1.690,2.590
4,1:56,1,10,NYJ 45,23,27,Jay Ajayi right guard for 20 yards (tackle by Marcus Gilchrist),2.590,3.910
4,1:11,1,10,NYJ 25,23,27,Jay Ajayi right guard for -1 yards (tackle by Leonard Williams),3.910,0.000
4,1:06,,,,23,27,Timeout #2 by New York Jets,0.000,-3.230
4,1:06,2,11,NYJ 26,23,27,Jay Ajayi right guard for 16 yards (tackle by Marcus Gilchrist and Darrelle Revis),3.230,4.910
4,0:20,1,10,NYJ 10,23,27,Ryan Tannehill kneels for -1 yards,4.910,4.020
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
