#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,12:51,BUF 49,7,3:00,51,Touchdown
2,1,5:24,BUF 29,6,2:55,30,Punt
3,1,0:35,BUF 13,3,0:50,1,Punt
4,2,12:39,BUF 25,3,0:49,0,Punt
5,2,11:06,KAN 31,9,3:57,23,Field Goal
6,2,3:44,BUF 20,6,2:29,25,Punt
7,3,15:00,BUF 24,11,5:13,71,Fumble
8,3,8:08,BUF 24,11,5:02,73,Field Goal
9,4,13:30,BUF 22,4,1:57,19,Punt
10,4,8:59,BUF 20,4,2:08,21,Punt
11,4,4:35,KAN 25,7,2:08,10,Downs
12,4,0:14,BUF 20,2,0:14,16,Fumble
