Week,Day,Date,Time,Winner/tie,Unnamed: 5,Loser/tie,Unnamed: 7,PtsW,PtsL,YdsW,TOW,YdsL,TOL,url,Home,Away,File
Week1,Sun,2005-09-11,4:18PM,New York Giants,,Arizona Cardinals,boxscore,42,19,275,2,318,2,https://www.pro-football-reference.com/boxscores/200509110nyg.htm,NYG,ARI,2005_Week1_NYG_vs_ARI
Week1,Sun,2005-09-11,4:19PM,Detroit Lions,,Green Bay Packers,boxscore,17,3,254,0,216,3,https://www.pro-football-reference.com/boxscores/200509110det.htm,DET,GB,2005_Week1_DET_vs_GB
Week1,Sun,2005-09-11,8:38PM,Indianapolis Colts,@,Baltimore Ravens,boxscore,24,7,340,0,401,4,https://www.pro-football-reference.com/boxscores/200509110rav.htm,BAL,IND,2005_Week1_BAL_vs_IND
Week1,Mon,2005-09-12,9:05PM,Atlanta Falcons,,Philadelphia Eagles,boxscore,14,10,319,3,301,3,https://www.pro-football-reference.com/boxscores/200509120atl.htm,ATL,PHI,2005_Week1_ATL_vs_PHI
Week2,Sun,2005-09-18,12:03PM,Indianapolis Colts,,Jacksonville Jaguars,boxscore,10,3,268,1,303,0,https://www.pro-football-reference.com/boxscores/200509180clt.htm,IND,JAX,2005_Week2_IND_vs_JAX
Week2,Sun,2005-09-18,1:02PM,Tampa Bay Buccaneers,,Buffalo Bills,boxscore,19,3,318,0,147,0,https://www.pro-football-reference.com/boxscores/200509180tam.htm,TB,BUF,2005_Week2_TB_vs_BUF
Week2,Sun,2005-09-18,1:02PM,Carolina Panthers,,New England Patriots,boxscore,27,17,250,1,288,3,https://www.pro-football-reference.com/boxscores/200509180car.htm,CAR,NE,2005_Week2_CAR_vs_NE
Week2,Sun,2005-09-18,1:02PM,Chicago Bears,,Detroit Lions,boxscore,38,6,336,0,234,5,https://www.pro-football-reference.com/boxscores/200509180chi.htm,CHI,DET,2005_Week2_CHI_vs_DET
Week2,Sun,2005-09-18,1:02PM,Pittsburgh Steelers,@,Houston Texans,boxscore,27,7,388,0,221,1,https://www.pro-football-reference.com/boxscores/200509180htx.htm,HOU,PIT,2005_Week2_HOU_vs_PIT
Week2,Sun,2005-09-18,1:03PM,Cincinnati Bengals,,Minnesota Vikings,boxscore,37,8,504,1,304,7,https://www.pro-football-reference.com/boxscores/200509180cin.htm,CIN,MIN,2005_Week2_CIN_vs_MIN
Week2,Sun,2005-09-18,1:03PM,Tennessee Titans,,Baltimore Ravens,boxscore,25,10,290,1,182,2,https://www.pro-football-reference.com/boxscores/200509180oti.htm,TEN,BAL,2005_Week2_TEN_vs_BAL
Week2,Sun,2005-09-18,1:03PM,Philadelphia Eagles,,San Francisco 49ers,boxscore,42,3,583,1,142,3,https://www.pro-football-reference.com/boxscores/200509180phi.htm,PHI,SF,2005_Week2_PHI_vs_SF
Week2,Sun,2005-09-18,4:05PM,St. Louis Rams,@,Arizona Cardinals,boxscore,17,12,297,1,379,2,https://www.pro-football-reference.com/boxscores/200509180crd.htm,ARI,LAR,2005_Week2_ARI_vs_LAR
Week2,Sun,2005-09-18,4:06PM,Seattle Seahawks,,Atlanta Falcons,boxscore,21,18,428,1,223,0,https://www.pro-football-reference.com/boxscores/200509180sea.htm,SEA,ATL,2005_Week2_SEA_vs_ATL
Week2,Sun,2005-09-18,4:15PM,Cleveland Browns,@,Green Bay Packers,boxscore,26,24,391,0,452,2,https://www.pro-football-reference.com/boxscores/200509180gnb.htm,GB,CLE,2005_Week2_GB_vs_CLE
Week2,Sun,2005-09-18,4:15PM,Denver Broncos,,San Diego Chargers,boxscore,20,17,331,2,213,2,https://www.pro-football-reference.com/boxscores/200509180den.htm,DEN,LAC,2005_Week2_DEN_vs_LAC
Week2,Sun,2005-09-18,4:16PM,New York Jets,,Miami Dolphins,boxscore,17,7,271,0,235,1,https://www.pro-football-reference.com/boxscores/200509180nyj.htm,NYJ,MIA,2005_Week2_NYJ_vs_MIA
Week2,Sun,2005-09-18,8:30PM,Kansas City Chiefs,@,Oakland Raiders,boxscore,23,17,354,1,327,2,https://www.pro-football-reference.com/boxscores/200509180rai.htm,LVR,KC,2005_Week2_LVR_vs_KC
Week2,Mon,2005-09-19,7:36PM,New York Giants,@,New Orleans Saints,boxscore,27,10,257,1,422,6,https://www.pro-football-reference.com/boxscores/200509190nor.htm,NO,NYG,2005_Week2_NO_vs_NYG
Week2,Mon,2005-09-19,9:07PM,Washington Redskins,@,Dallas Cowboys,boxscore,14,13,346,2,351,0,https://www.pro-football-reference.com/boxscores/200509190dal.htm,DAL,WAS,2005_Week2_DAL_vs_WAS
Week3,Sun,2005-09-25,12:03PM,Indianapolis Colts,,Cleveland Browns,boxscore,13,6,339,1,263,0,https://www.pro-football-reference.com/boxscores/200509250clt.htm,IND,CLE,2005_Week3_IND_vs_CLE
Week3,Sun,2005-09-25,1:00PM,Minnesota Vikings,,New Orleans Saints,boxscore,33,16,420,0,296,4,https://www.pro-football-reference.com/boxscores/200509250min.htm,MIN,NO,2005_Week3_MIN_vs_NO
Week3,Sun,2005-09-25,1:02PM,Atlanta Falcons,@,Buffalo Bills,boxscore,24,16,403,2,208,2,https://www.pro-football-reference.com/boxscores/200509250buf.htm,BUF,ATL,2005_Week3_BUF_vs_ATL
Week3,Sun,2005-09-25,1:02PM,Miami Dolphins,,Carolina Panthers,boxscore,27,24,315,1,299,3,https://www.pro-football-reference.com/boxscores/200509250mia.htm,MIA,CAR,2005_Week3_MIA_vs_CAR
Week3,Sun,2005-09-25,1:02PM,Cincinnati Bengals,@,Chicago Bears,boxscore,24,7,244,1,255,6,https://www.pro-football-reference.com/boxscores/200509250chi.htm,CHI,CIN,2005_Week3_CHI_vs_CIN
Week3,Sun,2005-09-25,1:02PM,Tampa Bay Buccaneers,@,Green Bay Packers,boxscore,17,16,293,1,260,4,https://www.pro-football-reference.com/boxscores/200509250gnb.htm,GB,TB,2005_Week3_GB_vs_TB
Week3,Sun,2005-09-25,1:02PM,St. Louis Rams,,Tennessee Titans,boxscore,31,27,360,4,335,3,https://www.pro-football-reference.com/boxscores/200509250ram.htm,LAR,TEN,2005_Week3_LAR_vs_TEN
Week3,Sun,2005-09-25,1:03PM,Jacksonville Jaguars,@,New York Jets,boxscore,26,20,308,3,168,3,https://www.pro-football-reference.com/boxscores/200509250nyj.htm,NYJ,JAX,2005_Week3_NYJ_vs_JAX
Week3,Sun,2005-09-25,1:03PM,Philadelphia Eagles,,Oakland Raiders,boxscore,23,20,448,2,365,0,https://www.pro-football-reference.com/boxscores/200509250phi.htm,PHI,LVR,2005_Week3_PHI_vs_LVR
Week3,Sun,2005-09-25,4:05PM,Dallas Cowboys,@,San Francisco 49ers,boxscore,34,31,443,3,390,3,https://www.pro-football-reference.com/boxscores/200509250sfo.htm,SF,DAL,2005_Week3_SF_vs_DAL
Week3,Sun,2005-09-25,4:06PM,Seattle Seahawks,,Arizona Cardinals,boxscore,37,12,447,0,266,2,https://www.pro-football-reference.com/boxscores/200509250sea.htm,SEA,ARI,2005_Week3_SEA_vs_ARI
Week3,Sun,2005-09-25,4:15PM,New England Patriots,@,Pittsburgh Steelers,boxscore,23,20,426,3,269,1,https://www.pro-football-reference.com/boxscores/200509250pit.htm,PIT,NE,2005_Week3_PIT_vs_NE
Week3,Sun,2005-09-25,8:30PM,San Diego Chargers,,New York Giants,boxscore,45,23,485,1,424,1,https://www.pro-football-reference.com/boxscores/200509250sdg.htm,LAC,NYG,2005_Week3_LAC_vs_NYG
Week3,Mon,2005-09-26,9:07PM,Denver Broncos,,Kansas City Chiefs,boxscore,30,10,358,0,285,1,https://www.pro-football-reference.com/boxscores/200509260den.htm,DEN,KC,2005_Week3_DEN_vs_KC
Week4,Sun,2005-10-02,1:02PM,Tampa Bay Buccaneers,,Detroit Lions,boxscore,17,13,353,4,226,1,https://www.pro-football-reference.com/boxscores/200510020tam.htm,TB,DET,2005_Week4_TB_vs_DET
Week4,Sun,2005-10-02,1:02PM,Cincinnati Bengals,,Houston Texans,boxscore,16,10,371,0,254,1,https://www.pro-football-reference.com/boxscores/200510020cin.htm,CIN,HOU,2005_Week4_CIN_vs_HOU
Week4,Sun,2005-10-02,1:02PM,Indianapolis Colts,@,Tennessee Titans,boxscore,31,10,364,0,313,1,https://www.pro-football-reference.com/boxscores/200510020oti.htm,TEN,IND,2005_Week4_TEN_vs_IND
Week4,Sun,2005-10-02,1:02PM,Denver Broncos,@,Jacksonville Jaguars,boxscore,20,7,306,0,241,4,https://www.pro-football-reference.com/boxscores/200510020jax.htm,JAX,DEN,2005_Week4_JAX_vs_DEN
Week4,Sun,2005-10-02,1:02PM,San Diego Chargers,@,New England Patriots,boxscore,41,17,431,0,303,2,https://www.pro-football-reference.com/boxscores/200510020nwe.htm,NE,LAC,2005_Week4_NE_vs_LAC
Week4,Sun,2005-10-02,1:03PM,New Orleans Saints,,Buffalo Bills,boxscore,19,7,333,0,208,2,https://www.pro-football-reference.com/boxscores/200510020nor.htm,NO,BUF,2005_Week4_NO_vs_BUF
Week4,Sun,2005-10-02,1:03PM,New York Giants,,St. Louis Rams,boxscore,44,24,456,0,476,5,https://www.pro-football-reference.com/boxscores/200510020nyg.htm,NYG,LAR,2005_Week4_NYG_vs_LAR
Week4,Sun,2005-10-02,1:03PM,Washington Redskins,,Seattle Seahawks,boxscore,20,17,352,1,354,0,https://www.pro-football-reference.com/boxscores/200510020was.htm,WAS,SEA,2005_Week4_WAS_vs_SEA
Week4,Sun,2005-10-02,4:05PM,Baltimore Ravens,,New York Jets,boxscore,13,3,259,2,152,0,https://www.pro-football-reference.com/boxscores/200510020rav.htm,BAL,NYJ,2005_Week4_BAL_vs_NYJ
Week4,Sun,2005-10-02,4:15PM,Oakland Raiders,,Dallas Cowboys,boxscore,19,13,333,0,303,1,https://www.pro-football-reference.com/boxscores/200510020rai.htm,LVR,DAL,2005_Week4_LVR_vs_DAL
Week4,Sun,2005-10-02,4:15PM,Philadelphia Eagles,@,Kansas City Chiefs,boxscore,37,31,396,2,353,4,https://www.pro-football-reference.com/boxscores/200510020kan.htm,KC,PHI,2005_Week4_KC_vs_PHI
Week4,Sun,2005-10-02,4:17PM,Atlanta Falcons,,Minnesota Vikings,boxscore,30,10,368,0,261,3,https://www.pro-football-reference.com/boxscores/200510020atl.htm,ATL,MIN,2005_Week4_ATL_vs_MIN
Week4,Sun,2005-10-02,8:36PM,Arizona Cardinals,,San Francisco 49ers,boxscore,31,14,463,3,168,4,https://www.pro-football-reference.com/boxscores/200510020crd.htm,ARI,SF,2005_Week4_ARI_vs_SF
Week4,Mon,2005-10-03,9:07PM,Carolina Panthers,,Green Bay Packers,boxscore,32,29,286,1,352,2,https://www.pro-football-reference.com/boxscores/200510030car.htm,CAR,GB,2005_Week4_CAR_vs_GB
Week5,Sun,2005-10-09,1:02PM,Detroit Lions,,Baltimore Ravens,boxscore,35,17,266,2,387,4,https://www.pro-football-reference.com/boxscores/200510090det.htm,DET,BAL,2005_Week5_DET_vs_BAL
Week5,Sun,2005-10-09,1:02PM,Tennessee Titans,@,Houston Texans,boxscore,34,20,310,0,257,1,https://www.pro-football-reference.com/boxscores/200510090htx.htm,HOU,TEN,2005_Week5_HOU_vs_TEN
Week5,Sun,2005-10-09,1:02PM,Buffalo Bills,,Miami Dolphins,boxscore,20,14,236,1,323,5,https://www.pro-football-reference.com/boxscores/200510090buf.htm,BUF,MIA,2005_Week5_BUF_vs_MIA
Week5,Sun,2005-10-09,1:02PM,Green Bay Packers,,New Orleans Saints,boxscore,52,3,309,0,254,5,https://www.pro-football-reference.com/boxscores/200510090gnb.htm,GB,NO,2005_Week5_GB_vs_NO
Week5,Sun,2005-10-09,1:02PM,Seattle Seahawks,@,St. Louis Rams,boxscore,37,31,433,0,386,2,https://www.pro-football-reference.com/boxscores/200510090ram.htm,LAR,SEA,2005_Week5_LAR_vs_SEA
Week5,Sun,2005-10-09,1:03PM,Cleveland Browns,,Chicago Bears,boxscore,20,10,278,2,266,3,https://www.pro-football-reference.com/boxscores/200510090cle.htm,CLE,CHI,2005_Week5_CLE_vs_CHI
Week5,Sun,2005-10-09,1:03PM,New York Jets,,Tampa Bay Buccaneers,boxscore,14,12,212,3,285,1,https://www.pro-football-reference.com/boxscores/200510090nyj.htm,NYJ,TB,2005_Week5_NYJ_vs_TB
Week5,Sun,2005-10-09,1:05PM,New England Patriots,@,Atlanta Falcons,boxscore,31,28,483,1,400,0,https://www.pro-football-reference.com/boxscores/200510090atl.htm,ATL,NE,2005_Week5_ATL_vs_NE
Week5,Sun,2005-10-09,4:05PM,Indianapolis Colts,@,San Francisco 49ers,boxscore,28,3,365,3,177,5,https://www.pro-football-reference.com/boxscores/200510090sfo.htm,SF,IND,2005_Week5_SF_vs_IND
Week5,Sun,2005-10-09,4:15PM,Carolina Panthers,@,Arizona Cardinals,boxscore,24,20,330,2,468,4,https://www.pro-football-reference.com/boxscores/200510090crd.htm,ARI,CAR,2005_Week5_ARI_vs_CAR
Week5,Sun,2005-10-09,4:15PM,Dallas Cowboys,,Philadelphia Eagles,boxscore,33,10,456,1,129,0,https://www.pro-football-reference.com/boxscores/200510090dal.htm,DAL,PHI,2005_Week5_DAL_vs_PHI
Week5,Sun,2005-10-09,4:15PM,Denver Broncos,,Washington Redskins,boxscore,21,19,257,0,447,1,https://www.pro-football-reference.com/boxscores/200510090den.htm,DEN,WAS,2005_Week5_DEN_vs_WAS
Week5,Sun,2005-10-09,8:36PM,Jacksonville Jaguars,,Cincinnati Bengals,boxscore,23,20,342,1,364,1,https://www.pro-football-reference.com/boxscores/200510090jax.htm,JAX,CIN,2005_Week5_JAX_vs_CIN
Week5,Mon,2005-10-10,9:00PM,Pittsburgh Steelers,@,San Diego Chargers,boxscore,24,22,311,1,279,2,https://www.pro-football-reference.com/boxscores/200510100sdg.htm,LAC,PIT,2005_Week5_LAC_vs_PIT
Week6,Sun,2005-10-16,1:00PM,Kansas City Chiefs,,Washington Redskins,boxscore,28,21,274,0,398,3,https://www.pro-football-reference.com/boxscores/200510160kan.htm,KC,WAS,2005_Week6_KC_vs_WAS
Week6,Sun,2005-10-16,1:02PM,Baltimore Ravens,,Cleveland Browns,boxscore,16,3,351,1,186,3,https://www.pro-football-reference.com/boxscores/200510160rav.htm,BAL,CLE,2005_Week6_BAL_vs_CLE
Week6,Sun,2005-10-16,1:02PM,Tampa Bay Buccaneers,,Miami Dolphins,boxscore,27,13,342,1,307,2,https://www.pro-football-reference.com/boxscores/200510160tam.htm,TB,MIA,2005_Week6_TB_vs_MIA
Week6,Sun,2005-10-16,1:02PM,Carolina Panthers,@,Detroit Lions,boxscore,21,20,317,4,209,4,https://www.pro-football-reference.com/boxscores/200510160det.htm,DET,CAR,2005_Week6_DET_vs_CAR
Week6,Sun,2005-10-16,1:02PM,Dallas Cowboys,,New York Giants,boxscore,16,13,385,4,270,4,https://www.pro-football-reference.com/boxscores/200510160dal.htm,DAL,NYG,2005_Week6_DAL_vs_NYG
Week6,Sun,2005-10-16,1:02PM,Jacksonville Jaguars,@,Pittsburgh Steelers,boxscore,23,17,246,1,218,4,https://www.pro-football-reference.com/boxscores/200510160pit.htm,PIT,JAX,2005_Week6_PIT_vs_JAX
Week6,Sun,2005-10-16,1:03PM,Chicago Bears,,Minnesota Vikings,boxscore,28,3,192,3,283,2,https://www.pro-football-reference.com/boxscores/200510160chi.htm,CHI,MIN,2005_Week6_CHI_vs_MIN
Week6,Sun,2005-10-16,1:03PM,Atlanta Falcons,@,New Orleans Saints,boxscore,34,31,266,1,456,2,https://www.pro-football-reference.com/boxscores/200510160nor.htm,NO,ATL,2005_Week6_NO_vs_ATL
Week6,Sun,2005-10-16,1:03PM,Cincinnati Bengals,@,Tennessee Titans,boxscore,31,23,387,0,377,3,https://www.pro-football-reference.com/boxscores/200510160oti.htm,TEN,CIN,2005_Week6_TEN_vs_CIN
Week6,Sun,2005-10-16,4:15PM,San Diego Chargers,@,Oakland Raiders,boxscore,27,14,346,0,310,1,https://www.pro-football-reference.com/boxscores/200510160rai.htm,LVR,LAC,2005_Week6_LVR_vs_LAC
Week6,Sun,2005-10-16,4:15PM,Buffalo Bills,,New York Jets,boxscore,27,17,341,2,275,3,https://www.pro-football-reference.com/boxscores/200510160buf.htm,BUF,NYJ,2005_Week6_BUF_vs_NYJ
Week6,Sun,2005-10-16,4:16PM,Denver Broncos,,New England Patriots,boxscore,28,20,432,0,388,0,https://www.pro-football-reference.com/boxscores/200510160den.htm,DEN,NE,2005_Week6_DEN_vs_NE
Week6,Sun,2005-10-16,8:38PM,Seattle Seahawks,,Houston Texans,boxscore,42,10,459,1,227,0,https://www.pro-football-reference.com/boxscores/200510160sea.htm,SEA,HOU,2005_Week6_SEA_vs_HOU
Week6,Mon,2005-10-17,8:08PM,Indianapolis Colts,,St. Louis Rams,boxscore,45,28,363,1,349,4,https://www.pro-football-reference.com/boxscores/200510170clt.htm,IND,LAR,2005_Week6_IND_vs_LAR
Week7,Fri,2005-10-21,7:05PM,Kansas City Chiefs,@,Miami Dolphins,boxscore,30,20,462,0,286,1,https://www.pro-football-reference.com/boxscores/200510210mia.htm,MIA,KC,2005_Week7_MIA_vs_KC
Week7,Sun,2005-10-23,1:00PM,Minnesota Vikings,,Green Bay Packers,boxscore,23,20,363,1,374,0,https://www.pro-football-reference.com/boxscores/200510230min.htm,MIN,GB,2005_Week7_MIN_vs_GB
Week7,Sun,2005-10-23,1:02PM,Philadelphia Eagles,,San Diego Chargers,boxscore,20,17,286,2,291,3,https://www.pro-football-reference.com/boxscores/200510230phi.htm,PHI,LAC,2005_Week7_PHI_vs_LAC
Week7,Sun,2005-10-23,1:02PM,Pittsburgh Steelers,@,Cincinnati Bengals,boxscore,27,13,304,2,302,2,https://www.pro-football-reference.com/boxscores/200510230cin.htm,CIN,PIT,2005_Week7_CIN_vs_PIT
Week7,Sun,2005-10-23,1:02PM,St. Louis Rams,,New Orleans Saints,boxscore,28,17,298,1,332,2,https://www.pro-football-reference.com/boxscores/200510230ram.htm,LAR,NO,2005_Week7_LAR_vs_NO
Week7,Sun,2005-10-23,1:03PM,Washington Redskins,,San Francisco 49ers,boxscore,52,17,457,0,194,2,https://www.pro-football-reference.com/boxscores/200510230was.htm,WAS,SF,2005_Week7_WAS_vs_SF
Week7,Sun,2005-10-23,1:03PM,Indianapolis Colts,@,Houston Texans,boxscore,38,20,437,2,139,2,https://www.pro-football-reference.com/boxscores/200510230htx.htm,HOU,IND,2005_Week7_HOU_vs_IND
Week7,Sun,2005-10-23,1:04PM,Detroit Lions,@,Cleveland Browns,boxscore,13,10,329,1,174,3,https://www.pro-football-reference.com/boxscores/200510230cle.htm,CLE,DET,2005_Week7_CLE_vs_DET
Week7,Sun,2005-10-23,4:06PM,Seattle Seahawks,,Dallas Cowboys,boxscore,13,10,289,3,275,2,https://www.pro-football-reference.com/boxscores/200510230sea.htm,SEA,DAL,2005_Week7_SEA_vs_DAL
Week7,Sun,2005-10-23,4:15PM,Chicago Bears,,Baltimore Ravens,boxscore,10,6,276,0,199,0,https://www.pro-football-reference.com/boxscores/200510230chi.htm,CHI,BAL,2005_Week7_CHI_vs_BAL
Week7,Sun,2005-10-23,4:15PM,Arizona Cardinals,,Tennessee Titans,boxscore,20,10,173,1,348,3,https://www.pro-football-reference.com/boxscores/200510230crd.htm,ARI,TEN,2005_Week7_ARI_vs_TEN
Week7,Sun,2005-10-23,4:15PM,Oakland Raiders,,Buffalo Bills,boxscore,38,17,416,1,210,1,https://www.pro-football-reference.com/boxscores/200510230rai.htm,LVR,BUF,2005_Week7_LVR_vs_BUF
Week7,Sun,2005-10-23,4:15PM,New York Giants,,Denver Broncos,boxscore,24,23,311,2,385,1,https://www.pro-football-reference.com/boxscores/200510230nyg.htm,NYG,DEN,2005_Week7_NYG_vs_DEN
Week7,Mon,2005-10-24,9:07PM,Atlanta Falcons,,New York Jets,boxscore,27,14,310,3,231,4,https://www.pro-football-reference.com/boxscores/200510240atl.htm,ATL,NYJ,2005_Week7_ATL_vs_NYJ
Week8,Sun,2005-10-30,1:02PM,Carolina Panthers,,Minnesota Vikings,boxscore,38,13,449,0,253,0,https://www.pro-football-reference.com/boxscores/200510300car.htm,CAR,MIN,2005_Week8_CAR_vs_MIN
Week8,Sun,2005-10-30,1:02PM,Houston Texans,,Cleveland Browns,boxscore,19,16,237,1,325,2,https://www.pro-football-reference.com/boxscores/200510300htx.htm,HOU,CLE,2005_Week8_HOU_vs_CLE
Week8,Sun,2005-10-30,1:02PM,Dallas Cowboys,,Arizona Cardinals,boxscore,34,13,348,1,213,2,https://www.pro-football-reference.com/boxscores/200510300dal.htm,DAL,ARI,2005_Week8_DAL_vs_ARI
Week8,Sun,2005-10-30,1:02PM,St. Louis Rams,,Jacksonville Jaguars,boxscore,24,21,386,3,427,2,https://www.pro-football-reference.com/boxscores/200510300ram.htm,LAR,JAX,2005_Week8_LAR_vs_JAX
Week8,Sun,2005-10-30,1:02PM,Cincinnati Bengals,,Green Bay Packers,boxscore,21,14,317,1,353,5,https://www.pro-football-reference.com/boxscores/200510300cin.htm,CIN,GB,2005_Week8_CIN_vs_GB
Week8,Sun,2005-10-30,1:02PM,Oakland Raiders,@,Tennessee Titans,boxscore,34,25,324,1,326,2,https://www.pro-football-reference.com/boxscores/200510300oti.htm,TEN,LVR,2005_Week8_TEN_vs_LVR
Week8,Sun,2005-10-30,1:04PM,Chicago Bears,@,Detroit Lions,boxscore,19,13,333,1,278,1,https://www.pro-football-reference.com/boxscores/200510300det.htm,DET,CHI,2005_Week8_DET_vs_CHI
Week8,Sun,2005-10-30,1:06PM,New York Giants,,Washington Redskins,boxscore,36,0,386,1,125,4,https://www.pro-football-reference.com/boxscores/200510300nyg.htm,NYG,WAS,2005_Week8_NYG_vs_WAS
Week8,Sun,2005-10-30,4:05PM,San Diego Chargers,,Kansas City Chiefs,boxscore,28,20,424,2,418,1,https://www.pro-football-reference.com/boxscores/200510300sdg.htm,LAC,KC,2005_Week8_LAC_vs_KC
Week8,Sun,2005-10-30,4:05PM,Miami Dolphins,@,New Orleans Saints,boxscore,21,6,342,2,203,2,https://www.pro-football-reference.com/boxscores/200510300nor.htm,NO,MIA,2005_Week8_NO_vs_MIA
Week8,Sun,2005-10-30,4:15PM,San Francisco 49ers,,Tampa Bay Buccaneers,boxscore,15,10,208,0,275,3,https://www.pro-football-reference.com/boxscores/200510300sfo.htm,SF,TB,2005_Week8_SF_vs_TB
Week8,Sun,2005-10-30,4:15PM,Denver Broncos,,Philadelphia Eagles,boxscore,49,21,564,0,351,2,https://www.pro-football-reference.com/boxscores/200510300den.htm,DEN,PHI,2005_Week8_DEN_vs_PHI
Week8,Sun,2005-10-30,8:37PM,New England Patriots,,Buffalo Bills,boxscore,21,16,273,2,394,2,https://www.pro-football-reference.com/boxscores/200510300nwe.htm,NE,BUF,2005_Week8_NE_vs_BUF
Week8,Mon,2005-10-31,9:07PM,Pittsburgh Steelers,,Baltimore Ravens,boxscore,20,19,261,2,318,3,https://www.pro-football-reference.com/boxscores/200510310pit.htm,PIT,BAL,2005_Week8_PIT_vs_BAL
Week9,Sun,2005-11-06,1:00PM,Kansas City Chiefs,,Oakland Raiders,boxscore,27,23,321,1,263,1,https://www.pro-football-reference.com/boxscores/200511060kan.htm,KC,LVR,2005_Week9_KC_vs_LVR
Week9,Sun,2005-11-06,1:01PM,Jacksonville Jaguars,,Houston Texans,boxscore,21,14,312,0,279,1,https://www.pro-football-reference.com/boxscores/200511060jax.htm,JAX,HOU,2005_Week9_JAX_vs_HOU
Week9,Sun,2005-11-06,1:02PM,Carolina Panthers,@,Tampa Bay Buccaneers,boxscore,34,14,287,0,270,4,https://www.pro-football-reference.com/boxscores/200511060tam.htm,TB,CAR,2005_Week9_TB_vs_CAR
Week9,Sun,2005-11-06,1:02PM,San Diego Chargers,@,New York Jets,boxscore,31,26,395,2,269,0,https://www.pro-football-reference.com/boxscores/200511060nyj.htm,NYJ,LAC,2005_Week9_NYJ_vs_LAC
Week9,Sun,2005-11-06,1:02PM,Cincinnati Bengals,@,Baltimore Ravens,boxscore,21,9,329,1,240,1,https://www.pro-football-reference.com/boxscores/200511060rav.htm,BAL,CIN,2005_Week9_BAL_vs_CIN
Week9,Sun,2005-11-06,1:03PM,Atlanta Falcons,@,Miami Dolphins,boxscore,17,10,382,2,208,1,https://www.pro-football-reference.com/boxscores/200511060mia.htm,MIA,ATL,2005_Week9_MIA_vs_ATL
Week9,Sun,2005-11-06,1:03PM,Cleveland Browns,,Tennessee Titans,boxscore,20,14,441,2,323,1,https://www.pro-football-reference.com/boxscores/200511060cle.htm,CLE,TEN,2005_Week9_CLE_vs_TEN
Week9,Sun,2005-11-06,1:05PM,Minnesota Vikings,,Detroit Lions,boxscore,27,14,285,1,289,3,https://www.pro-football-reference.com/boxscores/200511060min.htm,MIN,DET,2005_Week9_MIN_vs_DET
