#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,BAL 25,4,1:36,0,Punt
2,1,12:24,BAL 18,1,0:11,0,Interception
3,1,10:35,BAL 29,5,2:25,21,Punt
4,1,6:26,BAL 25,3,2:31,-4,Punt
5,2,13:02,BAL 25,10,4:42,75,Touchdown
6,2,2:58,BAL 25,8,1:36,37,Downs
7,2,1:02,BAL 19,7,0:54,81,Touchdown
8,3,13:36,BAL 35,5,1:06,28,Field Goal
9,3,9:10,BAL 21,6,2:35,36,Downs
10,3,4:37,BAL 9,6,2:37,38,Interception
11,4,14:50,BAL 13,12,5:15,87,Touchdown
12,4,2:59,BAL 25,3,0:17,0,Fumble
13,4,2:25,BAL 25,13,2:25,63,End of Game
