Quarter,Time,Down,ToGo,Location,MIA,NWE,Detail,EPB,EPA
1,7:02,3,5,NWE 37,0,3,Joey Harrington pass complete short middle to Marty Booker for 8 yards (tackle by Mike Vrabel),2.210,3.640
1,6:22,1,10,NWE 29,0,3,Joey Harrington pass incomplete deep middle intended for Chris Chambers,3.640,3.100
1,6:17,2,10,NWE 29,0,3,"Joey Harrington pass incomplete short left intended for Ronnie Brown. Penalty on Mike Vrabel: Defensive Holding, 5 yards (no play)",3.100,3.970
1,6:12,1,10,NWE 24,0,3,"Joey Harrington pass complete deep left to Marty Booker for 23 yards (tackle by Asante Samuel). Penalty on Justin Peelle: Offensive Holding, 10 yards (no play)",3.970,3.310
1,5:35,1,20,NWE 34,0,3,Joey Harrington pass complete short left to Wes Welker for 2 yards (tackle by Asante Samuel),3.310,2.350
1,4:54,2,18,NWE 32,0,3,Ronnie Brown middle for no gain (tackle by Ty Warren and Mike Vrabel),2.350,1.690
1,4:09,3,18,NWE 32,0,3,Joey Harrington pass complete short right to Randy McMichael for 10 yards (tackle by Tedy Bruschi and Rosevelt Colvin),1.690,1.990
1,3:30,4,8,NWE 22,0,3,"Olindo Mare 40 yard field goal no good, blocked by Mike Wright",1.990,-1.000
1,3:25,1,10,NWE 31,0,3,Corey Dillon middle for 1 yard (tackle by Channing Crowder and Donnie Spragan),1.000,0.600
1,2:39,2,9,NWE 32,0,3,Tom Brady pass complete short left to Heath Evans for 10 yards (tackle by Travis Daniels and Donnie Spragan),0.600,1.730
1,2:14,1,10,NWE 42,0,3,Laurence Maroney middle for 6 yards (tackle by Zach Thomas and Renaldo Hill),1.730,2.000
1,1:36,2,4,NWE 48,0,3,Laurence Maroney right tackle for -3 yards (tackle by Matt Roth and David Bowens),2.000,0.890
1,0:55,,,,0,3,Timeout #1 by New England Patriots,0.000,0.890
1,0:55,3,7,NWE 45,0,3,Tom Brady pass complete short middle to Troy Brown for 8 yards (tackle by Travares Tillman and Travis Daniels),0.890,2.460
1,0:22,1,10,MIA 47,0,3,Corey Dillon left end for 8 yards (tackle by Donnie Spragan and Travis Daniels),2.460,2.990
Quarter,Time,Down,ToGo,Location,MIA,NWE,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,2,MIA 39,0,3,Corey Dillon left guard for 3 yards (tackle by Matt Roth and Jason Taylor),2.990,3.180
2,14:21,1,10,MIA 36,0,3,Tom Brady pass complete short left to Doug Gabriel for 7 yards (tackle by Travis Daniels and Jason Taylor),3.180,3.580
2,13:49,2,3,MIA 29,0,3,Laurence Maroney left tackle for 2 yards (tackle by Travares Tillman and Channing Crowder),3.580,3.140
2,13:09,3,1,MIA 27,0,3,Heath Evans middle for no gain (tackle by Keith Traylor and Jason Taylor),3.140,1.820
2,12:33,4,1,MIA 27,0,3,Tom Brady pass complete short right to Reche Caldwell for 5 yards (tackle by Will Allen),1.820,4.110
2,11:56,1,10,MIA 22,0,3,Tom Brady pass incomplete short left intended for Heath Evans,4.110,3.560
2,11:52,2,10,MIA 22,0,3,Corey Dillon right guard for 3 yards (tackle by Kevin Carter and Channing Crowder),3.560,3.260
2,11:07,3,7,MIA 19,0,3,Corey Dillon right end for 6 yards (tackle by Zach Thomas and Will Allen),3.260,2.720
2,10:16,4,1,MIA 13,0,6,Stephen Gostkowski 31 yard field goal good,2.720,3.000
2,10:13,,,NWE 30,0,6,"Stephen Gostkowski kicks off 64 yards, returned by Wes Welker for 22 yards (tackle by Hank Poteat)",0.000,0.810
2,10:07,1,10,MIA 28,0,6,Ronnie Brown left end for 3 yards (tackle by Artrell Hawkins and Rodney Harrison),0.810,0.670
2,9:44,2,7,MIA 31,0,6,Ronnie Brown right guard for 2 yards (tackle by Rosevelt Colvin),0.670,0.230
2,9:06,3,5,MIA 33,0,6,"Penalty on L.J. Shelton: False Start, 5 yards (no play)",0.230,-0.430
2,8:43,3,10,MIA 28,0,6,Joey Harrington pass incomplete short left intended for Wes Welker is intercepted by Asante Samuel at MIA-36 and returned for 26 yards,-0.430,-4.910
2,8:34,1,10,MIA 10,0,6,Laurence Maroney middle for no gain (tackle by Dan Wilkinson),4.910,4.190
2,7:54,2,10,MIA 10,0,12,"Tom Brady pass complete short middle to Troy Brown for 10 yards, touchdown",4.190,7.000
2,7:54,,,MIA 2,0,13,Stephen Gostkowski kicks extra point good,0.000,0.000
2,7:49,,,NWE 30,0,13,"Stephen Gostkowski kicks off 74 yards, touchback",0.000,0.280
2,7:49,1,10,MIA 20,0,13,Joey Harrington pass incomplete short right intended for Chris Chambers,0.280,-0.270
2,7:45,2,10,MIA 20,0,13,"Penalty on Jeno James: False Start, 5 yards (no play)",-0.270,-1.070
2,7:40,2,15,MIA 15,0,13,Joey Harrington pass complete deep right to Derek Hagan for 17 yards (tackle by Chad Scott),-1.070,1.070
2,7:01,1,10,MIA 32,0,13,Ronnie Brown middle for 7 yards (tackle by Tully Banta-Cain and Tedy Bruschi),1.070,1.470
2,6:23,2,3,MIA 39,0,13,"Ronnie Brown right guard for -1 yards (tackle by Vince Wilfork and Junior Seau). Penalty on Jeno James: Offensive Holding, 10 yards (no play)",1.470,0.120
2,6:02,2,13,MIA 29,0,13,"Penalty on Wes Welker: False Start, 5 yards (no play)",0.120,-0.550
2,5:43,2,18,MIA 24,0,13,Joey Harrington pass complete short left to Wes Welker for 10 yards (tackle by Artrell Hawkins and Rodney Harrison),-0.550,0.100
2,4:58,3,8,MIA 34,0,13,Joey Harrington pass complete short right to Wes Welker for 11 yards (tackle by Chad Scott),0.100,1.930
2,4:24,1,10,MIA 45,0,13,Joey Harrington pass complete short middle to Randy McMichael for 23 yards (tackle by Ellis Hobbs),1.930,3.450
2,3:53,1,10,NWE 32,0,13,"Penalty on Richard Seymour: Encroachment, 5 yards (no play)",3.450,4.180
2,3:34,1,5,NWE 27,0,13,Joey Harrington pass complete deep middle to Wes Welker for 25 yards (tackle by Ellis Hobbs and Rodney Harrison),4.180,6.740
2,2:59,,,,0,13,Timeout #2 by New England Patriots,0.000,6.740
2,2:59,1,2,NWE 2,6,13,"Ronnie Brown middle for 2 yards, touchdown",6.740,7.000
2,2:59,,,NWE 2,7,13,Olindo Mare kicks extra point good,0.000,0.000
2,2:56,,,MIA 30,7,13,"Olindo Mare kicks off 64 yards, returned by Laurence Maroney for 25 yards (tackle by Michael Lehan)",0.000,1.000
2,2:51,1,10,NWE 31,7,13,Laurence Maroney left guard for 4 yards (tackle by Renaldo Hill and Travis Daniels),1.000,1.000
2,2:14,2,6,NWE 35,7,13,"Penalty on Ben Watson: False Start, 5 yards (no play)",1.000,0.320
2,2:00,2,11,NWE 30,7,13,Tom Brady pass complete short left to Doug Gabriel for no gain,0.320,-0.360
2,1:54,,,,7,13,Timeout #2 by Miami Dolphins,0.000,-0.360
2,1:54,3,11,NWE 30,7,13,Kevin Faulk right guard for -1 yards (tackle by Vonnie Holliday and Yeremiah Bell). Penalty on Tom Brady: Illegal Motion (Declined),-0.360,-1.440
2,1:49,4,12,NWE 29,7,13,"Josh Miller punts 45 yards, returned by Wes Welker for 12 yards (tackle by Eric Alexander)",-1.440,-1.470
2,1:39,1,10,MIA 38,7,13,Joey Harrington pass complete short left to Chris Chambers for 10 yards,1.470,2.130
2,1:35,1,10,MIA 48,7,13,Joey Harrington pass complete short right to Wes Welker for 11 yards (tackle by Ellis Hobbs),2.130,2.850
2,1:30,1,10,NWE 41,7,13,Joey Harrington pass complete short right to Randy McMichael for 2 yards (tackle by Chad Scott),2.850,2.580
2,1:06,2,8,NWE 39,7,13,Joey Harrington pass complete short left to Randy McMichael for 12 yards,2.580,3.780
2,1:00,1,10,NWE 27,7,13,Joey Harrington pass complete short left to Chris Chambers for 5 yards (tackle by Asante Samuel),3.780,3.910
2,0:36,2,5,NWE 22,7,13,Joey Harrington pass incomplete short left intended for Derek Hagan,3.910,3.200
2,0:33,3,5,NWE 22,7,13,Joey Harrington pass incomplete short right intended for Randy McMichael,3.200,2.040
2,0:29,4,5,NWE 22,10,13,Olindo Mare 40 yard field goal good,2.040,3.000
2,0:24,,,MIA 30,10,13,"Olindo Mare kicks off 67 yards, returned by Laurence Maroney for 20 yards (tackle by Andre' Goodman)",0.000,0.480
2,0:19,1,10,NWE 23,10,13,Tom Brady kneels for -1 yards,0.480,-0.200
Quarter,Time,Down,ToGo,Location,MIA,NWE,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,MIA 30,10,13,"Olindo Mare kicks off 67 yards, returned by Kevin Faulk for 15 yards (tackle by Michael Lehan). Penalty on Mike Wright: Offensive Holding, 9 yards",0.000,-0.380
3,14:55,1,10,NWE 9,10,13,Tom Brady pass incomplete deep left intended for Doug Gabriel,-0.380,-0.780
3,14:48,2,10,NWE 9,10,13,Corey Dillon left guard for 2 yards (tackle by Donnie Spragan),-0.780,-1.190
3,14:06,3,8,NWE 11,10,13,Tom Brady pass incomplete short left intended for Ben Watson (defended by Yeremiah Bell),-1.190,-2.490
3,14:01,4,8,NWE 11,10,13,"Josh Miller punts 46 yards, returned by Wes Welker for 6 yards (tackle by David Thomas). Penalty on Keith Adams: Illegal Block Above the , 10 yards, Penalty on Justin Peelle: Illegal Block Above the (Declined)",-2.490,-1.530
3,13:51,1,10,MIA 39,10,13,Ronnie Brown middle for 2 yards (tackle by Tedy Bruschi and Vince Wilfork),1.530,1.260
3,13:09,2,8,MIA 41,10,13,"Ronnie Brown left end for 3 yards (tackle by Asante Samuel and Ellis Hobbs). Penalty on Ellis Hobbs: Unnecessary Roughness, 15 yards",1.260,2.850
3,12:45,1,10,NWE 41,10,13,Ronnie Brown right guard for 3 yards (tackle by Mike Vrabel and Tedy Bruschi),2.850,2.710
3,12:12,2,7,NWE 38,10,13,Joey Harrington pass complete short right to Chris Chambers for 2 yards (tackle by Chad Scott and Tedy Bruschi),2.710,2.280
3,11:34,3,5,NWE 36,10,13,Joey Harrington pass incomplete short left intended for Wes Welker,2.280,0.880
3,11:26,4,5,NWE 36,10,13,"Donnie Jones for no gain. Donnie Jones fumbles, recovered by Donnie Jones at NWE-46",0.880,-1.990
3,11:25,1,10,NWE 46,10,13,Corey Dillon left end for 5 yards (tackle by Donnie Spragan and Travis Daniels),1.990,2.130
3,10:54,2,5,MIA 49,10,13,Corey Dillon left guard for 7 yards (tackle by Channing Crowder and Travares Tillman),2.130,2.790
3,10:14,1,10,MIA 42,10,13,Tom Brady pass incomplete short middle intended for Reche Caldwell,2.790,2.240
3,10:10,2,10,MIA 42,10,13,Laurence Maroney left tackle for no gain (tackle by Dan Wilkinson and Zach Thomas),2.240,1.550
3,9:35,3,10,MIA 42,10,13,Tom Brady pass incomplete short middle intended for Troy Brown (defended by Yeremiah Bell),1.550,0.460
3,9:29,4,10,MIA 42,10,13,"Josh Miller punts 33 yards, fair catch by Wes Welker",0.460,0.380
3,9:22,1,10,MIA 9,10,13,Joey Harrington pass complete short right to Randy McMichael for 19 yards (tackle by Artrell Hawkins),-0.380,0.810
3,9:01,1,10,MIA 28,10,13,Sammy Morris middle for 2 yards (tackle by Ty Warren and Vince Wilfork),0.810,0.530
3,8:21,2,8,MIA 30,10,13,Joey Harrington pass incomplete short right intended for Sammy Morris (defended by Ty Warren),0.530,-0.160
3,8:16,3,8,MIA 30,10,13,Joey Harrington pass incomplete deep right intended for Chris Chambers,-0.160,-1.370
3,8:11,4,8,MIA 30,10,13,"Donnie Jones punts 49 yards, returned by Kevin Faulk for 11 yards (tackle by Travis Minor)",-1.370,-1.070
3,8:01,1,10,NWE 32,10,13,Laurence Maroney left tackle for 2 yards (tackle by Kevin Carter and Zach Thomas),1.070,0.800
3,7:25,2,8,NWE 34,10,13,Tom Brady pass incomplete short left intended for Doug Gabriel,0.800,0.100
3,7:22,3,8,NWE 34,10,13,Tom Brady pass complete short right to Ben Watson for 9 yards (tackle by Travares Tillman and Yeremiah Bell),0.100,1.800
3,6:38,1,10,NWE 43,10,13,Laurence Maroney right tackle for 1 yard (tackle by Dan Wilkinson and Matt Roth),1.800,1.390
3,5:54,2,9,NWE 44,10,13,Tom Brady pass incomplete short left intended for Ben Watson (defended by Dan Wilkinson),1.390,0.690
3,5:51,3,9,NWE 44,10,13,Tom Brady pass incomplete short middle intended for Kevin Faulk (defended by David Bowens),0.690,-0.460
3,5:46,4,9,NWE 44,10,13,"Josh Miller punts 32 yards, fair catch by Wes Welker",-0.460,-0.540
3,5:40,1,10,MIA 24,10,13,Ronnie Brown right guard for 2 yards (tackle by Ty Warren),0.540,0.270
3,5:05,2,8,MIA 26,10,13,Joey Harrington pass complete short right to Justin Peelle for 5 yards (tackle by Rodney Harrison),0.270,0.230
3,4:22,3,3,MIA 31,10,13,Joey Harrington pass complete short left to Chris Chambers for 4 yards (tackle by Asante Samuel),0.230,1.270
3,3:52,1,10,MIA 35,10,13,Ronnie Brown left end for no gain (tackle by Vince Wilfork and Tedy Bruschi),1.270,0.720
3,3:13,2,10,MIA 35,10,13,"Penalty on Ty Warren: Neutral Zone Infraction, 5 yards (no play)",0.720,1.400
3,2:54,2,5,MIA 40,10,13,Joey Harrington pass incomplete short middle intended for Ronnie Brown,1.400,0.700
3,2:49,3,5,MIA 40,10,13,Joey Harrington pass incomplete deep left intended for Chris Chambers,0.700,-0.720
3,2:43,4,5,MIA 40,10,13,"Donnie Jones punts 40 yards, returned by Kevin Faulk for 18 yards (tackle by Yeremiah Bell). Kevin Faulk fumbles (forced by Yeremiah Bell), recovered by David Bowens at NWE-37",-0.720,3.120
3,2:31,1,10,NWE 37,10,13,Joey Harrington pass incomplete short right intended for Chris Chambers,3.120,2.570
3,2:26,2,10,NWE 37,10,13,Ronnie Brown middle for 2 yards (tackle by Jarvis Green and Richard Seymour),2.570,2.150
3,1:44,3,8,NWE 35,10,13,Joey Harrington pass incomplete short right intended for Randy McMichael,2.150,0.970
3,1:44,4,8,NWE 35,10,13,"Penalty on Donnie Jones: Delay of Game, 5 yards (no play)",0.970,0.590
3,1:36,4,13,NWE 40,10,13,"Penalty on Channing Crowder: False Start, 5 yards (no play)",0.590,0.270
3,1:36,4,18,NWE 45,10,13,"Donnie Jones punts 36 yards, returned by Troy Brown for 4 yards (tackle by Eddie Jackson)",0.270,0.320
3,1:29,1,10,NWE 13,10,13,Corey Dillon middle for 2 yards (tackle by Matt Roth),-0.320,-0.570
3,0:49,2,8,NWE 15,10,13,Tom Brady pass complete short left to Ben Watson for 4 yards (tackle by Matt Roth and Will Allen),-0.570,-0.710
3,0:00,3,4,NWE 19,10,13,Tom Brady pass complete short middle to Troy Brown for 15 yards (tackle by Zach Thomas and Michael Lehan),-0.710,1.200
Quarter,Time,Down,ToGo,Location,MIA,NWE,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,NWE 34,10,13,Tom Brady pass complete short left to Kevin Faulk for 15 yards (tackle by Channing Crowder),1.200,2.190
4,14:18,1,10,NWE 49,10,13,Tom Brady pass complete short left to Troy Brown for 14 yards (tackle by Andre' Goodman and Will Allen),2.190,3.120
4,13:32,1,10,MIA 37,10,13,"Tom Brady sacked by Jason Taylor for -6 yards. Tom Brady fumbles (forced by Jason Taylor), recovered by Tom Brady at MIA-43",3.120,1.760
4,12:57,2,16,MIA 43,10,13,Tom Brady pass complete short left to Ben Watson for 5 yards (tackle by Zach Thomas),1.760,1.750
4,12:14,3,11,MIA 38,10,13,Tom Brady pass incomplete short middle intended for Reche Caldwell,1.750,0.720
4,12:11,4,11,MIA 38,10,13,"Josh Miller punts 26 yards, fair catch by Wes Welker",0.720,0.350
4,12:04,1,10,MIA 12,10,13,Joey Harrington pass complete short right to Justin Peelle for 1 yard,-0.350,-0.700
4,11:34,2,9,MIA 13,10,13,Joey Harrington pass complete short left to Wes Welker for 4 yards (tackle by Tedy Bruschi and Rodney Harrison),-0.700,-0.840
4,10:54,3,5,MIA 17,10,13,Joey Harrington pass incomplete short left intended for Wes Welker is intercepted by Asante Samuel at MIA-26 and returned for 2 yards,-0.840,-3.970
4,10:43,1,10,MIA 24,10,13,Tom Brady pass incomplete short left intended for Chad Jackson,3.970,3.430
4,10:37,2,10,MIA 24,10,13,Laurence Maroney left end for 2 yards (tackle by Keith Traylor and Kevin Carter),3.430,3.010
4,9:57,3,8,MIA 22,10,13,"Tom Brady pass incomplete deep right intended for Doug Gabriel. Penalty on Will Allen: Defensive Pass Interfere, 21 yards (no play)",3.010,6.970
4,9:51,1,1,MIA 1,10,19,"Tom Brady pass complete short right to Heath Evans for 1 yard, touchdown",6.970,7.000
4,9:51,,,MIA 2,10,20,Stephen Gostkowski kicks extra point good,0.000,0.000
4,9:47,,,NWE 30,10,20,"Stephen Gostkowski kicks off 74 yards, returned by Wes Welker for 28 yards (tackle by Chidi Iwuoma)",0.000,0.540
4,9:43,1,10,MIA 24,10,20,Joey Harrington pass complete short middle to Wes Welker for 6 yards (tackle by Junior Seau and Tedy Bruschi),0.540,0.810
4,9:11,2,4,MIA 30,10,20,Ronnie Brown middle for 1 yard (tackle by Vince Wilfork and Rosevelt Colvin),0.810,0.230
4,8:26,3,3,MIA 31,10,20,"Joey Harrington sacked by Jarvis Green for -11 yards. Penalty on Jarvis Green: Face Mask (15 Yards), 15 yards",0.230,1.270
4,7:58,1,10,MIA 35,10,20,Chris Chambers left tackle for 18 yards (tackle by Rodney Harrison),1.270,2.460
4,7:19,1,10,NWE 47,10,20,Joey Harrington pass complete short left to Randy McMichael for 18 yards (tackle by Mike Vrabel),2.460,3.640
4,6:57,1,10,NWE 29,10,20,Joey Harrington pass incomplete short middle intended for Randy McMichael,3.640,3.100
4,6:53,2,10,NWE 29,10,20,Joey Harrington pass incomplete deep middle intended for Derek Hagan,3.100,2.410
4,6:47,3,10,NWE 29,10,20,Joey Harrington pass complete short left to Ronnie Brown for -3 yards (tackle by Asante Samuel and Rosevelt Colvin),2.410,1.240
4,6:47,4,13,NWE 32,10,20,Olindo Mare 50 yard field goal no good,1.240,-1.600
4,5:59,1,10,NWE 40,10,20,"Laurence Maroney left tackle for 2 yards (tackle by Zach Thomas and Vonnie Holliday). Penalty on Dan Wilkinson: Defensive Holding, 5 yards",1.600,2.060
4,5:31,1,10,NWE 47,10,20,Laurence Maroney left end for no gain (tackle by Renaldo Hill and Travares Tillman),2.060,1.520
4,5:21,,,,10,20,Timeout #1 by Miami Dolphins,0.000,1.520
4,5:21,2,10,NWE 47,10,20,Tom Brady pass complete short middle to David Thomas for 11 yards (tackle by Donnie Spragan and Renaldo Hill),1.520,2.790
4,4:40,1,10,MIA 42,10,20,Laurence Maroney middle for 1 yard (tackle by Channing Crowder and Zach Thomas),2.790,2.380
4,4:35,,,,10,20,Timeout #2 by Miami Dolphins,0.000,2.380
4,4:33,2,9,MIA 41,10,20,Laurence Maroney middle for 4 yards (tackle by Zach Thomas),2.380,2.210
4,4:30,,,,10,20,Timeout #3 by Miami Dolphins,0.000,2.210
4,4:30,3,5,MIA 37,10,20,Laurence Maroney middle for 2 yards (tackle by Vonnie Holliday and Keith Traylor),2.210,0.990
4,3:43,,,,10,20,Timeout #1 by New England Patriots,0.000,0.990
4,3:43,4,3,MIA 35,10,20,Tom Brady pass complete short left to Ben Watson for 15 yards (tackle by Donnie Spragan and Travares Tillman),0.990,4.240
4,2:55,1,10,MIA 20,10,20,Laurence Maroney left tackle for 3 yards (tackle by Zach Thomas and Travares Tillman),4.240,4.120
4,2:10,2,7,MIA 17,10,20,Laurence Maroney left guard for no gain (tackle by Keith Traylor and Jason Taylor),4.120,3.360
4,2:00,3,7,MIA 17,10,20,Laurence Maroney left end for 11 yards (tackle by Travares Tillman),3.360,5.830
4,1:54,1,6,MIA 6,10,20,Tom Brady kneels for no gain,5.830,4.950
4,1:13,2,6,MIA 6,10,20,Tom Brady kneels for -1 yards,4.950,3.810
4,0:39,3,7,MIA 7,10,20,Tom Brady kneels for -1 yards,3.810,2.950
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
