Quarter,Time,Down,ToGo,Location,DET,ARI,Detail,EPB,EPA
1,0:53,4,15,DET 15,7,3,"Nick Harris punts 55 yards, returned by Steve Breaston for 10 yards (tackle by Keith Smith)",-2.440,-1.600
1,0:37,1,10,ARI 40,7,3,Kurt Warner pass complete short right to Terrelle Smith for 12 yards (tackle by Ernie Sims),1.600,2.390
1,0:04,,,,7,3,Timeout #2 by Arizona Cardinals,0.000,2.390
1,0:04,1,10,DET 48,7,3,Kurt Warner pass complete short left to Edgerrin James for 1 yard (tackle by Idrees Bashir),2.390,1.980
Quarter,Time,Down,ToGo,Location,DET,ARI,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,9,DET 47,7,3,Kurt Warner sacked by Gerald Alexander for -10 yards,1.980,-0.030
2,14:22,3,19,ARI 43,7,3,Kurt Warner pass complete short middle to J.J. Arrington for 16 yards (tackle by Teddy Lehman),-0.030,0.530
2,13:51,4,3,DET 41,7,3,Mike Barr punts 32 yards,0.530,0.380
2,13:42,1,10,DET 9,7,3,Kevin Jones up the middle for -4 yards (tackle by Darnell Dockett and Antonio Smith),-0.380,-1.070
2,13:42,2,14,DET 5,7,3,Jon Kitna pass incomplete short right intended for Roy E. Williams (defended by Roderick Hood),-1.070,-1.890
2,12:57,3,14,DET 5,7,3,Jon Kitna pass complete short middle to Roy E. Williams for 8 yards (tackle by Calvin Pace),-1.890,-2.490
2,12:20,4,6,DET 13,7,3,"Nick Harris punts 38 yards, returned by Steve Breaston for 6 yards (tackle by Alex Lewis)",-2.490,-2.590
2,12:12,1,10,DET 45,7,3,J.J. Arrington right tackle for no gain (tackle by Kenoy Kennedy),2.590,2.040
2,11:33,2,10,DET 45,7,3,Edgerrin James up the middle for 4 yards (tackle by Kalimba Edwards),2.040,1.880
2,10:53,3,6,DET 41,7,3,Kurt Warner pass incomplete short left intended for Marcel Shipp,1.880,0.530
2,10:47,4,6,DET 41,7,3,"Mike Barr punts 29 yards, fair catch by Troy Walters",0.530,0.350
2,10:42,1,10,DET 12,7,3,Kevin Jones left end for -4 yards (tackle by Adrian Wilson),-0.350,-1.070
2,9:58,2,14,DET 8,7,3,Jon Kitna pass complete short right to Roy E. Williams for 7 yards (tackle by Antrel Rolle),-1.070,-1.070
2,9:19,3,7,DET 15,7,3,Jon Kitna pass complete short middle to Shaun McDonald for 4 yards (tackle by Antrel Rolle),-1.070,-2.140
2,9:19,4,3,DET 19,7,3,"Nick Harris punts 40 yards, returned by Steve Breaston for 46 yards (tackle by Travis Fisher)",-2.140,-4.710
2,8:18,1,10,DET 13,7,3,Edgerrin James right tackle for 5 yards (tackle by Langston Moore),4.710,4.960
2,7:43,2,5,DET 8,7,3,Kurt Warner pass complete short right to Bryant Johnson for 7 yards (tackle by Fernando Bryant),4.960,6.970
2,7:04,1,1,DET 1,7,9,"Kurt Warner pass complete short left to Larry Fitzgerald for 1 yard, touchdown",6.970,7.000
2,,,,DET 2,7,10,Neil Rackers kicks extra point good,0.000,0.000
2,,,,ARI 30,7,10,"Neil Rackers kicks off 70 yards, touchback",0.000,0.280
2,7:00,1,10,DET 20,7,10,Jon Kitna pass incomplete short left intended for Roy E. Williams,0.280,-0.270
2,6:56,2,10,DET 20,7,10,Jon Kitna pass complete short left to Roy E. Williams for 9 yards (tackle by Eric Green),-0.270,0.230
2,6:26,3,1,DET 29,7,10,Kevin Jones left tackle for no gain (tackle by Karlos Dansby and Darnell Dockett),0.230,-1.440
2,6:26,4,1,DET 29,7,10,"Nick Harris punts 58 yards, returned by Steve Breaston for 21 yards (tackle by Corey Smith). Penalty on Antrel Rolle: Illegal Block Above the Waist, 10 yards",-1.440,0.380
2,5:29,1,10,ARI 10,7,10,Kurt Warner pass incomplete deep right intended for Anquan Boldin (defended by Fernando Bryant),-0.380,-0.780
2,5:23,2,10,ARI 10,7,10,Kurt Warner pass complete short left to Leonard Pope for 9 yards (tackle by Travis Fisher),-0.780,-0.370
2,4:39,3,1,ARI 19,7,10,Marcel Shipp left tackle for 3 yards (tackle by Ernie Sims),-0.370,0.410
2,3:56,1,10,ARI 22,7,10,Edgerrin James right tackle for 7 yards (tackle by Jared DeVries),0.410,0.810
2,3:24,2,3,ARI 29,7,10,Kurt Warner pass complete short middle to Bryant Johnson for 15 yards (tackle by Stanley Wilson). Penalty on Langston Moore: Defensive Offside (Declined),0.810,1.860
2,3:05,1,10,ARI 44,7,10,Edgerrin James up the middle for -3 yards (tackle by Travis Fisher),1.860,0.910
2,2:34,2,13,ARI 41,7,10,Kurt Warner pass complete short right to Edgerrin James for 8 yards (tackle by Stanley Wilson),0.910,1.290
2,2:00,3,5,ARI 49,7,10,Kurt Warner pass complete short right to Larry Fitzgerald for 11 yards (tackle by Stanley Wilson),1.290,2.920
2,1:56,1,10,DET 40,7,10,Kurt Warner pass incomplete short left intended for Jerheme Urban,2.920,2.370
2,1:56,2,10,DET 40,7,10,"Kurt Warner pass complete short right to J.J. Arrington for 16 yards (tackle by Kenoy Kennedy). Penalty on Jerheme Urban: Illegal Block Above the Waist, 10 yards",2.370,3.180
2,1:41,2,4,DET 34,7,10,Kurt Warner pass complete short left to Larry Fitzgerald for 13 yards (tackle by Fernando Bryant),3.180,4.170
2,1:36,1,10,DET 21,7,10,Kurt Warner pass incomplete short left intended for Anquan Boldin,4.170,3.630
2,1:34,2,10,DET 21,7,10,Kurt Warner pass complete short middle to Bryant Johnson for 12 yards (tackle by Fernando Bryant),3.630,5.140
2,1:01,1,9,DET 9,7,10,J.J. Arrington up the middle for 7 yards (tackle by Ernie Sims),5.140,5.720
2,1:01,2,2,DET 2,7,16,"Tim Rattay pass complete short left to Leonard Pope for 2 yards, touchdown",5.720,7.000
2,,,,DET 2,7,17,Neil Rackers kicks extra point good,0.000,0.000
2,,,,ARI 30,7,17,"Neil Rackers kicks off 64 yards, returned by Aveion Cason for 20 yards (tackle by Marcel Shipp)",0.000,0.670
2,0:11,1,10,DET 26,7,17,Jon Kitna pass complete short left to Kevin Jones for 8 yards (tackle by Darnell Dockett),0.670,1.210
Quarter,Time,Down,ToGo,Location,DET,ARI,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,ARI 30,7,17,"Neil Rackers kicks off 72 yards, returned by Aveion Cason for 20 yards (tackle by Monty Beisel)",0.000,0.040
3,14:53,1,10,DET 18,7,17,Jon Kitna pass incomplete short left intended for Roy E. Williams,0.040,-0.490
3,14:51,2,10,DET 18,7,17,Jon Kitna pass complete short right to Mike Furrey for 8 yards (tackle by Roderick Hood),-0.490,-0.140
3,14:13,3,2,DET 26,7,17,"Penalty on George Foster: False Start, 5 yards (no play)",-0.140,-0.790
3,13:51,3,7,DET 21,7,17,Jon Kitna pass complete deep middle to Mike Furrey for 18 yards (tackle by Matt Ware),-0.790,1.530
3,13:15,1,10,DET 39,7,17,Jon Kitna pass incomplete deep right intended for Roy E. Williams,1.530,0.990
3,13:08,2,10,DET 39,7,17,Jon Kitna pass complete short right to Kevin Jones for 7 yards (tackle by Gerald Hayes),0.990,1.220
3,12:30,3,3,DET 46,7,17,Jon Kitna pass complete short left to Calvin Johnson for 17 yards (tackle by Matt Ware),1.220,3.120
3,11:45,1,10,ARI 37,7,17,"Penalty on Sean McHugh: False Start, 5 yards (no play)",3.120,2.790
3,11:29,1,15,ARI 42,7,17,Jon Kitna pass complete short middle to Jon Bradley for 8 yards (tackle by Terrence Holt),2.790,2.980
3,10:46,2,7,ARI 34,7,17,Jon Kitna pass complete short middle to Shaun McDonald for 8 yards (tackle by Karlos Dansby),2.980,3.840
3,10:06,1,10,ARI 26,7,17,"Shaun McDonald right end for -15 yards (tackle by Karlos Dansby). Shaun McDonald fumbles (forced by Karlos Dansby), recovered by Antonio Smith at ARI-41 and returned for 8 yards (tackle by Sean McHugh)",3.840,-2.190
,,,,,,,"DET challenged the fumble ruling, and the play was upheld.",,
3,9:54,1,10,ARI 49,7,17,Kurt Warner pass complete short middle to Leonard Pope for 16 yards (tackle by Kenoy Kennedy),2.190,3.250
3,9:08,1,10,DET 35,7,17,Edgerrin James up the middle for 6 yards (tackle by Boss Bailey),3.250,3.510
3,8:26,2,4,DET 29,7,17,Kurt Warner pass incomplete short left intended for Anquan Boldin,3.510,2.810
3,8:22,3,4,DET 29,7,17,Kurt Warner pass complete short right to Anquan Boldin for 13 yards (tackle by Fernando Bryant),2.810,4.510
3,7:37,1,10,DET 16,7,23,"Kurt Warner pass complete deep middle to Leonard Pope for 16 yards, touchdown",4.510,7.000
3,,,,DET 2,7,24,Neil Rackers kicks extra point good,0.000,0.000
3,,,,ARI 30,7,24,"Neil Rackers kicks off 73 yards, returned by Aveion Cason for 36 yards (tackle by Neil Rackers)",0.000,1.140
3,7:26,1,10,DET 33,7,24,Jon Kitna pass complete short left to Casey Fitzsimmons for 22 yards (tackle by Eric Green),1.140,2.590
3,6:44,1,10,ARI 45,7,24,"Penalty on Calvin Pace: Defensive Offside, 5 yards (no play)",2.590,3.320
3,6:28,1,5,ARI 40,7,24,"Jon Kitna sacked by Bertrand Berry and Calvin Pace for -8 yards. Penalty on Calvin Pace: Face Mask (15 Yards), 15 yards",3.320,3.450
3,6:28,1,10,ARI 32,7,24,Jon Kitna pass complete short right to Kevin Jones for 2 yards (tackle by Darnell Dockett),3.450,3.170
3,5:26,2,8,ARI 30,7,24,Jon Kitna pass complete deep left to Mike Furrey for 19 yards,3.170,4.840
3,5:01,1,10,ARI 11,7,24,"Penalty on George Foster: False Start, 5 yards (no play)",4.840,4.340
3,4:35,1,15,ARI 16,7,24,Jon Kitna pass complete short right to Calvin Johnson for 9 yards (tackle by Roderick Hood),4.340,4.890
3,3:59,2,6,ARI 7,7,24,Jon Kitna pass complete short left to Casey Fitzsimmons for 5 yards (tackle by Antrel Rolle),4.890,5.120
3,3:10,3,1,ARI 2,7,24,"Penalty on Jon Kitna: Illegal Substitution, 5 yards (no play)",5.120,3.980
3,2:58,3,6,ARI 7,13,24,"Jon Kitna pass complete short left to Roy E. Williams for 7 yards, touchdown",3.980,7.000
3,,,,ARI 2,14,24,Jason Hanson kicks extra point good,0.000,0.000
3,,,,DET 30,,,"Jason Hanson kicks off 65 yards, returned by Steve Breaston for 52 yards (tackle by Stanley Wilson)",,
3,2:41,1,10,DET 43,14,24,Kurt Warner pass complete short right to Anquan Boldin for 8 yards (tackle by Paris Lenon),2.720,3.260
3,2:05,2,2,DET 35,14,24,"Penalty on Deuce Lutui: False Start, 5 yards (no play)",3.260,2.580
3,1:45,2,7,DET 40,14,24,Edgerrin James up the middle for 7 yards (tackle by Ernie Sims),2.580,3.380
3,1:02,1,10,DET 33,14,24,Edgerrin James left tackle for no gain (tackle by Paris Lenon),3.380,2.840
3,0:19,2,10,DET 33,14,24,"Kurt Warner for no gain. Kurt Warner fumbles, recovered by Gerald Alexander at DET-37 (tackle by Edgerrin James)",2.840,-1.400
3,0:11,1,10,DET 37,14,24,Jon Kitna pass incomplete short middle intended for Calvin Johnson,1.400,0.860
3,0:06,2,10,DET 37,14,24,"Jon Kitna for no gain. Jon Kitna fumbles, recovered by Darnell Dockett at DET-36 (tackle by George Foster)",0.860,-3.180
Quarter,Time,Down,ToGo,Location,DET,ARI,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,DET 36,14,24,Kurt Warner pass complete short left to Marcel Shipp for 8 yards (tackle by Ernie Sims),3.180,3.720
4,14:18,2,2,DET 28,14,24,J.J. Arrington right end for 8 yards (tackle by Kenoy Kennedy),3.720,4.240
4,13:37,,,,14,24,Timeout #1 by Arizona Cardinals,0.000,4.240
4,13:37,1,10,DET 20,14,30,"Kurt Warner pass complete short middle to Larry Fitzgerald for 20 yards, touchdown",4.240,7.000
4,,,,DET 2,14,31,"Neil Rackers kicks extra point good. Penalty on Casey Fitzsimmons: Defensive 12 On-field, 5 yards",0.000,0.000
4,,,,ARI 35,14,31,"Neil Rackers kicks off 66 yards, returned by Aveion Cason for 22 yards (tackle by Antrel Rolle)",0.000,0.340
4,13:17,1,10,DET 21,14,31,Jon Kitna pass complete short middle to Kevin Jones for 7 yards (tackle by Calvin Pace),0.340,0.750
4,12:55,2,3,DET 28,14,31,Jon Kitna pass complete short right to Mike Furrey for 3 yards (tackle by Roderick Hood),0.750,1.000
4,12:23,1,10,DET 31,14,31,Jon Kitna pass incomplete deep middle intended for Roy E. Williams is intercepted by Karlos Dansby at ARI-47 and returned for 18 yards (tackle by Mike Furrey),1.000,-3.250
4,12:23,1,10,DET 35,14,31,Kurt Warner pass complete short left to Larry Fitzgerald for 9 yards (tackle by Boss Bailey),3.250,3.920
4,11:32,2,1,DET 26,14,31,"Penalty on Shaun Rogers: Defensive Offside, 5 yards (no play)",3.920,4.170
4,11:06,1,10,DET 21,14,31,"Kurt Warner pass complete short middle to Leonard Pope for 9 yards (tackle by Ernie Sims). Leonard Pope fumbles (forced by Ernie Sims), recovered by Cory Redding at DET-8 (tackle by Mike Gandy)",4.170,-1.270
4,10:46,1,10,DET 35,14,31,Jon Kitna pass incomplete short middle intended for Kevin Jones,1.270,0.720
4,10:42,2,10,DET 35,14,31,Jon Kitna pass complete short left to Shaun McDonald for 6 yards (tackle by Ralph Brown),0.720,0.830
4,10:16,3,4,DET 41,14,31,Jon Kitna pass complete short left to Kevin Jones for 6 yards (tackle by Ralph Brown),0.830,2.060
4,9:48,1,10,DET 47,14,31,Jon Kitna pass complete short left to Kevin Jones for 2 yards (tackle by Ralph Brown),2.060,1.790
4,9:17,2,8,DET 49,14,31,Jon Kitna pass incomplete short middle intended for Shaun McDonald,1.790,1.090
4,9:09,3,8,DET 49,14,31,"Jon Kitna sacked by Calvin Pace for -5 yards. Jon Kitna fumbles (forced by Calvin Pace), recovered by Calvin Pace at DET-44",1.090,-2.650
4,9:00,1,10,DET 44,14,31,Edgerrin James left tackle for 1 yard (tackle by Corey Smith),2.650,2.250
4,9:00,2,9,DET 43,14,31,Edgerrin James left tackle for -2 yards (tackle by Ernie Sims),2.250,1.290
4,7:32,3,11,DET 45,14,31,"Penalty on Leonard Pope: False Start, 5 yards (no play)",1.290,0.630
4,7:32,3,16,,14,31,"Kurt Warner for no gain. Kurt Warner fumbles, recovered by Shaun Rogers at ARI-23",0.630,-4.040
4,7:06,1,10,ARI 23,14,31,Jon Kitna sacked by Darryl Blackstock for -8 yards,4.040,2.420
4,7:06,2,18,ARI 31,14,31,Jon Kitna pass complete short left to Mike Furrey for 16 yards (tackle by Matt Ware),2.420,4.050
4,5:55,3,2,ARI 15,14,31,Aveion Cason right tackle for 1 yard (tackle by Karlos Dansby),4.050,2.660
4,5:12,4,1,ARI 14,14,31,T.J. Duckett left tackle for no gain (tackle by Gabe Watson and Gerald Hayes),2.660,0.220
4,5:01,1,10,ARI 15,14,31,Edgerrin James left tackle for 6 yards (tackle by Paris Lenon and Shaun Cody),-0.220,0.210
4,4:17,2,4,ARI 21,14,31,Edgerrin James left tackle for no gain (tackle by Paris Lenon),0.210,-0.630
4,3:33,3,4,ARI 21,14,31,Kurt Warner pass incomplete short right intended for Terrelle Smith,-0.630,-1.960
4,3:28,4,4,ARI 21,14,31,"Mike Barr punts 51 yards, returned by Troy Walters for 9 yards (tackle by Sean Morey)",-1.960,-1.400
4,3:17,1,10,DET 37,14,31,Jon Kitna pass complete short right to Aveion Cason for 4 yards (tackle by Calvin Pace),1.400,1.400
4,2:49,2,6,DET 41,14,31,Jon Kitna pass complete short right to Shaun McDonald for 16 yards (tackle by Terrence Holt),1.400,2.720
4,2:43,1,10,ARI 43,14,31,"Jon Kitna pass complete deep middle to Roy E. Williams for 43 yards. Penalty on Jeff Backus: Illegal Formation, 5 yards (no play)",2.720,2.390
4,2:37,1,15,ARI 48,14,31,Jon Kitna pass incomplete short right intended for Mike Furrey,2.390,1.500
4,2:29,2,15,ARI 48,14,31,Jon Kitna pass complete short left to Shaun McDonald for 18 yards (tackle by Antrel Rolle),1.500,3.580
4,2:03,1,10,ARI 30,14,31,Jon Kitna pass complete short left to Roy E. Williams for 7 yards (tackle by Eric Green),3.580,3.980
4,1:56,2,3,ARI 23,14,31,Jon Kitna pass incomplete short right intended for Roy E. Williams,3.980,3.270
4,1:56,3,3,ARI 23,14,31,"Penalty on Darnell Dockett: Defensive Offside, 5 yards (no play)",3.270,4.370
4,1:52,1,10,ARI 18,14,31,Jon Kitna pass incomplete short middle intended for Mike Furrey (defended by Antrel Rolle),4.370,3.800
4,1:47,2,10,ARI 18,14,31,Jon Kitna pass complete short right to Calvin Johnson for 11 yards (tackle by Roderick Hood),3.800,5.600
4,1:22,1,7,ARI 7,20,31,"Jon Kitna pass complete short left to Roy E. Williams for 7 yards, touchdown. Penalty on Roy E. Williams: Unsportsmanlike Conduct, 15 yards",5.600,7.000
4,,,,ARI 2,21,31,Jason Hanson kicks extra point good,0.000,0.000
4,,,,DET 15,21,31,Jason Hanson kicks onside 12 yards,0.000,3.780
4,1:15,1,10,DET 27,21,31,Kurt Warner kneels for -1 yards,3.780,3.100
4,0:33,2,11,DET 28,21,31,Kurt Warner kneels for -1 yards,3.100,2.280
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
