Quarter,Time,Down,ToGo,Location,MIA,BUF,Detail,EPB,EPA
1,9:11,2,7,BUF 42,7,0,Travis Henry right tackle for 6 yards (tackle by Brock Marion and Derrick Rodgers),1.390,1.490
1,8:27,3,1,BUF 48,7,0,Travis Henry middle for 4 yards (tackle by Arturo Freeman and Morlon Greenwood),1.490,2.390
1,7:48,1,10,MIA 48,7,0,Drew Bledsoe pass complete to Larry Centers for 9 yards (tackle by Derrick Rodgers),2.390,3.060
1,7:23,2,1,MIA 39,7,0,Travis Henry right end for 10 yards (tackle by Jason Taylor),3.060,3.640
1,7:03,1,10,MIA 29,7,0,Drew Bledsoe pass incomplete intended for Larry Centers,3.640,3.100
1,6:56,2,10,MIA 29,7,0,Drew Bledsoe pass incomplete intended for Jay Riemersma (defended by Zach Thomas),3.100,2.410
1,6:50,3,10,MIA 29,7,0,Larry Centers middle for 8 yards (tackle by Zach Thomas and Shawn Wooden),2.410,2.180
1,6:08,4,2,MIA 21,7,3,Mike Hollis 39 yard field goal good,2.180,3.000
1,6:08,,,BUF 30,7,3,"Mike Hollis kicks off 60 yards, returned by Travis Minor for 15 yards (tackle by Phillip Crosby)",0.000,0.610
1,5:56,1,10,MIA 25,7,3,Ricky Williams middle for 17 yards (tackle by Pierson Prioleau),0.610,1.730
1,5:12,1,10,MIA 42,7,3,Ray Lucas pass complete to Chris Chambers for 3 yards (tackle by Nate Clements),1.730,1.590
1,4:37,2,7,MIA 45,7,3,Ricky Williams right tackle for 2 yards (tackle by London Fletcher and Kendrick Office),1.590,1.160
1,3:58,3,5,MIA 47,7,3,Ray Lucas pass complete to Chris Chambers for 14 yards (tackle by Antoine Winfield),1.160,2.980
1,3:36,1,10,BUF 39,7,3,Ricky Williams middle for 2 yards (tackle by DaShon Polk and Coy Wire),2.980,2.710
1,2:59,2,8,BUF 37,7,3,Ray Lucas pass complete to Ricky Williams for 7 yards (tackle by Eddie Robinson),2.710,2.940
1,2:02,3,1,BUF 30,7,3,Ray Lucas pass complete to Jed Weaver for 17 yards (tackle by Pierson Prioleau),2.940,4.710
1,1:36,1,10,BUF 13,7,3,Ricky Williams middle for 5 yards (tackle by Kendrick Office),4.710,4.960
1,0:55,2,5,BUF 8,7,3,Ricky Williams left guard for no gain (tackle by London Fletcher),4.960,4.100
1,0:16,3,5,BUF 8,7,3,"Ray Lucas pass incomplete intended for Chris Chambers. Penalty on Nate Clements: Defensive Pass Interference, 7 yards (no play)",4.100,6.970
1,0:11,1,1,BUF 1,13,3,"Ray Lucas pass complete to Jed Weaver for 1 yard, touchdown",6.970,7.000
1,0:11,,,BUF 1,14,3,Olindo Mare kicks extra point good,0.000,0.000
1,0:11,,,MIA 30,14,3,"Olindo Mare kicks off 65 yards, out of bounds",0.000,1.600
1,0:06,1,10,BUF 40,14,3,Drew Bledsoe pass complete to Dave Moore for 8 yards,1.600,2.130
Quarter,Time,Down,ToGo,Location,MIA,BUF,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,2,BUF 48,14,3,"Penalty on Jonas Jennings: False Start, 5 yards (no play)",2.130,1.460
2,15:00,2,7,BUF 43,14,3,Travis Henry left tackle for 10 yards (tackle by Zach Thomas and Derrick Rodgers),1.460,2.460
2,14:49,1,10,MIA 47,14,3,Travis Henry right guard for 5 yards (tackle by Patrick Surtain and Zach Thomas),2.460,2.590
2,14:09,2,5,MIA 42,14,3,Travis Henry right guard for 1 yard (tackle by Morlon Greenwood),2.590,2.010
2,13:30,3,4,MIA 41,14,3,Drew Bledsoe pass incomplete intended for Larry Centers,2.010,0.530
2,13:24,4,4,MIA 41,14,3,"Brian Moorman punts 36 yards. Penalty on Sam Madison: Defensive Holding, 2 yards",0.530,0.380
2,13:11,1,10,MIA 3,14,3,Ricky Williams middle for -1 yards (tackle by Aaron Schobel and Justin Bannan),-0.380,-0.850
2,12:28,1,10,MIA 3,,,Timeout #1 by Miami Dolphins,-0.380,-0.850
2,12:28,2,11,MIA 2,14,3,Ricky Williams left tackle for 1 yard (tackle by London Fletcher),-0.850,-1.420
2,11:44,3,10,MIA 3,14,3,Ricky Williams middle for 6 yards (tackle by Justin Bannan and Eddie Robinson),-1.420,-2.490
2,11:04,4,4,MIA 9,14,3,Mark Royals punts 39 yards,-2.490,-2.390
2,10:51,1,10,MIA 48,14,3,Drew Bledsoe pass incomplete intended for Travis Henry (defended by Patrick Surtain),2.390,1.850
2,10:45,2,10,MIA 48,14,3,Drew Bledsoe pass complete to Josh Reed for 5 yards (tackle by Jamar Fletcher and Derrick Rodgers),1.850,1.820
2,10:04,3,5,MIA 43,14,3,Drew Bledsoe sacked by Rob Burnett for -9 yards,1.820,-0.190
2,9:36,4,14,BUF 48,14,3,"Brian Moorman punts 29 yards, fair catch by Dedric Ward",-0.190,-0.480
2,9:28,1,10,MIA 23,14,3,Ray Lucas pass incomplete intended for Chris Chambers,0.480,-0.070
2,9:24,2,10,MIA 23,14,3,Ricky Williams left tackle for no gain (tackle by London Fletcher),-0.070,-0.760
2,8:45,3,10,MIA 23,14,3,Ray Lucas pass complete to Ricky Williams for -2 yards (tackle by London Fletcher and Nate Clements),-0.760,-1.960
2,8:08,4,12,MIA 21,14,3,"Mark Royals punts 24 yards, out of bounds",-1.960,-2.590
2,8:01,1,10,MIA 45,14,3,"Travis Henry left tackle for 6 yards (tackle by Zach Thomas). Penalty on Jonas Jennings: Offensive Holding, 10 yards (no play)",2.590,1.930
2,7:37,1,20,BUF 45,14,3,"Drew Bledsoe pass complete to Eric Moulds for 4 yards (tackle by Patrick Surtain). Penalty on Patrick Surtain: Unnecessary Roughness, 15 yards",1.930,3.180
2,7:19,1,10,MIA 36,14,3,Travis Henry middle for 8 yards (tackle by Brock Marion and Jason Taylor),3.180,3.720
2,6:38,2,2,MIA 28,14,3,Travis Henry left tackle for -2 yards (tackle by Sam Madison),3.720,2.740
2,5:54,3,4,MIA 30,14,3,Drew Bledsoe pass complete to Jay Riemersma for 8 yards (tackle by Derrick Rodgers),2.740,4.110
2,5:28,1,10,MIA 22,14,3,"Travis Henry right end for -2 yards (tackle by Jamar Fletcher). Penalty on Jamar Fletcher: Face Mask (15 Yards), 12 yards",4.110,4.780
2,5:17,1,10,MIA 12,14,3,"Drew Bledsoe pass incomplete intended for Larry Centers. Penalty on Derrick Rodgers: Defensive Pass Interference, 4 yards (no play)",4.780,5.370
2,5:11,1,8,MIA 8,14,3,Travis Henry left tackle for 4 yards (tackle by Zach Thomas and Morlon Greenwood),5.370,5.340
2,4:27,1,8,MIA 8,,,Timeout #2 by Buffalo Bills,5.370,5.340
2,4:27,2,4,MIA 4,14,3,Travis Henry middle for 2 yards (tackle by Jermaine Haley and Morlon Greenwood),5.340,4.950
2,3:41,3,2,MIA 2,14,9,"Drew Bledsoe middle for 2 yards, touchdown",4.950,7.000
,,,,,,,"MIA challenged the ruling, and the play was upheld.",,
2,3:41,,,MIA 2,14,10,Mike Hollis kicks extra point good,0.000,0.000
2,3:41,,,BUF 30,14,10,"Mike Hollis kicks off 70 yards, returned by Travis Minor for 16 yards (tackle by Anthony Denman)",0.000,-0.140
2,3:29,1,10,MIA 16,14,10,Ricky Williams middle for 7 yards (tackle by Keith Newman and Kendrick Office),-0.140,0.420
2,2:52,2,3,MIA 23,14,10,Ray Lucas for 3 yards,0.420,0.670
2,2:31,1,10,MIA 26,14,10,Ricky Williams right tackle for 14 yards (tackle by London Fletcher),0.670,1.600
2,2:00,1,10,MIA 40,14,10,Ricky Williams left tackle for 7 yards (tackle by Coy Wire),1.600,2.000
2,1:53,2,3,MIA 47,14,10,"Penalty on James McKnight: False Start, 5 yards (no play)",2.000,1.320
2,1:53,2,8,MIA 42,14,10,Ricky Williams for 16 yards,1.320,2.790
2,1:47,2,8,MIA 42,,,Timeout #3 by Buffalo Bills,1.320,2.790
2,1:47,1,10,BUF 42,14,10,Ray Lucas pass incomplete intended for James McKnight,2.790,2.240
2,1:42,2,10,BUF 42,14,10,Ray Lucas pass incomplete intended for Ricky Williams,2.240,1.550
2,1:37,3,10,BUF 42,14,10,Ray Lucas left tackle for 6 yards (tackle by Coy Wire and Nate Clements),1.550,0.890
2,0:49,3,10,BUF 42,,,Timeout #3 by Miami Dolphins,1.550,0.890
2,0:49,4,4,BUF 36,14,10,"Ray Lucas sacked by Aaron Schobel and Ron Edwards for -9 yards. Ray Lucas fumbles (forced by Aaron Schobel), recovered by Chidi Ahanotu at MIA-48 and returned for 17 yards (tackle by Chris Chambers)",0.890,-3.510
2,0:38,1,10,MIA 31,14,10,Drew Bledsoe pass incomplete intended for Larry Centers,3.510,2.970
2,0:32,2,10,MIA 31,14,10,Drew Bledsoe pass complete to Eric Moulds for 11 yards (tackle by Jamar Fletcher),2.970,4.240
2,0:17,1,10,MIA 20,14,10,Drew Bledsoe pass incomplete,4.240,3.690
2,0:17,2,10,MIA 20,14,16,"Drew Bledsoe pass complete to Peerless Price for 20 yards, touchdown",3.690,7.000
2,0:17,,,MIA 20,14,17,Mike Hollis kicks extra point good,0.000,0.000
2,0:17,,,BUF 30,14,17,"Mike Hollis kicks off 54 yards, returned by Rob Konrad for 15 yards (tackle by Sammy Morris)",0.000,1.000
2,0:05,1,10,MIA 31,14,17,Ray Lucas kneels for -1 yards,1.000,0.320
Quarter,Time,Down,ToGo,Location,MIA,BUF,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,BUF 30,14,17,"Mike Hollis kicks off 61 yards, returned by Travis Minor for 14 yards (tackle by Coy Wire)",0.000,0.480
3,14:55,1,10,MIA 23,14,17,Ricky Williams middle for 3 yards (tackle by London Fletcher and Aaron Schobel),0.480,0.340
3,14:22,2,7,MIA 26,14,17,Ricky Williams middle for 3 yards (tackle by Ron Edwards and Coy Wire),0.340,0.040
3,13:40,3,4,MIA 29,14,17,Ray Lucas pass incomplete intended for Dedric Ward,0.040,-1.440
3,13:35,4,4,MIA 29,14,17,"Mark Royals punts 14 yards, out of bounds",-1.440,-2.720
3,13:27,1,10,MIA 43,14,17,Travis Henry middle for 6 yards (tackle by Zach Thomas),2.720,2.990
3,13:08,2,4,MIA 37,14,17,Travis Henry right guard for 1 yard (tackle by Tim Bowens),2.990,2.410
3,12:31,3,3,MIA 36,14,17,Drew Bledsoe pass incomplete intended for Peerless Price,2.410,0.890
3,12:25,4,3,MIA 36,14,17,Drew Bledsoe sacked by Jason Taylor for -12 yards,0.890,-2.130
3,12:18,1,10,MIA 48,14,17,Ricky Williams middle for 4 yards (tackle by Keith Newman and Aaron Schobel),2.130,2.120
3,11:41,2,6,BUF 48,14,17,Ray Lucas pass incomplete intended for Chris Chambers,2.120,1.420
3,11:35,3,6,BUF 48,14,17,"Ray Lucas sacked by Keith Newman for -8 yards. Ray Lucas fumbles (forced by Keith Newman), recovered by Chris Chambers at MIA-43",1.420,-0.520
3,11:11,4,15,MIA 43,14,17,"Mark Royals punts 44 yards, returned by Charlie Rogers for 11 yards (tackle by Ed Perry)",-0.520,-0.540
3,10:59,1,10,BUF 24,14,17,Drew Bledsoe pass incomplete intended for Eric Moulds (defended by Jamar Fletcher),0.540,0.000
3,10:53,2,10,BUF 24,14,17,Travis Henry left guard for 8 yards (tackle by Zach Thomas and Jermaine Haley),0.000,0.370
3,10:11,3,2,BUF 32,14,17,Drew Bledsoe pass complete to Travis Henry for 20 yards (tackle by Brock Marion),0.370,2.390
3,9:49,1,10,MIA 48,14,17,"Travis Henry left tackle for 6 yards (tackle by Arturo Freeman). Penalty on Peerless Price: Offensive Holding, 10 yards",2.390,2.130
3,9:16,1,14,BUF 48,14,17,Travis Henry right tackle for 9 yards (tackle by Arturo Freeman),2.130,2.520
3,8:36,2,5,MIA 43,14,17,Drew Bledsoe pass complete to Eric Moulds for 11 yards (tackle by Brock Marion),2.520,3.450
3,7:58,1,10,MIA 32,14,17,Travis Henry right guard for 4 yards (tackle by Patrick Surtain),3.450,3.440
3,7:18,2,6,MIA 28,14,17,Drew Bledsoe pass incomplete intended for Travis Henry,3.440,2.740
3,7:12,3,6,MIA 28,14,17,Drew Bledsoe pass incomplete intended for Larry Centers,2.740,1.610
3,7:05,4,6,MIA 28,14,17,Mike Hollis 46 yard field goal no good,1.610,-1.330
3,7:01,1,10,MIA 36,14,17,Ricky Williams middle for 8 yards (tackle by London Fletcher),1.330,1.870
3,6:22,2,2,MIA 44,14,17,Ricky Williams right guard for 1 yard (tackle by London Fletcher and Chidi Ahanotu),1.870,1.290
3,5:43,3,1,MIA 45,20,17,"Ricky Williams middle for 55 yards, touchdown",1.290,7.000
3,5:43,,,BUF 45,21,17,Olindo Mare kicks extra point good,0.000,0.000
3,5:43,,,MIA 30,21,17,"Olindo Mare kicks off 60 yards, returned by Charlie Rogers for 14 yards (tackle by Shawn Wooden)",0.000,0.540
3,5:26,1,10,BUF 24,21,17,Travis Henry right guard for 3 yards (tackle by Zach Thomas and Derrick Rodgers),0.540,0.400
3,4:48,2,7,BUF 27,21,23,"Drew Bledsoe pass complete to Peerless Price for 73 yards, touchdown",0.400,7.000
3,4:48,,,MIA 27,21,24,Mike Hollis kicks extra point good,0.000,0.000
3,4:48,,,BUF 30,21,24,"Mike Hollis kicks off 57 yards, returned by Travis Minor for 25 yards (tackle by Phillip Crosby)",0.000,1.470
3,4:28,1,10,MIA 38,21,24,Ricky Williams left guard for 8 yards (tackle by Coy Wire),1.470,2.000
3,3:47,2,2,MIA 46,21,24,Ricky Williams middle for 5 yards (tackle by Chidi Ahanotu and Eddie Robinson),2.000,2.320
3,3:07,1,10,BUF 49,21,24,Ricky Williams right guard for 3 yards (tackle by London Fletcher and Keith Newman),2.320,2.190
3,2:27,2,7,BUF 46,21,24,Jay Fiedler pass incomplete intended for Ricky Williams,2.190,1.490
3,2:22,3,7,BUF 46,21,24,"Jay Fiedler pass complete to Randy McMichael for 2 yards (tackle by Kendrick Office and London Fletcher). Randy McMichael fumbles (forced by Kendrick Office), recovered by Antoine Winfield at BUF-43",1.490,-1.800
3,2:10,1,10,BUF 43,21,30,"Drew Bledsoe pass complete to Eric Moulds for 57 yards, touchdown",1.800,7.000
3,2:10,,,MIA 43,21,31,Mike Hollis kicks extra point good,0.000,0.000
3,2:10,,,BUF 30,21,31,"Mike Hollis kicks off 50 yards, returned by Travis Minor for 18 yards (tackle by Sammy Morris)",0.000,1.470
3,1:54,1,10,MIA 38,21,31,Ricky Williams right tackle for 8 yards (tackle by Pierson Prioleau and Eddie Robinson),1.470,2.000
3,1:10,2,2,MIA 46,21,31,Ricky Williams right tackle for 4 yards (tackle by London Fletcher and Ron Edwards),2.000,2.260
3,0:31,1,10,,21,31,Ricky Williams middle for 1 yard (tackle by Nate Clements),2.260,1.850
Quarter,Time,Down,ToGo,Location,MIA,BUF,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,9,BUF 49,21,31,Jay Fiedler pass incomplete intended for Chris Chambers is intercepted by Nate Clements at BUF-38 and returned for 1 yard,1.850,-1.530
4,14:49,1,10,BUF 39,21,31,Travis Henry left tackle for 5 yards (tackle by Arturo Freeman),1.530,1.660
4,13:48,2,5,BUF 44,21,31,Travis Henry middle for 4 yards (tackle by Larry Chester),1.660,1.490
4,12:43,3,1,BUF 48,21,31,Travis Henry left tackle for 2 yards (tackle by Zach Thomas),1.490,2.260
4,12:02,1,10,,21,31,Drew Bledsoe pass complete to Eric Moulds for 47 yards (tackle by Sam Madison),2.260,6.510
4,11:39,1,3,MIA 3,21,31,"Penalty on Ruben Brown: False Start, 5 yards (no play)",6.510,5.370
4,11:24,1,8,MIA 8,21,31,Drew Bledsoe pass incomplete intended for Travis Henry,5.370,4.570
4,11:18,2,8,MIA 8,21,31,Travis Henry middle for 7 yards (tackle by Brock Marion and Adewale Ogunleye),4.570,5.170
4,10:35,3,1,MIA 1,21,37,"Travis Henry right tackle for 1 yard, touchdown",5.170,7.000
4,10:35,,,MIA 1,21,38,Mike Hollis kicks extra point good,0.000,0.000
4,10:35,,,BUF 30,21,38,"Mike Hollis kicks off 55 yards, returned by Travis Minor for 23 yards (tackle by Sammy Morris)",0.000,1.470
4,10:21,1,10,MIA 38,21,38,Jay Fiedler pass complete to Ricky Williams for -3 yards (tackle by Pat Williams),1.470,0.520
4,9:42,2,13,MIA 35,21,38,Jay Fiedler pass complete to Ricky Williams for 5 yards (tackle by Pat Williams and London Fletcher),0.520,0.500
4,8:57,3,8,MIA 40,21,38,Jay Fiedler pass complete to Dedric Ward for 11 yards (tackle by Jason Bostic),0.500,2.320
4,8:33,1,10,BUF 49,21,38,Ricky Williams right tackle for 4 yards (tackle by London Fletcher),2.320,2.320
4,7:54,2,6,BUF 45,21,38,Jay Fiedler pass complete to Randy McMichael for no gain,2.320,1.620
4,7:24,3,6,BUF 45,21,38,Jay Fiedler pass incomplete intended for Chris Chambers (defended by Nate Clements),1.620,0.270
4,7:19,4,6,BUF 45,21,38,Jay Fiedler pass incomplete intended for James McKnight,0.270,-1.930
4,7:13,1,10,BUF 45,21,38,Travis Henry right tackle for 9 yards (tackle by Patrick Surtain),1.930,2.600
4,6:50,2,1,MIA 46,21,38,Travis Henry middle for 5 yards (tackle by Jay Williams and David Bowens),2.600,2.850
4,6:06,1,10,MIA 41,21,38,Travis Henry left tackle for 4 yards (tackle by Brock Marion and Zach Thomas),2.850,2.850
4,5:21,2,6,MIA 37,21,38,Travis Henry right tackle for 2 yards (tackle by Jay Williams),2.850,2.410
4,4:35,3,4,MIA 35,21,38,Travis Henry left tackle for 13 yards (tackle by Sam Madison),2.410,4.110
4,4:26,1,10,MIA 22,21,38,Travis Henry middle for -2 yards (tackle by Tim Bowens),4.110,3.290
4,3:43,2,12,MIA 24,21,38,Travis Henry right tackle for 1 yard (tackle by Derrick Rodgers and Zach Thomas),3.290,2.740
4,2:59,3,11,MIA 23,21,38,Travis Henry left guard for 3 yards (tackle by Zach Thomas),2.740,2.120
4,2:11,4,8,MIA 20,21,38,Travis Henry right guard for 4 yards (tackle by David Bowens and Arturo Freeman),2.120,0.140
4,2:04,1,10,MIA 16,21,38,Travis Minor middle for 6 yards (tackle by Ron Edwards),-0.140,0.280
4,1:58,2,4,MIA 22,21,38,Travis Minor middle for 23 yards (tackle by Ryan Denney),0.280,1.930
4,1:22,1,10,MIA 45,21,38,Travis Minor middle for 2 yards (tackle by Keith Newman),1.930,1.650
4,0:46,2,8,MIA 47,21,38,Travis Minor right guard for 3 yards (tackle by Ron Edwards and Justin Bannan),1.650,1.360
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
