Unnamed: 0_level_0,Unnamed: 1_level_0,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
C.J. Spiller,BUF,0,0,,0,0,1,9,9.0,0,9
Leodis McKelvin,BUF,2,43,21.5,0,22,0,0,,0,0
Brad Smith,BUF,1,28,28.0,0,28,0,0,,0,0
,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Jim Leonhard,NYJ,0,0,,0,0,3,21,7.0,0,13
Antonio Cromartie,NYJ,0,0,,0,0,1,0,0.0,0,0
Joe McKnight,NYJ,4,106,26.5,0,39,0,0,,0,0
