Quarter,Time,Down,ToGo,Location,ATL,NYG,Detail,EPB,EPA
2,12:45,2,6,NYG 32,7,0,Tiki Barber left end for 18 yards (tackle by Cory Hall and Patrick Kerney),0.800,2.260
2,12:21,1,10,NYG 50,7,0,Kerry Collins pass complete to Ike Hilliard for 10 yards (tackle by Chris Draft),2.260,2.920
2,11:42,1,10,ATL 40,7,0,Tiki Barber left end for 6 yards (tackle by Artie Ulmer),2.920,3.180
2,11:22,2,4,ATL 34,7,0,Kerry Collins pass incomplete intended for Amani Toomer,3.180,2.480
2,11:11,3,4,ATL 34,7,0,Kerry Collins pass complete to Jeremy Shockey for 5 yards (tackle by Bryan Scott),2.480,3.640
2,10:31,1,10,ATL 29,7,0,Kerry Collins pass complete to Amani Toomer for 15 yards (tackle by Juran Bolden),3.640,4.650
2,9:55,1,10,ATL 14,7,0,Dorsey Levens left tackle for -1 yards (tackle by Chris Draft),4.650,3.850
2,9:22,2,11,ATL 15,7,0,Kerry Collins pass complete to Jeremy Shockey for 13 yards (tackle by Chris Draft),3.850,6.740
2,8:44,1,2,ATL 2,7,6,"Dorsey Levens left guard for 2 yards, touchdown",6.740,7.000
2,,,,ATL 2,7,7,Brett Conway kicks extra point good,0.000,0.000
2,,,,NYG 30,7,7,"Brett Conway kicks off 60 yards, returned by Travis Jervey for 23 yards (tackle by Marcellus Rivers)",0.000,1.140
2,8:25,1,10,ATL 33,7,7,Kurt Kittner pass incomplete intended for Justin Griffith (defended by Ralph Brown),1.140,0.590
2,8:17,2,10,ATL 33,7,7,"Warrick Dunn left guard for 14 yards (tackle by Ryan Clark). Penalty on Kynan Forney: Unnecessary Roughness, 15 yards",0.590,1.070
2,7:54,1,10,ATL 32,7,7,Warrick Dunn right guard for 5 yards (tackle by Osi Umenyiora),1.070,1.200
2,7:18,2,5,ATL 37,7,7,"Warrick Dunn left end for 6 yards (tackle by Micheal Barrow and Dhani Jones). Penalty on Roberto Garza: Offensive Holding, 10 yards (no play)",1.200,-0.150
2,6:47,2,15,ATL 27,7,7,Kurt Kittner pass incomplete intended for Warrick Dunn,-0.150,-0.820
2,6:42,3,15,ATL 27,7,7,Kurt Kittner pass incomplete intended for Peerless Price,-0.820,-1.570
,,,,,,,"NYG challenged the ruling, and the original play was overturned.",,
2,6:24,4,15,ATL 27,7,7,"Chris Mohr punts 42 yards, returned by Brian Mitchell for -1 yards (tackle by LaTarence Dunbar)",-1.570,-0.940
2,6:14,1,10,NYG 30,7,7,Tiki Barber right tackle for 6 yards (tackle by Chris Draft and Matt Stewart),0.940,1.200
2,5:37,2,4,NYG 36,7,7,Kerry Collins pass complete to Amani Toomer for 2 yards (tackle by Tod McBride),1.200,0.760
2,4:59,3,2,NYG 38,7,7,"Kerry Collins pass incomplete intended for Ike Hilliard. Penalty on Juran Bolden: Defensive Holding, 5 yards (no play)",0.760,1.800
2,4:52,1,10,NYG 43,7,7,Tiki Barber right end for 27 yards (tackle by Bryan Scott and Cory Hall),1.800,3.580
2,4:34,1,10,ATL 30,7,7,Tiki Barber right end for 8 yards (tackle by Keith Brooking),3.580,4.110
2,3:57,2,2,ATL 22,7,7,"Penalty on Luke Petitgout: False Start, 5 yards (no play)",4.110,3.440
2,3:31,2,7,ATL 27,7,7,"Kerry Collins pass incomplete intended for Ike Hilliard. Penalty on Wayne Lucier: Offensive Holding, 10 yards (no play)",3.440,2.090
2,3:18,2,17,ATL 37,7,7,Kerry Collins pass complete to Tiki Barber for 4 yards (tackle by Chris Draft),2.090,1.950
2,2:43,3,13,ATL 33,7,7,Kerry Collins pass incomplete intended for Tiki Barber (defended by Brady Smith),1.950,1.150
2,2:36,4,13,ATL 33,7,7,Jeff Feagles punts 31 yards,1.150,0.380
2,2:25,1,10,ATL 2,7,7,T.J. Duckett left tackle for 1 yard (tackle by Micheal Barrow and Shaun Williams),-0.380,-0.710
2,2:17,,,,7,7,Timeout #1 by New York Giants,0.000,-0.710
2,2:17,2,9,ATL 3,7,7,Kurt Kittner pass complete to Alge Crumpler for 10 yards (tackle by Shaun Williams),-0.710,-0.320
2,2:00,1,10,ATL 13,7,7,Kurt Kittner pass incomplete intended for Brian Finneran (defended by Will Allen),-0.320,-0.770
2,1:53,2,10,ATL 13,7,7,Kurt Kittner pass complete to Warrick Dunn for -2 yards (tackle by Ryan Clark). Penalty on Kynan Forney: Offensive Holding (Declined),-0.770,-1.650
2,1:46,,,,7,7,Timeout #2 by New York Giants,0.000,-1.650
2,1:46,3,12,ATL 11,7,7,Warrick Dunn left guard for 5 yards (tackle by Kenny Holmes and Micheal Barrow),-1.650,-2.390
2,1:39,,,,7,7,Timeout #3 by New York Giants,0.000,-2.390
2,1:39,4,7,ATL 16,7,7,"Chris Mohr punts 33 yards, returned by Brian Mitchell for 4 yards (tackle by Artie Ulmer)",-2.390,-2.590
2,1:29,1,10,ATL 45,7,7,Kerry Collins pass complete to Tiki Barber for 5 yards (tackle by Tod McBride),2.590,2.720
2,1:11,2,5,ATL 40,7,7,Kerry Collins pass incomplete intended for Tiki Barber (defended by Tod McBride),2.720,2.010
2,1:05,3,5,ATL 40,7,7,Kerry Collins pass complete to Tiki Barber for 3 yards (tackle by Tod McBride),2.010,0.790
2,0:34,,,,7,7,Timeout #2 by Atlanta Falcons,0.000,0.790
2,0:34,4,2,ATL 37,7,7,"Kerry Collins pass incomplete intended for Amani Toomer (defended by Cory Hall). Penalty on Patrick Kerney: Defensive Offside, 5 yards (no play)",0.790,3.450
2,0:28,1,10,ATL 32,7,7,Kerry Collins pass incomplete intended for Amani Toomer (defended by Tod McBride),3.450,2.900
2,0:21,2,10,ATL 32,7,7,Kerry Collins pass complete to Tim Carter for 12 yards,2.900,4.240
2,0:17,1,10,ATL 20,7,7,Kerry Collins pass incomplete intended for Tim Carter is intercepted by Bryan Scott,4.240,-0.280
2,0:11,1,10,ATL 20,7,7,Kurt Kittner kneels for -2 yards,0.280,-0.630
Quarter,Time,Down,ToGo,Location,ATL,NYG,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,ATL 30,7,7,"Jay Feely kicks off 69 yards, returned by Brian Mitchell for 21 yards (tackle by Artie Ulmer)",0.000,0.410
3,14:54,1,10,NYG 22,7,7,Kerry Collins pass complete to Tiki Barber for 4 yards (tackle by Keith Brooking),0.410,0.410
3,14:20,2,6,NYG 26,7,7,Tiki Barber left end for 3 yards (tackle by Keith Brooking),0.410,0.100
3,13:39,3,3,NYG 29,7,7,Kerry Collins pass complete to Amani Toomer for 11 yards (tackle by Cory Hall),0.100,1.600
3,12:59,1,10,NYG 40,7,7,Kerry Collins pass complete to Tiki Barber for -2 yards (tackle by Matt Stewart),1.600,0.780
3,12:22,2,12,NYG 38,7,7,"Kerry Collins sacked by Patrick Kerney for 0 yards. Kerry Collins fumbles (forced by Patrick Kerney), recovered by Tiki Barber at NYG-38",0.780,0.100
3,11:30,3,12,NYG 38,7,7,Kerry Collins pass complete to Tim Carter for 11 yards (tackle by Ray Buchanan),0.100,-0.130
3,10:59,4,1,NYG 49,7,7,"Jeff Feagles punts 31 yards, returned by Allen Rossum for 3 yards (tackle by Delvin Joyce)",-0.130,-0.480
3,10:46,1,10,ATL 23,7,7,Warrick Dunn left end for no gain (tackle by Dhani Jones and Keith Hamilton),0.480,-0.070
3,10:16,2,10,ATL 23,7,7,Warrick Dunn up the middle for 4 yards (tackle by Dhani Jones and Cornelius Griffin),-0.070,-0.230
3,9:38,3,6,ATL 27,7,7,Kurt Kittner pass complete to Peerless Price for 16 yards (tackle by Ralph Brown). Penalty on Kenny Holmes: Defensive Offside (Declined),-0.230,1.800
3,9:12,1,10,ATL 43,7,7,Kurt Kittner pass complete to Peerless Price for 11 yards (tackle by Will Allen),1.800,2.520
3,8:28,1,10,NYG 46,7,7,Warrick Dunn left end for 20 yards (tackle by Omar Stoutmire),2.520,3.840
3,7:57,1,10,NYG 26,7,7,"Warrick Dunn left tackle for 1 yard (tackle by Dhani Jones and Micheal Barrow). Penalty on Keith Hamilton: Defensive Holding, 5 yards (no play)",3.840,4.170
3,7:27,1,10,NYG 21,7,7,Warrick Dunn up the middle for 5 yards (tackle by Brandon Short),4.170,4.370
3,6:59,2,5,NYG 16,7,7,Warrick Dunn right guard for 9 yards (tackle by Omar Stoutmire),4.370,5.600
3,6:19,1,7,NYG 7,7,7,T.J. Duckett left end for 3 yards (tackle by Cornelius Griffin and Dhani Jones),5.600,5.340
3,5:34,2,4,NYG 4,13,7,"Kurt Kittner pass complete to Justin Griffith for 4 yards, touchdown",5.340,7.000
3,,,,NYG 2,14,7,Jay Feely kicks extra point good,0.000,0.000
3,,,,ATL 30,14,7,"Jay Feely kicks off 67 yards, returned by Brian Mitchell for 19 yards (tackle by Siddeeq Shabazz)",0.000,0.410
3,5:16,1,10,NYG 22,14,7,Tiki Barber left end for 6 yards (tackle by Chris Draft and Bryan Scott),0.410,0.680
3,4:50,2,4,NYG 28,14,7,Kerry Collins pass incomplete intended for Amani Toomer,0.680,-0.030
3,4:39,3,4,NYG 28,14,7,"Kerry Collins pass incomplete intended for Tim Carter is intercepted by Tod McBride at NYG-33 and returned for 25 yards (tackle by Tim Carter). Tod McBride fumbles (forced by Tim Carter), ball out of bounds at NYG-5",-0.030,-5.370
3,4:31,1,8,NYG 8,14,7,Warrick Dunn right guard for 2 yards (tackle by Micheal Barrow),5.370,4.950
3,3:50,2,6,NYG 6,14,7,Kurt Kittner pass incomplete intended for Brian Finneran,4.950,4.040
3,2:58,3,6,NYG 6,14,7,Kurt Kittner up the middle for 5 yards (tackle by Keith Washington),4.040,3.550
,,,,,,,"ATL challenged the ruling, and the play was upheld.",,
3,2:58,4,1,NYG 1,20,7,"T.J. Duckett right tackle for 1 yard, touchdown",3.550,7.000
3,,,,NYG 2,20,7,Jay Feely kicks extra point no good,0.000,-1.000
3,,,,ATL 30,20,7,Jay Feely kicks off 68 yards,0.000,1.600
3,2:54,1,10,NYG 40,20,7,Tiki Barber right tackle for 9 yards (tackle by Chris Draft),1.600,2.270
3,2:28,2,1,NYG 49,20,7,"Tiki Barber left end for 5 yards (tackle by Brady Smith). Penalty on Jeremy Shockey: Offensive Holding, 10 yards (no play)",2.270,0.920
3,2:13,2,11,NYG 39,20,7,Kerry Collins pass incomplete intended for Ike Hilliard,0.920,0.230
3,2:01,3,11,NYG 39,20,7,Kerry Collins pass incomplete intended for David Tyree (defended by Tod McBride),0.230,-0.780
3,1:53,4,11,NYG 39,20,7,Jeff Feagles punts 21 yards,-0.780,-1.600
3,1:46,1,10,ATL 40,20,7,Warrick Dunn left guard for 3 yards (tackle by Keith Hamilton and Brandon Short),1.600,1.460
3,1:06,2,7,ATL 43,20,7,Kurt Kittner pass incomplete intended for Peerless Price,1.460,0.760
3,0:57,3,7,ATL 43,20,7,Kurt Kittner pass incomplete intended for Peerless Price (defended by Ryan Clark),0.760,-0.520
3,0:52,4,7,ATL 43,20,7,"Chris Mohr punts 32 yards, fair catch by Brian Mitchell",-0.520,-0.610
3,0:45,1,10,NYG 25,20,7,Kerry Collins pass complete to Jeremy Shockey for 28 yards (tackle by Keion Carpenter),0.610,2.460
3,0:11,1,10,ATL 47,20,7,Kerry Collins pass complete to Visanthe Shiancoe for 7 yards (tackle by Chris Draft),2.460,2.860
Quarter,Time,Down,ToGo,Location,ATL,NYG,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,3,ATL 40,20,7,Tiki Barber left guard for 14 yards (tackle by Matt Stewart),2.860,3.840
4,14:26,1,10,ATL 26,20,7,Tiki Barber left end for -1 yards (tackle by Keith Newman),3.840,3.160
4,13:47,2,11,ATL 27,20,7,"Kerry Collins pass complete to Tiki Barber for 2 yards (tackle by Ellis Johnson). Penalty on Luke Petitgout: Tripping, 10 yards",3.160,2.080
4,13:24,2,19,ATL 35,20,7,Kerry Collins pass complete to Ike Hilliard for 8 yards (tackle by Ray Buchanan),2.080,2.480
4,12:42,,,,20,7,Timeout #1 by New York Giants,0.000,2.480
4,12:42,3,11,ATL 27,20,7,Kerry Collins pass complete to Tim Carter for 12 yards (tackle by Chris Draft),2.480,4.580
4,12:10,1,10,ATL 15,20,7,Tiki Barber left guard for no gain (tackle by Patrick Kerney),4.580,3.950
4,11:31,2,10,ATL 15,20,7,"Kerry Collins pass incomplete is intercepted by Bryan Scott at ATL--1. Penalty on Chris Draft: Illegal Contact, 5 yards (no play)",3.950,4.910
4,11:24,1,10,ATL 10,20,7,Tiki Barber up the middle for 3 yards (tackle by Keith Newman),4.910,4.760
4,10:51,2,7,ATL 7,20,7,"Kerry Collins pass complete to Tiki Barber for 2 yards (tackle by Keion Carpenter). Tiki Barber fumbles (forced by Keion Carpenter), recovered by Bryan Scott at ATL-5 (tackle by Ian Allen)",4.760,0.380
4,10:34,1,10,ATL 5,20,7,Warrick Dunn left tackle for 3 yards (tackle by Keith Hamilton),-0.380,-0.560
4,9:54,2,7,ATL 8,20,7,Kurt Kittner pass complete to Justin Griffith for no gain,-0.560,-1.070
4,9:14,3,7,ATL 8,20,7,Kurt Kittner pass complete to Peerless Price for 10 yards (tackle by Omar Stoutmire),-1.070,0.040
4,8:36,1,10,ATL 18,20,7,Warrick Dunn right tackle for 2 yards (tackle by Keith Washington and Lance LeGree),0.040,-0.130
4,7:53,2,8,ATL 20,20,7,Warrick Dunn left end for 8 yards (tackle by Frank Walker and Dhani Jones),-0.130,0.810
4,6:49,1,10,ATL 28,20,7,Warrick Dunn right guard for 1 yard (tackle by Keith Hamilton and Osi Umenyiora),0.810,0.400
4,6:08,2,9,ATL 29,20,7,Warrick Dunn right guard for 1 yard (tackle by Michael Strahan),0.400,-0.160
4,5:27,3,8,ATL 30,20,7,Kurt Kittner pass incomplete intended for Peerless Price,-0.160,-1.370
4,5:18,4,8,ATL 30,20,7,"Chris Mohr punts 35 yards, muffed catch by Brian Mitchell, recovered by Brian Mitchell and returned for no gain",-1.370,-1.270
4,5:09,1,10,NYG 35,20,7,Kerry Collins pass complete to Tiki Barber for 5 yards (tackle by Keith Brooking),1.270,1.400
4,4:47,2,5,NYG 40,20,7,Kerry Collins pass incomplete intended for Amani Toomer,1.400,0.700
4,4:43,3,5,NYG 40,20,7,Kerry Collins pass incomplete intended for Amani Toomer (defended by Keion Carpenter),0.700,-0.720
4,4:35,4,5,NYG 40,20,7,Kerry Collins pass incomplete intended for Amani Toomer (defended by Keion Carpenter),-0.720,-2.920
4,4:28,1,10,NYG 40,20,7,Kurt Kittner sacked by Michael Strahan for -7 yards,2.920,1.430
4,4:21,,,,20,7,Timeout #2 by New York Giants,0.000,1.430
4,4:21,2,17,NYG 47,20,7,Warrick Dunn right guard for 19 yards (tackle by Omar Stoutmire),1.430,3.710
4,3:38,1,10,NYG 28,20,7,T.J. Duckett right tackle for 7 yards (tackle by Shaun Williams),3.710,4.110
4,3:23,,,,20,7,Timeout #3 by New York Giants,0.000,4.110
4,3:23,2,3,NYG 21,20,7,T.J. Duckett right end for 4 yards (tackle by Shaun Williams and Omar Stoutmire),4.110,4.440
4,3:14,1,10,NYG 17,20,7,T.J. Duckett right end for 5 yards (tackle by Shaun Williams and Omar Stoutmire),4.440,4.690
4,2:29,2,5,NYG 12,20,7,Kurt Kittner pass incomplete intended for Justin Griffith,4.690,3.880
4,2:22,3,5,NYG 12,26,7,"T.J. Duckett left tackle for 12 yards, touchdown",3.880,7.000
4,,,,NYG 2,27,7,Jay Feely kicks extra point good,0.000,0.000
4,,,,ATL 30,27,7,"Jay Feely kicks off 41 yards, returned by Jim Finn for 19 yards (tackle by Siddeeq Shabazz)",0.000,2.130
4,2:09,1,10,NYG 48,27,7,Delvin Joyce up the middle for 3 yards (tackle by Patrick Kerney and Keith Brooking),2.130,1.990
4,2:00,2,7,ATL 49,27,7,Jesse Palmer pass complete to Marcellus Rivers for 7 yards (tackle by Bryan Scott),1.990,2.790
4,1:36,1,10,ATL 42,27,7,Jesse Palmer pass incomplete intended for Tim Carter,2.790,2.240
4,1:31,2,10,ATL 42,27,7,Jesse Palmer sacked by Chris Draft for -6 yards,2.240,0.760
4,1:06,3,16,ATL 48,27,7,Jesse Palmer pass incomplete intended for Marcellus Rivers,0.760,0.070
4,1:04,4,16,ATL 48,27,7,Jesse Palmer pass complete to Delvin Joyce for 2 yards (tackle by Juran Bolden),0.070,-1.990
4,0:51,1,10,ATL 46,27,7,Kurt Kittner kneels for -1 yards,1.990,1.320
4,0:14,2,11,ATL 45,27,7,Kurt Kittner kneels for -1 yards,1.320,0.500
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
