Quarter,Time,Down,ToGo,Location,TAM,CAR,Detail,EPB,EPA
2,13:57,3,2,TAM 16,3,0,Mike Tolbert left tackle for 9 yards (tackle by Josh Keyes and Keith Tandy),3.950,5.600
2,13:25,1,7,TAM 7,3,0,Cam Newton pass complete short right to Greg Olsen for 6 yards (tackle by Bruce Carter),5.600,5.910
2,12:42,2,1,TAM 1,3,6,"Cam Newton right end for 1 yard, touchdown",5.910,7.000
2,12:42,,,TAM 1,3,7,Graham Gano kicks extra point good,0.000,0.000
2,12:42,,,CAR 35,3,7,"Graham Gano kicks off 65 yards, touchback",0.000,-0.280
2,12:35,1,10,TAM 20,3,7,Doug Martin left guard for 1 yard (tackle by Jared Allen),0.280,-0.130
2,12:01,2,9,TAM 21,3,7,Jameis Winston pass incomplete short left intended for Donteea Dye,-0.130,-0.820
2,11:56,3,9,TAM 21,3,7,Jameis Winston pass incomplete deep right intended for Donteea Dye,-0.820,-1.960
2,11:51,4,9,TAM 21,3,7,"Jake Schum punts 39 yards, fair catch by Robert McClain",-1.960,-1.600
2,11:43,1,10,CAR 40,3,7,Cam Newton sacked by Bruce Carter for -12 yards,1.600,-0.570
2,11:03,2,22,CAR 28,3,7,Cam Newton pass complete deep right to Devin Funchess for 41 yards (tackle by Johnthan Banks),-0.570,3.510
2,10:20,1,10,TAM 31,3,7,Cam Newton pass incomplete deep left intended for Devin Funchess,3.510,2.970
2,10:14,2,10,TAM 31,3,7,Mike Tolbert middle for no gain (tackle by Gerald McCoy),2.970,2.280
2,9:37,3,10,TAM 31,3,7,Cam Newton pass incomplete short left intended for Corey Brown,2.280,1.320
,,,,,,,"TAM challenged the pass completion ruling, and the original play was overturned.",,
2,9:34,4,10,TAM 31,3,10,Graham Gano 49 yard field goal good,1.320,3.000
2,9:34,,,CAR 35,3,10,"Graham Gano kicks off 65 yards, touchback",0.000,-0.280
2,9:29,1,10,TAM 20,3,10,Jameis Winston pass incomplete short right intended for Mike Evans,0.280,-0.270
2,9:24,2,10,TAM 20,3,10,Jameis Winston pass complete deep right to Mike Evans for 28 yards (tackle by Charles Tillman),-0.270,2.130
2,8:46,1,10,TAM 48,3,10,Jameis Winston pass incomplete deep right intended for Adam Humphries is intercepted by Thomas Davis at CAR-32 and returned for 22 yards,2.130,-2.520
2,8:32,1,10,TAM 46,3,10,Cameron Artis-Payne middle for 3 yards (tackle by Bruce Carter and Da'Quan Bowers),2.520,2.380
2,7:59,2,7,TAM 43,3,10,Cam Newton pass complete short left to Cameron Artis-Payne for 12 yards (tackle by Keith Tandy),2.380,3.510
2,7:13,1,10,TAM 31,3,10,Cameron Artis-Payne right tackle for 1 yard (tackle by Lavonte David and Jacquies Smith),3.510,3.100
2,6:33,2,9,TAM 30,3,10,Cam Newton pass complete short left to Brenton Bersin for 8 yards (tackle by Johnthan Banks and Keith Tandy),3.100,3.470
2,5:48,3,1,TAM 22,3,10,Cam Newton middle for 2 yards (tackle by Tony McDaniel and Henry Melton),3.470,4.240
2,5:09,1,10,TAM 20,3,10,Cameron Artis-Payne left guard for 9 yards (tackle by Keith Tandy and Lavonte David),4.240,5.260
2,4:23,2,1,TAM 11,3,16,"Cameron Artis-Payne right tackle for 11 yards, touchdown",5.260,7.000
2,4:23,,,TAM 11,3,17,Graham Gano kicks extra point good,0.000,0.000
2,4:23,,,CAR 35,3,17,"Graham Gano kicks off 65 yards, touchback",0.000,-0.280
2,4:17,1,10,TAM 20,3,17,Doug Martin right guard for 2 yards (tackle by Jared Allen),0.280,0.000
2,3:45,2,8,TAM 22,3,17,Doug Martin left tackle for -6 yards (tackle by Jared Allen and Charles Johnson),0.000,-1.690
2,3:01,3,14,TAM 16,3,17,Jameis Winston pass complete short left to Luke Stocker for 3 yards (tackle by Jared Allen),-1.690,-1.690
2,2:51,3,14,TAM 16,3,17,Timeout #2 by Carolina Panthers,-1.690,-2.140
2,2:51,4,11,TAM 19,3,17,"Jake Schum punts 33 yards, returned by Robert McClain for 3 yards (tackle by Evan Spencer)",-2.140,-2.320
2,2:43,1,10,TAM 49,3,17,Mike Tolbert right tackle for no gain (tackle by Gerald McCoy and Alterraun Verner),2.320,1.780
2,2:17,2,10,TAM 49,3,17,Mike Tolbert middle for 18 yards (tackle by Keith Tandy),1.780,3.510
2,2:00,1,10,TAM 31,3,23,"Cam Newton pass complete deep right to Jerricho Cotchery for 31 yards, touchdown",3.510,7.000
2,2:00,,,TAM 31,3,23,"Graham Gano kicks extra point good. Penalty on Trai Turner: False Start, 5 yards (no play)",0.000,-1.000
2,2:00,,,TAM 31,3,24,Graham Gano kicks extra point good,0.000,0.000
2,2:00,,,CAR 35,3,24,"Graham Gano kicks off 65 yards, touchback",0.000,-0.280
2,1:52,1,10,TAM 20,3,24,Jameis Winston pass incomplete short right intended for Charles Sims (defended by Luke Kuechly),0.280,-0.270
2,1:44,2,10,TAM 20,3,24,Jameis Winston pass incomplete short right intended for Charles Sims,-0.270,-0.960
2,1:37,3,10,TAM 20,3,24,Jameis Winston pass complete deep left to Mike Evans for 26 yards (tackle by Thomas Davis and Tre Boston),-0.960,1.990
2,1:16,1,10,TAM 46,3,24,Jameis Winston pass incomplete short left intended for Mike Evans,1.990,1.450
2,1:10,2,10,TAM 46,3,24,Jameis Winston pass complete short left to Charles Sims for 7 yards (tackle by Luke Kuechly and Charles Tillman),1.450,1.450
2,1:04,2,10,TAM 46,3,24,Timeout #1 by Tampa Bay Buccaneers,1.450,1.690
2,1:04,3,3,CAR 47,3,24,Jameis Winston pass complete short left to Austin Seferian-Jenkins for 7 yards (tackle by Thomas Davis),1.690,2.920
2,0:58,1,10,CAR 40,3,24,Jameis Winston pass incomplete short right intended for Adam Humphries,2.920,2.370
2,0:56,2,10,CAR 40,3,24,Jameis Winston pass complete short right to Donteea Dye for 14 yards (tackle by Cortland Finnegan),2.370,2.370
2,0:47,2,10,CAR 40,3,24,Timeout #2 by Tampa Bay Buccaneers,2.370,3.840
2,0:47,1,10,CAR 26,3,24,"Jameis Winston pass incomplete short right intended for Donteea Dye. Penalty on Kawann Short: Defensive Offside, 5 yards (no play)",3.840,4.570
2,0:39,1,5,CAR 21,3,24,Jameis Winston pass complete short left to Charles Sims for 8 yards (tackle by Luke Kuechly),4.570,4.710
2,0:19,1,10,CAR 13,3,24,Jameis Winston pass incomplete short left intended for Mike Evans,4.710,4.050
2,0:15,2,10,CAR 13,3,24,Jameis Winston pass complete short left to Charles Sims for 11 yards (tackle by Jared Allen and Tre Boston),4.050,4.050
2,0:07,2,10,CAR 13,3,24,Timeout #3 by Carolina Panthers,4.050,6.740
2,0:07,1,2,CAR 2,3,24,Jameis Winston pass incomplete short right intended for Austin Seferian-Jenkins,6.740,5.720
2,0:04,2,2,CAR 2,3,24,Jameis Winston pass incomplete short left intended for Austin Seferian-Jenkins,5.720,4.950
Quarter,Time,Down,ToGo,Location,TAM,CAR,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,CAR 35,3,24,"Graham Gano kicks off 65 yards, touchback",0.000,0.280
3,15:00,1,10,TAM 20,3,24,Jameis Winston middle for 6 yards (tackle by Luke Kuechly),0.280,0.540
3,14:27,2,4,TAM 26,3,24,Doug Martin left tackle for no gain (tackle by Star Lotulelei),0.540,-0.160
3,13:48,3,4,TAM 26,3,24,"Jameis Winston pass incomplete short left intended for Mike Evans. Penalty on Josh Norman: Defensive Holding, 5 yards (no play)",-0.160,1.000
3,13:42,1,10,TAM 31,3,24,Doug Martin middle for 2 yards (tackle by Dwan Edwards),1.000,0.730
3,13:18,2,8,TAM 33,3,24,Jameis Winston pass complete short left to Doug Martin for 4 yards,0.730,0.560
3,12:46,3,4,TAM 37,3,24,Jameis Winston sacked by Mario Addison for -8 yards,0.560,-1.440
3,12:06,4,12,TAM 29,3,24,"Jake Schum punts 41 yards, returned by Robert McClain for 2 yards (tackle by Russell Shepard)",-1.440,-1.070
3,11:57,1,10,CAR 32,3,24,"Cam Newton pass incomplete short left intended for Jerricho Cotchery. Penalty on Cam Newton: Illegal Forward Pass, 3 yards",1.070,0.260
3,11:48,2,12,CAR 30,3,24,Cam Newton sacked by Tony McDaniel for -6 yards,0.260,-1.220
3,11:04,3,18,CAR 24,3,24,"Penalty on Cam Newton: Delay of Game, 5 yards (no play)",-1.220,-2.010
3,10:56,3,23,CAR 19,3,24,Mike Tolbert right tackle for 13 yards (tackle by Henry Melton and Howard Jones),-2.010,-1.240
3,10:17,4,10,CAR 32,3,24,"Brad Nortman punts 51 yards, returned by Bobby Rainey for 5 yards (tackle by Teddy Williams). Bobby Rainey fumbles (forced by Teddy Williams), recovered by Joe Webb at TAM-17 and returned for 14 yards",-1.240,6.510
3,10:01,1,3,TAM 3,3,24,Mike Tolbert middle for 2 yards (tackle by Keith Tandy and Lavonte David),6.510,5.910
3,9:21,2,1,TAM 1,3,30,"Cam Newton middle for 1 yard, touchdown",5.910,7.000
3,9:21,,,TAM 1,3,31,Graham Gano kicks extra point good,0.000,0.000
3,9:21,,,CAR 35,3,31,"Graham Gano kicks off 65 yards, touchback",0.000,-0.280
3,9:18,1,10,TAM 20,3,31,Jameis Winston pass complete short right to Doug Martin for 6 yards (tackle by Luke Kuechly),0.280,0.540
3,8:39,2,4,TAM 26,3,31,Doug Martin middle for 3 yards (tackle by Kony Ealy),0.540,0.230
3,8:11,3,1,TAM 29,3,31,Doug Martin middle for 30 yards (tackle by Robert McClain),0.230,2.850
3,7:38,1,10,CAR 41,3,31,Charles Sims right tackle for 3 yards (tackle by Robert McClain and Shaq Thompson),2.850,2.710
3,7:10,2,7,CAR 38,3,31,Jameis Winston pass complete short right to Charles Sims for 5 yards (tackle by Robert McClain),2.710,2.680
3,6:37,3,2,CAR 33,3,31,Charles Sims left guard for 12 yards (tackle by Tre Boston and Robert McClain),2.680,4.170
3,6:05,1,10,CAR 21,3,31,Charles Sims right tackle for -4 yards (tackle by Luke Kuechly),4.170,3.090
3,5:21,2,14,CAR 25,3,31,Jameis Winston pass complete deep right to Austin Seferian-Jenkins for 21 yards (tackle by Robert McClain),3.090,6.280
3,4:53,1,4,CAR 4,9,31,"Jameis Winston left end for 4 yards, touchdown",6.280,7.000
3,4:53,,,CAR 4,10,31,"Connor Barth kicks extra point good. Penalty on Josh Norman: Defensive Offside, 5 yards",0.000,0.000
3,4:53,,,TAM 40,10,31,"Connor Barth kicks off 60 yards, touchback",0.000,-0.280
3,4:45,1,10,CAR 20,10,31,"Cam Newton pass incomplete deep right intended for Greg Olsen. Penalty on Bradley McDougald: Defensive Pass Interference, 20 yards (no play)",0.280,1.600
3,4:39,1,10,CAR 40,10,31,Cameron Artis-Payne right end for 6 yards (tackle by Bradley McDougald and Keith Tandy),1.600,1.860
3,4:03,2,4,CAR 46,10,31,Cameron Artis-Payne left tackle for 5 yards (tackle by Bradley McDougald and Bruce Carter),1.860,2.320
3,3:34,1,10,TAM 49,10,31,Cameron Artis-Payne middle for 2 yards (tackle by Bradley McDougald and Josh Keyes),2.320,2.050
3,3:07,2,8,TAM 47,10,31,Cam Newton pass complete short right to Cameron Artis-Payne for 5 yards (tackle by Bruce Carter),2.050,2.020
3,2:21,3,3,TAM 42,10,31,Cam Newton right guard for 4 yards (tackle by Tony McDaniel and Bruce Carter),2.020,3.050
3,1:42,1,10,TAM 38,10,31,"Cam Newton pass complete short left to Brenton Bersin for 17 yards (tackle by Lavonte David). Brenton Bersin fumbles (forced by Lavonte David), recovered by Lavonte David at TAM-21 (tackle by Mike Tolbert)",3.050,-0.340
3,1:29,1,10,TAM 21,10,31,Doug Martin right tackle for -2 yards (tackle by Shaq Thompson),0.340,-0.530
3,0:49,2,12,TAM 19,10,31,Jameis Winston pass complete short right to Doug Martin for 4 yards (tackle by Thomas Davis and Luke Kuechly),-0.530,-0.630
3,0:09,3,8,TAM 23,10,31,Jameis Winston pass complete short left to Mike Evans for 15 yards (tackle by Josh Norman),-0.630,1.470
Quarter,Time,Down,ToGo,Location,TAM,CAR,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,TAM 38,10,31,Jameis Winston pass complete deep right to Mike Evans for 30 yards (tackle by Roman Harper),1.470,3.450
4,14:18,1,10,CAR 32,10,31,Jameis Winston pass incomplete short right intended for Austin Seferian-Jenkins,3.450,2.900
4,14:14,2,10,CAR 32,10,31,Doug Martin left guard for 4 yards (tackle by Luke Kuechly and Roman Harper),2.900,2.740
4,13:36,3,6,CAR 28,10,31,Jameis Winston pass incomplete short right intended for Cameron Brate is intercepted by Robert McClain at CAR-19 and returned for 24 yards,2.740,-1.800
4,13:26,1,10,CAR 43,10,31,"Cameron Artis-Payne middle for 7 yards (tackle by Keith Tandy and Josh Keyes). Penalty on Corey Brown: Illegal Shift, 5 yards (no play)",1.800,1.470
4,13:03,1,15,CAR 38,10,31,Cam Newton pass complete short right to Devin Funchess for 14 yards (tackle by Lavonte David and Keith Tandy),1.470,2.470
4,12:20,2,1,TAM 48,10,31,Cameron Artis-Payne right guard for 2 yards (tackle by Bruce Carter),2.470,2.520
4,11:39,1,10,TAM 46,10,31,Cameron Artis-Payne left tackle for 2 yards (tackle by William Gholston),2.520,2.250
4,10:57,2,8,TAM 44,10,31,Cam Newton pass complete short right to Devin Funchess for 11 yards (tackle by Keith Tandy and Bruce Carter),2.250,3.380
4,10:12,1,10,TAM 33,10,31,Cam Newton pass incomplete deep right intended for Corey Brown,3.380,2.840
4,10:06,2,10,TAM 33,10,31,Cameron Artis-Payne middle for -2 yards (tackle by Da'Quan Bowers and Josh Keyes),2.840,1.880
4,9:21,3,12,TAM 35,10,31,Cam Newton pass complete short right to Corey Brown for 20 yards (tackle by Jude Adjei-Barimah),1.880,4.580
,,,,,,,"TAM challenged the runner was down by contact ruling, and the play was upheld.",,
4,8:42,1,10,TAM 15,10,31,Cameron Artis-Payne right end for no gain (tackle by Bruce Carter),4.580,3.950
4,8:13,2,10,TAM 15,10,31,Cam Newton pass complete short left to Ed Dickson for -1 yards (tackle by Josh Keyes),3.950,3.040
4,7:29,3,11,TAM 16,10,37,"Cam Newton pass complete short left to Devin Funchess for 16 yards, touchdown",3.040,7.000
4,7:29,,,TAM 16,10,38,Graham Gano kicks extra point good,0.000,0.000
4,7:29,,,CAR 35,10,38,"Graham Gano kicks off 65 yards, touchback",0.000,-0.280
4,7:22,1,10,TAM 20,10,38,Jameis Winston pass complete short middle to Doug Martin for 12 yards (tackle by Ben Jacobs),0.280,0.280
4,6:56,1,10,TAM 20,10,38,Timeout #1 by Carolina Panthers,0.280,1.070
4,6:56,1,10,TAM 32,10,38,Jameis Winston pass complete short right to Charles Sims for 14 yards (tackle by Cortland Finnegan),1.070,1.990
4,6:35,1,10,TAM 46,10,38,"Jameis Winston pass incomplete deep left intended for Mike Evans. Penalty on Donovan Smith: Offensive Holding, 10 yards (no play)",1.990,1.330
4,6:25,1,20,TAM 36,10,38,Jameis Winston pass complete short right to Charles Sims for 1 yard (tackle by Shaq Thompson). Penalty on Donovan Smith: Offensive Holding (Declined),1.330,0.240
4,6:05,2,19,TAM 37,10,38,Jameis Winston pass complete short middle to Charles Sims for 11 yards (tackle by Kony Ealy),0.240,1.030
4,5:28,3,8,TAM 48,10,38,Jameis Winston pass incomplete short right intended for Donteea Dye (defended by Shaq Thompson),1.030,-0.190
4,5:22,4,8,TAM 48,10,38,Jameis Winston pass complete short right to Cameron Brate for 10 yards (tackle by Robert McClain),-0.190,2.790
4,4:55,1,10,CAR 42,10,38,Jameis Winston sacked by Kyle Love for -8 yards,2.790,1.160
4,4:23,2,18,,10,38,Charles Sims right tackle for 4 yards (tackle by Robert McClain and Shaq Thompson),1.160,1.030
4,3:47,3,14,CAR 46,10,38,Jameis Winston pass complete short left to Austin Seferian-Jenkins for 20 yards (tackle by Cortland Finnegan),1.030,3.840
4,3:17,1,10,CAR 26,10,38,Jameis Winston pass incomplete deep left intended for Mike Evans (defended by Josh Norman),3.840,3.300
4,3:10,2,10,CAR 26,10,38,Jameis Winston pass complete short left to Doug Martin for 6 yards (tackle by Ben Jacobs),3.300,3.400
4,2:46,3,4,CAR 20,10,38,Jameis Winston pass complete short left to Donteea Dye for 5 yards (tackle by Josh Norman),3.400,4.580
4,2:20,1,10,CAR 15,10,38,Jameis Winston middle for 4 yards (tackle by Ben Jacobs),4.580,4.640
4,2:01,2,6,CAR 11,10,38,"Jameis Winston pass incomplete short right intended for Mike Evans. Penalty on Mike Evans: Unsportsmanlike Conduct, 15 yards, Penalty on Mike Evans: Disqualification, 15 yards",4.640,-0.100
4,1:55,3,36,CAR 41,10,38,Jameis Winston pass complete short right to Charles Sims for 4 yards (tackle by Cortland Finnegan),-0.100,0.790
4,1:16,4,32,CAR 37,10,38,Jameis Winston pass complete short middle to Charles Sims for 13 yards (tackle by Ben Jacobs and Shaq Thompson),0.790,-0.540
4,1:06,1,10,CAR 24,10,38,Derek Anderson kneels for -1 yards,0.540,-0.140
4,0:28,2,11,CAR 23,10,38,Derek Anderson kneels for -1 yards,-0.140,-0.960
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
