Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
J.R. Sweezy,G,40,100%,0,0%,10,36%
Russell Okung,T,40,100%,0,0%,3,11%
Justin Britt,T,40,100%,0,0%,3,11%
James Carpenter,G,40,100%,0,0%,3,11%
Russell Wilson,QB,40,100%,0,0%,0,0%
Max Unger,C,40,100%,0,0%,0,0%
Doug Baldwin,WR,37,92%,0,0%,10,36%
Jermaine Kearse,WR,35,88%,0,0%,4,14%
Zach Miller,TE,32,80%,0,0%,3,11%
Percy Harvin,WR,25,62%,0,0%,7,25%
Marshawn Lynch,RB,24,60%,0,0%,0,0%
Bryan Walters,WR,13,32%,0,0%,5,18%
Robert Turbin,RB,12,30%,0,0%,1,4%
Luke Willson,TE,8,20%,0,0%,13,46%
Paul Richardson,WR,8,20%,0,0%,0,0%
Ricardo Lockette,WR,4,10%,0,0%,9,32%
Derrick Coleman,FB,1,2%,0,0%,19,68%
Richard Sherman,CB,0,0%,82,100%,9,32%
Bobby Wagner,LB,0,0%,82,100%,6,21%
Earl Thomas,FS,0,0%,76,93%,6,21%
Kam Chancellor,SS,0,0%,74,90%,8,29%
Byron Maxwell,CB,0,0%,70,85%,6,21%
K.J. Wright,LB,0,0%,63,77%,5,18%
Michael Bennett,DE,0,0%,60,73%,5,18%
Malcolm Smith,LB,0,0%,52,63%,20,71%
Cliff Avril,DE,0,0%,52,63%,6,21%
Marcus Burley,CB,0,0%,46,56%,12,43%
Brandon Mebane,DT,0,0%,39,48%,1,4%
Jordan Hill,DT,0,0%,39,48%,0,0%
Bruce Irvin,LB,0,0%,35,43%,0,0%
Tony McDaniel,DT,0,0%,30,37%,6,21%
O'Brien Schofield,DE,0,0%,30,37%,0,0%
Kevin Williams,DT,0,0%,27,33%,6,21%
Jeron Johnson,SS,0,0%,15,18%,19,68%
Cassius Marsh,DE,0,0%,15,18%,1,4%
DeShawn Shead,FS,0,0%,12,15%,20,71%
Mike Morgan,LB,0,0%,1,1%,25,89%
Josh Thomas,CB,0,0%,1,1%,7,25%
Brock Coyle,LB,0,0%,0,0%,14,50%
Stephen Schilling,G,0,0%,0,0%,10,36%
Jon Ryan,P,0,0%,0,0%,8,29%
Clint Gresham,LS,0,0%,0,0%,8,29%
Stephen Hauschka,K,0,0%,0,0%,7,25%
Alvin Bailey,T,0,0%,0,0%,3,11%
