Player,Pos
Eli Manning,QB
Rashad Jennings,RB
Odell Beckham Jr.,WR
Rueben Randle,WR
Dwayne Harris,WR
Larry Donnell,TE
Ereck Flowers,LT
Justin Pugh,LG
Weston Richburg,C
Geoff Schwartz,RG
Marshall Newhouse,RT
Kerry Wynn,LDE
Cullen Jenkins,LDT
Johnathan Hankins,RDT
George Selvie,RDE
Devon Kennard,SLB
Jon Beason,MLB
J.T. Thomas,WLB
Dominique Rodgers-Cromartie,LCB
Prince Amukamara,RCB
Brandon Meriweather,SS
Landon Collins,FS
