#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,BUF 16,3,1:29,8,Punt
2,1,10:20,BUF 35,3,2:02,9,Punt
3,1,5:54,NYG 48,5,1:21,15,Field Goal
4,1,1:10,BUF 6,1,0:08,0,Interception
5,1,0:25,BUF 20,3,0:41,-1,Punt
6,2,10:42,BUF 20,3,1:45,6,Punt
7,2,6:15,BUF 7,6,3:49,21,Punt
8,2,1:48,BUF 25,3,1:37,4,Punt
9,3,12:30,BUF 7,3,1:29,-1,Punt
10,3,8:19,BUF 10,13,5:59,78,Missed FG
11,3,0:21,BUF 47,7,3:13,52,Downs
12,4,10:35,NYG 43,3,0:54,43,Touchdown
13,4,7:42,BUF 20,3,1:20,16,Fumble
14,4,3:41,BUF 30,14,3:40,43,Downs
