Quarter,Time,Down,ToGo,Location,CHI,DET,Detail,EPB,EPA
1,8:41,2,1,CHI 49,0,0,"Cory Schlesinger up the middle for 1 yard (tackle by Brian Urlacher). Penalty on Alex Brown: Defensive Offside, 5 yards (no play)",2.400,2.650
1,8:23,1,10,CHI 44,0,0,Jeff Garcia pass incomplete intended for Mike Williams,2.650,2.110
1,8:18,2,10,CHI 44,0,0,Jeff Garcia pass complete to Scottie Vines for 5 yards (tackle by Charles Tillman),2.110,2.080
1,7:40,3,5,CHI 39,0,0,Jeff Garcia pass complete to Scottie Vines for 8 yards (tackle by Charles Tillman),2.080,3.510
1,7:01,1,10,CHI 31,0,0,Kevin Jones right end for 9 yards (tackle by Chris Harris),3.510,4.180
1,6:21,2,1,CHI 22,0,0,Kevin Jones for 1 yard (tackle by Nathan Vasher),4.180,4.170
1,5:43,1,10,CHI 21,0,0,Artose Pinner left tackle for 2 yards (tackle by Mike Brown),4.170,3.900
1,5:05,2,8,CHI 19,0,0,Jeff Garcia pass incomplete intended for Mike Williams,3.900,3.180
1,5:00,3,8,CHI 19,0,0,Shawn Bryson up the middle for 5 yards (tackle by Brian Urlacher),3.180,2.610
1,4:16,4,3,CHI 14,0,3,Jason Hanson 32 yard field goal good,2.610,3.000
1,,,,DET 30,0,3,"Jason Hanson kicks off 67 yards, returned by Jerry Azumah for 29 yards (tackle by Donte Curry)",0.000,1.070
1,4:06,1,10,CHI 32,0,3,Kyle Orton pass complete to Mark Bradley for 3 yards (tackle by Andre' Goodman and Terrence Holt),1.070,0.930
1,3:38,2,7,CHI 35,0,3,Thomas Jones right end for 2 yards (tackle by James Hall),0.930,0.500
1,3:01,3,5,CHI 37,0,3,Thomas Jones up the middle for 3 yards (tackle by Cory Redding),0.500,-0.720
1,2:25,4,2,CHI 40,0,3,"Brad Maynard punts 33 yards, returned by Eddie Drummond for 5 yards (tackle by Patrick Mannelly)",-0.720,-1.070
1,2:13,1,10,DET 32,0,3,Jeff Garcia pass incomplete intended for Casey Fitzsimmons,1.070,0.530
1,2:07,2,10,DET 32,0,3,Kevin Jones left end for 3 yards (tackle by Brian Urlacher),0.530,0.230
1,1:27,3,7,DET 35,0,3,Jeff Garcia pass complete to Shawn Bryson for 5 yards (tackle by Brian Urlacher),0.230,-0.720
1,0:47,4,2,DET 40,0,3,Nick Harris punts 59 yards,-0.720,0.380
1,0:31,1,10,CHI 1,0,3,Penalty on Fred Miller: False Start (no play),-0.380,-0.380
1,0:31,1,10,CHI 1,0,3,Thomas Jones up the middle for no gain (tackle by Earl Holmes),-0.380,-0.780
Quarter,Time,Down,ToGo,Location,CHI,DET,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,10,CHI 1,0,3,Kyle Orton pass complete to Thomas Jones for 15 yards (tackle by R.W. McQuarters),-0.780,-0.140
2,14:31,1,10,CHI 16,0,3,Thomas Jones left end for -3 yards (tackle by Earl Holmes),-0.140,-0.990
2,13:55,2,13,CHI 13,0,3,Kyle Orton pass complete to Mark Bradley for 54 yards (tackle by Andre' Goodman),-0.990,3.380
2,13:04,1,10,DET 33,0,3,Kyle Orton sacked by James Hall for -8 yards,3.380,1.760
2,12:28,2,18,DET 41,0,3,Thomas Jones right tackle for 12 yards (tackle by Terrence Holt),1.760,2.680
2,11:27,3,6,DET 29,0,3,Kyle Orton pass complete to Desmond Clark for 7 yards (tackle by Keith Smith),2.680,4.110
2,10:44,1,10,DET 22,0,3,Kyle Orton pass incomplete intended for Bobby Wade,4.110,3.560
2,10:37,2,10,DET 22,0,3,Thomas Jones left end for 4 yards (tackle by Andre' Goodman),3.560,3.400
2,9:57,3,6,DET 18,0,3,"Penalty on John Tait: False Start, 5 yards (no play)",3.400,2.740
2,9:36,3,11,DET 23,6,3,"Kyle Orton pass complete to Muhsin Muhammad for 23 yards, touchdown",2.740,7.000
2,,,,DET 2,7,3,Robbie Gould kicks extra point good,0.000,0.000
2,,,,CHI 30,7,3,"Robbie Gould kicks off 69 yards, returned by Eddie Drummond for 34 yards (tackle by Robbie Gould)",0.000,1.270
2,9:21,1,10,DET 35,7,3,Kevin Jones right tackle for -2 yards (tackle by Adewale Ogunleye),1.270,0.450
2,8:44,2,12,DET 33,7,3,Jeff Garcia pass incomplete intended for Kevin Jones,0.450,-0.230
2,8:39,3,12,DET 33,7,3,Jeff Garcia pass complete to Glenn Martinez for 11 yards (tackle by Jerry Azumah and Charles Tillman),-0.230,-0.460
2,8:00,4,1,DET 44,7,3,"Nick Harris punts 49 yards, returned by Bobby Wade for 4 yards (tackle by Casey Fitzsimmons)",-0.460,0.370
2,7:48,1,10,CHI 11,7,3,Thomas Jones for 17 yards (tackle by R.W. McQuarters),-0.370,0.810
2,7:23,1,10,CHI 28,7,3,Thomas Jones up the middle for 3 yards (tackle by Teddy Lehman),0.810,0.670
2,6:50,2,7,CHI 31,7,3,Kyle Orton pass complete to Mark Bradley for 16 yards (tackle by Teddy Lehman),0.670,2.060
2,6:13,1,10,CHI 47,7,3,Thomas Jones up the middle for 4 yards (tackle by James Hall),2.060,2.060
2,5:35,2,6,DET 49,7,3,Kyle Orton pass complete to Thomas Jones for 7 yards (tackle by R.W. McQuarters),2.060,2.790
2,5:03,1,10,DET 42,7,3,Kyle Orton sacked by Cory Redding for -4 yards,2.790,1.700
2,4:27,2,14,DET 46,7,3,Kyle Orton pass complete to Mark Bradley for 13 yards (tackle by Andre' Goodman),1.700,2.740
2,4:10,3,1,DET 33,7,3,Thomas Jones left tackle for -1 yards (tackle by Cory Redding),2.740,1.100
2,3:28,4,2,DET 34,7,3,Kyle Orton pass complete to Marc Edwards for 13 yards (tackle by Kenoy Kennedy),1.100,4.170
2,2:51,1,10,DET 21,7,3,Thomas Jones left tackle for 1 yard (tackle by James Hall),4.170,3.760
2,2:17,2,9,DET 20,7,3,Thomas Jones left end for no gain (tackle by Earl Holmes),3.760,3.070
2,2:00,3,9,DET 20,7,3,Kyle Orton pass incomplete intended for Desmond Clark (defended by Boss Bailey),3.070,2.120
2,1:55,4,9,DET 20,10,3,Robbie Gould 38 yard field goal good,2.120,3.000
2,,,,CHI 30,10,3,"Robbie Gould kicks off 64 yards, returned by Eddie Drummond for 10 yards (tackle by Leon Joe)",0.000,-0.140
2,1:45,1,10,DET 16,10,3,Jeff Garcia pass complete to Scottie Vines for -2 yards (tackle by Brian Urlacher),-0.140,-0.890
2,1:32,,,,10,3,Timeout #1 by Chicago Bears,0.000,-0.890
2,1:32,2,12,DET 14,10,3,Jeff Garcia pass incomplete intended for Marcus Pollard,-0.890,-1.610
2,1:27,3,12,DET 14,10,3,"Penalty on Jeff Backus: False Start, 5 yards (no play)",-1.610,-2.240
2,1:27,3,17,DET 9,10,3,Jeff Garcia pass complete to Shawn Bryson for 9 yards (tackle by Nathan Vasher),-2.240,-2.240
2,1:17,,,,10,3,Timeout #2 by Chicago Bears,0.000,-2.240
2,1:17,4,8,DET 18,10,3,Nick Harris punts 17 yards,-2.240,-3.250
2,1:10,1,10,DET 35,10,3,Kyle Orton pass complete to Justin Gage for 25 yards (tackle by Terrence Holt),3.250,4.910
2,0:47,1,10,DET 10,10,3,Kyle Orton pass complete to Thomas Jones for 3 yards (tackle by R.W. McQuarters),4.910,4.760
2,0:30,2,7,DET 7,10,3,Thomas Jones up the middle for 5 yards (tackle by Earl Holmes),4.760,4.950
2,0:24,,,,10,3,Timeout #3 by Chicago Bears,0.000,4.950
2,0:24,3,2,DET 2,10,3,Kyle Orton pass incomplete intended for Desmond Clark (defended by Kenoy Kennedy),4.950,3.250
2,0:20,,,,10,3,Timeout #1 by Detroit Lions,0.000,3.250
2,0:20,4,2,DET 2,13,3,Robbie Gould 20 yard field goal good,3.250,3.000
2,,,,CHI 30,13,3,"Robbie Gould kicks off 65 yards, returned by Eddie Drummond for 9 yards (tackle by Todd Johnson)",0.000,-0.280
2,0:17,1,10,DET 14,13,3,Jeff Garcia kneels for -1 yards,-0.280,-0.850
Quarter,Time,Down,ToGo,Location,CHI,DET,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,DET 30,13,3,"Jason Hanson kicks off 61 yards, returned by Jerry Azumah for 38 yards (tackle by Stanley Wilson). Penalty on Wali Rainer: Offside on Free Kick, 5 yards, Penalty on Donte Curry: Offside on Free Kick (Declined)",0.000,2.390
3,14:52,1,10,DET 48,13,3,Thomas Jones left end for no gain (tackle by Earl Holmes),2.390,1.850
3,14:15,2,10,DET 48,13,3,Thomas Jones up the middle for 3 yards (tackle by Earl Holmes),1.850,1.550
3,13:39,3,7,DET 45,13,3,Kyle Orton pass incomplete intended for Muhsin Muhammad,1.550,0.270
3,13:33,4,7,DET 45,13,3,Brad Maynard punts 43 yards,0.270,0.380
3,13:23,1,10,DET 2,13,3,Kevin Jones up the middle for 3 yards (tackle by Hunter Hillenmeyer),-0.380,-0.560
3,12:43,2,7,DET 5,13,3,Kevin Jones right tackle for -1 yards (tackle by Hunter Hillenmeyer),-0.560,-1.190
3,12:06,3,8,DET 4,13,3,Jeff Garcia pass complete to Marcus Pollard for 7 yards (tackle by Hunter Hillenmeyer),-1.190,-2.490
3,11:20,4,1,DET 11,13,3,Nick Harris punts 33 yards,-2.490,-2.650
3,11:10,1,10,DET 44,13,3,Kyle Orton pass incomplete intended for Muhsin Muhammad,2.650,2.110
3,11:02,2,10,DET 44,13,3,Thomas Jones right tackle for 2 yards (tackle by Kenoy Kennedy),2.110,1.690
3,10:19,3,8,DET 42,13,3,Kyle Orton pass incomplete intended for Bobby Wade,1.690,0.460
3,10:16,4,8,DET 42,13,3,Brad Maynard punts 27 yards,0.460,0.220
3,10:08,1,10,DET 15,13,3,Jeff Garcia pass complete to Marcus Pollard for 20 yards (tackle by Mike Brown),-0.220,1.270
3,9:33,1,10,DET 35,13,3,Scottie Vines right end for 7 yards (tackle by Brian Urlacher),1.270,1.670
3,8:56,2,3,DET 42,13,3,Kevin Jones right tackle for 16 yards (tackle by Brian Urlacher),1.670,2.790
3,8:12,1,10,CHI 42,13,3,Jeff Garcia pass complete to Kevin Jones for 5 yards (tackle by Charles Tillman),2.790,2.920
3,7:25,2,5,CHI 37,13,3,Kevin Jones left tackle for 4 yards (tackle by Lance Briggs),2.920,2.740
3,6:43,3,1,CHI 33,13,3,Kevin Jones right tackle for 2 yards (tackle by Mike Brown),2.740,3.510
3,6:03,1,10,CHI 31,13,3,Jeff Garcia pass incomplete intended for Scottie Vines (defended by Charles Tillman),3.510,2.970
3,5:56,2,10,CHI 31,13,3,Jeff Garcia pass complete to Artose Pinner for 10 yards (tackle by Mike Brown),2.970,4.170
3,5:26,1,10,CHI 21,13,3,Artose Pinner right tackle for 6 yards (tackle by Adewale Ogunleye),4.170,4.550
3,4:45,,,,13,3,Timeout #1 by Detroit Lions,0.000,4.550
3,4:45,2,4,CHI 15,13,3,Jeff Garcia right tackle for 1 yard (tackle by Alex Brown and Tommie Harris),4.550,4.020
3,4:01,3,3,CHI 14,13,3,Jeff Garcia pass complete to Shawn Bryson for 8 yards (tackle by Lance Briggs),4.020,5.830
3,3:21,1,6,CHI 6,13,9,"Kevin Jones right end for 6 yards, touchdown",5.830,7.000
3,,,,CHI 2,13,10,"Jason Hanson kicks extra point good. Penalty on Charles Tillman: Defensive Offside, 5 yards",0.000,0.000
3,,,,DET 35,13,10,"Jason Hanson kicks off 66 yards, returned by Jerry Azumah for 45 yards (tackle by Vernon Fox). Penalty on Todd Johnson: Illegal Block Above the , 7 yards, Penalty on Brendon Ayanbadejo: Offensive Holding (Declined)",0.000,-0.380
3,2:54,1,10,CHI 7,13,10,Kyle Orton pass complete to Muhsin Muhammad for 12 yards (tackle by Kenoy Kennedy),-0.380,0.150
3,2:30,1,10,CHI 19,13,10,Thomas Jones right end for 6 yards (tackle by Bracy Walker),0.150,0.480
3,2:04,2,4,CHI 25,13,10,Kyle Orton pass incomplete intended for Thomas Jones (defended by Kenoy Kennedy),0.480,-0.290
3,1:55,3,4,CHI 25,13,10,Kyle Orton pass incomplete intended for Justin Gage (defended by Earl Holmes),-0.290,-1.700
3,1:51,4,4,CHI 25,13,10,"Brad Maynard punts 40 yards, returned by Eddie Drummond for 1 yard (tackle by Michael Green)",-1.700,-1.330
3,1:41,1,10,DET 36,13,10,Jeff Garcia pass incomplete intended for Scottie Vines,1.330,0.790
3,1:36,2,10,DET 36,13,10,Shawn Bryson up the middle for 3 yards (tackle by Lance Briggs),0.790,0.500
3,0:58,3,7,DET 39,13,10,Jeff Garcia pass complete to Mike Williams for 10 yards (tackle by Charles Tillman),0.500,2.190
3,0:17,1,10,DET 49,13,10,"Jeff Garcia pass complete to Scottie Vines for 23 yards (tackle by Charles Tillman). Penalty on Charles Tillman: Personal Foul, 14 yards",2.190,4.650
Quarter,Time,Down,ToGo,Location,CHI,DET,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,CHI 14,13,10,Kevin Jones left end for 1 yard (tackle by Hunter Hillenmeyer),4.650,4.160
4,14:12,2,9,CHI 13,13,10,Jeff Garcia left tackle for 1 yard (tackle by Chris Harris),4.160,3.430
4,13:29,,,,13,10,Timeout #2 by Detroit Lions,0.000,3.430
4,13:29,3,8,CHI 12,13,10,Jeff Garcia pass incomplete intended for Marcus Pollard,3.430,2.630
4,13:24,4,8,CHI 12,13,13,Jason Hanson 30 yard field goal good,2.630,3.000
4,,,,DET 30,13,13,"Jason Hanson kicks off 68 yards, returned by Jerry Azumah for 40 yards (tackle by Artose Pinner). Penalty on Wali Rainer: Personal Foul, 15 yards",0.000,2.720
4,13:11,1,10,DET 43,13,13,Thomas Jones left tackle for 9 yards (tackle by Earl Holmes),2.720,3.390
4,12:40,2,1,DET 34,13,13,Thomas Jones up the middle for 3 yards (tackle by James Davis),3.390,3.510
4,12:08,1,10,DET 31,13,13,Thomas Jones up the middle for 3 yards (tackle by Earl Holmes),3.510,3.370
4,11:36,2,7,DET 28,13,13,Kyle Orton pass incomplete intended for Justin Gage,3.370,2.680
4,11:30,3,7,DET 28,13,13,Kyle Orton pass complete to Muhsin Muhammad for 10 yards (tackle by Boss Bailey),2.680,4.370
4,10:51,1,10,DET 18,13,13,Thomas Jones left end for no gain (tackle by Bracy Walker),4.370,3.800
4,10:10,2,10,DET 18,13,13,"Kyle Orton pass complete to Marc Edwards for 3 yards (tackle by Boss Bailey). Penalty on John Tait: Offensive Holding, 9 yards (no play)",3.800,2.610
4,9:53,2,19,DET 27,13,13,"Thomas Jones up the middle for -1 yards (tackle by Shaun Cody). Thomas Jones fumbles (forced by Shaun Cody), recovered by Kalimba Edwards at DET-28 (tackle by Thomas Jones)",2.610,-0.810
4,9:40,1,10,DET 28,13,13,"Jeff Garcia pass incomplete. Penalty on Jeff Garcia: Intentional Grounding, 10 yards",0.810,-1.190
,,,,,,,"CHI challenged the ruling, and the play was upheld.",,
4,9:36,2,20,DET 18,13,13,Jeff Garcia pass incomplete intended for Mike Williams,-1.190,-1.960
4,9:30,3,20,DET 18,13,13,"Jeff Garcia pass complete to Shawn Bryson for 7 yards (tackle by Lance Briggs). Penalty on Adewale Ogunleye: Roughing the Passer, 15 yards",-1.960,1.600
4,9:13,1,10,DET 40,13,13,Kevin Jones up the middle for -1 yards (tackle by Adewale Ogunleye and Brian Urlacher),1.600,0.920
4,8:32,2,11,DET 39,13,13,Shawn Bryson right end for -1 yards (tackle by Adewale Ogunleye),0.920,0.100
4,7:49,3,12,DET 38,13,13,Jeff Garcia pass complete to Shawn Bryson for 11 yards (tackle by Lance Briggs),0.100,-0.130
4,7:35,4,1,DET 49,13,13,"Nick Harris punts 51 yards, touchback",-0.130,-0.280
4,7:26,1,10,CHI 20,13,13,Adrian Peterson left end for -2 yards (tackle by James Hall),0.280,-0.630
4,6:49,2,12,CHI 18,13,13,"Kyle Orton right end for 6 yards (tackle by R.W. McQuarters). Penalty on Fred Miller: Offensive Holding (Offsetting), Penalty on R.W. McQuarters: Unnecessary Roughness (Offsetting) (no play)",-0.630,-0.630
4,6:28,2,12,CHI 18,13,13,Kyle Orton pass complete to Muhsin Muhammad for 4 yards (tackle by R.W. McQuarters),-0.630,-0.690
4,5:43,3,8,CHI 22,13,13,Kyle Orton pass complete to Adrian Peterson for 1 yard (tackle by Shaun Cody),-0.690,-1.830
4,5:03,4,7,CHI 23,13,13,"Brad Maynard punts 33 yards, returned by Eddie Drummond for no gain",-1.830,-1.860
4,4:54,1,10,DET 44,13,13,"Penalty on Mike Williams: False Start, 5 yards (no play)",1.860,1.530
4,4:54,1,15,DET 39,13,13,Kevin Jones right end for 7 yards (tackle by Mike Brown),1.530,1.590
4,4:14,2,8,DET 46,13,13,Jeff Garcia pass complete to Kevin Jones for 6 yards (tackle by Lance Briggs),1.590,1.690
4,3:33,3,2,CHI 48,13,13,Jeff Garcia pass complete to Mike Williams for 10 yards (tackle by Nathan Vasher). Penalty on Charles Tillman: Illegal Use of Hands (Declined),1.690,3.050
4,3:28,1,10,CHI 38,13,13,Kevin Jones right tackle for 1 yard (tackle by Adewale Ogunleye),3.050,2.640
4,2:49,2,9,CHI 37,13,13,Jeff Garcia sacked by Alex Brown for -8 yards,2.640,0.890
4,2:12,3,17,CHI 45,13,13,Jeff Garcia pass incomplete intended for Scottie Vines,0.890,0.270
4,2:05,4,17,CHI 45,13,13,Nick Harris punts 44 yards,0.270,0.380
4,1:54,1,10,CHI 1,13,13,Adrian Peterson left tackle for 2 yards (tackle by Shaun Cody),-0.380,-0.630
4,1:21,2,8,CHI 3,13,13,Kyle Orton pass complete to Justin Gage for 22 yards (tackle by Andre' Goodman),-0.630,0.610
4,0:59,1,10,CHI 25,13,13,Kyle Orton pass incomplete intended for Muhsin Muhammad,0.610,0.060
4,0:54,2,10,CHI 25,13,13,Adrian Peterson left tackle for 6 yards (tackle by Cory Redding and Boss Bailey),0.060,0.170
4,0:08,3,4,CHI 31,13,13,Adrian Peterson left tackle for 2 yards (tackle by Shaun Cody),0.170,-1.180
4,0:03,,,,13,13,Timeout #3 by Detroit Lions,0.000,-1.180
4,0:03,4,2,CHI 33,13,13,"Brad Maynard punts 39 yards, fair catch by Eddie Drummond",-1.180,1.370
Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime
Quarter,Time,Down,ToGo,Location,CHI,DET,Detail,EPB,EPA
,,,,,,,"Lions won the coin toss, Lions to receive the overtime kickoff.",,
OT,15:00,4,2,CHI 30,13,13,"Robbie Gould kicks off 63 yards, returned by Eddie Drummond for 15 yards (tackle by Israel Idonije)",-1.370,0.410
OT,14:56,1,10,DET 22,13,13,Jeff Garcia pass complete to Kevin Jones for no gain,0.410,-0.130
OT,14:13,2,10,DET 22,13,13,Jeff Garcia pass complete to Kevin Jones for -1 yards (tackle by Brian Urlacher),-0.130,-0.960
OT,13:24,3,11,DET 21,13,13,Jeff Garcia pass complete to Mike Williams for 7 yards (tackle by Jerry Azumah and Nathan Vasher),-0.960,-1.500
OT,12:50,4,4,DET 28,13,13,"Nick Harris punts 45 yards, returned by Bobby Wade for -4 yards (tackle by Casey Fitzsimmons). Bobby Wade fumbles (forced by Casey Fitzsimmons), recovered by Bobby Wade at CHI-23. Penalty on Carl Ford: Offensive Holding, 10 yards",-1.500,0.320
OT,12:29,1,10,CHI 13,13,13,Cedric Benson left end for 7 yards (tackle by Kenoy Kennedy),-0.320,0.220
OT,11:53,2,3,CHI 20,13,13,Cedric Benson left end for 25 yards (tackle by Kenoy Kennedy),0.220,1.930
OT,11:11,1,10,CHI 45,13,13,Cedric Benson up the middle for 3 yards (tackle by James Hall),1.930,1.790
OT,10:37,2,7,CHI 48,13,13,Kyle Orton pass incomplete intended for Muhsin Muhammad,1.790,1.090
OT,10:31,3,7,CHI 48,13,13,Kyle Orton pass incomplete intended for Muhsin Muhammad (defended by R.W. McQuarters),1.090,-0.190
OT,10:24,4,7,CHI 48,13,13,"Brad Maynard punts 39 yards, fair catch by Eddie Drummond",-0.190,0.320
OT,10:16,1,10,DET 13,13,13,Kevin Jones left tackle for no gain (tackle by Adewale Ogunleye),-0.320,-0.770
OT,9:34,2,10,DET 13,13,13,Jeff Garcia up the middle for 5 yards (tackle by Hunter Hillenmeyer),-0.770,-0.830
OT,8:52,3,5,DET 18,19,13,"Jeff Garcia pass incomplete intended for Mike Williams is intercepted by Charles Tillman at DET-22 and returned for 22 yards, touchdown",-0.830,-6.000
End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime
