Quarter,Time,Down,ToGo,Location,DET,MIN,Detail,EPB,EPA
1,8:30,1,10,DET 40,0,7,Kerryon Johnson left guard for 1 yard (tackle by Everson Griffen),1.600,1.190
1,8:10,2,9,DET 41,0,7,Matthew Stafford pass incomplete short right intended for Michael Roberts,1.190,0.500
1,8:05,,,,,,Timeout #1 by Detroit Lions,,
1,8:05,3,9,DET 41,0,7,Matthew Stafford pass incomplete short right intended for Michael Roberts,0.500,-0.650
1,8:01,4,9,DET 41,0,7,"Sam Martin punts 41 yards, fair catch by Marcus Sherels at MIN-18",-0.650,-0.040
1,7:54,1,10,MIN 18,0,7,Dalvin Cook left guard for 7 yards (tackle by Christian Jones),0.040,0.550
1,7:24,2,3,MIN 25,0,7,Dalvin Cook right tackle for no gain (tackle by Damon Harrison),0.550,-0.270
1,6:41,3,3,MIN 25,0,7,Kirk Cousins pass incomplete short left intended for Adam Thielen,-0.270,-1.700
1,6:38,4,3,MIN 25,0,7,"Matt Wile punts 40 yards, fair catch by Brandon Powell at DET-35",-1.700,-1.270
1,6:32,1,10,DET 35,0,7,Kenny Golladay right end for 8 yards (tackle by Danielle Hunter and Eric Kendricks),1.270,1.800
1,5:53,2,2,DET 43,0,7,LeGarrette Blount up the middle for no gain (tackle by Danielle Hunter),1.800,1.090
1,5:10,3,2,DET 43,0,7,Matthew Stafford pass complete short left to T.J. Jones for 5 yards (tackle by Eric Kendricks),1.090,2.130
1,4:31,1,10,DET 48,0,7,Matthew Stafford pass complete short left to Kerryon Johnson for 11 yards (tackle by Trae Waynes),2.130,2.850
1,3:58,1,10,MIN 41,0,7,Kerryon Johnson left tackle for 1 yard (tackle by Anthony Harris),2.850,2.440
1,3:18,2,9,MIN 40,0,7,Matthew Stafford pass complete short right to Theo Riddick for 1 yard (tackle by Danielle Hunter),2.440,1.880
1,2:32,3,8,MIN 39,0,7,Matthew Stafford pass complete short left to Marvin Jones for 18 yards (tackle by Mackensie Alexander and Anthony Harris),1.880,4.170
1,1:49,1,10,MIN 21,0,7,LeGarrette Blount left end for 2 yards (tackle by Harrison Smith),4.170,3.900
1,1:06,2,8,MIN 19,0,7,Matthew Stafford pass complete short left to Marvin Jones for 10 yards (tackle by Harrison Smith),3.900,5.140
1,0:21,1,9,MIN 9,0,7,Matthew Stafford pass incomplete short left intended for Kerryon Johnson,5.140,4.380
1,0:16,2,9,MIN 9,0,7,"Kerryon Johnson up the middle for no gain (tackle by Sheldon Richardson and Danielle Hunter). Penalty on Linval Joseph: Illegal Use of Hands, 5 yards (no play)",4.380,6.280
Quarter,Time,Down,ToGo,Location,DET,MIN,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,4,MIN 4,0,7,"Penalty on Kenny Wiggins: False Start, 5 yards (no play)",6.280,5.140
2,15:00,1,9,MIN 9,0,7,Kerryon Johnson right tackle for 1 yard (tackle by Trae Waynes and Danielle Hunter),5.140,4.570
2,14:18,2,8,MIN 8,0,7,Matthew Stafford pass incomplete short middle intended for Michael Roberts,4.570,3.580
2,14:13,3,8,MIN 8,0,7,Matthew Stafford sacked by Tom Johnson and Sheldon Richardson for -9 yards,3.580,2.310
2,13:20,4,17,MIN 17,3,7,Matt Prater 35 yard field goal good,2.310,3.000
2,13:16,,,DET 35,3,7,"Sam Martin kicks off 65 yards, touchback.",0.000,0.610
2,13:16,1,10,MIN 25,3,7,Kirk Cousins pass complete short middle to Adam Thielen for 11 yards (tackle by Quandre Diggs),0.610,1.330
2,12:43,1,10,MIN 36,3,7,Dalvin Cook left end for 2 yards (tackle by Tavon Wilson),1.330,1.060
2,12:00,2,8,MIN 38,3,7,Adam Thielen left end for 5 yards (tackle by Christian Jones),1.060,1.030
2,11:19,3,3,MIN 43,3,7,Kirk Cousins pass complete short left to Chad Beebe for 6 yards (tackle by Darius Slay),1.030,2.190
2,10:42,1,10,MIN 49,3,7,Kirk Cousins pass deep right intended for Adam Thielen is intercepted by Darius Slay at DET-35 and returned for 21 yards,2.190,-2.650
2,10:29,1,10,MIN 44,3,7,LeGarrette Blount left guard for 7 yards (tackle by Anthony Harris),2.650,3.060
2,9:46,2,3,MIN 37,3,7,Matthew Stafford pass complete short middle to LeGarrette Blount for 2 yards (tackle by Tom Johnson),3.060,2.610
2,9:03,3,1,MIN 35,3,7,Kerryon Johnson left guard for no gain (tackle by Danielle Hunter and Linval Joseph),2.610,1.000
2,8:19,4,1,MIN 35,3,7,Matthew Stafford left end for 3 yards (tackle by Eric Wilson),1.000,3.450
2,7:38,1,10,MIN 32,3,7,Kerryon Johnson right tackle for 5 yards (tackle by Eric Wilson),3.450,3.580
2,6:58,2,5,MIN 27,3,7,Matthew Stafford pass complete short right to Kenny Golladay for 15 yards,3.580,4.780
2,6:18,1,10,MIN 12,3,7,Matthew Stafford pass incomplete short left,4.780,4.100
2,6:12,2,10,MIN 12,3,7,Matthew Stafford sacked by Danielle Hunter and Everson Griffen for -3 yards,4.100,3.000
2,5:27,,,,,,Timeout #2 by Detroit Lions,,
2,5:27,3,13,MIN 15,3,7,Matthew Stafford sacked by Danielle Hunter for -1 yards,3.000,2.380
2,4:48,4,14,MIN 16,6,7,Matt Prater 35 yard field goal good,2.380,3.000
2,4:45,,,DET 35,6,7,"Sam Martin kicks off 65 yards, touchback.",0.000,0.610
2,4:45,1,10,MIN 25,6,7,Dalvin Cook left tackle for 70 yards (tackle by Glover Quin),0.610,6.060
2,3:57,1,5,DET 5,6,7,Latavius Murray right tackle for 3 yards (tackle by A'Shawn Robinson and Damon Harrison),6.060,5.720
2,3:25,2,2,DET 2,6,13,"Kirk Cousins pass complete short right to Adam Thielen for 2 yards, touchdown",5.720,7.000
2,3:20,,,DET 15,6,14,Dan Bailey kicks extra point good,0.000,0.000
2,3:20,,,MIN 35,6,14,"Dan Bailey kicks off 64 yards, returned by Brandon Powell for no gain (tackle by Jayron Kearse and C.J. Ham). Penalty on Tracy Walker: Offensive Holding, 10 yards",0.000,0.040
2,3:14,1,10,DET 18,6,14,Matthew Stafford pass complete short left to Theo Riddick for 4 yards (tackle by Eric Kendricks and Trae Waynes),0.040,0.140
2,2:34,2,6,DET 22,6,14,LeGarrette Blount right end for 3 yards (tackle by Xavier Rhodes),0.140,-0.270
2,2:00,3,3,DET 25,6,14,Matthew Stafford left end for 8 yards (tackle by Harrison Smith),-0.270,1.140
2,1:31,1,10,DET 33,6,14,Matthew Stafford sacked by Stephen Weatherly for -8 yards,1.140,-0.490
2,1:04,2,18,DET 25,6,14,Matthew Stafford pass incomplete deep left intended for Marvin Jones,-0.490,-1.150
2,0:58,3,18,DET 25,6,14,Matthew Stafford pass complete short left to Theo Riddick for 12 yards (tackle by Holton Hill),-1.150,-0.910
2,0:50,4,6,DET 37,6,14,"Sam Martin punts 39 yards, returned by Marcus Sherels for 24 yards (tackle by Andy Jones)",-0.910,-2.130
2,0:39,1,10,MIN 48,6,14,Kirk Cousins pass complete short left to Laquon Treadwell for 22 yards (tackle by Glover Quin),2.130,3.580
2,0:32,1,10,DET 30,6,14,"Kirk Cousins pass incomplete deep right intended for Laquon Treadwell. Penalty on Teez Tabor: Defensive Holding, 5 yards (no play)",3.580,3.910
2,0:28,1,10,DET 25,6,14,Dalvin Cook up the middle for 5 yards (tackle by Quandre Diggs and Devon Kennard),3.910,4.040
2,0:23,,,,,,Timeout #1 by Minnesota Vikings,,
2,0:23,2,5,DET 20,6,14,"Kirk Cousins pass incomplete short right intended for Chad Beebe (defended by Teez Tabor). Penalty on Ezekiel Ansah: Defensive Offside, 5 yards (no play)",4.040,4.580
2,0:17,1,10,DET 15,6,14,Kirk Cousins pass complete short left to Adam Thielen for 3 yards (tackle by Nevin Lawson),4.580,4.450
2,0:11,,,,,,Timeout #2 by Minnesota Vikings,,
2,0:11,2,7,DET 12,6,14,Kirk Cousins sacked by Ezekiel Ansah for -9 yards,4.450,2.540
2,0:08,3,16,DET 21,6,17,Dan Bailey 39 yard field goal good,2.540,3.000
2,0:04,,,MIN 35,6,17,"Dan Bailey kicks off 49 yards, returned by Luke Willson for no gain (tackle by Devante Downs)",0.000,1.270
Quarter,Time,Down,ToGo,Location,DET,MIN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,MIN 35,6,17,"Dan Bailey kicks off 65 yards, touchback.",0.000,0.610
3,15:00,1,10,DET 25,6,17,Kerryon Johnson left end for 2 yards (tackle by Mackensie Alexander),0.610,0.330
3,14:25,2,8,DET 27,6,17,Kerryon Johnson left end for 4 yards (tackle by Everson Griffen),0.330,0.170
3,13:39,3,4,DET 31,6,17,Matthew Stafford sacked by Tom Johnson for -8 yards,0.170,-1.830
3,13:05,4,12,DET 23,6,17,"Sam Martin punts 48 yards, fair catch by Marcus Sherels at MIN-29",-1.830,-0.870
3,12:58,1,10,MIN 29,6,17,Latavius Murray left tackle for 9 yards (tackle by Christian Jones and Romeo Okwara),0.870,1.540
3,12:19,2,1,MIN 38,6,17,Kirk Cousins up the middle for 3 yards (tackle by A'Shawn Robinson and Christian Jones),1.540,1.660
3,11:39,1,10,MIN 41,6,17,Latavius Murray left tackle for 3 yards (tackle by Damon Harrison and Christian Jones),1.660,1.530
3,10:57,2,7,MIN 44,6,17,Kirk Cousins pass complete short left to Kyle Rudolph for 4 yards (tackle by Quandre Diggs),1.530,1.360
3,10:19,3,3,MIN 48,6,17,"Penalty on Adam Thielen: False Start, 5 yards (no play)",1.360,0.700
3,9:57,3,8,MIN 43,6,17,Kirk Cousins pass complete short right to Aldrick Robinson for 10 yards (tackle by Darius Slay),0.700,2.460
3,9:18,1,10,DET 47,6,17,Kirk Cousins pass complete short right to Dalvin Cook for 5 yards (tackle by Glover Quin),2.460,2.590
3,8:43,2,5,DET 42,6,17,Dalvin Cook left tackle for -1 yards (tackle by Damon Harrison),2.590,1.750
3,7:59,3,6,DET 43,6,17,Kirk Cousins pass incomplete deep right intended for Aldrick Robinson (defended by Darius Slay),1.750,0.400
3,7:52,4,6,DET 43,6,17,Matt Wile punts 40 yards downed by Anthony Harris,0.400,0.380
3,7:42,1,10,DET 3,6,17,Kerryon Johnson left guard for 6 yards (tackle by Anthony Harris),-0.380,-0.340
3,7:07,2,4,DET 9,6,17,Kerryon Johnson left tackle for 4 yards (tackle by Harrison Smith and Sheldon Richardson),-0.340,-0.320
3,6:25,1,10,DET 13,6,17,Matthew Stafford sacked by Danielle Hunter for -4 yards,-0.320,-1.070
3,5:38,2,14,DET 9,6,17,Matthew Stafford pass complete short left to Marvin Jones for 8 yards (tackle by Xavier Rhodes),-1.070,-0.940
3,5:16,3,6,DET 17,6,17,Matthew Stafford pass incomplete short right intended for Marvin Jones,-0.940,-2.320
3,5:10,4,6,DET 17,6,17,"Sam Martin punts 42 yards, fair catch by Marcus Sherels at MIN-41",-2.320,-1.660
3,5:03,1,10,MIN 41,6,17,Kirk Cousins pass complete short left to Adam Thielen for 6 yards (tackle by Quandre Diggs),1.660,1.930
3,4:29,2,4,MIN 47,6,17,Latavius Murray up the middle for 1 yard (tackle by Romeo Okwara and Damon Harrison),1.930,1.360
3,3:44,3,3,MIN 48,6,17,Kirk Cousins pass incomplete short middle intended for Adam Thielen,1.360,-0.190
3,3:39,4,3,MIN 48,6,17,"Matt Wile punts 38 yards, fair catch by Brandon Powell at DET-14",-0.190,0.280
3,3:32,1,10,DET 14,6,17,Kerryon Johnson left tackle for 3 yards (tackle by Eric Kendricks),-0.280,-0.370
3,2:54,2,7,DET 17,6,17,Matthew Stafford pass complete short right to Marvin Jones for 14 yards (tackle by Xavier Rhodes),-0.370,1.000
3,2:13,1,10,DET 31,6,17,Kerryon Johnson left end for 5 yards (tackle by Eric Kendricks),1.000,1.140
3,1:25,2,5,DET 36,6,17,Matthew Stafford sacked by Mackensie Alexander for -8 yards,1.140,-0.630
3,0:42,3,13,DET 28,6,17,Matthew Stafford sacked by Everson Griffen for -1 yards,-0.630,-1.570
3,0:05,4,14,DET 27,6,17,"Sam Martin punts 52 yards, fair catch by Marcus Sherels at MIN-21",-1.570,-0.340
Quarter,Time,Down,ToGo,Location,DET,MIN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,MIN 21,6,17,Dalvin Cook left end for 1 yard (tackle by A'Shawn Robinson),0.340,-0.070
4,14:25,2,9,MIN 22,6,17,Kirk Cousins pass complete short left to Dalvin Cook for 5 yards (tackle by Tavon Wilson),-0.070,-0.100
4,13:36,3,4,MIN 27,6,17,"Penalty on Brian O'Neill: False Start, 5 yards (no play)",-0.100,-0.760
4,13:19,3,9,MIN 22,6,17,Kirk Cousins pass complete deep middle to Kyle Rudolph for 24 yards (tackle by Teez Tabor). Penalty on Teez Tabor: Defensive Pass Interference (Declined),-0.760,1.990
4,12:55,1,10,MIN 46,6,17,Kirk Cousins pass complete short right to Dalvin Cook for 6 yards (tackle by Jarrad Davis),1.990,2.260
4,12:23,2,4,DET 48,6,17,Dalvin Cook left tackle for -1 yards (tackle by Romeo Okwara),2.260,1.420
4,11:42,3,5,DET 49,6,17,"Kirk Cousins pass incomplete deep left intended for Adam Thielen. Penalty on Nevin Lawson: Face Mask (15 Yards), 15 yards (no play)",1.420,3.310
4,11:36,1,10,DET 34,6,17,Kirk Cousins pass complete short left to Aldrick Robinson for 10 yards (tackle by Teez Tabor),3.310,3.970
4,10:56,1,10,DET 24,6,17,Dalvin Cook left guard for 4 yards (tackle by Christian Jones and Romeo Okwara),3.970,3.970
4,10:20,2,6,DET 20,6,17,"Kirk Cousins aborted snap, recovered by A'Shawn Robinson at DET-28 (tackle by Danny Isidora)",3.970,-0.810
4,10:13,1,10,DET 28,6,17,Matthew Stafford pass complete short left to Kerryon Johnson for -6 yards (tackle by Tom Johnson),0.810,-0.550
4,9:28,2,16,DET 22,6,17,Matthew Stafford pass complete short left to Michael Roberts for 12 yards (tackle by Eric Wilson),-0.550,0.370
4,8:46,3,4,DET 34,6,17,Matthew Stafford pass incomplete short left intended for Kenny Golladay,0.370,-1.110
4,8:39,4,4,DET 34,6,17,Tavon Wilson left end for no gain (tackle by George Iloka),-1.110,1.660
4,7:54,1,10,DET 41,6,17,LeGarrette Blount up the middle for -4 yards (tackle by Stephen Weatherly),1.660,0.580
4,7:11,2,14,DET 37,6,23,"Matthew Stafford for -5 yards. Matthew Stafford fumbles, recovered by Danielle Hunter at DET-32 and returned for 32 yards, touchdown",0.580,-7.000
4,6:57,,,DET 15,6,24,"Dan Bailey kicks extra point good. Penalty on Ricky Jean-Francois: Unnecessary Roughness, 15 yards",0.000,0.000
4,6:57,,,MIN 50,6,24,"Dan Bailey kicks off 44 yards, returned by Brandon Powell for no gain (tackle by Kentrell Brothers). Penalty on Miles Killebrew: Offensive Holding, 10 yards",0.000,-0.350
4,6:53,1,10,DET 12,6,24,Matthew Stafford pass complete short left to Theo Riddick for 4 yards (tackle by Mackensie Alexander),-0.350,-0.370
4,6:23,2,6,DET 16,6,24,Matthew Stafford pass complete short left to Luke Willson for 5 yards (tackle by Harrison Smith and Eric Wilson),-0.370,-0.370
4,5:53,3,1,DET 21,6,24,Matthew Stafford pass complete short left to Marvin Jones for 5 yards (tackle by Xavier Rhodes),-0.370,0.670
4,5:34,1,10,DET 26,6,24,Matthew Stafford pass complete short left to Luke Willson for 12 yards (tackle by Harrison Smith),0.670,1.470
4,5:11,1,10,DET 38,6,24,Matthew Stafford pass complete short right to Theo Riddick for 3 yards (tackle by Holton Hill and Eric Kendricks),1.470,1.330
4,4:45,2,7,DET 41,6,24,Matthew Stafford pass complete short middle to T.J. Jones for 8 yards (tackle by Eric Wilson),1.330,2.190
4,4:15,1,10,DET 49,6,24,Matthew Stafford sacked by Tom Johnson for -6 yards,2.190,0.840
4,3:45,2,16,DET 43,6,24,Matthew Stafford pass incomplete short right. Penalty on Graham Glasgow: Ineligible Downfield Pass (Declined),0.840,0.170
4,3:39,3,16,DET 43,6,24,Matthew Stafford pass complete short middle to Theo Riddick for 2 yards (tackle by Eric Kendricks),0.170,-0.390
4,3:10,4,14,DET 45,6,24,Matthew Stafford pass complete deep middle to Kenny Golladay for 18 yards (tackle by Harrison Smith),-0.390,3.120
4,2:43,1,10,MIN 37,6,24,Matthew Stafford pass complete short middle to Marvin Jones for 11 yards (tackle by Holton Hill),3.120,3.840
4,2:18,1,10,MIN 26,6,24,Matthew Stafford pass complete short right to Kerryon Johnson for 2 yards (tackle by Eric Kendricks),3.840,3.570
4,2:12,2,8,MIN 24,6,24,Matthew Stafford pass complete short middle to Kenny Golladay for 13 yards (tackle by Anthony Harris and Holton Hill),3.570,4.840
4,2:00,1,10,MIN 11,6,24,Matthew Stafford pass incomplete short left intended for Kerryon Johnson,4.840,4.140
4,1:55,2,10,MIN 11,6,24,Matthew Stafford sacked by Danielle Hunter for -8 yards,4.140,2.550
4,1:18,,,,,,Timeout #1 by Minnesota Vikings,,
4,1:18,3,18,MIN 19,6,24,Matthew Stafford pass incomplete short right intended for Theo Riddick,2.550,2.180
4,1:13,4,18,MIN 19,9,24,Matt Prater 37 yard field goal good,2.180,3.000
4,1:11,,,DET 35,9,24,"Sam Martin kicks onside 14 yards, returned by Kyle Rudolph for no gain",0.000,-2.320
4,1:09,1,10,DET 49,9,24,Latavius Murray up the middle for 2 yards (tackle by Da'Shawn Hand),2.320,2.050
4,1:04,,,,,,Timeout #1 by Detroit Lions,,
4,1:04,2,8,DET 47,9,24,Latavius Murray right guard for no gain (tackle by Devon Kennard),2.050,1.360
4,0:59,,,,,,Timeout #2 by Detroit Lions,,
4,0:59,3,8,DET 47,9,24,Latavius Murray left tackle for 1 yard (tackle by Damon Harrison and Romeo Okwara),1.360,0.200
4,0:55,,,,,,Timeout #3 by Detroit Lions,,
4,0:55,4,7,DET 46,9,24,Matt Wile punts 45 yards downed by Marcus Sherels,0.200,0.380
4,0:46,1,10,DET 1,9,24,Matthew Stafford up the middle for 1 yard (tackle by Eric Wilson),-0.380,-0.710
4,0:16,2,9,DET 2,9,24,Matthew Stafford kneels for -1 yards,-0.710,-1.420
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
