#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,13:32,LAR 24,10,6:03,76,Touchdown
2,1,1:34,LAR 25,4,1:42,75,Touchdown
3,2,12:12,LAR 17,9,4:40,83,Touchdown
4,2,5:49,LAR 22,5,2:54,32,Punt
5,2,1:32,LAR 24,4,0:43,15,Interception
6,3,15:00,LAR 25,3,2:06,-8,Punt
7,3,10:55,LAR 20,10,3:51,70,Field Goal
8,3,5:29,LAR 30,3,2:07,8,Punt
9,3,1:14,WAS 43,4,1:19,9,Downs
10,4,13:32,WAS 43,3,2:21,-2,Punt
11,4,9:31,LAR 49,5,2:54,51,Touchdown
12,4,5:37,LAR 20,4,3:10,45,Punt
13,4,1:45,LAR 33,3,1:45,0,End of Game
