Quarter,Time,Down,ToGo,Location,DEN,DET,Detail,EPB,EPA
1,9:56,2,13,DET 20,0,0,"Penalty on Cornelius Lucas: False Start, 5 yards (no play)",-0.470,-1.280
1,9:36,2,18,DET 15,0,0,Matthew Stafford pass incomplete short right intended for Ameer Abdullah,-1.280,-2.150
1,9:30,3,18,DET 15,0,0,Matthew Stafford pass complete short left to Theo Riddick for 17 yards (tackle by T.J. Ward),-2.150,-1.240
1,8:48,4,1,DET 32,0,0,"Sam Martin punts 46 yards, fair catch by Emmanuel Sanders",-1.240,-0.410
1,8:39,1,10,DEN 22,0,0,Peyton Manning pass complete short left to Owen Daniels for -4 yards (tackle by Rashean Mathis),0.410,-0.770
1,8:09,2,14,DEN 18,0,0,C.J. Anderson middle for 1 yard (tackle by Josh Wilson),-0.770,-1.290
1,7:25,3,13,DEN 19,0,0,Peyton Manning pass complete deep middle to Emmanuel Sanders for 16 yards (tackle by Darius Slay),-1.290,1.270
1,6:50,1,10,DEN 35,0,0,"Ronnie Hillman for 2 yards. Penalty on James Ihedigbo: Unnecessary Roughness, 15 yards",1.270,2.390
1,6:29,1,10,DET 48,0,0,Peyton Manning pass complete short left to Andre Caldwell for 2 yards (tackle by Rashean Mathis and Isa Abdul-Quddus),2.390,2.120
1,5:54,2,8,DET 46,0,0,Juwan Thompson right tackle for 4 yards (tackle by Stephen Tulloch),2.120,1.950
1,5:10,3,4,DET 42,0,0,Peyton Manning pass incomplete short right intended for Emmanuel Sanders,1.950,1.950
1,5:06,3,4,DET 42,0,0,Timeout #1 by Detroit Lions,1.950,0.460
1,5:05,4,4,DET 42,0,0,Britton Colquitt punts 31 yards,0.460,0.370
1,4:56,1,10,DET 11,0,0,Joique Bell middle for no gain (tackle by Malik Jackson),-0.370,-0.780
1,4:20,2,10,DET 11,0,0,Joique Bell right tackle for 1 yard (tackle by T.J. Ward),-0.780,-1.300
1,3:39,3,9,DET 12,0,0,"Matthew Stafford pass incomplete deep left intended for Golden Tate. Penalty on Chris Harris: Defensive Pass Interference, 23 yards (no play)",-1.300,1.270
1,3:33,1,10,DET 35,0,0,Matthew Stafford pass complete short right to Lance Moore for 5 yards (tackle by Chris Harris),1.270,1.400
1,3:03,2,5,DET 40,0,0,Ameer Abdullah left tackle for no gain (tackle by T.J. Ward and Vance Walker),1.400,0.700
1,2:24,3,5,DET 40,0,0,Matthew Stafford pass incomplete short right intended for Golden Tate is intercepted by Bradley Roby at DEN-45 and returned for 19 yards,0.700,-3.180
1,2:14,1,10,DET 36,0,0,Peyton Manning pass complete short middle to Emmanuel Sanders for 10 yards (tackle by Darius Slay),3.180,3.840
1,1:40,1,10,DET 26,0,0,Peyton Manning pass complete short right to C.J. Anderson for 9 yards (tackle by Josh Bynes),3.840,4.640
1,1:10,2,1,DET 17,0,0,C.J. Anderson middle for 4 yards (tackle by Ezekiel Ansah and James Ihedigbo),4.640,4.710
1,0:28,1,10,DET 13,0,0,C.J. Anderson middle for no gain (tackle by Darryl Tapp),4.710,4.050
Quarter,Time,Down,ToGo,Location,DEN,DET,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,10,DET 13,0,0,Peyton Manning pass incomplete short middle intended for Owen Daniels is intercepted by Glover Quin at DET-9 and returned for 1 yard,4.050,0.380
2,14:55,1,10,DET 10,0,0,Ameer Abdullah middle for 5 yards (tackle by Lerentee McCray and T.J. Ward),-0.380,-0.350
2,14:17,2,5,DET 15,0,0,Matthew Stafford pass complete short right to Eric Ebron for 6 yards (tackle by Darian Stewart),-0.350,0.340
2,13:50,1,10,DET 21,0,0,Ameer Abdullah left tackle for 6 yards (tackle by Darian Stewart),0.340,0.610
2,13:32,2,4,DET 27,0,0,Matthew Stafford pass complete short right to Calvin Johnson for 6 yards (tackle by Aqib Talib),0.610,1.140
2,12:58,1,10,DET 33,0,0,Ameer Abdullah right end for -2 yards (tackle by Brandon Marshall and Danny Trevathan),1.140,0.320
2,12:17,2,12,DET 31,0,0,Matthew Stafford pass complete short left to Ameer Abdullah for 3 yards (tackle by Shane Ray),0.320,0.040
2,11:33,3,9,DET 34,0,0,Matthew Stafford pass incomplete short left intended for Ameer Abdullah,0.040,-1.110
2,11:29,4,9,DET 34,0,0,"Sam Martin punts 66 yards, touchback",-1.110,-0.280
2,11:19,1,10,DEN 20,0,0,Ronnie Hillman left end for -3 yards (tackle by Tyrunn Walker),0.280,-0.790
2,10:39,2,13,DEN 17,0,0,Peyton Manning pass complete short middle to Emmanuel Sanders for 6 yards (tackle by Stephen Tulloch),-0.790,-0.560
2,9:58,3,7,DEN 23,0,0,Peyton Manning pass complete short right to Demaryius Thomas for 12 yards (tackle by Josh Wilson),-0.560,1.270
2,9:16,1,10,DEN 35,0,0,Peyton Manning pass complete short right to Owen Daniels for 3 yards (tackle by Stephen Tulloch),1.270,1.130
2,8:35,2,7,DEN 38,0,0,Peyton Manning pass complete short left to Bennie Fowler for 13 yards (tackle by Stephen Tulloch),1.130,2.320
2,8:05,1,10,DET 49,0,0,Peyton Manning pass incomplete short middle intended for Owen Daniels,2.320,1.780
2,8:00,2,10,DET 49,0,0,Juwan Thompson middle for 6 yards (tackle by Stephen Tulloch),1.780,1.880
2,7:16,3,4,DET 43,0,0,Peyton Manning pass complete short middle to Bennie Fowler for 13 yards (tackle by Darius Slay and Isa Abdul-Quddus),1.880,3.580
2,6:37,1,10,DET 30,0,0,Ronnie Hillman middle for 2 yards (tackle by James Ihedigbo),3.580,3.300
2,6:02,2,8,DET 28,0,0,Peyton Manning pass complete short right to Virgil Green for 26 yards (tackle by Stephen Tulloch),3.300,6.740
2,5:19,1,2,DET 2,0,0,Juwan Thompson right tackle for 1 yard (tackle by Travis Lewis),6.740,5.910
2,4:58,2,1,DET 1,6,0,"Ronnie Hillman right tackle for 1 yard, touchdown. Penalty on Ezekiel Ansah: Unnecessary Roughness, 15 yards",5.910,7.000
2,4:58,,,DET 1,7,0,Brandon McManus kicks extra point good,0.000,0.000
2,4:58,,,DEN 50,7,0,"Brandon McManus kicks off 50 yards, touchback",0.000,-0.280
2,4:54,1,10,DET 20,7,0,Matthew Stafford pass complete deep left to Calvin Johnson for 25 yards (tackle by Darian Stewart),0.280,1.930
2,4:12,1,10,DET 45,7,0,"Matthew Stafford pass complete short right to Calvin Johnson for 9 yards (tackle by Aqib Talib). Penalty on Von Miller: Roughing the Passer, 15 yards",1.930,3.510
2,3:54,1,10,DEN 31,7,0,Matthew Stafford pass complete short right to Golden Tate for 3 yards (tackle by Chris Harris),3.510,3.370
2,3:17,2,7,DEN 28,7,0,Matthew Stafford pass incomplete short left intended for Calvin Johnson,3.370,2.680
2,3:12,3,7,DEN 28,7,0,Matthew Stafford pass complete short right to Calvin Johnson for 11 yards,2.680,4.440
2,2:45,1,10,DEN 17,7,0,Ameer Abdullah left tackle for -1 yards (tackle by Sylvester Williams),4.440,3.720
2,2:00,2,11,DEN 18,7,0,Matthew Stafford pass complete short middle to Theo Riddick for 16 yards (tackle by Brandon Marshall),3.720,6.740
2,1:16,1,2,DEN 2,7,0,Matthew Stafford pass incomplete short right intended for Calvin Johnson,6.740,5.720
2,1:11,2,2,DEN 2,7,0,"Matthew Stafford pass incomplete short right intended for Calvin Johnson (defended by Aqib Talib). Penalty on Aqib Talib: Defensive Pass Interference, 1 yards (no play)",5.720,6.970
2,1:07,1,1,DEN 1,7,6,"Joique Bell right tackle for 1 yard, touchdown",6.970,7.000
2,1:07,,,DEN 1,7,6,"Matt Prater kicks extra point no good, blocked by Aqib Talib",0.000,-1.000
2,1:07,,,DET 35,7,6,"Sam Martin kicks off 65 yards, touchback",0.000,-0.280
2,1:03,1,10,DEN 20,7,6,Peyton Manning pass incomplete short right intended for Demaryius Thomas,0.280,-0.270
2,0:59,2,10,DEN 20,7,6,Peyton Manning pass complete short left to Bennie Fowler for 11 yards (tackle by Josh Wilson),-0.270,-0.270
2,0:48,2,10,DEN 20,7,6,Timeout #1 by Denver Broncos,-0.270,1.000
2,0:48,1,10,DEN 31,7,6,Peyton Manning pass complete short middle to Demaryius Thomas for 15 yards (tackle by Josh Wilson and Glover Quin),1.000,1.990
2,0:27,1,10,DEN 46,7,6,Peyton Manning pass complete short left to Owen Daniels for 9 yards (tackle by James Ihedigbo),1.990,1.990
2,0:21,1,10,DEN 46,7,6,Timeout #2 by Denver Broncos,1.990,2.670
2,0:21,2,1,DET 45,7,6,Peyton Manning pass incomplete short right intended for Owen Daniels,2.670,1.950
2,0:18,3,1,DET 45,7,6,Peyton Manning pass incomplete short left intended for Emmanuel Sanders,1.950,1.950
2,0:13,3,1,DET 45,7,6,Timeout #2 by Detroit Lions,1.950,0.270
2,0:13,4,1,DET 45,13,6,"Peyton Manning pass complete deep right to Demaryius Thomas for 45 yards, touchdown. Penalty on Demaryius Thomas: Unsportsmanlike Conduct, 15 yards",0.270,7.000
2,0:13,,,DET 45,14,6,Brandon McManus kicks extra point good,0.000,0.000
2,0:13,,,DEN 20,14,6,"Brandon McManus kicks off 80 yards, touchback",0.000,-0.280
2,0:05,1,10,DET 20,14,6,Matthew Stafford kneels for -1 yards,0.280,-0.460
Quarter,Time,Down,ToGo,Location,DEN,DET,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,DET 35,14,6,"Sam Martin kicks off 65 yards, touchback",0.000,-0.280
3,15:00,1,10,DEN 20,14,6,Peyton Manning pass complete short left to Demaryius Thomas for 7 yards (tackle by Josh Bynes and Stephen Tulloch),0.280,0.680
3,14:33,2,3,DEN 27,14,6,"Peyton Manning pass incomplete short right intended for Demaryius Thomas. Penalty on Travis Lewis: Defensive Holding, 5 yards (no play)",0.680,1.070
3,14:25,1,10,DEN 32,14,6,Ronnie Hillman right tackle for 4 yards (tackle by James Ihedigbo),1.070,1.070
3,13:48,2,6,DEN 36,14,6,Peyton Manning pass complete short left to Demaryius Thomas for 1 yard (tackle by Ezekiel Ansah),1.070,0.500
3,13:07,3,5,DEN 37,14,6,"Peyton Manning pass complete short middle to Demaryius Thomas for -8 yards (tackle by Rashean Mathis). Demaryius Thomas fumbles (forced by Rashean Mathis), recovered by Quandre Diggs at DEN-29",0.500,-3.640
,,,,,,,"DET challenged the runner was down by contact ruling, and the original play was overturned.",,
3,13:00,1,10,DEN 29,14,6,"Matthew Stafford sacked by Sylvester Williams for -2 yards. Penalty on Sylvester Williams: Unnecessary Roughness, 15 yards",3.640,4.510
3,12:48,1,10,DEN 16,14,6,Joique Bell middle for 3 yards (tackle by T.J. Ward and Danny Trevathan),4.510,4.390
3,12:05,2,7,DEN 13,14,6,Matthew Stafford pass complete short left to Calvin Johnson for 7 yards (tackle by Aqib Talib),4.390,5.830
3,11:27,1,6,DEN 6,14,6,"Ameer Abdullah right tackle for 4 yards (tackle by T.J. Ward). Penalty on Laken Tomlinson: Offensive Holding, 10 yards (no play)",5.830,4.310
3,10:57,1,16,DEN 16,14,12,"Matthew Stafford pass complete short middle to Ameer Abdullah for 16 yards, touchdown",4.310,7.000
3,10:57,1,,DEN 16,14,12,"Two Point Attempt: Joique Bell middle, conversion fails",4.310,-1.000
3,10:57,,,DET 35,14,12,"Sam Martin kicks off 65 yards, touchback",0.000,-0.280
3,10:51,1,10,DEN 20,14,12,Peyton Manning pass complete short left to Emmanuel Sanders for 15 yards (tackle by Darius Slay),0.280,1.270
3,10:12,1,10,DEN 35,14,12,Peyton Manning pass incomplete short middle intended for Demaryius Thomas,1.270,0.720
3,10:08,2,10,DEN 35,14,12,Peyton Manning pass complete short left to Demaryius Thomas for 17 yards (tackle by James Ihedigbo and Tahir Whitehead),0.720,2.390
3,9:32,1,10,DET 48,14,12,"C.J. Anderson right tackle for 4 yards (tackle by Devin Taylor). Penalty on Ty Sambrailo: Offensive Holding, 10 yards (no play)",2.390,1.730
3,9:11,1,20,DEN 42,14,12,Ronnie Hillman middle for 2 yards (tackle by Gabe Wright and Josh Bynes),1.730,0.770
3,8:35,2,18,DEN 44,14,12,Peyton Manning pass complete short left to Jordan Norwood for 5 yards (tackle by Rashean Mathis),0.770,0.760
3,7:53,3,13,DEN 49,14,12,Peyton Manning pass incomplete short middle intended for Owen Daniels (defended by Josh Bynes),0.760,-0.130
3,7:48,4,13,DEN 49,14,12,"Britton Colquitt punts 37 yards, fair catch by T.J. Jones",-0.130,0.280
3,7:40,1,10,DET 14,14,12,Joique Bell left tackle for 1 yard (tackle by Brandon Marshall),-0.280,-0.640
3,7:01,2,9,DET 15,14,12,Matthew Stafford pass complete short right to Golden Tate for 33 yards (tackle by Darian Stewart),-0.640,2.130
3,6:26,1,10,DET 48,14,12,Ameer Abdullah right end for 9 yards (tackle by T.J. Ward),2.130,2.800
3,5:53,2,1,DEN 43,14,12,Joique Bell right tackle for no gain (tackle by Brandon Marshall),2.800,2.080
3,5:12,3,1,DEN 43,14,12,"Matthew Stafford pass complete short middle to Golden Tate for 9 yards (tackle by Chris Harris). Penalty on Eric Ebron: Offensive Pass Interference, 10 yards (no play)",2.080,0.760
3,4:47,3,11,DET 47,14,12,Matthew Stafford pass complete short middle to Matthew Stafford for -6 yards (tackle by DeMarcus Ware),0.760,-0.650
3,4:08,4,17,DET 41,14,12,Sam Martin punts 51 yards,-0.650,0.380
3,3:59,1,10,DEN 8,14,12,Peyton Manning pass complete short right to Owen Daniels for 9 yards (tackle by Stephen Tulloch and James Ihedigbo),-0.380,0.050
3,3:18,2,1,DEN 17,14,12,C.J. Anderson middle for 5 yards (tackle by Stephen Tulloch and Caraun Reid),0.050,0.410
3,2:44,1,10,DEN 22,14,12,Peyton Manning sacked by Devin Taylor for -11 yards,0.410,-1.580
3,2:01,2,21,DEN 11,14,12,Peyton Manning pass incomplete deep right intended for Emmanuel Sanders,-1.580,-2.710
,,,,,,,"DET challenged the pass completion ruling, and the original play was overturned.",,
3,1:55,3,21,DEN 11,14,12,Peyton Manning pass complete short left to Jordan Norwood for 17 yards (tackle by Ezekiel Ansah),-2.710,-1.500
3,1:12,4,4,DEN 28,14,12,Britton Colquitt punts 50 yards,-1.500,-0.410
3,1:00,1,10,DET 22,14,12,Joique Bell right end for no gain (tackle by Brandon Marshall). Penalty on Eric Ebron: Illegal Formation (Declined),0.410,-0.130
3,0:36,2,10,DET 22,14,12,Matthew Stafford pass complete short middle to Eric Ebron for 4 yards (tackle by Bradley Roby),-0.130,-0.290
Quarter,Time,Down,ToGo,Location,DEN,DET,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,6,DET 26,14,12,Matthew Stafford pass complete short left to Calvin Johnson for 7 yards (tackle by Aqib Talib),-0.290,1.140
4,14:21,1,10,DET 33,14,12,Matthew Stafford pass incomplete deep right intended for Eric Ebron (defended by T.J. Ward),1.140,0.590
4,14:14,2,10,DET 33,14,12,Matthew Stafford pass incomplete deep left intended for Lance Moore,0.590,-0.100
4,14:09,3,10,DET 33,14,12,Matthew Stafford pass incomplete short left intended for Calvin Johnson (defended by Aqib Talib),-0.100,-1.180
4,14:04,4,10,DET 33,14,12,"Sam Martin punts 48 yards, returned by Emmanuel Sanders for 5 yards (tackle by Travis Lewis)",-1.180,-0.540
4,13:55,1,10,DEN 24,14,12,Ronnie Hillman left end for 5 yards (tackle by Glover Quin),0.540,0.670
4,13:23,2,5,DEN 29,14,12,"Penalty on Matt Paradis: False Start, 5 yards (no play)",0.670,0.000
4,13:03,2,10,DEN 24,14,12,Peyton Manning pass complete short middle to Emmanuel Sanders for 6 yards (tackle by Stephen Tulloch and Josh Bynes),0.000,0.000
4,12:17,2,10,DEN 24,14,12,Timeout #1 by Denver Broncos,0.000,0.100
4,12:16,3,4,DEN 30,14,12,Peyton Manning pass complete short right to Ronnie Hillman for 3 yards (tackle by Josh Bynes),0.100,-1.180
4,11:47,4,1,DEN 33,14,12,"Britton Colquitt punts 50 yards, returned by T.J. Jones for 28 yards (tackle by Virgil Green)",-1.180,-1.930
4,11:34,1,10,DET 45,14,12,Matthew Stafford pass complete short middle to Golden Tate for 6 yards (tackle by Darian Stewart and Sylvester Williams),1.930,2.190
4,11:00,2,4,DEN 49,14,12,Matthew Stafford pass complete short left to Calvin Johnson for 5 yards (tackle by Aqib Talib),2.190,2.650
4,10:21,1,10,DEN 44,14,12,"Matthew Stafford sacked by Shaquil Barrett for -7 yards. Matthew Stafford fumbles (forced by Shaquil Barrett), recovered by Malik Jackson at DET-49 (tackle by Riley Reiff)",2.650,-2.320
4,10:12,1,10,DET 49,14,12,Peyton Manning pass complete short middle to Bennie Fowler for 13 yards (tackle by Quandre Diggs and Tahir Whitehead),2.320,3.180
4,9:31,1,10,DET 36,14,12,C.J. Anderson left tackle for 2 yards (tackle by Josh Bynes),3.180,2.910
4,8:50,2,8,DET 34,14,12,Peyton Manning pass complete short left to Demaryius Thomas for -1 yards (tackle by Rashean Mathis),2.910,2.080
4,8:06,3,9,DET 35,14,12,Peyton Manning pass incomplete short right intended for Demaryius Thomas (defended by James Ihedigbo),2.080,0.970
4,8:00,4,9,DET 35,14,12,"Brandon McManus 53 yard field goal no good. Penalty on Darius Slay: Illegal Formation, 5 yards (no play)",0.970,1.460
4,7:55,4,4,DET 30,17,12,Brandon McManus 48 yard field goal good,1.460,3.000
4,7:55,,,DEN 35,17,12,"Brandon McManus kicks off 65 yards, touchback",0.000,-0.280
4,7:50,1,10,DET 20,17,12,Matthew Stafford pass complete short left to Theo Riddick for 7 yards (tackle by Brandon Marshall),0.280,0.680
4,7:18,2,3,DET 27,17,12,Ameer Abdullah left tackle for 2 yards (tackle by Darian Stewart),0.680,0.230
4,6:54,3,1,DET 29,17,12,Joique Bell left tackle for 1 yard (tackle by Brandon Marshall),0.230,0.940
4,6:02,1,10,DET 30,17,12,"Penalty on LaAdrian Waddle: False Start, 5 yards (no play)",0.940,0.610
4,5:40,1,15,DET 25,17,12,Matthew Stafford pass incomplete short middle intended for Ameer Abdullah,0.610,-0.280
4,5:36,2,15,DET 25,17,12,Matthew Stafford pass complete deep middle to Eric Ebron for 29 yards (tackle by T.J. Ward and Darian Stewart),-0.280,2.520
4,5:00,1,10,DEN 46,17,12,Joique Bell right tackle for no gain (tackle by Lerentee McCray),2.520,1.980
4,4:25,2,10,DEN 46,17,12,Matthew Stafford pass complete short middle to Joique Bell for -2 yards (tackle by Brandon Marshall),1.980,1.030
4,3:44,3,12,DEN 48,17,12,Matthew Stafford pass incomplete short left intended for Calvin Johnson is intercepted by David Bruton at DEN-37 and returned for 12 yards,1.030,-2.190
4,3:37,1,10,DEN 49,17,12,C.J. Anderson left end for 2 yards (tackle by Rashean Mathis),2.190,2.190
4,3:31,1,10,DEN 49,17,12,Timeout #1 by Detroit Lions,2.190,1.920
4,3:31,2,8,DET 49,17,12,Peyton Manning pass complete deep right to Emmanuel Sanders for 34 yards (tackle by Darius Slay),1.920,1.920
4,2:43,2,8,DET 49,17,12,Timeout #2 by Denver Broncos,1.920,4.580
4,2:43,1,10,DET 15,17,12,C.J. Anderson left tackle for 2 yards (tackle by James Ihedigbo),4.580,4.580
4,2:37,1,10,DET 15,17,12,Timeout #2 by Detroit Lions,4.580,4.280
4,2:37,2,8,DET 13,17,12,C.J. Anderson left end for 2 yards,4.280,4.280
4,2:32,2,8,DET 13,17,12,Timeout #3 by Detroit Lions,4.280,3.780
4,2:32,3,6,DET 11,23,12,"Peyton Manning pass complete short right to Owen Daniels for 11 yards, touchdown",3.780,7.000
4,2:32,,,DET 11,24,12,Brandon McManus kicks extra point good,0.000,0.000
4,2:32,,,DEN 35,24,12,"Brandon McManus kicks off 65 yards, touchback",0.000,-0.280
4,2:28,1,10,DET 20,24,12,Matthew Stafford pass complete short left to Theo Riddick for 1 yard (tackle by Brandon Marshall),0.280,-0.130
4,2:10,2,9,DET 21,24,12,Matthew Stafford pass complete short middle to Eric Ebron for 22 yards (tackle by David Bruton),-0.130,1.800
4,2:00,1,10,DET 43,24,12,Matthew Stafford pass complete short left to Theo Riddick for 9 yards (tackle by David Bruton and DeMarcus Ware),1.800,2.470
4,1:39,2,1,DEN 48,24,12,Matthew Stafford pass complete short right to Golden Tate for 12 yards (tackle by Danny Trevathan),2.470,3.180
4,1:19,1,10,DEN 36,24,12,Matthew Stafford pass incomplete short middle intended for Theo Riddick,3.180,2.640
4,1:15,2,10,DEN 36,24,12,Matthew Stafford pass complete short left to Theo Riddick for 7 yards (tackle by Brandon Marshall and T.J. Ward),2.640,2.870
4,1:00,3,3,DEN 29,24,12,Matthew Stafford pass complete short left to Theo Riddick for 4 yards,2.870,3.910
4,0:54,1,10,DEN 25,24,12,Matthew Stafford pass complete short right to Lance Moore for 5 yards (tackle by Bradley Roby),3.910,4.040
4,0:50,2,5,DEN 20,24,12,"Penalty on LaAdrian Waddle: False Start, 5 yards (no play)",4.040,3.360
4,0:50,2,10,DEN 25,24,12,"Matthew Stafford sacked by Von Miller for -5 yards. Penalty on David Bruton: Illegal Contact, 5 yards (no play)",3.360,4.240
4,0:45,1,10,DEN 20,24,12,Matthew Stafford pass incomplete short left intended for Calvin Johnson,4.240,3.690
4,0:43,2,10,DEN 20,24,12,Matthew Stafford pass complete short left to Theo Riddick for 5 yards (tackle by Brandon Marshall),3.690,3.700
4,0:38,3,5,DEN 15,24,12,Matthew Stafford pass incomplete short left intended for Theo Riddick (defended by Antonio Smith),3.700,2.490
4,0:34,4,5,DEN 15,24,12,Matthew Stafford pass incomplete short right intended for Golden Tate,2.490,0.220
4,0:30,1,10,DEN 15,24,12,Peyton Manning kneels for -1 yards,-0.220,-0.820
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
