Quarter,Time,Down,ToGo,Location,IND,TEN,Detail,EPB,EPA
2,2:00,4,2,IND 5,0,10,"Penalty on Dillon Radunz: False Start, 5 yards (accepted) (no play)",3.030,2.760
2,2:00,4,7,IND 10,0,13,Randy Bullock 28 yard field goal good,2.760,3.000
2,1:57,,,TEN 35,0,13,"Randy Bullock kicks off 64 yards, returned by Isaiah Rodgers for 15 yards (tackle by Dylan Cole)",0.000,-0.140
2,1:51,1,10,IND 16,0,13,Matt Ryan pass incomplete short left intended for Michael Pittman,-0.140,-0.660
2,1:47,2,10,IND 16,0,13,Matt Ryan pass complete deep right to Alec Pierce for 20 yards (tackle by Terrance Mitchell),-0.660,1.330
2,1:25,1,10,IND 36,0,13,Matt Ryan pass complete short middle to Parris Campbell for 9 yards (tackle by David Long and Amani Hooker),1.330,2.010
2,1:00,2,1,IND 45,0,13,Matt Ryan pass complete short left to Parris Campbell for 9 yards (tackle by Roger McCreary),2.010,2.520
2,0:41,1,10,TEN 46,0,13,Matt Ryan pass incomplete short left intended for Michael Pittman,2.520,1.980
2,0:36,2,10,TEN 46,0,13,Matt Ryan pass incomplete short left,1.980,1.290
2,0:29,3,10,TEN 46,0,13,Matt Ryan sacked by Jeffery Simmons for -9 yards,1.290,-0.390
2,0:25,,,,,,Timeout #1 by Tennessee Titans,,
2,0:25,4,19,IND 45,0,13,Matt Haack punts 27 yards out of bounds,-0.390,-0.810
2,0:19,1,10,TEN 28,0,13,Ryan Tannehill sacked by Yannick Ngakoue for -9 yards,0.810,-1.010
Quarter,Time,Down,ToGo,Location,IND,TEN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,TEN 35,0,13,"Randy Bullock kicks off 63 yards, returned by Isaiah Rodgers for 15 yards (tackle by Monty Rice)",0.000,-0.060
3,14:55,1,10,IND 17,0,13,Matt Ryan pass complete short right to Parris Campbell for 11 yards (tackle by David Long and Jeffery Simmons),-0.060,0.810
3,14:25,1,10,IND 28,0,13,Jonathan Taylor up the middle for 7 yards (tackle by Kristian Fulton and Jeffery Simmons),0.810,1.280
3,13:57,2,2,IND 35,0,13,Jonathan Taylor right guard for 3 yards (tackle by Dylan Cole),1.280,1.470
3,13:18,1,10,IND 38,0,13,Matt Ryan pass complete to Jonathan Taylor for no gain (tackle by Denico Autry),1.470,0.920
3,12:46,2,10,IND 38,0,13,Matt Ryan pass incomplete short right intended for Jelani Woods (defended by David Long),0.920,0.230
3,12:35,3,10,IND 38,0,13,"Penalty on Braden Smith: False Start, 5 yards (accepted) (no play)",0.230,-0.430
3,12:35,3,15,IND 33,0,13,Matt Ryan pass complete short left to Michael Pittman for 7 yards (tackle by David Long),-0.430,-0.720
3,11:59,4,8,IND 40,0,13,"Matt Haack punts 60 yards, touchback.",-0.720,-0.280
3,11:50,1,10,TEN 20,0,13,Derrick Henry left guard for 7 yards (tackle by Grover Stewart),0.280,0.680
3,11:13,2,3,TEN 27,0,13,"Derrick Henry left guard for -3 yards (tackle by Tyquan Lewis). Penalty on Nick Westbrook-Ikhine: Offensive Illegal Block Above the Waist, 15 yards (declined)",0.680,-0.430
3,10:45,3,6,TEN 24,0,13,Ryan Tannehill pass incomplete deep right intended for Nick Westbrook-Ikhine,-0.430,-1.770
3,10:39,4,6,TEN 24,0,13,"Ryan Stonehouse punts 58 yards, returned by Nyheim Hines for 24 yards (tackle by Josh Thompson)",-1.770,-1.730
3,10:27,1,10,IND 42,0,13,Jonathan Taylor left tackle for 1 yard (tackle by Rashad Weaver and Kristian Fulton),1.730,1.320
3,10:01,2,9,IND 43,0,13,Matt Ryan pass complete short left to Jonathan Taylor for 4 yards (tackle by Kristian Fulton and Jeffery Simmons),1.320,1.160
3,9:20,3,5,IND 47,0,13,Matt Ryan pass complete short right to Parris Campbell for 11 yards (tackle by Roger McCreary),1.160,2.790
3,8:48,1,10,TEN 42,0,13,Jonathan Taylor up the middle for 7 yards (tackle by Amani Hooker and Andrew Adams),2.790,3.190
3,8:16,2,3,TEN 35,0,13,Matt Ryan pass incomplete short left,3.190,2.480
3,8:06,3,3,TEN 35,0,13,Matt Ryan pass complete short left to Jonathan Taylor for 1 yard (tackle by Amani Hooker),2.480,1.100
3,7:26,4,2,TEN 34,0,13,Matt Ryan pass complete short right to Michael Pittman for 14 yards (tackle by Amani Hooker),1.100,4.240
3,6:49,1,10,TEN 20,0,13,Nyheim Hines up the middle for 1 yard (tackle by Joe Schobert and Dylan Cole),4.240,3.820
3,6:13,2,9,TEN 19,0,13,Matt Ryan pass complete short left to Nyheim Hines for 7 yards (tackle by Amani Hooker),3.820,4.340
3,5:35,3,2,TEN 12,0,13,Matt Ryan pass complete short right to Nyheim Hines for 6 yards (tackle by Amani Hooker),4.340,5.830
3,4:57,1,6,TEN 6,0,13,Nyheim Hines up the middle for 2 yards (tackle by Bud Dupree),5.830,5.340
3,4:12,2,4,TEN 4,6,13,"Matt Ryan pass complete short left to Parris Campbell for 4 yards, touchdown",5.340,7.000
3,4:07,,,TEN 15,7,13,Chase McLaughlin kicks extra point good,0.000,0.000
3,4:07,,,IND 35,7,13,"Chase McLaughlin kicks off 65 yards, touchback.",0.000,0.610
3,4:07,1,10,TEN 25,7,13,Ryan Tannehill pass incomplete short left intended for Chigoziem Okonkwo,0.610,0.060
3,4:03,2,10,TEN 25,7,13,Derrick Henry left tackle for no gain (tackle by Rodney McLeod and Grover Stewart),0.060,-0.620
3,3:28,3,10,TEN 25,7,13,Ryan Tannehill pass complete short right to Austin Hooper for 14 yards (tackle by Kenny Moore),-0.620,1.530
3,2:57,1,10,TEN 39,7,13,Derrick Henry up the middle for 4 yards (tackle by E.J. Speed),1.530,1.530
3,2:31,2,6,TEN 43,7,13,Derrick Henry left guard for 2 yards (tackle by Yannick Ngakoue and Grover Stewart),1.530,1.090
3,1:53,3,4,TEN 45,7,13,Ryan Tannehill pass complete short right to Robert Woods for 7 yards (tackle by Zaire Franklin and Kenny Moore),1.090,2.390
3,1:08,1,10,IND 48,7,13,Ryan Tannehill pass complete deep right to Austin Hooper for 23 yards (tackle by Julian Blackmon),2.390,3.910
3,0:24,1,10,IND 25,7,13,Derrick Henry left tackle for -2 yards (tackle by Ifeadi Odenigbo and Bobby Okereke),3.910,3.090
Quarter,Time,Down,ToGo,Location,IND,TEN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,12,IND 27,7,13,Ryan Tannehill pass complete short left to Mason Kinsey for 3 yards (tackle by Bobby Okereke),3.090,2.810
4,14:26,3,9,IND 24,7,13,Dontrell Hilliard up the middle for 4 yards (tackle by Bobby Okereke and Grover Stewart),2.810,2.170
4,13:51,4,5,IND 20,7,16,Randy Bullock 38 yard field goal good,2.170,3.000
4,13:47,,,TEN 35,7,16,"Randy Bullock kicks off 65 yards, touchback.",0.000,0.610
4,13:47,1,10,IND 25,7,16,Jonathan Taylor left guard for no gain (tackle by Mario Edwards),0.610,0.060
4,13:20,2,10,IND 25,7,16,Matt Ryan pass complete short left to Alec Pierce for 5 yards (tackle by Terrance Mitchell),0.060,0.040
4,12:50,3,5,IND 30,7,16,"Matt Ryan sacked by Bud Dupree for -3 yards. Penalty on Quenton Nelson: Offensive Holding, 10 yards (declined)",0.040,-1.570
4,12:32,4,8,IND 27,7,16,Matt Haack punts 28 yards downed by Mo Alie-Cox,-1.570,-1.930
4,12:27,1,10,TEN 45,7,16,Derrick Henry left guard for 5 yards (tackle by Ben Banogu),1.930,2.060
4,11:48,2,5,TEN 50,7,16,Derrick Henry up the middle for 6 yards (tackle by Bobby Okereke),2.060,2.650
4,11:10,1,10,IND 44,7,16,"Ryan Tannehill aborted snap, recovered by Bobby Okereke at IND-45",2.650,-1.930
4,11:06,1,10,IND 45,7,16,Matt Ryan pass complete short left to Parris Campbell for 5 yards (tackle by Roger McCreary),1.930,2.060
4,10:39,2,5,IND 50,7,16,"Matt Ryan pass complete short left to Alec Pierce for 12 yards (tackle by Kristian Fulton). Penalty on Denico Autry: Illegal Use of Hands / Defense, 5 yards (declined)",2.060,3.050
4,10:27,1,10,TEN 38,7,16,Matt Ryan sacked by Denico Autry for -4 yards,3.050,1.970
4,9:58,2,14,TEN 42,7,16,Matt Ryan pass complete short left to Jonathan Taylor for 9 yards (tackle by Joe Schobert),1.970,2.480
4,9:24,3,5,TEN 33,7,16,Matt Ryan scrambles up the middle for 2 yards (tackle by Kevin Byard),2.480,1.380
4,8:36,4,3,TEN 31,10,16,Chase McLaughlin 50 yard field goal good,1.380,3.000
4,8:31,,,IND 35,10,16,"Chase McLaughlin kicks off 64 yards, returned by Hassan Haskins for 28 yards (tackle by Julian Blackmon and Ben Banogu)",0.000,0.870
4,8:24,1,10,TEN 29,10,16,Derrick Henry up the middle for 4 yards (tackle by Tyquan Lewis),0.870,0.870
4,7:42,2,6,TEN 33,10,16,Derrick Henry left guard for 7 yards (tackle by Bobby Okereke),0.870,1.600
4,7:04,1,10,TEN 40,10,16,Derrick Henry left end for 3 yards (tackle by Zaire Franklin and DeForest Buckner),1.600,1.460
4,6:16,,,,,,Timeout #1 by Tennessee Titans,,
4,6:16,2,7,TEN 43,10,16,Derrick Henry right guard for 1 yard (tackle by Bobby Okereke and Tyquan Lewis),1.460,0.890
4,5:34,3,6,TEN 44,10,16,"Ryan Tannehill pass complete deep middle to Austin Hooper for 19 yards (tackle by Rodney Thomas) IND challenged the pass completion ruling, and the play was upheld.",0.890,3.120
4,5:10,1,10,IND 37,10,16,Derrick Henry up the middle for 4 yards (tackle by Grover Stewart and DeForest Buckner),3.120,3.110
4,5:02,,,,,,Timeout #2 by Indianapolis Colts,,
4,5:02,2,6,IND 33,10,16,Derrick Henry up the middle for 3 yards (tackle by Bobby Okereke),3.110,2.810
4,4:57,,,,,,Timeout #3 by Indianapolis Colts,,
4,4:57,3,3,IND 30,10,16,Ryan Tannehill pass incomplete short middle intended for Nick Westbrook-Ikhine (defended by Bobby Okereke),2.810,1.480
4,4:52,4,3,IND 30,10,19,Randy Bullock 48 yard field goal good,1.480,3.000
4,4:47,,,TEN 35,10,19,"Randy Bullock kicks off 65 yards, touchback.",0.000,0.610
4,4:47,1,10,IND 25,10,19,Matt Ryan pass complete short left to Nyheim Hines for 7 yards (tackle by Andrew Adams),0.610,1.010
4,4:23,2,3,IND 32,10,19,Matt Ryan pass complete short left to Jelani Woods for 4 yards (tackle by Amani Hooker),1.010,1.330
4,4:01,1,10,IND 36,10,19,Matt Ryan pass complete short middle to Nyheim Hines for 7 yards (tackle by Jeffery Simmons and David Long),1.330,1.740
4,3:34,2,3,IND 43,10,19,Matt Ryan pass incomplete short left,1.740,1.030
4,3:28,3,3,IND 43,10,19,"Matt Ryan pass incomplete intended for Michael Pittman TEN challenged the pass completion ruling, and the original play was overturned. Matt Ryan pass complete short right to Michael Pittman for 9 yards. Michael Pittman fumbles (forced by Terrance Mitchell), recovered by Amani Hooker at TEN-43 (tackle by Terrance Mitchell)",1.030,-1.800
4,3:22,1,10,TEN 43,10,19,Derrick Henry right guard for 11 yards (tackle by Grover Stewart),1.800,2.520
4,2:33,1,10,IND 46,10,19,Derrick Henry right guard for 2 yards (tackle by Zaire Franklin and Yannick Ngakoue),2.520,2.250
4,2:00,2,8,IND 44,10,19,Derrick Henry left guard for 21 yards (tackle by Julian Blackmon),2.250,4.040
4,1:16,1,10,IND 23,10,19,Ryan Tannehill kneels for -1 yards,4.040,3.360
4,0:40,2,11,IND 24,10,19,Ryan Tannehill kneels for -1 yards,3.360,2.540
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
