Quarter,Time,Down,ToGo,Location,IND,HOU,Detail,EPB,EPA
2,10:51,3,6,HOU 15,0,10,"Andrew Luck pass incomplete short right intended for Reggie Wayne. Penalty on Brandon Harris: Defensive Holding, 5 yards (no play)",3.580,4.910
2,10:45,1,10,HOU 10,0,10,Andrew Luck pass complete short right to Donnie Avery for 9 yards (tackle by Earl Mitchell),4.910,5.910
2,10:09,2,1,HOU 1,0,10,"Mewelde Moore right guard for no gain (tackle by J.J. Watt). Mewelde Moore fumbles (forced by J.J. Watt), recovered by Tim Dobbins at HOU-1 (tackle by Mewelde Moore)",5.910,0.380
2,10:02,1,10,HOU 1,0,10,Matt Schaub pass incomplete short right intended for Garrett Graham,-0.380,-0.780
2,9:55,2,10,HOU 1,0,10,Arian Foster left guard for 4 yards (tackle by Cory Redding),-0.780,-0.950
2,9:12,3,6,HOU 5,0,10,Matt Schaub pass complete short middle to Arian Foster for 2 yards (tackle by Cory Redding),-0.950,-2.490
2,8:35,4,4,HOU 7,0,10,"Donnie Jones punts 52 yards, returned by T.Y. Hilton for 15 yards (tackle by Quintin Demps). Penalty on HOU: Offensive Holding, 10 yards",-2.490,-4.030
2,8:22,1,1,HOU 34,0,10,Andrew Luck pass incomplete short right intended for Reggie Wayne,4.030,3.390
2,8:17,2,1,HOU 34,0,10,Vick Ballard left guard for 19 yards (tackle by Danieal Manning),3.390,4.580
2,7:42,1,10,HOU 15,0,10,Vick Ballard left end for 10 yards (tackle by Tim Dobbins),4.580,6.060
2,7:15,1,5,HOU 5,0,10,Vick Ballard left guard for -3 yards (tackle by J.J. Watt),6.060,4.570
2,6:32,2,8,HOU 8,0,10,Andrew Luck pass incomplete short left intended for Vick Ballard,4.570,3.580
2,6:25,3,8,HOU 8,0,10,"Penalty on Antonio Smith: Defensive Offside (Offsetting), Penalty on Kellen Heard: Offensive Holding (Offsetting) (no play)",3.580,3.580
2,6:20,3,8,HOU 8,0,10,Andrew Luck pass incomplete short middle intended for Donnie Avery,3.580,2.950
2,6:15,4,8,HOU 8,3,10,Adam Vinatieri 26 yard field goal good,2.950,3.000
2,6:12,,,IND 35,3,10,"Pat McAfee kicks off 65 yards, touchback",0.000,0.280
2,6:12,1,10,HOU 20,3,10,Matt Schaub pass incomplete short right intended for Andre Johnson,0.280,-0.270
2,6:07,2,10,HOU 20,3,10,Arian Foster left tackle for 3 yards (tackle by Jerrell Freeman),-0.270,-0.560
2,5:26,3,7,HOU 23,3,10,"Matt Schaub pass incomplete short middle intended for Kevin Walter. Penalty on Moise Fokou: Roughing the Passer, 15 yards (no play)",-0.560,1.470
2,5:20,1,10,HOU 38,3,10,"Matt Schaub pass complete deep middle to DeVier Posey for 36 yards (tackle by Joe Lefeged). Penalty on IND: Personal Foul, 13 yards",1.470,4.710
2,4:53,1,10,IND 13,3,10,Matt Schaub pass incomplete short left intended for Owen Daniels,4.710,4.050
2,4:47,2,10,IND 13,3,10,Ben Tate left end for -4 yards,4.050,2.880
2,4:00,3,14,IND 17,3,10,Matt Schaub pass incomplete short right intended for Owen Daniels,2.880,2.310
2,3:54,4,14,IND 17,3,13,Shayne Graham 35 yard field goal good,2.310,3.000
2,3:50,,,HOU 35,3,13,"Shayne Graham kicks off 71 yards, touchback",0.000,0.280
2,3:50,1,10,IND 20,3,13,Andrew Luck pass complete short right to Reggie Wayne for 3 yards (tackle by Kareem Jackson),0.280,0.140
2,3:17,2,7,IND 23,3,13,Andrew Luck pass complete short left to Dwayne Allen for 12 yards (tackle by Johnathan Joseph),0.140,1.270
2,2:50,1,10,IND 35,3,13,Andrew Luck sacked by J.J. Watt for -3 yards,1.270,0.320
2,2:17,2,13,IND 32,3,13,Vick Ballard left end for -3 yards (tackle by Connor Barwin),0.320,-0.760
2,2:00,3,16,IND 29,3,13,Andrew Luck pass incomplete short middle intended for Reggie Wayne (defended by Quintin Demps),-0.760,-1.440
2,1:54,4,16,IND 29,3,19,"Pat McAfee punts, blocked by Bryan Braman, recovered by Bryan Braman and returned 8 yards, touchdown",-1.440,-7.000
,,,,,,,"Replay Assistant challenged the runner was down by contact ruling, and the play was upheld.",,
2,,,,IND 2,3,20,Shayne Graham kicks extra point good,0.000,0.000
2,1:46,,,HOU 35,3,20,"Shayne Graham kicks off 69 yards, returned by Deji Karim for 30 yards (tackle by Barrett Ruud)",0.000,0.670
2,1:38,1,10,IND 26,3,20,Andrew Luck pass complete short left to Donnie Avery for 13 yards (tackle by Whitney Mercilus),0.670,1.530
2,1:15,1,10,IND 39,9,20,"Andrew Luck pass complete deep middle to T.Y. Hilton for 61 yards, touchdown",1.530,7.000
2,1:15,,,HOU 2,10,20,Adam Vinatieri kicks extra point good,0.000,0.000
2,1:07,,,IND 35,10,20,"Pat McAfee kicks off 65 yards, touchback",0.000,0.280
2,1:07,1,10,HOU 20,10,20,Matt Schaub pass complete short left to Kevin Walter for 7 yards (tackle by Vontae Davis),0.280,0.680
2,0:49,2,3,HOU 27,10,20,Matt Schaub pass complete short left to Andre Johnson for 5 yards (tackle by Darius Butler),0.680,0.000
2,0:44,,,,10,20,Timeout #1 by Houston Texans,0.000,1.070
2,0:44,1,10,HOU 32,10,20,Matt Schaub pass complete short middle to Kevin Walter for 4 yards (tackle by Darius Butler),1.070,0.000
2,0:37,,,,10,20,Timeout #2 by Houston Texans,0.000,1.070
2,0:37,2,6,HOU 36,10,20,Matt Schaub pass complete deep middle to Andre Johnson for 22 yards (tackle by Darius Butler and Jerrell Freeman),1.070,2.790
2,0:37,1,10,IND 42,10,20,"Matt Schaub spiked the ball. Penalty on IND: Defensive Offside, 5 yards, Penalty on IND: Defensive 12 On-field (Declined) (no play)",2.790,3.520
2,0:37,1,5,IND 37,10,20,Matt Schaub pass complete short middle to Andre Johnson for 6 yards (tackle by Vontae Davis),3.520,0.000
2,0:02,,,,10,20,Timeout #3 by Houston Texans,0.000,3.510
2,0:02,1,10,IND 31,10,20,Shayne Graham 50 yard field goal no good,3.510,1.470
Quarter,Time,Down,ToGo,Location,IND,HOU,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,HOU 35,10,20,"Shayne Graham kicks off 65 yards, returned by Deji Karim for 39 yards (tackle by Shayne Graham)",0.000,1.530
3,14:50,1,10,IND 39,10,20,Andrew Luck pass incomplete short right intended for Vick Ballard (defended by Connor Barwin),1.530,0.990
3,14:45,2,10,IND 39,10,20,Andrew Luck pass complete short right to Reggie Wayne for 4 yards (tackle by Kareem Jackson),0.990,0.830
3,14:08,3,6,IND 43,10,20,Andrew Luck pass incomplete short middle intended for T.Y. Hilton,0.830,-0.520
3,14:02,4,6,IND 43,10,20,"Pat McAfee punts 44 yards, out of bounds",-0.520,0.320
3,13:53,1,10,HOU 13,10,20,Arian Foster right tackle for 31 yards (tackle by Jerrell Freeman),-0.320,1.860
3,13:20,1,10,HOU 44,10,20,Matt Schaub pass complete short left to Andre Johnson for 14 yards (tackle by Vontae Davis),1.860,2.790
3,12:52,1,10,IND 42,10,20,Arian Foster left tackle for 10 yards (tackle by Vontae Davis),2.790,3.450
3,12:11,1,10,IND 32,10,20,Ben Tate right guard for 9 yards (tackle by Cassius Vaughn),3.450,4.120
3,11:36,2,1,IND 23,10,20,Ben Tate up the middle for 3 yards (tackle by Jerry Hughes and Jerrell Freeman),4.120,4.240
3,10:57,1,10,IND 20,10,20,Arian Foster left end for 6 yards (tackle by Jerrell Freeman),4.240,4.640
3,10:14,2,4,IND 14,10,20,Arian Foster up the middle for 6 yards (tackle by Vontae Davis),4.640,5.370
3,9:32,1,8,IND 8,10,20,Arian Foster left tackle for no gain (tackle by Dwight Freeney),5.370,4.570
3,8:53,2,8,IND 8,10,20,Matt Schaub sacked by Dwight Freeney for -7 yards,4.570,2.930
3,8:19,3,15,IND 15,10,20,Arian Foster left guard for 6 yards (tackle by Jerrell Freeman),2.930,2.830
3,7:36,4,9,IND 9,10,23,Shayne Graham 27 yard field goal good,2.830,3.000
3,7:33,,,HOU 35,10,23,"Shayne Graham kicks off 70 yards, touchback",0.000,0.280
3,7:33,1,10,IND 20,10,23,Vick Ballard right guard for 15 yards (tackle by Bradie James and Danieal Manning),0.280,1.270
3,6:51,1,10,IND 35,10,23,Andrew Luck right end for 7 yards (tackle by Bradie James),1.270,1.670
3,6:13,2,3,IND 42,10,23,Vick Ballard right tackle for 9 yards (tackle by Darryl Sharpton),1.670,2.320
3,5:37,1,10,HOU 49,10,23,Vick Ballard up the middle for 1 yard (tackle by J.J. Watt),2.320,1.920
3,4:55,2,9,HOU 48,10,23,Vick Ballard up the middle for 12 yards (tackle by Glover Quin),1.920,3.180
3,4:11,1,10,HOU 36,10,23,Andrew Luck pass complete short left to T.Y. Hilton for no gain,3.180,2.640
3,3:30,2,10,HOU 36,10,23,"Andrew Luck pass incomplete short right intended for Dwayne Allen. Penalty on Tim Dobbins: Illegal Contact, 5 yards (no play)",2.640,3.510
3,3:20,1,10,HOU 31,10,23,Vick Ballard up the middle for 23 yards (tackle by Johnathan Joseph),3.510,5.370
3,2:37,1,8,HOU 8,16,23,"Andrew Luck pass complete short middle to Dwayne Allen for 8 yards, touchdown",5.370,7.000
3,2:37,,,HOU 2,17,23,Adam Vinatieri kicks extra point good,0.000,0.000
3,2:32,,,IND 35,17,23,"Pat McAfee kicks off 69 yards, returned by Keshawn Martin for 18 yards (tackle by Mario Harvey)",0.000,-0.280
3,2:25,1,10,HOU 14,17,23,Matt Schaub pass complete short middle to Owen Daniels for 17 yards (tackle by Pat Angerer),-0.280,1.000
3,1:42,1,10,HOU 31,17,23,Matt Schaub pass complete short right to DeVier Posey for 2 yards (tackle by Cassius Vaughn),1.000,0.730
3,1:05,2,8,HOU 33,17,23,Arian Foster left tackle for -7 yards (tackle by Cory Redding),0.730,-0.890
3,0:22,3,15,HOU 26,17,23,Matt Schaub pass complete deep left to Andre Johnson for 16 yards (tackle by Moise Fokou),-0.890,1.730
Quarter,Time,Down,ToGo,Location,IND,HOU,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,HOU 42,17,23,Matt Schaub sacked by Antoine Bethea for -7 yards,1.730,0.240
4,14:31,2,17,HOU 35,17,23,Matt Schaub pass complete short left to Andre Johnson for 6 yards (tackle by Vontae Davis),0.240,0.370
4,13:49,3,11,HOU 41,17,23,Matt Schaub pass incomplete short middle intended for Owen Daniels,0.370,-0.650
4,13:44,4,11,HOU 41,17,23,"Donnie Jones punts 46 yards, returned by T.Y. Hilton for 3 yards (tackle by Jesse Nading). Penalty on Mewelde Moore: Illegal Block Above the Waist, 8 yards",-0.650,0.380
4,13:31,1,10,IND 8,17,23,Vick Ballard right guard for no gain (tackle by Antonio Smith),-0.380,-0.780
4,12:53,2,10,IND 8,17,23,Vick Ballard up the middle for -5 yards (tackle by J.J. Watt),-0.780,-2.010
4,12:13,3,15,IND 3,17,23,Andrew Luck pass incomplete short right intended for T.Y. Hilton (defended by Kareem Jackson). Penalty on LaVon Brazill: Offensive Pass Interference (Declined),-2.010,-2.490
4,12:07,4,15,IND 3,17,23,"Pat McAfee punts 63 yards, returned by Keshawn Martin for 12 yards (tackle by Joe Lefeged). Penalty on IND: Unsportsmanlike Conduct, 15 yards",-2.490,-2.980
4,11:54,1,10,IND 39,17,23,Arian Foster left tackle for 1 yard (tackle by Robert Mathis),2.980,2.580
4,11:15,2,9,IND 38,17,23,Matt Schaub pass complete short right to DeVier Posey for 8 yards (tackle by Antoine Bethea),2.580,2.940
4,10:32,3,1,IND 30,17,23,Arian Foster left guard for 3 yards (tackle by Antonio Johnson),2.940,3.780
4,9:55,1,10,IND 27,17,23,"Arian Foster left tackle for 27 yards. Penalty on Wade Smith: Offensive Holding, 10 yards (no play)",3.780,3.120
4,9:48,1,20,IND 37,17,23,Matt Schaub pass complete short left to Owen Daniels for 7 yards (tackle by Pat Angerer),3.120,2.830
4,9:23,2,13,IND 30,17,23,Matt Schaub pass incomplete deep left intended for Andre Johnson,2.830,2.150
4,9:16,3,13,IND 30,17,23,Matt Schaub pass complete short left to Arian Foster for 2 yards (tackle by Moise Fokou),2.150,1.590
4,8:35,4,11,IND 28,17,26,Shayne Graham 46 yard field goal good,1.590,3.000
4,8:30,,,HOU 35,17,26,"Shayne Graham kicks off 65 yards, touchback",0.000,0.280
4,8:30,1,10,IND 20,17,26,Andrew Luck up the middle for 3 yards (tackle by J.J. Watt),0.280,0.140
4,7:54,2,7,IND 23,17,26,Vick Ballard left guard for 6 yards (tackle by Brandon Harris and Tim Dobbins),0.140,0.230
4,7:20,3,1,IND 29,17,26,Dwayne Allen up the middle for 3 yards (tackle by Bradie James),0.230,1.070
4,6:46,1,10,IND 32,17,26,Andrew Luck sacked by J.J. Watt for -4 yards,1.070,-0.010
4,6:12,2,14,IND 28,17,26,Andrew Luck pass complete short right to Dwayne Allen for 16 yards (tackle by Glover Quin),-0.010,1.860
4,5:39,1,10,IND 44,17,26,Vick Ballard left tackle for 1 yard (tackle by Connor Barwin),1.860,1.450
4,5:13,2,9,IND 45,17,26,"Andrew Luck pass incomplete. Penalty on Andrew Luck: Intentional Grounding, 11 yards",1.450,-0.690
4,5:05,3,20,IND 34,17,26,Andrew Luck pass incomplete deep left intended for Reggie Wayne (defended by Brandon Harris),-0.690,-1.110
4,4:58,4,20,IND 34,17,26,"Pat McAfee punts 49 yards, returned by Keshawn Martin for no gain. Penalty on Roc Carmichael: Offensive Holding, 9 yards",-1.110,0.380
4,4:45,1,10,HOU 8,17,26,Matt Schaub pass complete short right to Andre Johnson for 8 yards (tackle by Cassius Vaughn),-0.380,-0.090
4,4:01,2,2,HOU 16,17,26,Arian Foster right tackle for 3 yards (tackle by Jerry Hughes),-0.090,0.150
4,3:16,1,10,HOU 19,17,26,Arian Foster right tackle for 26 yards (tackle by Antoine Bethea),0.150,1.930
4,2:28,1,10,HOU 45,17,26,Arian Foster left guard for 9 yards (tackle by Joe Lefeged),1.930,0.000
4,2:20,,,,17,26,Timeout #1 by Indianapolis Colts,0.000,2.600
4,2:20,2,1,IND 46,17,26,Arian Foster right tackle for 25 yards (tackle by Antoine Bethea),2.600,0.000
4,2:05,,,,17,26,Timeout #2 by Indianapolis Colts,0.000,4.170
4,2:05,1,10,IND 21,17,26,"Penalty on Garrett Graham: False Start, 5 yards (no play)",4.170,3.840
4,2:05,1,15,IND 26,17,26,Arian Foster up the middle for 2 yards (tackle by Joe Lefeged),3.840,0.000
4,2:02,,,,17,26,Timeout #3 by Indianapolis Colts,0.000,3.220
4,2:02,2,13,IND 24,17,26,Arian Foster up the middle for 2 yards (tackle by Kellen Heard),3.220,2.810
4,1:56,3,11,IND 22,17,26,Arian Foster left end for 8 yards (tackle by Jerrell Freeman),2.810,0.000
4,1:09,,,,17,26,Timeout #1 by Houston Texans,0.000,2.610
4,1:09,4,3,IND 14,17,29,Shayne Graham 33 yard field goal good,2.610,3.000
4,1:05,,,HOU 35,17,29,"Shayne Graham kicks off 65 yards, touchback",0.000,0.280
4,1:05,1,10,IND 20,17,29,Andrew Luck sacked by Connor Barwin for -7 yards,0.280,-1.280
4,0:16,2,17,IND 13,17,29,Andrew Luck pass complete short middle to Coby Fleener for 21 yards (tackle by Glover Quin),-1.280,1.200
4,0:02,1,10,IND 34,17,29,Andrew Luck spiked the ball,1.200,0.660
4,0:01,2,10,IND 34,17,29,Andrew Luck pass complete short right to Reggie Wayne for 7 yards (tackle by Shiloh Keo),0.660,0.890
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
