Quarter,Time,Down,ToGo,Location,PHI,DAL,Detail,EPB,EPA
1,6:46,2,11,DAL 46,0,7,Jalen Hurts pass incomplete short middle intended for DeVonta Smith (defended by Damone Clark),1.910,1.220
1,6:41,3,11,DAL 46,0,7,"Penalty on Jordan Mailata: False Start, 5 yards (accepted) (no play)",1.220,0.560
1,6:41,3,16,PHI 49,0,7,Jalen Hurts pass complete deep middle to DeVonta Smith for 30 yards (tackle by Malik Hooker),0.560,4.170
1,6:15,1,10,DAL 21,0,7,"Jalen Hurts pass complete short left to Dallas Goedert for no gain (tackle by Donovan Wilson). Penalty on A.J. Brown: Offensive Pass Interference, 10 yards (accepted) (no play)",4.170,3.510
1,5:45,1,20,DAL 31,0,7,"Jalen Hurts left guard for 10 yards. Jalen Hurts fumbles (forced by Donovan Wilson), recovered by Donovan Wilson at DAL-21 (tackle by Donovan Wilson)",3.510,-0.340
1,5:42,1,10,DAL 21,0,7,"Penalty on CeeDee Lamb: False Start, 5 yards (accepted) (no play)",0.340,-0.220
1,5:42,1,15,DAL 16,0,7,Dak Prescott pass complete short middle to CeeDee Lamb for 6 yards (tackle by James Bradberry),-0.220,-0.070
1,5:14,2,9,DAL 22,0,7,Dak Prescott pass incomplete deep left intended for Brandin Cooks (defended by Darius Slay),-0.070,-0.760
1,5:06,3,9,DAL 22,0,7,Dak Prescott pass complete deep right to CeeDee Lamb for 26 yards (tackle by Bradley Roby),-0.760,2.130
1,4:29,1,10,DAL 48,0,7,Rico Dowdle left tackle for 2 yards (tackle by Josh Sweat and Nicholas Morrow),2.130,1.850
1,3:53,2,8,DAL 50,0,7,Tony Pollard left guard for 6 yards (tackle by Nicholas Morrow and Zach Cunningham),1.850,1.950
1,3:25,3,2,PHI 44,0,7,Dak Prescott pass incomplete short left intended for Michael Gallup,1.950,0.330
1,3:15,4,2,PHI 44,0,7,Tony Pollard left tackle for 4 yards (tackle by Josh Sweat and Darius Slay),0.330,2.920
1,2:46,1,10,PHI 40,0,7,"Tony Pollard right guard for no gain (tackle by Kevin Byard). Penalty on Terence Steele: Offensive Holding, 10 yards (accepted) (no play)",2.920,2.260
1,2:26,1,20,PHI 50,0,7,Dak Prescott pass incomplete short right intended for Jalen Tolbert (defended by Fletcher Cox),2.260,1.020
1,2:18,2,20,PHI 50,0,7,Rico Dowdle left end for 3 yards (tackle by Reed Blankenship),1.020,0.760
1,1:39,3,17,PHI 47,0,7,"Dak Prescott pass incomplete short left intended for Michael Gallup. Penalty on Darius Slay: Defensive Pass Interference, 15 yards (accepted) (no play)",0.760,3.450
1,1:34,1,10,PHI 32,0,7,"Dak Prescott scrambles left end for no gain (tackle by Kevin Byard). Penalty on Tyler Smith: Offensive Holding, 10 yards (accepted) (no play)",3.450,2.790
1,1:09,1,20,PHI 42,0,7,Dak Prescott pass incomplete short left intended for Jake Ferguson,2.790,1.550
1,1:04,2,20,PHI 42,0,7,Dak Prescott pass incomplete short middle intended for CeeDee Lamb (defended by Nicholas Morrow),1.550,0.890
1,1:00,3,20,PHI 42,0,7,Dak Prescott pass incomplete short middle intended for KaVontae Turpin (defended by Kevin Byard),0.890,0.460
1,0:55,4,20,PHI 42,0,10,Brandon Aubrey 60 yard field goal good,0.460,3.000
1,0:50,,,DAL 35,0,10,"Brandon Aubrey kicks off 65 yards, touchback.",0.000,0.610
1,0:50,1,10,PHI 25,0,10,Jalen Hurts pass complete short left to Dallas Goedert for 6 yards (tackle by Sam Williams and Malik Hooker),0.610,0.870
1,0:12,2,4,PHI 31,0,10,D'Andre Swift left tackle for 2 yards (tackle by Stephon Gilmore),0.870,0.430
Quarter,Time,Down,ToGo,Location,PHI,DAL,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,3,2,PHI 33,0,10,Jalen Hurts pass incomplete deep left intended for DeVonta Smith (defended by Malik Hooker),0.430,-1.180
2,14:54,4,2,PHI 33,0,10,Braden Mann pass complete short right to Olamide Zaccheaus for 28 yards (tackle by Jalen Tolbert and Peyton Hendershot),-1.180,2.980
2,14:14,1,10,DAL 39,0,10,D'Andre Swift left tackle for -4 yards (tackle by Osa Odighizuwa),2.980,1.900
2,13:28,2,14,DAL 43,0,10,Jalen Hurts pass complete short right to DeVonta Smith for 9 yards (tackle by DaRon Bland),1.900,2.410
2,12:42,3,5,DAL 34,0,10,Jalen Hurts pass incomplete deep right intended for A.J. Brown,2.410,1.070
2,12:38,4,5,DAL 34,3,10,Jake Elliott 52 yard field goal good,1.070,3.000
2,12:34,,,PHI 35,3,10,"Jake Elliott kicks off 65 yards, touchback.",0.000,0.610
2,12:34,1,10,DAL 25,3,10,Rico Dowdle right guard for 3 yards (tackle by Jordan Davis and Milton Williams),0.610,0.470
2,12:00,2,7,DAL 28,3,10,Dak Prescott pass complete deep middle to Jake Ferguson for 27 yards (tackle by Reed Blankenship),0.470,2.590
2,11:20,1,10,PHI 45,3,10,Rico Dowdle up the middle for 4 yards (tackle by Fletcher Cox and Jalen Carter),2.590,2.580
2,10:38,2,6,PHI 41,3,10,Dak Prescott pass complete short right to Rico Dowdle for 6 yards (tackle by Nicholas Morrow),2.580,3.250
2,10:10,1,10,PHI 35,3,10,Rico Dowdle up the middle for 9 yards (tackle by Kevin Byard),3.250,3.920
2,9:34,2,1,PHI 26,3,10,Dak Prescott pass complete short middle to CeeDee Lamb for 10 yards (tackle by Darius Slay),3.920,4.510
2,8:55,1,10,PHI 16,3,10,Tony Pollard left tackle for 7 yards (tackle by Zach Cunningham),4.510,5.160
2,8:15,2,3,PHI 9,3,10,Tony Pollard left end for 1 yard (tackle by Sydney Brown and Haason Reddick),5.160,4.620
2,7:39,3,2,PHI 8,3,10,Dak Prescott up the middle for 4 yards (tackle by Sydney Brown),4.620,6.280
2,7:09,1,4,PHI 4,3,10,Tony Pollard right guard for 3 yards (tackle by Kevin Byard and Sydney Brown),6.280,5.910
2,6:21,2,1,PHI 1,3,10,Dak Prescott pass incomplete short right intended for Jake Ferguson (defended by Nicholas Morrow),5.910,5.170
2,6:16,3,1,PHI 1,3,16,"Rico Dowdle right guard for no gain (tackle by Jalen Carter and Marlon Tuipulotu) DAL challenged the runner broke the plane ruling, and the original play was overturned. Rico Dowdle right guard for 1 yard, touchdown",5.170,7.000
2,6:14,,,PHI 15,3,17,Brandon Aubrey kicks extra point good,0.000,0.000
2,6:14,,,DAL 35,3,17,"Brandon Aubrey kicks off 65 yards, touchback.",0.000,0.610
2,6:14,1,10,PHI 25,3,17,Kenneth Gainwell left tackle for 7 yards (tackle by Neville Gallimore),0.610,1.010
2,5:50,2,3,PHI 32,3,17,Jalen Hurts pass complete short right to A.J. Brown for 14 yards (tackle by Stephon Gilmore),1.010,1.990
2,5:07,1,10,PHI 46,3,17,Jalen Hurts right tackle for 8 yards (tackle by Markquese Bell),1.990,2.530
2,4:30,2,2,DAL 46,3,17,Kenneth Gainwell up the middle for 5 yards (tackle by Jayron Kearse),2.530,2.850
2,3:49,1,10,DAL 41,3,17,Jalen Hurts right end for -1 yards (tackle by DaRon Bland),2.850,2.170
2,3:06,2,11,DAL 42,3,17,Jalen Hurts pass complete deep right to A.J. Brown for 24 yards (tackle by Stephon Gilmore),2.170,4.370
2,2:38,1,10,DAL 18,3,17,Jalen Hurts pass complete short left to Dallas Goedert for -1 yards (tackle by DaRon Bland),4.370,3.670
2,2:00,2,11,DAL 19,3,17,Jalen Hurts sacked by Micah Parsons for -7 yards,3.670,2.080
2,1:55,,,,,,Timeout #1 by Dallas Cowboys,,
2,1:55,3,18,DAL 26,3,17,Jalen Hurts pass incomplete short right intended for A.J. Brown (defended by Markquese Bell),2.080,1.740
2,1:52,4,18,DAL 26,6,17,Jake Elliott 44 yard field goal good,1.740,3.000
2,1:48,,,PHI 35,6,17,"Jake Elliott kicks off 65 yards, touchback.",0.000,0.610
2,1:48,1,10,DAL 25,6,17,Dak Prescott pass complete short left to Tony Pollard for 3 yards (tackle by Zach Cunningham),0.610,0.470
2,1:43,2,7,DAL 28,6,17,Dak Prescott pass complete short right to Michael Gallup for 8 yards (tackle by James Bradberry),0.470,1.330
2,1:28,1,10,DAL 36,6,17,Dak Prescott sacked by Haason Reddick for -6 yards,1.330,-0.020
2,0:59,2,16,DAL 30,6,17,Dak Prescott pass complete short left to CeeDee Lamb for 10 yards (tackle by Darius Slay),-0.020,0.630
2,0:52,3,6,DAL 40,6,17,"Dak Prescott pass complete short right to Brandin Cooks for no gain (tackle by Kelee Ringo). Penalty on Kelee Ringo: Defensive Pass Interference, 10 yards (accepted) (no play)",0.630,2.260
2,0:44,1,10,DAL 50,6,17,"Penalty on Kelee Ringo: Face Mask (15 Yards), 15 yards (accepted) (no play)",2.260,3.250
2,0:44,1,10,PHI 35,6,17,Dak Prescott scrambles up the middle for 4 yards (tackle by Bradley Roby),3.250,3.240
2,0:37,,,,,,Timeout #2 by Dallas Cowboys,,
2,0:37,2,6,PHI 31,6,17,Dak Prescott pass complete deep right to Brandin Cooks for 30 yards (tackle by James Bradberry),3.240,6.970
2,0:24,,,,,,Timeout #3 by Dallas Cowboys,,
2,0:24,1,1,PHI 1,6,17,Dak Prescott pass incomplete short left intended for Brandin Cooks,6.970,5.910
2,0:23,2,1,PHI 1,6,23,"Dak Prescott pass complete short left to Michael Gallup for 1 yard, touchdown",5.910,7.000
2,0:20,,,PHI 15,6,24,Brandon Aubrey kicks extra point good,0.000,0.000
2,0:20,,,DAL 35,6,24,"Brandon Aubrey kicks off 65 yards, touchback.",0.000,0.610
2,0:20,1,10,PHI 25,6,24,D'Andre Swift left end for 6 yards (tackle by DaRon Bland),0.610,0.870
2,0:14,,,,,,Timeout #1 by Philadelphia Eagles,,
2,0:14,2,4,PHI 31,6,24,"Jalen Hurts pass complete short left to A.J. Brown for 12 yards (tackle by Stephon Gilmore) Replay Assistant challenged the runner was in bounds ruling, and the original play was overturned. Jalen Hurts pass incomplete short left intended for A.J. Brown",0.870,0.170
2,0:09,3,4,PHI 31,6,24,Kenneth Gainwell up the middle for 11 yards (tackle by Donovan Wilson),0.170,1.730
Quarter,Time,Down,ToGo,Location,PHI,DAL,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,DAL 35,6,24,"Brandon Aubrey kicks off 65 yards, touchback.",0.000,0.610
3,15:00,1,10,PHI 25,6,24,"Penalty on Micah Parsons: Neutral Zone Infraction, 5 yards (accepted) (no play)",0.610,1.340
3,15:00,1,5,PHI 30,6,24,D'Andre Swift right guard for 7 yards (tackle by Jayron Kearse),1.340,1.400
3,14:35,1,10,PHI 37,6,24,D'Andre Swift left guard for 6 yards (tackle by Markquese Bell),1.400,1.670
3,14:18,2,4,PHI 43,6,24,D'Andre Swift up the middle for 6 yards (tackle by Markquese Bell and Jayron Kearse),1.670,2.190
3,13:43,1,10,PHI 49,6,24,"Jalen Hurts pass complete short left to A.J. Brown for 7 yards. A.J. Brown fumbles (forced by Stephon Gilmore), recovered by Damone Clark at DAL-37 (tackle by Stephon Gilmore)",2.190,-1.400
3,13:31,1,10,DAL 37,6,24,Tony Pollard left guard for 1 yard (tackle by Jordan Davis and Fletcher Cox),1.400,0.990
3,12:58,2,9,DAL 38,6,24,Dak Prescott pass incomplete deep left intended for CeeDee Lamb (defended by Sydney Brown),0.990,0.300
3,12:52,3,9,DAL 38,6,24,Dak Prescott pass complete short left to Tony Pollard for 5 yards (tackle by James Bradberry),0.300,-0.520
3,12:15,4,4,DAL 43,6,24,"Bryan Anger punts 48 yards, returned by Britain Covey for 18 yards (tackle by Luke Schoonmaker)",-0.520,-0.740
3,12:02,1,10,PHI 27,6,24,Jalen Hurts pass incomplete deep right intended for DeVonta Smith,0.740,0.200
3,11:56,2,10,PHI 27,6,24,D'Andre Swift up the middle for 4 yards (tackle by Donovan Wilson),0.200,0.040
3,11:14,3,6,PHI 31,6,24,Jalen Hurts pass incomplete short left intended for DeVonta Smith,0.040,-1.310
3,11:11,4,6,PHI 31,6,24,"Braden Mann punts 39 yards, fair catch by KaVontae Turpin at DAL-30. Penalty on Josh Jobe: Fair Catch Interference, 15 yards (accepted)",-1.310,-1.930
3,11:01,1,10,DAL 45,6,24,Dak Prescott pass incomplete short middle intended for CeeDee Lamb,1.930,1.380
3,10:57,2,10,DAL 45,6,24,Dak Prescott pass incomplete short left intended for Tony Pollard (defended by Milton Williams),1.380,0.700
3,10:52,3,10,DAL 45,12,24,"Dak Prescott sacked by Fletcher Cox for -3 yards. Dak Prescott fumbles (forced by Fletcher Cox), recovered by Jalen Carter at DAL-42 and returned for 42 yards, touchdown",0.700,-7.000
3,10:41,,,DAL 15,13,24,Jake Elliott kicks extra point good,0.000,0.000
3,10:41,,,PHI 35,13,24,"Jake Elliott kicks off 65 yards, touchback.",0.000,0.610
3,10:41,1,10,DAL 25,13,24,Tony Pollard right guard for 5 yards (tackle by Marlon Tuipulotu and Kevin Byard),0.610,0.740
3,10:05,2,5,DAL 30,13,24,Dak Prescott pass complete short right to Tony Pollard for 6 yards (tackle by Shaquille Leonard),0.740,1.330
3,9:26,1,10,DAL 36,13,24,Dak Prescott pass incomplete short right intended for Michael Gallup (defended by Darius Slay),1.330,0.790
3,9:21,2,10,DAL 36,13,24,Rico Dowdle right guard for 4 yards (tackle by Josh Sweat and Marlon Tuipulotu),0.790,0.630
3,9:08,3,6,DAL 40,13,24,Dak Prescott pass complete short middle to Jake Ferguson for 32 yards (tackle by Sydney Brown),0.630,3.710
3,8:15,1,10,PHI 28,13,24,Dak Prescott pass complete short right to Tony Pollard for 6 yards (tackle by Kevin Byard),3.710,3.980
3,7:36,2,4,PHI 22,13,24,"CeeDee Lamb left end for no gain (tackle by Zach Cunningham and James Bradberry). Penalty on Tyler Biadasz: Clipping, 15 yards (accepted) (no play)",3.980,1.950
3,6:45,2,19,PHI 37,13,24,Rico Dowdle left tackle for 4 yards (tackle by Sydney Brown),1.950,1.820
3,6:09,3,15,PHI 33,13,24,"Dak Prescott scrambles up the middle for no gain (tackle by Eli Ricks). Penalty on Tyler Biadasz: Offensive Holding, 10 yards (accepted) (no play)",1.820,0.500
3,5:41,3,25,PHI 43,13,24,Tony Pollard right end for 2 yards (tackle by Kelee Ringo and Zach Cunningham),0.500,0.530
3,4:54,4,23,PHI 41,13,27,Brandon Aubrey 59 yard field goal good,0.530,3.000
3,4:49,,,DAL 35,13,27,"Brandon Aubrey kicks off 65 yards, touchback.",0.000,0.610
3,4:49,1,10,PHI 25,13,27,Jalen Hurts pass complete short right to A.J. Brown for 17 yards (tackle by Stephon Gilmore),0.610,1.730
3,4:21,1,10,PHI 42,13,27,D'Andre Swift right tackle for 7 yards (tackle by Jourdan Lewis),1.730,2.130
3,3:48,2,3,PHI 49,13,27,D'Andre Swift right tackle for 2 yards (tackle by Micah Parsons),2.130,1.690
3,3:28,3,1,DAL 49,13,27,Jalen Hurts up the middle for 2 yards (tackle by Damone Clark),1.690,2.460
3,2:44,1,10,DAL 47,13,27,Jalen Hurts pass complete short right to Dallas Goedert for 15 yards (tackle by Jayron Kearse),2.460,3.450
3,2:14,1,10,DAL 32,13,27,D'Andre Swift up the middle for -1 yards (tackle by Chauncey Golston),3.450,2.770
3,1:35,2,11,DAL 33,13,27,Jalen Hurts pass incomplete deep right intended for DeVonta Smith,2.770,2.080
3,1:25,3,11,DAL 33,13,27,Jalen Hurts pass complete short right to A.J. Brown for 3 yards (tackle by Stephon Gilmore),2.080,1.410
3,0:35,4,8,DAL 30,13,27,Jalen Hurts pass complete short left to DeVonta Smith for 1 yard (tackle by Stephon Gilmore),1.410,-0.870
3,0:25,1,10,DAL 29,13,27,Rico Dowdle left tackle for 3 yards (tackle by Nicholas Morrow and Sydney Brown),0.870,0.730
Quarter,Time,Down,ToGo,Location,PHI,DAL,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,7,DAL 32,13,27,Dak Prescott pass complete short right to Jake Ferguson for -2 yards (tackle by Bradley Roby),0.730,-0.230
4,14:22,3,9,DAL 30,13,27,"Dak Prescott pass incomplete deep right intended for Brandin Cooks. Penalty on Jalen Carter: Defensive Offside, 5 yards (accepted) (no play)",-0.230,0.430
4,14:14,3,4,DAL 35,13,27,Dak Prescott pass complete short middle to CeeDee Lamb for 6 yards (tackle by Bradley Roby),0.430,1.660
4,13:34,1,10,DAL 41,13,27,Rico Dowdle right tackle for 4 yards (tackle by Nicholas Morrow),1.660,1.660
4,12:56,2,6,DAL 45,13,27,Dak Prescott pass incomplete short right intended for Jake Ferguson,1.660,0.960
4,12:49,3,6,DAL 45,13,27,"Dak Prescott pass incomplete short right intended for KaVontae Turpin. Penalty on James Bradberry: Defensive Pass Interference, 10 yards (accepted) (no play)",0.960,2.590
4,12:44,1,10,PHI 45,13,27,Tony Pollard right tackle for 3 yards (tackle by Zach Cunningham and Marlon Tuipulotu),2.590,2.450
4,12:03,2,7,PHI 42,13,27,Dak Prescott pass complete short right to Jake Ferguson for 8 yards (tackle by Zach Cunningham),2.450,3.310
4,11:17,1,10,PHI 34,13,27,Dak Prescott pass complete short left to Brandin Cooks for 7 yards (tackle by James Bradberry and Bradley Roby),3.310,3.720
4,10:33,2,3,PHI 27,13,27,Tony Pollard left tackle for no gain (tackle by Marlon Tuipulotu),3.720,3.010
4,9:52,3,3,PHI 27,13,27,Dak Prescott pass incomplete deep right intended for Brandin Cooks,3.010,1.770
4,9:44,4,3,PHI 27,13,30,Brandon Aubrey 45 yard field goal good,1.770,3.000
4,9:40,,,DAL 35,13,30,"Brandon Aubrey kicks off 65 yards, touchback.",0.000,0.610
4,9:40,1,10,PHI 25,13,30,Jalen Hurts pass complete short right to A.J. Brown for 6 yards (tackle by Jourdan Lewis),0.610,0.870
4,9:25,2,4,PHI 31,13,30,Jalen Hurts pass complete short left to DeVonta Smith for 11 yards (tackle by Jourdan Lewis and Damone Clark),0.870,1.730
4,8:54,1,10,PHI 42,13,30,Jalen Hurts pass complete short left to A.J. Brown for 11 yards (tackle by Stephon Gilmore),1.730,2.460
4,8:28,1,10,DAL 47,13,30,Jalen Hurts pass complete short left to A.J. Brown for 4 yards (tackle by Stephon Gilmore),2.460,2.450
4,8:03,2,6,DAL 43,13,30,Kenneth Gainwell left tackle for 5 yards (tackle by Dante Fowler and Donovan Wilson),2.450,2.410
4,7:41,3,1,DAL 38,13,30,"Jalen Hurts up the middle for no gain (tackle by DeMarcus Lawrence). Penalty on Landon Dickerson: Offensive Offside, 5 yards (accepted) (no play)",2.410,1.750
4,7:19,3,6,DAL 43,13,30,Jalen Hurts pass complete short right to A.J. Brown for 8 yards (tackle by Dorance Armstrong),1.750,3.250
4,6:50,1,10,DAL 35,13,30,"Jalen Hurts pass complete short middle to DeVonta Smith for 22 yards. DeVonta Smith fumbles (forced by Markquese Bell), recovered by Malik Hooker at DAL-12 (tackle by Markquese Bell)",3.250,0.350
4,6:38,1,10,DAL 12,13,30,Tony Pollard right end for 1 yard (tackle by Bradley Roby and Nicholas Morrow),-0.350,-0.700
4,5:58,2,9,DAL 13,13,30,Tony Pollard up the middle for 4 yards (tackle by Sydney Brown),-0.700,-0.840
4,5:13,3,5,DAL 17,13,30,Dak Prescott pass complete deep left to Michael Gallup for 39 yards,-0.840,2.650
4,4:38,1,10,PHI 44,13,30,Dak Prescott pass complete short right to Jake Ferguson for 7 yards (tackle by Bradley Roby and Shaquille Leonard),2.650,3.060
4,4:06,2,3,PHI 37,13,30,Tony Pollard left guard for 5 yards (tackle by Marlon Tuipulotu),3.060,3.450
4,3:14,1,10,PHI 32,13,30,Tony Pollard up the middle for 2 yards (tackle by Jordan Davis and Milton Williams),3.450,3.170
4,2:28,2,8,PHI 30,13,30,Tony Pollard left tackle for 4 yards (tackle by Marlon Tuipulotu and Sydney Brown),3.170,3.010
4,2:00,3,4,PHI 26,13,30,Dak Prescott sacked by Haason Reddick for -6 yards,3.010,1.240
4,1:13,,,,,,Timeout #1 by Dallas Cowboys,,
4,1:13,4,10,PHI 32,13,33,Brandon Aubrey 50 yard field goal good,1.240,3.000
4,1:08,,,DAL 35,13,33,"Brandon Aubrey kicks off 65 yards, touchback.",0.000,0.610
4,1:08,1,10,PHI 25,13,33,Boston Scott up the middle for 3 yards (tackle by Dante Fowler and Chauncey Golston),0.610,0.470
4,0:41,2,7,PHI 28,13,33,Boston Scott right guard for 2 yards (tackle by Neville Gallimore),0.470,0.040
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
