Quarter,Time,Down,ToGo,Location,WAS,PHI,Detail,EPB,EPA
2,11:17,1,10,PHI 16,3,7,LeSean McCoy right end for -1 yards (tackle by Ryan Kerrigan),-0.140,-0.780
2,10:41,2,11,PHI 15,3,7,Nick Foles pass incomplete deep right intended for Jeremy Maclin,-0.780,-1.470
2,10:33,3,11,PHI 15,3,7,Nick Foles up the middle for 1 yard (tackle by Perry Riley),-1.470,-2.390
2,9:50,4,10,PHI 16,3,7,"Mat McBriar punts 37 yards, out of bounds",-2.390,-2.060
2,9:39,1,10,WAS 47,3,7,Robert Griffin III pass complete deep left to Pierre Garcon for 27 yards (tackle by Nnamdi Asomugha),2.060,3.840
2,9:07,1,10,PHI 26,3,7,Alfred Morris up the middle for 1 yard (tackle by Trent Cole),3.840,3.430
2,8:33,2,9,PHI 25,3,7,Alfred Morris up the middle for 1 yard (tackle by Brandon Graham),3.430,2.870
2,7:51,3,8,PHI 24,3,7,Robert Griffin III pass incomplete short right intended for Josh Morgan,2.870,1.870
2,7:42,4,8,PHI 24,6,7,Kai Forbath 42 yard field goal good,1.870,3.000
2,7:37,,,WAS 35,6,7,"Kai Forbath kicks off 62 yards, returned by Bryce Brown for 19 yards (tackle by Bryan Kehl)",0.000,0.410
2,7:31,1,10,PHI 22,6,7,Nick Foles sacked by Ryan Kerrigan for -3 yards,0.410,-0.600
2,7:06,2,13,PHI 19,6,7,LeSean McCoy left end for 1 yard (tackle by Perry Riley),-0.600,-1.090
2,6:26,3,12,PHI 20,6,7,Nick Foles pass incomplete short right intended for Jason Avant is intercepted by London Fletcher at PHI-34 and returned for 9 yards (tackle by Akeem Jordan),-1.090,-3.910
2,6:15,1,10,PHI 25,6,7,Robert Griffin III pass complete short right to Pierre Garcon for 2 yards (tackle by Brandon Graham),3.910,3.630
2,5:43,2,8,PHI 23,6,7,Alfred Morris right end for 6 yards (tackle by Kurt Coleman and Fletcher Cox),3.630,3.850
2,4:58,3,2,PHI 17,6,7,Alfred Morris right guard for 4 yards (tackle by Cullen Jenkins),3.850,4.710
2,4:19,1,10,PHI 13,6,7,Alfred Morris left end for 2 yards (tackle by Kurt Coleman and Mychal Kendricks),4.710,4.390
2,3:36,2,8,PHI 11,12,7,"Robert Griffin III pass complete short right to Josh Morgan for 11 yards, touchdown",4.390,7.000
,,,,,,,"Replay Assistant challenged the runner was down by contact ruling, and the play was upheld.",,
2,3:36,,,PHI 2,13,7,Kai Forbath kicks extra point good,0.000,0.000
2,3:30,,,WAS 35,13,7,"Kai Forbath kicks off 65 yards, touchback",0.000,0.280
2,3:30,1,10,PHI 20,13,7,Nick Foles pass incomplete short right intended for Jeremy Maclin (defended by Josh Wilson),0.280,-0.270
2,3:25,2,10,PHI 20,13,7,Nick Foles pass complete short left to Jason Avant for 16 yards (tackle by Richard Crawford),-0.270,1.330
2,2:55,1,10,PHI 36,13,7,Nick Foles pass complete short right to LeSean McCoy for 15 yards (tackle by Perry Riley),1.330,2.320
2,2:17,1,10,WAS 49,13,7,Nick Foles pass complete short right to Damaris Johnson for 12 yards (tackle by London Fletcher),2.320,3.120
2,2:00,1,10,WAS 37,13,7,Nick Foles pass complete short right to Jeremy Maclin for 12 yards (tackle by Perry Riley),3.120,3.910
2,1:27,1,10,WAS 25,13,7,Nick Foles pass complete short left to Jason Avant for 6 yards (tackle by DeAngelo Hall),3.910,4.200
2,1:22,2,4,WAS 19,13,7,"Penalty on Evan Moore: False Start, 5 yards (no play)",4.200,3.500
2,1:22,2,9,WAS 24,13,7,Nick Foles pass complete short right to Jeremy Maclin for 4 yards (tackle by Barry Cofield),3.500,0.000
2,1:16,,,,13,7,Timeout #1 by Philadelphia Eagles,0.000,3.340
2,1:16,3,5,WAS 20,13,7,Nick Foles pass complete short left to Jason Avant for 8 yards (tackle by Lorenzo Alexander and Josh Wilson),3.340,0.000
2,1:10,,,,13,7,Timeout #2 by Philadelphia Eagles,0.000,4.780
2,1:10,1,10,WAS 12,13,7,"Nick Foles up the middle for 3 yards (tackle by Perry Riley). Penalty on King Dunlap: Offensive Holding, 10 yards (no play)",4.780,4.110
2,1:02,1,20,WAS 22,13,7,Nick Foles pass complete short right to LeSean McCoy for 2 yards (tackle by Madieu Williams),4.110,3.140
2,0:32,2,18,WAS 20,13,7,Nick Foles pass incomplete short left intended for LeSean McCoy,3.140,2.480
2,0:28,3,18,WAS 20,13,7,Nick Foles pass incomplete deep right intended for Evan Moore,2.480,2.120
2,0:21,4,18,WAS 20,13,10,Alex Henery 38 yard field goal good,2.120,3.000
2,0:18,,,PHI 35,13,10,"Alex Henery kicks off 65 yards, touchback",0.000,0.280
2,0:14,1,10,WAS 20,13,10,Robert Griffin III kneels for -1 yards,0.280,-0.460
Quarter,Time,Down,ToGo,Location,WAS,PHI,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,PHI 35,13,10,"Alex Henery kicks off 56 yards, returned by Niles Paul for 19 yards (tackle by Emil Igwenagu)",0.000,0.810
3,14:54,1,10,WAS 28,13,10,Robert Griffin III pass complete deep right to Pierre Garcon for 29 yards,0.810,2.720
3,14:28,1,10,PHI 43,13,10,Alfred Morris left end for 9 yards (tackle by Mychal Kendricks),2.720,3.390
3,13:48,2,1,PHI 34,13,10,Alfred Morris up the middle for 3 yards (tackle by Fletcher Cox and Trent Cole),3.390,0.000
3,13:09,,,,13,10,Timeout #1 by Washington Redskins,0.000,3.510
3,13:09,1,10,PHI 31,13,10,Robert Griffin III pass complete short right to Niles Paul for 21 yards (tackle by Colt Anderson),3.510,4.910
3,12:37,1,10,PHI 10,19,10,"Alfred Morris right end for 10 yards, touchdown",4.910,7.000
3,12:37,,,PHI 2,20,10,Kai Forbath kicks extra point good,0.000,0.000
3,12:33,,,WAS 35,20,10,"Kai Forbath kicks off 65 yards, touchback",0.000,0.280
3,12:33,1,10,PHI 20,20,10,Nick Foles pass complete deep right to Jeremy Maclin for 38 yards (tackle by DeAngelo Hall),0.280,2.790
3,11:47,1,10,WAS 42,20,10,Nick Foles pass complete short right to Riley Cooper for 18 yards (tackle by Madieu Williams),2.790,3.970
3,11:07,1,10,WAS 24,20,10,Nick Foles pass complete short left to Jeremy Maclin for 5 yards (tackle by London Fletcher),3.970,4.120
3,10:28,2,5,WAS 19,20,10,LeSean McCoy right end for 6 yards (tackle by London Fletcher),4.120,4.710
3,10:02,1,10,WAS 13,20,10,Nick Foles up the middle for 1 yard (tackle by Ryan Kerrigan),4.710,4.220
3,9:19,2,9,WAS 12,20,10,Nick Foles sacked by Madieu Williams for -7 yards,4.220,2.670
3,8:43,3,16,WAS 19,20,10,Nick Foles pass complete short right to Brent Celek for 7 yards (tackle by Lorenzo Alexander),2.670,2.630
3,8:06,4,9,WAS 12,20,13,Alex Henery 30 yard field goal good,2.630,3.000
3,8:01,,,PHI 35,20,13,"Alex Henery kicks off 65 yards, touchback",0.000,0.280
3,8:01,1,10,WAS 20,20,13,"Robert Griffin III sacked by Brandon Boykin for -11 yards. Robert Griffin III fumbles (forced by Brandon Boykin), recovered by Santana Moss at WAS-7",0.280,-2.020
,,,,,,,"WAS challenged the backward pass ruling, and the play was upheld.",,
3,7:19,2,27,WAS 3,20,13,Alfred Morris right end for 5 yards (tackle by Trent Cole),-2.020,-2.820
3,6:42,3,22,WAS 8,20,13,Robert Griffin III pass complete short right to Santana Moss for 4 yards (tackle by Dominique Rodgers-Cromartie),-2.820,-2.490
3,6:13,4,18,WAS 12,20,13,"Saverio Rocca punts 53 yards, returned by Damaris Johnson for 10 yards (tackle by Bryan Kehl)",-2.490,-1.930
3,6:02,1,10,PHI 45,20,13,LeSean McCoy up the middle for -3 yards (tackle by Jarvis Jenkins),1.930,0.980
3,5:27,2,13,PHI 42,20,13,Nick Foles pass incomplete short middle intended for Jason Avant,0.980,0.300
3,5:20,3,13,PHI 42,20,13,Nick Foles pass complete short middle to Jason Avant for 11 yards (tackle by London Fletcher),0.300,0.130
3,4:38,4,2,WAS 47,20,13,Nick Foles sacked by Lorenzo Alexander for -3 yards,0.130,-2.260
3,4:32,1,10,,20,13,Alfred Morris left end for 5 yards (tackle by Mychal Kendricks),2.260,2.390
3,3:51,2,5,PHI 45,20,13,Alfred Morris right end for 10 yards (tackle by Kurt Coleman),2.390,3.250
3,3:11,1,10,PHI 35,20,13,Alfred Morris left end for 6 yards (tackle by Jamar Chaney),3.250,3.510
3,2:29,2,4,PHI 29,20,13,Evan Royster up the middle for 7 yards (tackle by Mychal Kendricks and DeMeco Ryans),3.510,4.110
3,1:49,1,10,PHI 22,20,13,Robert Griffin III pass incomplete short left intended for Josh Morgan (defended by Trent Cole),4.110,3.560
3,1:41,2,10,PHI 22,20,13,Robert Griffin III pass incomplete short middle intended for Leonard Hankerson,3.560,2.870
3,1:37,3,10,PHI 22,26,13,"Robert Griffin III pass complete deep left to Santana Moss for 22 yards, touchdown",2.870,7.000
3,1:37,,,PHI 2,27,13,Kai Forbath kicks extra point good,0.000,0.000
3,1:31,,,WAS 35,27,13,"Kai Forbath kicks off 58 yards, returned by Bryce Brown for 14 yards (tackle by Bryan Kehl)",0.000,0.340
3,1:23,1,10,PHI 21,27,13,LeSean McCoy left end for 6 yards (tackle by Reed Doughty),0.340,0.610
3,0:48,2,4,PHI 27,27,13,LeSean McCoy left end for 5 yards (tackle by Josh Wilson),0.610,1.070
3,0:05,1,10,PHI 32,27,13,Nick Foles pass complete short right to LeSean McCoy for 3 yards (tackle by Perry Riley),1.070,0.930
Quarter,Time,Down,ToGo,Location,WAS,PHI,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,7,PHI 35,27,13,Nick Foles pass incomplete deep right intended for Riley Cooper,0.930,0.230
4,14:52,3,7,PHI 35,27,13,Nick Foles pass incomplete short right intended for Jason Avant (defended by Barry Cofield),0.230,-1.040
4,14:47,4,7,PHI 35,27,13,"Mat McBriar punts 50 yards, returned by Richard Crawford for 25 yards (tackle by Ryan Rau). Penalty on Jordan Pugh: Offensive Holding, 10 yards",-1.040,-0.610
4,14:32,1,10,WAS 25,27,13,Alfred Morris up the middle for 2 yards (tackle by Brandon Graham),0.610,0.330
4,13:53,2,8,WAS 27,27,13,Robert Griffin III pass complete short right to Logan Paulsen for 6 yards (tackle by Kurt Coleman),0.330,0.430
4,13:10,3,2,WAS 33,27,13,Robert Griffin III pass complete short right to Chris Cooley for 8 yards (tackle by Kurt Coleman),0.430,1.660
4,12:28,1,10,WAS 41,27,13,Alfred Morris left end for 1 yard (tackle by Trent Cole),1.660,1.260
4,11:45,2,9,WAS 42,27,13,"Robert Griffin III pass incomplete deep middle intended for Josh Morgan is intercepted by Colt Anderson at PHI-35 and returned for 37 yards (tackle by Pierre Garcon). Penalty on Cedric Thornton: Illegal Block Above the Waist (Offsetting), Penalty on WAS: Unnecessary Roughness (Offsetting)",1.260,-1.530
4,11:27,1,10,PHI 39,27,13,Nick Foles pass incomplete short right intended for Jason Avant,1.530,0.990
4,11:21,2,10,PHI 39,27,13,Bryce Brown up the middle for 3 yards (tackle by Ryan Kerrigan),0.990,0.700
4,10:39,3,7,PHI 42,27,13,Nick Foles pass complete short right to Damaris Johnson for 10 yards (tackle by Josh Wilson),0.700,2.390
4,10:02,1,10,WAS 48,27,13,Nick Foles pass complete short right to Jason Avant for 10 yards (tackle by London Fletcher and Richard Crawford),2.390,3.050
4,9:30,1,10,WAS 38,27,13,Nick Foles pass complete short middle to LeSean McCoy for 21 yards (tackle by Lorenzo Alexander),3.050,4.440
4,9:01,1,10,WAS 17,27,19,"Dion Lewis up the middle for 17 yards, touchdown",4.440,7.000
4,9:01,,,WAS 2,27,20,Alex Henery kicks extra point good,0.000,0.000
4,8:55,,,PHI 35,27,20,"Alex Henery kicks off 66 yards, returned by Niles Paul for 21 yards (tackle by David Sims)",0.000,0.280
4,8:49,1,10,WAS 20,27,20,Alfred Morris up the middle for 14 yards (tackle by Kurt Coleman and Trent Cole),0.280,1.200
4,8:06,1,10,WAS 34,27,20,Alfred Morris up the middle for 4 yards (tackle by Brandon Graham and Dominique Rodgers-Cromartie),1.200,1.200
4,7:21,2,6,WAS 38,27,20,Robert Griffin III pass complete short left to Josh Morgan for 10 yards (tackle by Brandon Graham),1.200,2.130
4,6:37,1,10,WAS 48,27,20,Alfred Morris up the middle for 2 yards (tackle by Cedric Thornton),2.130,1.850
4,5:56,2,8,,27,20,Alfred Morris left end for 2 yards (tackle by Brandon Graham),1.850,1.420
4,5:11,3,6,PHI 48,27,20,Robert Griffin III pass complete short right to Pierre Garcon for 5 yards (tackle by Nnamdi Asomugha),1.420,0.400
4,4:23,4,1,PHI 43,27,20,"Penalty on Robert Griffin III: Delay of Game, 5 yards (no play)",0.400,0.070
4,4:20,4,6,PHI 48,27,20,"Saverio Rocca punts 33 yards, fair catch by Damaris Johnson",0.070,0.220
4,4:15,1,10,PHI 15,27,20,Nick Foles pass complete short right to Damaris Johnson for 3 yards (tackle by Perry Riley),-0.220,-0.280
4,3:42,2,7,PHI 18,27,20,Nick Foles pass complete deep left to Jeremy Maclin for 18 yards (tackle by Jordan Pugh),-0.280,1.330
4,3:07,1,10,PHI 36,27,20,Nick Foles pass complete short left to Jason Avant for 5 yards (tackle by London Fletcher),1.330,1.470
4,2:44,2,5,PHI 41,27,20,LeSean McCoy right end for 4 yards (tackle by Richard Crawford),1.470,1.290
4,2:14,3,1,PHI 45,27,20,LeSean McCoy right end for 6 yards (tackle by Madieu Williams),1.290,2.320
4,2:00,1,10,WAS 49,27,20,Nick Foles pass complete short middle to Jeremy Maclin for 6 yards (tackle by Lorenzo Alexander),2.320,2.590
4,1:36,2,4,WAS 43,27,20,Nick Foles pass complete short left to LeSean McCoy for 7 yards (tackle by London Fletcher),2.590,3.180
4,1:13,1,10,WAS 36,27,20,Nick Foles pass complete short left to LeSean McCoy for 3 yards (tackle by Lorenzo Alexander),3.180,0.000
4,1:06,,,,27,20,Timeout #1 by Philadelphia Eagles,0.000,3.040
4,1:06,2,7,WAS 33,27,20,Nick Foles pass complete short right to Jason Avant for 3 yards (tackle by DeAngelo Hall),3.040,2.740
4,0:43,3,4,WAS 30,27,20,Nick Foles right end for 5 yards (tackle by DeAngelo Hall),2.740,0.000
4,0:37,,,,27,20,Timeout #2 by Philadelphia Eagles,0.000,3.910
4,0:37,1,10,WAS 25,27,20,Nick Foles pass complete short right to LeSean McCoy for 8 yards (tackle by Richard Crawford),3.910,0.000
4,0:28,,,,27,20,Timeout #3 by Philadelphia Eagles,0.000,4.550
4,0:28,2,2,WAS 17,27,20,Nick Foles pass incomplete deep middle intended for Jeremy Maclin,4.550,3.850
4,0:23,3,2,WAS 17,27,20,Nick Foles pass incomplete deep right intended for Jeremy Maclin,3.850,2.440
4,0:18,4,2,WAS 17,27,20,Nick Foles pass complete short right to LeSean McCoy for 12 yards (tackle by Jordan Pugh),2.440,6.060
4,0:11,1,5,WAS 5,27,20,Nick Foles pass incomplete short right intended for Evan Moore,6.060,5.150
4,0:08,2,5,WAS 5,27,20,"Nick Foles pass incomplete. Penalty on Nick Foles: Illegal Forward Pass, 5 yards",5.150,4.260
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
