Quarter,Time,Down,ToGo,Location,DET,CHI,Detail,EPB,EPA
3,11:18,3,7,DET 23,10,26,Mitchell Trubisky pass incomplete deep middle intended for Allen Robinson,3.010,1.930
3,11:13,4,7,DET 23,10,26,Cody Parkey 41 yard field goal no good,1.930,-1.000
3,11:09,1,10,DET 31,10,26,"Kerryon Johnson left tackle for 5 yards (tackle by Prince Amukamara). Kerryon Johnson fumbles (forced by Prince Amukamara), recovered by Adrian Amos at DET-36 and returned for 15 yards (tackle by Levine Toilolo)",1.000,-4.170
3,10:58,1,10,DET 21,10,26,Mitchell Trubisky pass complete short left to Tarik Cohen for 4 yards (tackle by Nevin Lawson),4.170,4.200
3,10:18,2,6,DET 17,10,26,Taquan Mizzell left end for no gain (tackle by Jarrad Davis),4.200,3.460
3,9:31,3,6,DET 17,10,26,Mitchell Trubisky pass complete short middle to Anthony Miller for 1 yard (tackle by Quandre Diggs),3.460,2.430
3,8:48,4,5,DET 16,10,26,Cody Parkey 34 yard field goal no good,2.430,-0.540
3,8:45,1,10,DET 24,10,26,Matthew Stafford sacked by Khalil Mack for -4 yards,0.540,-0.540
3,8:06,2,14,DET 20,10,26,Matthew Stafford pass complete short middle to Kenny Golladay for 15 yards (tackle by Bryce Callahan),-0.540,1.270
3,7:30,1,10,DET 35,10,26,"Kerryon Johnson left tackle for no gain (tackle by Eddie Jackson). Penalty on Marvin Jones: Illegal Block Above the Waist, 10 yards (no play)",1.270,0.610
3,7:05,1,20,DET 25,10,26,Matthew Stafford pass incomplete short middle intended for Michael Roberts (defended by Jonathan Bullard),0.610,-0.630
3,6:58,2,20,DET 25,10,26,Matthew Stafford pass incomplete short middle intended for Marvin Jones (defended by Prince Amukamara),-0.630,-1.290
3,6:54,,,,,,Timeout #1 by Detroit Lions,,
3,6:54,3,20,DET 25,10,26,Matthew Stafford pass incomplete deep right intended for Marvin Jones,-1.290,-1.700
3,6:46,4,20,DET 25,10,26,"Sam Martin punts 54 yards, returned by Tarik Cohen for 18 yards (tackle by Kelvin Sheppard)",-1.700,-1.530
3,6:33,1,10,CHI 39,10,26,Mitchell Trubisky pass incomplete short middle intended for Tarik Cohen,1.530,0.990
3,6:29,2,10,CHI 39,10,26,"Mitchell Trubisky pass incomplete short right intended for Allen Robinson. Penalty on Nevin Lawson: Defensive Holding, 5 yards (no play)",0.990,1.860
3,6:24,1,10,CHI 44,10,26,Mitchell Trubisky pass complete short right to Jordan Howard for 11 yards (tackle by Christian Jones),1.860,2.590
3,5:48,1,10,DET 45,10,26,Jordan Howard right guard for 2 yards (tackle by Damon Harrison),2.590,2.310
3,5:12,2,8,DET 43,10,26,Mitchell Trubisky pass incomplete deep left intended for Taylor Gabriel,2.310,1.620
3,5:05,3,8,DET 43,10,26,Mitchell Trubisky pass incomplete deep right intended for Anthony Miller (defended by Tracy Walker),1.620,0.400
3,4:59,4,8,DET 43,10,26,Pat O'Donnell punts 35 yards downed by Daniel Brown,0.400,0.380
3,4:47,1,10,DET 8,10,26,LeGarrette Blount right guard for 5 yards (tackle by Roy Robertson-Harris),-0.380,-0.410
3,4:08,2,5,DET 13,10,26,Matthew Stafford pass incomplete deep middle intended for Kenny Golladay,-0.410,-0.840
3,3:59,3,5,DET 13,10,26,Matthew Stafford pass incomplete short middle intended for Kenny Golladay,-0.840,-2.490
3,3:55,4,5,DET 13,10,26,Sam Martin punts 37 yards downed by Trevor Bates,-2.490,-2.260
3,3:44,1,10,CHI 50,10,26,Mitchell Trubisky pass complete short middle to Trey Burton for 24 yards (tackle by Tavon Wilson),2.260,3.840
3,2:57,1,10,DET 26,10,32,"Mitchell Trubisky pass complete short right to Allen Robinson for 26 yards, touchdown",3.840,7.000
3,2:50,,,DET 2,10,34,"Two Point Attempt: Mitchell Trubisky pass complete to Trey Burton, conversion succeeds",0.000,1.000
3,2:50,,,CHI 35,10,34,"Cody Parkey kicks off 60 yards, returned by T.J. Jones for no gain (tackle by DeAndre Houston-Carson)",0.000,0.740
3,2:44,1,10,DET 27,10,34,Matthew Stafford sacked by Leonard Floyd for -5 yards,0.740,-0.480
3,2:04,2,15,DET 22,10,34,Matthew Stafford pass incomplete short left intended for Michael Roberts,-0.480,-1.150
3,2:00,3,15,DET 22,10,34,Matthew Stafford pass complete short middle to Theo Riddick for 13 yards (tackle by Roy Robertson-Harris and Bryce Callahan),-1.150,-1.040
3,1:14,4,2,DET 35,10,34,Matthew Stafford up the middle for 5 yards (tackle by Eddie Jackson),-1.040,1.600
3,0:35,1,10,DET 40,10,34,"Matthew Stafford pass incomplete deep right intended for Marvin Jones (defended by Kyle Fuller). Penalty on Kyle Fuller: Illegal Contact, 5 yards (no play)",1.600,1.930
3,0:28,1,10,DET 45,10,34,Kerryon Johnson left guard for 4 yards (tackle by Isaiah Irving),1.930,1.920
3,0:04,2,6,DET 49,10,34,Matthew Stafford pass incomplete short middle intended for Brandon Powell (defended by Roquan Smith),1.920,1.220
Quarter,Time,Down,ToGo,Location,DET,CHI,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,6,DET 49,10,34,Matthew Stafford pass incomplete deep right intended for Kenny Golladay (defended by Kyle Fuller),1.220,-0.130
4,14:54,4,6,DET 49,10,34,Matthew Stafford pass complete short right to Michael Roberts for 9 yards (tackle by Roquan Smith),-0.130,2.790
4,14:25,1,10,CHI 42,10,34,"Matthew Stafford sacked by Bilal Nichols for -12 yards. Matthew Stafford fumbles (forced by Bilal Nichols), recovered by Matthew Stafford at DET-46",2.790,0.620
4,13:50,2,22,DET 46,10,34,Matthew Stafford pass complete short right to Theo Riddick for 14 yards (tackle by Danny Trevathan),0.620,1.820
4,13:13,3,8,CHI 40,10,34,Matthew Stafford sacked by Khalil Mack for -7 yards,1.820,0.130
4,12:26,4,15,CHI 47,10,34,Matthew Stafford pass deep left intended for T.J. Jones is intercepted by Prince Amukamara at CHI-3 and returned for no gain,0.130,0.380
4,12:13,1,10,CHI 3,10,34,Jordan Howard left guard for 5 yards (tackle by Christian Jones),-0.380,-0.420
4,11:30,2,5,CHI 8,10,34,Mitchell Trubisky pass incomplete deep right intended for Taylor Gabriel,-0.420,-0.840
4,11:24,3,5,CHI 8,10,34,Mitchell Trubisky sacked by Da'Shawn Hand for -7 yards,-0.840,-2.490
4,10:40,4,12,CHI 1,10,34,"Pat O'Donnell punts 50 yards, returned by T.J. Jones for 11 yards (tackle by Isaiah Irving). Penalty on Quandre Diggs: Offensive Holding, 10 yards",-2.490,-2.260
4,10:30,1,10,DET 50,10,34,Matthew Stafford pass complete short left to Theo Riddick for 18 yards (tackle by Eddie Jackson),2.260,3.450
4,9:58,1,10,CHI 32,10,34,Matthew Stafford right end for 4 yards (tackle by Eddie Jackson),3.450,3.440
4,9:30,2,6,CHI 28,10,34,Matthew Stafford pass complete short right to T.J. Jones for 12 yards,3.440,4.510
4,9:05,1,10,CHI 16,10,34,"Matthew Stafford pass complete short middle to Theo Riddick for 5 yards (tackle by Eddie Jackson). Penalty on Aaron Lynch: Roughing the Passer, 6 yards",4.510,6.060
4,8:36,1,5,CHI 5,16,34,"Matthew Stafford pass complete short right to Kenny Golladay for 5 yards, touchdown",6.060,7.000
4,8:30,,,CHI 2,16,34,"Two Point Attempt: Matthew Stafford pass incomplete intended for Kenny Golladay, conversion fails",0.000,-1.000
4,8:30,,,DET 35,16,34,"Sam Martin kicks onside no gain,. Penalty on Anthony Miller: Illegal Bat (Offsetting) (no play)",0.000,0.000
4,8:29,,,DET 35,16,34,"Sam Martin kicks onside 13 yards, recovered by Nick Bellore",0.000,3.050
4,8:26,1,10,CHI 38,16,34,Matthew Stafford pass incomplete short middle intended for Brandon Powell (defended by Eddie Jackson),3.050,2.510
4,8:20,2,10,CHI 38,16,34,Matthew Stafford pass incomplete short middle intended for Kenny Golladay (defended by Eddie Jackson),2.510,1.820
4,8:16,3,10,CHI 38,16,34,Matthew Stafford pass incomplete deep left intended for Kenny Golladay,1.820,0.720
4,8:11,4,10,CHI 38,16,34,Matthew Stafford pass complete deep left to Kenny Golladay for 25 yards (tackle by Prince Amukamara),0.720,4.710
4,7:28,1,10,CHI 13,22,34,"Matthew Stafford pass complete short left to Kerryon Johnson for 13 yards, touchdown",4.710,7.000
4,7:21,,,CHI 2,22,34,"Two Point Attempt: Matthew Stafford pass complete to Kenny Golladay, conversion fails",0.000,-1.000
4,7:21,,,DET 35,22,34,"Sam Martin kicks onside 43 yards, returned by Tarik Cohen for no gain",0.000,-0.410
4,7:19,1,10,CHI 22,22,34,Jordan Howard left tackle for -2 yards (tackle by Damon Harrison),0.410,-0.400
4,6:35,2,12,CHI 20,22,34,Mitchell Trubisky pass complete short middle to Allen Robinson for 8 yards (tackle by Jarrad Davis),-0.400,-0.030
4,5:53,3,4,CHI 28,22,34,Mitchell Trubisky right end for 8 yards (tackle by Jarrad Davis),-0.030,1.330
4,5:03,1,10,CHI 36,22,34,Jordan Howard left guard for 2 yards (tackle by Damon Harrison),1.330,1.060
4,4:18,2,8,CHI 38,22,34,Jordan Howard left guard for 3 yards (tackle by Christian Jones),1.060,0.760
4,3:31,3,5,CHI 41,22,34,"Mitchell Trubisky pass complete short left to Anthony Miller for 15 yards (tackle by Glover Quin). Penalty on Anthony Miller: Unsportsmanlike Conduct, 15 yards",0.760,1.660
4,3:21,1,10,CHI 41,22,34,Jordan Howard left guard for -2 yards (tackle by A'Shawn Robinson),1.660,0.850
4,2:36,2,12,CHI 39,22,34,Jordan Howard left guard for 1 yard (tackle by Jarrad Davis),0.850,0.300
4,2:00,3,11,CHI 40,22,34,Jordan Howard left guard for 1 yard (tackle by Damon Harrison),0.300,-0.650
4,1:15,,,,,,Timeout #2 by Chicago Bears,,
4,1:15,4,10,CHI 41,22,34,"Pat O'Donnell punts 59 yards, touchback.",-0.650,-0.280
4,1:04,1,10,DET 20,22,34,Matthew Stafford pass incomplete short middle intended for Kenny Golladay,0.280,-0.270
4,0:59,2,10,DET 20,22,34,Matthew Stafford pass complete short right to Theo Riddick for 1 yard (tackle by Bryce Callahan),-0.270,-0.820
4,0:54,3,9,DET 21,22,34,Matthew Stafford pass complete short middle to Kerryon Johnson for 9 yards (tackle by Roquan Smith),-0.820,0.940
4,0:36,1,10,DET 30,22,34,Matthew Stafford pass complete short left to Kerryon Johnson for 4 yards (tackle by Sherrick McManis),0.940,0.930
4,0:14,2,6,DET 34,22,34,Matthew Stafford pass complete short left to Kerryon Johnson for 3 yards (tackle by Sherrick McManis),0.930,0.630
4,0:07,3,3,DET 37,22,34,Matthew Stafford pass complete short left to Brandon Powell for 6 yards (tackle by Bryce Callahan),0.630,1.800
4,0:02,1,10,DET 43,22,34,Zach Zenner left guard for 12 yards (tackle by Danny Trevathan),1.800,2.590
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
