0,1
Game Info,Game Info
Won Toss,Panthers
Roof,outdoors
Surface,grass
Duration,2:57
Attendance,71235
Weather,"44 degrees, relative humidity 94%, wind 14 mph"
Vegas Line,Atlanta Falcons -7.5
Over/Under,41.0 (push)
