Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Michael Schofield,G,69,100%,0,0%,7,25%
Dan Feeney,G,69,100%,0,0%,7,25%
Mike Williams,WR,63,91%,0,0%,0,0%
Russell Okung,T,59,86%,0,0%,7,25%
Philip Rivers,QB,56,81%,0,0%,0,0%
Mike Pouncey,C,56,81%,0,0%,0,0%
Keenan Allen,WR,52,75%,0,0%,0,0%
Joe Barksdale,T,45,65%,0,0%,7,25%
Virgil Green,TE,45,65%,0,0%,7,25%
Travis Benjamin,WR,44,64%,0,0%,0,0%
Sam Tevi,T,35,51%,0,0%,7,25%
Austin Ekeler,RB,26,38%,0,0%,2,7%
Melvin Gordon,RB,26,38%,0,0%,0,0%
Antonio Gates,TE,26,38%,0,0%,0,0%
Geremy Davis,WR,13,19%,0,0%,18,64%
Justin Jackson,RB,13,19%,0,0%,16,57%
Scott Quessenberry,C,13,19%,0,0%,10,36%
Geno Smith,QB,13,19%,0,0%,0,0%
Derek Watt,FB,12,17%,0,0%,18,64%
Tyrell Williams,WR,9,13%,0,0%,0,0%
Detrez Newsome,RB,8,12%,0,0%,8,29%
Sean Culkin,TE,7,10%,0,0%,10,36%
Michael Davis,CB,0,0%,47,100%,16,57%
Derwin James,FS,0,0%,47,100%,3,11%
Jahleel Addae,SS,0,0%,43,91%,3,11%
Casey Hayward,CB,0,0%,43,91%,0,0%
Jatavis Brown,LB,0,0%,41,87%,2,7%
Melvin Ingram,DE,0,0%,40,85%,0,0%
Adrian Phillips,SS,0,0%,34,72%,21,75%
Desmond King,CB,0,0%,34,72%,8,29%
Joey Bosa,DE,0,0%,33,70%,0,0%
Damion Square,NT,0,0%,28,60%,3,11%
Isaac Rochell,DE,0,0%,21,45%,6,21%
Uchenna Nwosu,LB,0,0%,21,45%,5,18%
Darius Philon,DT,0,0%,21,45%,3,11%
Justin Jones,DT,0,0%,21,45%,0,0%
T.Y. McGill,DT,0,0%,15,32%,0,0%
Kyle Emanuel,LB,0,0%,12,26%,5,18%
Hayes Pullard,LB,0,0%,6,13%,8,29%
Rayshawn Jenkins,FS,0,0%,4,9%,18,64%
Brandon Facyson,CB,0,0%,4,9%,16,57%
Nick Dzubnar,LB,0,0%,1,2%,18,64%
Tre'von Johnson,LB,0,0%,1,2%,16,57%
Michael Badgley,K,0,0%,0,0%,15,54%
Donnie Jones,P,0,0%,0,0%,9,32%
Mike Windt,LS,0,0%,0,0%,9,32%
