Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Xavier Woods,CAR,0,6,4,66.7%,74,18.5,12.3,0,109.0,15.7,24,50,2,0,0,0.0,0,5,3,37.5%
Shaq Thompson,CAR,0,4,3,75.0%,43,14.3,10.8,1,149.0,-0.3,-1,44,0,0,0,0.0,0,13,1,7.1%
Donte Jackson,CAR,1,4,3,75.0%,32,10.7,8.0,0,58.3,18.3,18,14,0,0,0,0.0,0,4,0,0.0%
Frankie Luvu,CAR,0,2,2,100.0%,19,9.5,9.5,0,106.2,0.0,0,19,1,0,0,1.0,1,5,1,16.7%
Juston Burris,CAR,0,2,2,100.0%,21,10.5,10.5,0,110.4,10.0,20,1,0,0,0,0.0,0,3,0,0.0%
Myles Hartsfield,CAR,0,2,2,100.0%,11,5.5,5.5,1,129.2,5.0,10,1,1,0,0,0.0,0,7,0,0.0%
Brian Burns,CAR,0,1,1,100.0%,-1,-1.0,-1.0,0,79.2,-2.0,-2,1,3,0,1,0.0,1,7,0,0.0%
Jaycee Horn,CAR,0,1,1,100.0%,-1,-1.0,-1.0,0,79.2,-2.0,-2,1,1,0,0,0.0,0,2,0,0.0%
Keith Taylor,CAR,0,2,1,50.0%,8,8.0,4.0,0,60.4,6.0,6,2,0,0,0,0.0,0,1,1,50.0%
C.J. Henderson,CAR,1,3,1,33.3%,47,47.0,15.7,1,81.9,32.7,16,31,1,0,0,0.0,0,0,0,
Yetur Gross-Matos,CAR,0,0,0,,,,,,,,,,0,0,1,0.5,2,6,0,0.0%
Matthew Ioannidis,CAR,0,0,0,,,,,,,,,,0,0,1,0.0,1,4,0,0.0%
Derrick Brown,CAR,0,0,0,,,,,,,,,,0,0,0,0.5,1,12,0,0.0%
Cory Littleton,CAR,0,1,0,0.0%,,,0.0,,39.6,3.0,,,2,0,0,0.0,0,1,1,50.0%
Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Richie Grant,ATL,0,8,4,50.0%,51,12.8,6.4,0,70.3,11.9,12,39,0,0,0,0.0,0,6,1,14.3%
Isaiah Oliver,ATL,0,7,4,57.1%,70,17.5,10.0,0,91.4,11.1,17,53,0,0,0,0.0,0,4,1,20.0%
Cornell Armstrong,ATL,0,10,4,40.0%,65,16.3,6.5,0,62.5,10.3,39,26,0,0,0,0.0,0,3,1,25.0%
Dean Marlowe,ATL,0,2,2,100.0%,89,44.5,44.5,1,158.3,41.5,83,6,0,0,0,0.0,0,4,1,20.0%
Mykal Walker,ATL,0,2,2,100.0%,17,8.5,8.5,0,102.1,6.5,13,4,0,0,0,0.0,0,11,0,0.0%
Rashaan Evans,ATL,0,2,1,50.0%,2,2.0,1.0,0,56.2,19.0,-4,6,1,0,0,1.0,1,9,0,0.0%
Darren Hall,ATL,0,2,1,50.0%,21,21.0,10.5,0,87.5,18.5,20,1,0,0,0,0.0,0,1,1,50.0%
Lorenzo Carter,ATL,1,2,1,50.0%,2,2.0,1.0,0,16.7,-7.0,-5,7,0,0,0,0.0,0,4,0,0.0%
Arnold Ebiketie,ATL,0,0,0,,,,,,,,,,0,0,1,0.0,1,2,0,0.0%
DeAundre Alford,ATL,0,1,0,0.0%,,,0.0,,39.6,26.0,,,0,0,0,0.0,0,0,0,
Caleb Huntley,ATL,0,0,0,,,,,,,,,,0,0,0,0.0,0,0,1,100.0%
Adetokunbo Ogundeji,ATL,0,0,0,,,,,,,,,,0,0,0,0.0,0,2,1,33.3%
