Quarter,Time,Down,ToGo,Location,CAR,ATL,Detail,EPB,EPA
1,2:32,3,7,ATL 41,3,0,Marcus Mariota pass incomplete short right intended for Kyle Pitts (defended by Keith Taylor),0.630,-0.650
1,2:28,4,7,ATL 41,3,0,"Bradley Pinion punts 53 yards, returned by Shi Smith for 13 yards (tackle by Erik Harris)",-0.650,-0.150
1,2:14,1,10,CAR 19,3,0,P.J. Walker pass incomplete deep right intended for D.J. Moore,0.150,-0.390
1,2:08,2,10,CAR 19,3,0,P.J. Walker pass complete short left to Laviska Shenault for 5 yards (tackle by Richie Grant),-0.390,-0.420
1,1:30,3,5,CAR 24,3,0,P.J. Walker pass incomplete short left intended for Terrace Marshall,-0.420,-1.770
1,1:23,4,5,CAR 24,3,0,"Johnny Hekker punts 45 yards, fair catch by Avery Williams at ATL-31",-1.770,-1.000
1,1:15,1,10,ATL 31,3,0,"Penalty on Elijah Wilkinson: False Start, 5 yards (accepted) (no play)",1.000,0.670
1,1:15,1,15,ATL 26,3,0,Tyler Allgeier left end for 2 yards (tackle by Xavier Woods),0.670,0.060
1,0:34,2,13,ATL 28,3,0,Marcus Mariota pass complete short middle to Kyle Pitts for 10 yards (tackle by Donte Jackson and Juston Burris),0.060,0.700
Quarter,Time,Down,ToGo,Location,CAR,ATL,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,3,3,ATL 38,3,0,Marcus Mariota pass complete short left to Avery Williams for 8 yards (tackle by Shaq Thompson),0.700,1.990
2,14:22,1,10,ATL 46,3,0,Caleb Huntley right end for 3 yards (tackle by Donte Jackson and Damien Wilson),1.990,1.860
2,13:41,2,7,ATL 49,3,0,Marcus Mariota pass complete short left to Parker Hesse for 9 yards (tackle by Myles Hartsfield),1.860,2.790
2,12:56,1,10,CAR 42,3,0,Marcus Mariota pass complete short left to Kyle Pitts for 26 yards (tackle by Xavier Woods),2.790,4.510
2,12:10,1,10,CAR 16,3,0,Caleb Huntley right guard for 6 yards (tackle by Damien Wilson),4.510,4.970
2,11:47,2,4,CAR 10,3,0,Marcus Mariota pass complete short right to Bryan Edwards for 3 yards (tackle by Myles Hartsfield),4.970,4.850
2,11:02,3,1,CAR 7,3,0,Caleb Huntley left guard for 5 yards (tackle by Shaq Thompson and Derrick Brown),4.850,6.740
2,10:18,1,2,CAR 2,3,6,"Marcus Mariota pass complete short middle to Kyle Pitts for 2 yards, touchdown",6.740,7.000
2,10:13,,,CAR 15,3,7,Younghoe Koo kicks extra point good,0.000,0.000
2,10:13,,,ATL 35,3,7,"Bradley Pinion kicks off 65 yards, touchback.",0.000,0.610
2,10:13,1,10,CAR 25,3,7,D.J. Moore left end for 3 yards (tackle by Rashaan Evans),0.610,0.470
2,9:34,2,7,CAR 28,3,7,D'Onta Foreman right tackle for 3 yards (tackle by Grady Jarrett and Ta'Quon Graham),0.470,0.170
2,8:52,3,4,CAR 31,3,7,P.J. Walker pass complete deep right to Terrace Marshall for 27 yards (tackle by Dean Marlowe),0.170,2.790
2,8:24,1,10,ATL 42,3,7,D'Onta Foreman right tackle for 5 yards (tackle by Mykal Walker and Lorenzo Carter),2.790,2.920
2,7:50,2,5,ATL 37,3,7,D'Onta Foreman right guard for 5 yards (tackle by Rashaan Evans),2.920,3.450
2,7:13,1,10,ATL 32,3,7,P.J. Walker pass incomplete deep left intended for Laviska Shenault,3.450,2.900
2,7:08,2,10,ATL 32,3,7,"Penalty on Taylor Moton: False Start, 4 yards (accepted) (no play)",2.900,2.360
2,7:08,2,14,ATL 36,3,7,P.J. Walker pass complete short middle to D.J. Moore for 19 yards (tackle by Isaiah Oliver),2.360,4.440
2,6:32,1,10,ATL 17,3,7,D'Onta Foreman left tackle for 8 yards (tackle by Troy Andersen and Mykal Walker),4.440,5.290
2,5:52,2,2,ATL 9,3,7,D'Onta Foreman left tackle for 4 yards (tackle by Isaiah Oliver),5.290,6.060
2,5:22,1,5,ATL 5,3,7,Spencer Brown left end for 3 yards (tackle by Abdullah Anderson),6.060,5.720
2,5:02,2,2,ATL 2,3,7,P.J. Walker pass incomplete short left intended for Terrace Marshall (defended by Cornell Armstrong),5.720,4.950
2,4:56,3,2,ATL 2,9,7,"D'Onta Foreman left tackle for 2 yards, touchdown",4.950,7.000
2,4:51,,,ATL 15,10,7,Eddy Pineiro kicks extra point good,0.000,0.000
2,4:51,,,CAR 35,10,7,"Eddy Pineiro kicks off 67 yards, returned by Avery Williams for 26 yards (tackle by Amare Barno). Penalty on Erik Harris: Offensive Holding, 10 yards (accepted)",0.000,-0.280
2,4:44,1,10,ATL 14,10,7,Caleb Huntley right end for 5 yards (tackle by Derrick Brown and Jaycee Horn),-0.280,-0.040
2,4:06,2,5,ATL 19,10,7,Caleb Huntley left end for 6 yards (tackle by Derrick Brown and Shaq Thompson),-0.040,0.610
2,3:24,1,10,ATL 25,10,7,Caleb Huntley left end for 6 yards (tackle by Shaq Thompson and Matthew Ioannidis),0.610,0.870
2,2:41,2,4,ATL 31,10,7,Tyler Allgeier right end for 1 yard (tackle by Brian Burns and Myles Hartsfield),0.870,0.300
2,2:00,3,3,ATL 32,10,7,Marcus Mariota right end for -1 yards (tackle by Derrick Brown),0.300,-1.310
2,1:55,,,,,,Timeout #1 by Carolina Panthers,,
2,1:55,4,4,ATL 31,10,7,"Bradley Pinion punts 60 yards, returned by Shi Smith for 11 yards (tackle by Liam McCullough). Penalty on Cory Littleton: Offensive Illegal Block Above the Waist, 10 yards (accepted)",-1.310,0.380
2,1:41,1,10,CAR 10,10,7,D'Onta Foreman right tackle for 16 yards (tackle by Richie Grant),-0.380,0.670
2,1:16,1,10,CAR 26,10,7,P.J. Walker pass complete short right to Tommy Tremble for 8 yards (tackle by Mykal Walker),0.670,1.210
2,0:56,2,2,CAR 34,10,7,D'Onta Foreman left tackle for 3 yards (tackle by Ta'Quon Graham),1.210,1.400
2,0:51,,,,,,Timeout #2 by Carolina Panthers,,
2,0:51,1,10,CAR 37,10,13,"P.J. Walker pass intended for D'Onta Foreman is intercepted by Lorenzo Carter at CAR-28 and returned for 28 yards, touchdown",1.400,-7.000
2,0:41,,,CAR 15,10,14,Younghoe Koo kicks extra point good,0.000,0.000
2,0:41,,,ATL 35,10,14,"Bradley Pinion kicks off 65 yards, touchback.",0.000,0.610
2,0:41,1,10,CAR 25,10,14,D'Onta Foreman left guard for 4 yards (tackle by Mykal Walker),0.610,0.600
2,0:22,2,6,CAR 29,10,14,P.J. Walker pass complete short right to Tommy Tremble for 9 yards (tackle by Mykal Walker),0.600,1.470
2,0:14,,,,,,Timeout #3 by Carolina Panthers,,
2,0:14,1,10,CAR 38,10,14,P.J. Walker pass incomplete deep left intended for Shi Smith,1.470,0.920
2,0:09,2,10,CAR 38,10,14,P.J. Walker scrambles up the middle for 20 yards (tackle by Erik Harris),0.920,2.790
Quarter,Time,Down,ToGo,Location,CAR,ATL,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,ATL 35,10,14,"Bradley Pinion kicks off 65 yards, touchback.",0.000,0.610
3,15:00,1,10,CAR 25,10,14,P.J. Walker pass complete short right to Ian Thomas for 2 yards (tackle by Ta'Quon Graham and Rashaan Evans),0.610,0.330
3,14:25,2,8,CAR 27,10,14,D'Onta Foreman right guard for 2 yards (tackle by Mykal Walker and Rashaan Evans),0.330,-0.100
3,13:45,3,6,CAR 29,10,14,P.J. Walker pass complete short right to Stephen Sullivan for 33 yards (tackle by Dean Marlowe),-0.100,3.050
3,13:06,1,10,ATL 38,10,14,Spencer Brown right tackle for 6 yards (tackle by Mykal Walker),3.050,3.320
3,12:35,2,4,ATL 32,10,14,P.J. Walker pass complete short left to Terrace Marshall for 8 yards (tackle by Dean Marlowe),3.320,3.970
3,11:56,1,10,ATL 24,10,14,P.J. Walker pass incomplete deep right intended for D.J. Moore (defended by Isaiah Oliver),3.970,3.430
3,11:47,2,10,ATL 24,10,14,P.J. Walker pass incomplete deep left intended for Terrace Marshall (defended by Cornell Armstrong),3.430,2.740
3,11:41,3,10,ATL 24,10,14,P.J. Walker pass incomplete short left intended for Terrace Marshall (defended by Cornell Armstrong),2.740,1.870
3,11:38,4,10,ATL 24,13,14,Eddy Pineiro 42 yard field goal good,1.870,3.000
3,11:33,,,CAR 35,13,14,"Eddy Pineiro kicks off 65 yards, touchback.",0.000,0.610
3,11:33,1,10,ATL 25,13,14,Marcus Mariota pass complete short left to Drake London for -1 yards (tackle by Myles Hartsfield and Brian Burns),0.610,-0.070
3,10:58,2,11,ATL 24,13,14,Olamide Zaccheaus right end for -6 yards (tackle by Shaq Thompson),-0.070,-1.720
3,10:16,3,17,ATL 18,13,14,Marcus Mariota pass complete short left to Tyler Allgeier for 5 yards (tackle by Donte Jackson),-1.720,-1.830
3,9:37,4,12,ATL 23,13,14,"Bradley Pinion punts 50 yards, returned by Shi Smith for no gain (tackle by Mike Ford). Penalty on C.J. Henderson: Offensive Illegal Block Above the Waist, 10 yards (accepted)",-1.830,0.060
3,9:26,1,10,CAR 17,13,14,D'Onta Foreman right tackle for 5 yards (tackle by Timmy Horne and Lorenzo Carter),-0.060,0.210
3,8:51,2,5,CAR 22,13,14,P.J. Walker pass complete short left to Laviska Shenault for 7 yards (tackle by Isaiah Oliver),0.210,0.870
3,8:19,1,10,CAR 29,13,14,"P.J. Walker pass incomplete short right. Penalty on Ikem Ekwonu: Ineligible Downfield Pass, 5 yards (accepted) (no play)",0.870,0.540
3,8:19,1,15,CAR 24,13,14,P.J. Walker pass incomplete short right intended for Stephen Sullivan (defended by Arnold Ebiketie),0.540,-0.350
3,8:15,2,15,CAR 24,13,14,"D'Onta Foreman left end for no gain (tackle by Mykal Walker and Dean Marlowe). Penalty on Austin Corbett: Offensive Holding, 10 yards (accepted) (no play)",-0.350,-1.830
3,7:53,2,25,CAR 14,13,14,P.J. Walker pass complete short right to Laviska Shenault for 13 yards (tackle by DeAngelo Malone),-1.830,-0.630
3,7:12,3,12,CAR 27,13,14,P.J. Walker pass complete short left to Laviska Shenault for 2 yards (tackle by Rashaan Evans),-0.630,-1.440
3,6:38,4,10,CAR 29,13,14,"Johnny Hekker punts 52 yards, returned by Avery Williams for 19 yards (tackle by Sam Franklin)",-1.440,-1.470
3,6:25,1,10,ATL 38,13,14,Caleb Huntley right end for 4 yards (tackle by Frankie Luvu and Derrick Brown),1.470,1.460
3,5:48,2,6,ATL 42,13,14,Marcus Mariota pass complete short middle to Kyle Pitts for 9 yards (tackle by Juston Burris),1.460,2.320
3,5:15,1,10,CAR 49,13,14,"Caleb Huntley right tackle for 4 yards. Caleb Huntley fumbles (forced by Matthew Ioannidis), recovered by Caleb Huntley at CAR-49",2.320,2.320
3,4:31,2,6,CAR 45,13,14,Tyler Allgeier right guard for 7 yards (tackle by Cory Littleton),2.320,3.050
3,3:53,1,10,CAR 38,13,14,Tyler Allgeier left end for 2 yards (tackle by Shaq Thompson and Sean Chandler),3.050,2.780
3,3:15,2,8,CAR 36,13,14,Marcus Mariota scrambles right tackle for 4 yards (tackle by Shaq Thompson),2.780,2.610
3,2:32,3,4,CAR 32,13,14,Marcus Mariota pass complete short left to Drake London for 7 yards (tackle by Frankie Luvu),2.610,3.910
3,1:51,1,10,CAR 25,13,20,"Marcus Mariota pass complete short left to Tyler Allgeier for 25 yards, touchdown",3.910,7.000
3,1:40,,,CAR 15,13,21,Younghoe Koo kicks extra point good,0.000,0.000
3,1:40,,,ATL 35,13,21,"Bradley Pinion kicks off 65 yards, touchback.",0.000,0.610
3,1:40,1,10,CAR 25,13,21,D'Onta Foreman left guard for 2 yards (tackle by Timmy Horne and Isaiah Oliver),0.610,0.330
3,1:05,2,8,CAR 27,13,21,Raheem Blackshear left tackle for 3 yards (tackle by Timmy Horne),0.330,0.040
3,0:23,3,5,CAR 30,13,21,P.J. Walker pass complete short middle to D.J. Moore for 29 yards (tackle by Richie Grant),0.040,2.850
Quarter,Time,Down,ToGo,Location,CAR,ATL,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,ATL 41,13,21,P.J. Walker pass complete deep right to D.J. Moore for 16 yards,2.850,3.910
4,14:21,1,10,ATL 25,13,21,Spencer Brown right guard for 7 yards (tackle by Dean Marlowe),3.910,4.370
4,13:51,2,3,ATL 18,13,21,D'Onta Foreman left end for 11 yards (tackle by Cornell Armstrong),4.370,5.600
4,13:20,1,7,ATL 7,13,21,Spencer Brown left guard for 2 yards (tackle by Grady Jarrett),5.600,5.150
4,12:42,2,5,ATL 5,13,21,P.J. Walker pass incomplete short left intended for Terrace Marshall,5.150,4.260
4,12:34,3,5,ATL 5,13,21,D'Onta Foreman left guard for 4 yards (tackle by Rashaan Evans and Lorenzo Carter),4.260,3.550
4,11:50,4,1,ATL 1,19,21,"D'Onta Foreman left tackle for 1 yard, touchdown",3.550,7.000
4,11:46,,,ATL 2,21,21,"Two Point Attempt: D'Onta Foreman rushes, conversion succeeds.",1.000,1.000
4,11:46,,,CAR 35,21,21,"Eddy Pineiro kicks off 63 yards, returned by Avery Williams for 18 yards (tackle by Giovanni Ricci)",0.000,0.280
4,11:40,1,10,ATL 20,21,21,Caleb Huntley right end for 30 yards (tackle by Myles Hartsfield),0.280,2.260
4,11:05,1,10,CAR 50,21,21,Caleb Huntley left tackle for 2 yards (tackle by Derrick Brown),2.260,1.980
4,10:25,2,8,CAR 48,21,21,Caleb Huntley right end for 1 yard (tackle by Yetur Gross-Matos and Shaq Thompson),1.980,1.420
4,9:45,3,7,CAR 47,21,21,Marcus Mariota pass complete short right to Kyle Pitts for 33 yards (tackle by Myles Hartsfield),1.420,4.650
4,9:06,1,10,CAR 14,21,21,Caleb Huntley left end for 1 yard (tackle by Shaq Thompson and Frankie Luvu),4.650,4.160
4,8:25,2,9,CAR 13,21,21,Marcus Mariota left end for 1 yard (tackle by Yetur Gross-Matos),4.160,3.430
4,7:43,3,8,CAR 12,21,21,Marcus Mariota pass incomplete short left intended for Kyle Pitts,3.430,2.630
4,7:38,4,8,CAR 12,21,24,Younghoe Koo 30 yard field goal good,2.630,3.000
4,7:33,,,ATL 35,21,24,"Bradley Pinion kicks off 65 yards, touchback.. Penalty on Feleipe Franks: Unnecessary Roughness / Offense, 15 yards (accepted)",0.000,1.600
4,7:33,1,10,CAR 40,21,24,D'Onta Foreman left end for 2 yards (tackle by Lorenzo Carter),1.600,1.320
4,6:55,2,8,CAR 42,21,24,P.J. Walker pass complete short right to D.J. Moore for 5 yards (tackle by Rashaan Evans and Arnold Ebiketie),1.320,1.290
4,6:10,3,3,CAR 47,21,24,"P.J. Walker scrambles up the middle for no gain (tackle by Mykal Walker). Penalty on Brady Christensen: Offensive Holding, 10 yards (accepted) (no play)",1.290,-0.030
4,5:51,3,13,CAR 37,21,24,P.J. Walker pass complete deep middle to D.J. Moore for 21 yards (tackle by Richie Grant and Darren Hall),-0.030,2.790
4,4:57,1,10,ATL 42,21,24,"D'Onta Foreman left guard for no gain (tackle by Lorenzo Carter). Penalty on Ikem Ekwonu: Offensive Holding, 10 yards (offset) . Penalty on Richie Grant: Face Mask (15 Yards), 15 yards (offset) (no play)",2.790,2.790
4,4:52,1,10,ATL 42,21,24,Spencer Brown right tackle for 2 yards (tackle by Jalen Dalton),2.790,2.510
4,4:07,2,8,ATL 40,21,24,"P.J. Walker pass incomplete short right. Penalty on Brady Christensen: Ineligible Downfield Pass, 5 yards (accepted) (no play)",2.510,1.840
4,4:07,2,13,ATL 45,21,24,"Penalty on Stephen Sullivan: False Start, 5 yards (accepted) (no play)",1.840,1.160
4,4:07,2,18,ATL 50,21,24,P.J. Walker pass complete short left to Terrace Marshall for 39 yards (tackle by Cornell Armstrong),1.160,4.840
4,3:13,1,10,ATL 11,21,24,"D'Onta Foreman right tackle for -1 yards (tackle by Mykal Walker). Penalty on D.J. Moore: Illegal Shift, 5 yards (declined)",4.840,3.980
4,3:12,2,11,ATL 12,27,24,"D'Onta Foreman left guard for 12 yards, touchdown",3.980,7.000
4,3:06,,,ATL 15,28,24,Eddy Pineiro kicks extra point good,0.000,0.000
4,3:06,,,CAR 35,28,24,"Eddy Pineiro kicks off 65 yards, touchback.",0.000,0.610
4,3:06,1,10,ATL 25,28,24,Marcus Mariota pass incomplete deep right intended for Drake London (defended by C.J. Henderson),0.610,0.060
4,3:00,2,10,ATL 25,28,24,Marcus Mariota pass complete short middle to Tyler Allgeier for 16 yards (tackle by Shaq Thompson),0.060,1.660
4,2:52,1,10,ATL 41,28,24,Marcus Mariota pass complete short left to Drake London for 17 yards (tackle by Donte Jackson),1.660,2.790
4,2:32,1,10,CAR 42,28,24,"Penalty on Elijah Wilkinson: False Start, 5 yards (accepted) (no play)",2.790,2.460
4,2:26,1,15,CAR 47,28,30,"Marcus Mariota pass complete deep right to Damiere Byrd for 47 yards, touchdown",2.460,7.000
4,2:14,,,CAR 15,28,31,Younghoe Koo kicks extra point good,0.000,0.000
4,2:14,,,ATL 35,28,31,"Bradley Pinion kicks off 65 yards, touchback.",0.000,0.610
4,2:14,1,10,CAR 25,28,31,D'Onta Foreman right end for 1 yard (tackle by Arnold Ebiketie),0.610,0.200
4,2:00,2,9,CAR 26,28,31,P.J. Walker pass incomplete deep middle intended for Spencer Brown,0.200,-0.490
4,1:55,3,9,CAR 26,28,31,P.J. Walker sacked by Rashaan Evans for -8 yards,-0.490,-2.240
4,1:45,,,,,,Timeout #1 by Carolina Panthers,,
4,1:45,,,,,,Timeout #1 by Atlanta Falcons,,
4,1:45,4,17,CAR 18,28,31,P.J. Walker pass incomplete deep middle intended for D.J. Moore (defended by DeAundre Alford),-2.240,-4.370
4,1:39,1,10,CAR 18,28,31,Tyler Allgeier right end for 5 yards (tackle by Yetur Gross-Matos),4.370,4.610
4,1:34,,,,,,Timeout #2 by Carolina Panthers,,
4,1:34,2,5,CAR 13,28,31,Tyler Allgeier left end for no gain (tackle by Brian Burns and Yetur Gross-Matos),4.610,3.820
4,1:28,,,,,,Timeout #3 by Carolina Panthers,,
4,1:28,3,5,CAR 13,28,31,Tyler Allgeier right tackle for 2 yards (tackle by Derrick Brown),3.820,2.800
4,0:40,,,,,,Timeout #2 by Atlanta Falcons,,
4,0:40,4,3,CAR 11,28,31,"Penalty on Chris Lindstrom: False Start, 5 yards (accepted) (no play)",2.800,2.380
4,0:40,4,8,CAR 16,28,34,Younghoe Koo 34 yard field goal good,2.380,3.000
4,0:36,,,ATL 35,28,34,"Bradley Pinion kicks off 65 yards, touchback.",0.000,0.610
4,0:36,1,10,CAR 25,28,34,P.J. Walker pass incomplete deep left intended for Tommy Tremble,0.610,0.060
4,0:29,2,10,CAR 25,28,34,P.J. Walker pass complete short left to Terrace Marshall for 13 yards,0.060,1.470
4,0:23,1,10,CAR 38,34,34,"P.J. Walker pass complete deep left to D.J. Moore for 62 yards, touchdown. Penalty on D.J. Moore: Unsportsmanlike Conduct / Offense, 15 yards (accepted)",1.470,7.000
4,0:12,1,10,ATL 30,34,34,Eddy Pineiro kicks extra point no good,0.000,-1.000
4,0:12,,,CAR 35,34,34,"Eddy Pineiro kicks off 65 yards, touchback.",0.000,0.610
4,0:12,1,10,ATL 25,34,34,Marcus Mariota pass incomplete deep left intended for Damiere Byrd (defended by Xavier Woods),0.610,0.060
4,0:03,2,10,ATL 25,34,34,Marcus Mariota kneels for -1 yards,0.060,0.000
Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime
Quarter,Time,Down,ToGo,Location,CAR,ATL,Detail,EPB,EPA
,,,,,,,"Falcons won the coin toss, Falcons to receive the overtime kickoff.",,
OT,10:00,,,CAR 35,34,34,"Eddy Pineiro kicks off 64 yards, returned by Avery Williams for 13 yards (tackle by Amare Barno)",0.000,-0.280
OT,9:55,1,10,ATL 14,34,34,Caleb Huntley left tackle for 5 yards (tackle by Shaq Thompson),-0.280,-0.040
OT,9:21,2,5,ATL 19,34,34,Marcus Mariota pass incomplete short left intended for Kyle Pitts (defended by Keith Taylor),-0.040,-0.800
OT,9:17,,,,,,Timeout #1 by Atlanta Falcons,,
OT,9:17,3,5,ATL 19,34,34,Marcus Mariota pass complete short left to Drake London for 8 yards (tackle by Keith Taylor),-0.800,0.740
OT,8:43,1,10,ATL 27,34,34,Tyler Allgeier right tackle for no gain (tackle by Derrick Brown and Brian Burns),0.740,0.200
OT,7:59,2,10,ATL 27,34,34,Marcus Mariota pass deep middle intended for Damiere Byrd is intercepted by C.J. Henderson at CAR-26 and returned for 54 yards (tackle by Keith Smith),0.200,-4.240
OT,7:44,1,10,ATL 20,34,34,D'Onta Foreman left tackle for no gain (tackle by Ta'Quon Graham),4.240,3.690
OT,7:09,2,10,ATL 20,34,34,D'Onta Foreman right tackle for 6 yards (tackle by Richie Grant and Adetokunbo Ogundeji),3.690,3.890
OT,6:36,3,4,ATL 14,34,34,D'Onta Foreman right tackle for no gain (tackle by Ta'Quon Graham),3.890,2.580
OT,5:59,,,,,,Timeout #2 by Atlanta Falcons,,
OT,5:59,4,4,ATL 14,34,34,Eddy Pineiro 32 yard field goal no good,2.580,-0.410
OT,5:54,1,10,ATL 22,34,34,Caleb Huntley right guard for 5 yards (tackle by Matthew Ioannidis and Derrick Brown),0.410,0.540
OT,5:19,2,5,ATL 27,34,34,Marcus Mariota pass complete short right to Olamide Zaccheaus for 10 yards (tackle by Shaq Thompson),0.540,1.400
OT,4:40,1,10,ATL 37,34,34,Tyler Allgeier right guard for 1 yard (tackle by Matthew Ioannidis),1.400,0.990
OT,3:54,2,9,ATL 38,34,34,Marcus Mariota pass complete short right to Damiere Byrd for 8 yards (tackle by Xavier Woods),0.990,1.360
OT,3:29,3,1,ATL 46,34,34,Marcus Mariota left tackle for 30 yards (tackle by Myles Hartsfield),1.360,3.970
OT,3:20,1,10,CAR 24,34,34,Tyler Allgeier right tackle for -1 yards (tackle by Frankie Luvu),3.970,3.300
OT,2:46,2,11,CAR 25,34,34,Tyler Allgeier left guard for 2 yards (tackle by Brian Burns),3.300,2.870
OT,2:00,,,,,,Timeout #1 by Carolina Panthers,,
OT,2:00,3,9,CAR 23,34,37,Younghoe Koo 41 yard field goal good,2.870,3.000
End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime
