Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br
D'Onta Foreman,CAR,26,118,3,9,81,3.1,37,1.4,0,
Spencer Brown,CAR,6,27,0,,21,3.5,6,1.0,0,
Raheem Blackshear,CAR,2,1,0,,1,0.5,0,0.0,0,
D.J. Moore,CAR,1,3,0,0,3,3.0,0,0.0,0,
P.J. Walker,CAR,1,20,0,1,20,20.0,0,0.0,0,
Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br
Caleb Huntley,ATL,16,91,0,3,38,2.4,53,3.3,0,
Tyler Allgeier,ATL,14,39,0,2,29,2.1,10,0.7,0,
Marcus Mariota,ATL,6,43,0,2,13,2.2,30,5.0,0,
Olamide Zaccheaus,ATL,1,-6,0,0,-6,-6.0,0,0.0,0,
