#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,BAL 21,5,2:10,49,Interception
2,1,11:12,BAL 26,3,1:41,7,Punt
3,1,9:28,BAL 25,3,2:15,6,Punt
4,1,7:13,STL 15,4,1:50,-8,Field Goal
5,1,4:28,STL 20,4,2:06,11,Fumble
6,2,14:01,STL 33,8,3:50,26,Field Goal
7,2,9:05,STL 45,5,2:22,45,Touchdown
8,2,5:21,STL 34,2,0:37,-18,Fumble
9,2,4:44,BAL 20,10,3:25,80,Touchdown
10,2,0:36,BAL 47,3,0:36,6,End of Half
11,3,13:35,BAL 42,3,2:02,-10,Punt
12,3,11:33,STL 28,4,1:11,5,Field Goal
13,3,8:40,BAL 11,3,1:32,7,Punt
14,3,5:40,BAL 15,2,0:46,1,Interception
15,3,4:46,BAL 20,5,2:52,6,Punt
16,4,14:52,BAL 30,6,3:39,10,Interception
17,4,9:08,BAL 20,3,1:14,16,Fumble
18,4,5:25,BAL 20,3,1:46,-12,Punt
19,4,1:41,BAL 24,5,1:27,23,Fumble
