Unnamed: 0_level_0,Unnamed: 1_level_0,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Devin Hester,CHI,0,0,,0,0,2,4,2.0,0,2
Danieal Manning,CHI,2,30,15.0,0,15,0,0,,0,0
Johnny Knox,CHI,1,12,12.0,0,12,0,0,,0,0
,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Brandon Jones,SFO,0,0,,0,0,1,4,4.0,0,4
Arnaz Battle,SFO,2,50,25.0,0,26,0,0,,0,0
Kentwan Balmer,SFO,1,4,4.0,0,4,0,0,,0,0
