Quarter,Time,Down,ToGo,Location,GNB,DET,Detail,EPB,EPA
1,8:23,2,9,GNB 31,0,0,Eddie Lacy right end for 1 yard (tackle by Stephen Tulloch),0.530,-0.030
1,7:40,3,8,GNB 32,0,0,Matt Flynn pass complete short left to Jordy Nelson for 9 yards (tackle by Bill Bentley),-0.030,1.660
1,6:59,1,10,GNB 41,0,0,Matt Flynn pass incomplete short right intended for Eddie Lacy,1.660,1.120
1,6:54,2,10,GNB 41,0,0,Eddie Lacy up the middle for 2 yards (tackle by Devin Taylor),1.120,0.700
1,6:13,3,8,GNB 43,0,0,Matt Flynn sacked by Ezekiel Ansah for -3 yards,0.700,-0.720
1,5:47,4,11,GNB 40,0,0,"Tim Masthay punts 50 yards, returned by Jeremy Ross for 1 yard (tackle by John Kuhn)",-0.720,0.370
1,5:33,1,10,DET 11,0,0,"Reggie Bush left end for 5 yards (tackle by Brad Jones). Penalty on Rob Sims: Offensive Holding, 5 yards (no play)",-0.370,-0.570
1,5:15,1,15,DET 6,0,0,Reggie Bush up the middle for 13 yards (tackle by M.D. Jennings),-0.570,0.170
1,4:36,2,2,DET 19,0,0,Joique Bell left tackle for 12 yards (tackle by Brad Jones),0.170,1.000
1,3:48,1,10,DET 31,0,0,Matthew Stafford pass complete short right to Reggie Bush for 9 yards (tackle by A.J. Hawk),1.000,1.680
1,3:09,2,1,DET 40,0,0,Matthew Stafford pass complete short right to Kris Durham for 14 yards (tackle by Davon House),1.680,2.520
1,2:32,1,10,GNB 46,0,0,Reggie Bush right tackle for no gain (tackle by Davon House),2.520,1.980
1,1:47,2,10,GNB 46,0,0,Reggie Bush left end for 12 yards (tackle by Sam Shields),1.980,3.310
1,1:04,1,10,GNB 34,0,0,Matthew Stafford pass complete short right to Joique Bell for 27 yards (tackle by Sam Shields),3.310,5.600
1,0:18,1,7,GNB 7,0,0,Matthew Stafford pass incomplete short right intended for Joseph Fauria,5.600,4.760
1,0:14,2,7,GNB 7,0,0,"Penalty on Brandon Pettigrew: False Start, 5 yards (no play)",4.760,3.860
1,0:14,2,12,GNB 12,0,0,Reggie Bush left tackle for 3 yards (tackle by A.J. Hawk),3.860,3.360
Quarter,Time,Down,ToGo,Location,GNB,DET,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,3,9,GNB 9,0,0,Matthew Stafford pass incomplete short middle intended for Brandon Pettigrew,3.360,2.830
2,14:56,4,9,GNB 9,0,3,David Akers 27 yard field goal good,2.830,3.000
2,14:56,,,DET 35,0,3,"Sam Martin kicks off 63 yards, out of bounds",0.000,-1.600
2,14:51,1,10,GNB 40,0,3,Matt Flynn pass complete short right to James Jones for 16 yards (tackle by DeAndre Levy and Louis Delmas),1.600,2.650
2,14:12,1,10,DET 44,0,3,Eddie Lacy right end for 4 yards (tackle by Ndamukong Suh),2.650,2.650
2,13:30,2,6,DET 40,0,3,Matt Flynn pass incomplete short middle intended for Jordy Nelson (defended by Bill Bentley),2.650,1.950
2,13:25,3,6,DET 40,0,3,Matt Flynn right tackle for 4 yards (tackle by Willie Young),1.950,0.890
2,12:46,4,2,DET 36,3,3,Mason Crosby 54 yard field goal good,0.890,3.000
2,12:46,,,GNB 35,3,3,"Mason Crosby kicks off 65 yards, touchback",0.000,-0.280
2,12:41,1,10,DET 20,9,3,"Matthew Stafford sacked by Nick Perry for -8 yards. Matthew Stafford fumbles (forced by Nick Perry), recovered by Morgan Burnett at DET-1 and returned for 1 yards, touchdown",0.280,-7.000
2,12:33,,,DET 2,10,3,Mason Crosby kicks extra point good,0.000,0.000
2,12:33,,,GNB 35,10,3,"Mason Crosby kicks off 72 yards, returned by Jeremy Ross for 30 yards (tackle by Sean Richardson)",0.000,-0.480
2,12:28,1,10,DET 23,10,3,Joique Bell right tackle for 4 yards (tackle by Clay Matthews),0.480,0.470
2,11:51,2,6,DET 27,10,3,Matthew Stafford pass complete short left to Theo Riddick for 5 yards (tackle by Brad Jones),0.470,0.430
2,11:09,3,1,DET 32,10,3,Jeremy Ross right end for 24 yards (tackle by Sam Shields and Davon House),0.430,2.650
2,10:25,1,10,GNB 44,10,3,Joique Bell right tackle for no gain (tackle by Mike Daniels),2.650,2.110
2,9:47,2,10,GNB 44,10,3,"Matthew Stafford pass incomplete short left intended for Kris Durham is intercepted by Tramon Williams at GNB-34. Penalty on Kris Durham: Personal Foul, 15 yards",2.110,-2.190
2,9:40,1,10,GNB 49,10,3,Matt Flynn pass incomplete short middle intended for Jordy Nelson (defended by Ndamukong Suh),2.190,1.650
2,9:35,2,10,GNB 49,10,3,Eddie Lacy left tackle for 1 yard (tackle by Ashlee Palmer and Stephen Tulloch),1.650,1.090
2,8:56,3,9,,10,3,Matt Flynn pass incomplete deep left intended for James Jones,1.090,-0.060
2,8:49,4,9,,10,3,"Tim Masthay punts 35 yards, fair catch by Jeremy Ross",-0.060,0.220
2,8:42,1,10,DET 15,10,3,Reggie Bush left tackle for 6 yards (tackle by Morgan Burnett and Mike Neal),-0.220,0.210
2,8:01,2,4,DET 21,10,3,Matthew Stafford pass incomplete short left intended for Kris Durham,0.210,-0.630
2,7:56,3,4,DET 21,10,3,Matthew Stafford pass complete deep left to Reggie Bush for 32 yards (tackle by A.J. Hawk),-0.630,2.460
2,7:15,1,10,GNB 47,10,3,Reggie Bush right tackle for 6 yards (tackle by Tramon Williams),2.460,2.720
2,6:38,2,4,GNB 41,10,3,Reggie Bush up the middle for 3 yards (tackle by A.J. Hawk),2.720,2.410
2,6:01,3,1,GNB 38,10,3,Matthew Stafford pass complete short right to Dorin Dickerson for 26 yards (tackle by Brad Jones and M.D. Jennings),2.410,4.780
2,5:23,1,10,GNB 12,10,3,Matthew Stafford pass complete short right to Reggie Bush for 7 yards (tackle by Brad Jones),4.780,5.410
2,4:37,2,3,GNB 5,10,9,"Matthew Stafford pass complete short middle to Jeremy Ross for 5 yards, touchdown",5.410,7.000
2,4:37,,,GNB 2,10,10,David Akers kicks extra point good,0.000,0.000
2,4:37,,,DET 35,10,10,"Sam Martin kicks off 73 yards, touchback",0.000,-0.280
2,4:33,1,10,GNB 20,10,10,Eddie Lacy right end for no gain (tackle by Ndamukong Suh and Willie Young),0.280,-0.270
2,4:03,2,10,GNB 20,10,10,Eddie Lacy left tackle for 4 yards (tackle by DeAndre Levy),-0.270,-0.430
2,3:23,3,6,GNB 24,10,10,Matt Flynn sacked by Stephen Tulloch for -8 yards,-0.430,-2.390
2,2:54,4,14,GNB 16,10,10,"Tim Masthay punts 52 yards, returned by Jeremy Ross for 35 yards (tackle by Morgan Burnett)",-2.390,-3.380
2,2:38,1,10,GNB 33,10,10,Reggie Bush left tackle for 4 yards (tackle by Brad Jones and Nick Perry),3.380,3.380
2,2:00,2,6,GNB 29,10,10,"Penalty on Nick Perry: Neutral Zone Infraction, 5 yards (no play)",3.380,4.050
2,2:00,2,1,GNB 24,10,10,Reggie Bush up the middle for 23 yards (tackle by Sam Shields and Morgan Burnett),4.050,6.970
2,1:26,1,1,GNB 1,10,16,"Reggie Bush left end for 1 yard, touchdown",6.970,7.000
2,1:26,,,GNB 2,10,17,David Akers kicks extra point good,0.000,0.000
2,1:26,,,DET 35,10,17,"Sam Martin kicks off 69 yards, touchback",0.000,-0.280
2,1:22,1,10,GNB 20,10,17,Matt Flynn pass incomplete deep right intended for Jarrett Boykin (defended by Darius Slay),0.280,0.280
2,1:17,1,10,GNB 20,10,17,Timeout #1 by Green Bay Packers,0.280,-0.270
2,1:17,2,10,GNB 20,10,17,Matt Flynn sacked by Ezekiel Ansah for -10 yards,-0.270,-0.270
2,1:14,2,10,GNB 20,10,17,Timeout #1 by Detroit Lions,-0.270,-2.590
2,1:13,3,20,GNB 10,10,17,John Kuhn left tackle for 2 yards (tackle by Ndamukong Suh and DeAndre Levy),-2.590,-2.590
2,1:10,3,20,GNB 10,10,17,Timeout #2 by Detroit Lions,-2.590,-2.490
2,1:10,4,18,GNB 12,10,17,"Tim Masthay punts 51 yards, fair catch by Jeremy Ross",-2.490,-1.400
2,1:02,1,10,DET 37,10,17,Matthew Stafford up the middle for 8 yards (tackle by Micah Hyde),1.400,1.940
2,0:38,2,2,DET 45,10,17,Matthew Stafford pass complete to Joique Bell for 3 yards (tackle by A.J. Hawk),1.940,2.130
2,0:26,1,10,DET 48,10,17,"Matthew Stafford spiked the ball. Penalty on GNB: Defensive 12 On-field, 5 yards (no play)",2.130,2.860
,,,,,,,"Replay Assistant challenged the too many players on field ruling, and the original play was overturned.",,
2,0:23,1,5,GNB 47,10,17,Matthew Stafford pass complete short right to Calvin Johnson for 16 yards (tackle by A.J. Hawk),2.860,2.860
2,0:19,1,5,GNB 47,10,17,Timeout #3 by Detroit Lions,2.860,3.510
2,0:19,1,10,GNB 31,10,17,Matthew Stafford pass complete deep left to Kris Durham for 18 yards (tackle by M.D. Jennings and Davon House),3.510,4.710
2,0:05,1,10,GNB 13,10,17,Matthew Stafford spiked the ball,4.710,4.710
2,0:04,1,10,GNB 13,10,17,Timeout #2 by Green Bay Packers,4.710,4.050
2,0:04,2,10,GNB 13,10,17,David Akers 31 yard field goal no good,4.050,0.280
Quarter,Time,Down,ToGo,Location,GNB,DET,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,DET 35,10,17,"Sam Martin kicks off 70 yards, returned by Micah Hyde for 26 yards (tackle by Tahir Whitehead)",0.000,-0.340
3,14:55,1,10,GNB 21,10,17,Matt Flynn pass incomplete short left intended for Jarrett Boykin,0.340,-0.200
3,14:51,2,10,GNB 21,10,17,Matt Flynn sacked by Louis Delmas for -8 yards,-0.200,-2.300
3,14:13,3,18,GNB 13,10,17,Matt Flynn pass complete short right to Andrew Quarless for 7 yards (tackle by Darius Slay),-2.300,-2.030
3,13:40,4,11,GNB 20,10,17,"Tim Masthay punts 48 yards, returned by Jeremy Ross for 5 yards (tackle by Davon House)",-2.030,-1.400
3,13:30,1,10,DET 37,10,17,Reggie Bush right tackle for 3 yards (tackle by Brad Jones and Clay Matthews),1.400,1.260
3,12:56,2,7,DET 40,10,17,Reggie Bush left tackle for no gain (tackle by Brad Jones),1.260,0.560
3,12:15,3,7,DET 40,10,17,Matthew Stafford pass complete short middle to Calvin Johnson for 19 yards (tackle by Davon House),0.560,2.850
3,11:32,1,10,GNB 41,10,17,Reggie Bush right tackle for 3 yards (tackle by A.J. Hawk),2.850,2.710
3,10:54,2,7,GNB 38,10,17,Matthew Stafford pass complete short middle to Reggie Bush for 6 yards (tackle by A.J. Hawk and Nick Perry),2.710,2.810
3,10:11,3,1,GNB 32,10,17,Matthew Stafford pass complete short right to Calvin Johnson for 12 yards (tackle by Sam Shields),2.810,4.240
3,9:30,1,10,GNB 20,10,17,Matthew Stafford pass incomplete deep left intended for Calvin Johnson (defended by Sam Shields),4.240,3.690
3,9:23,2,10,GNB 20,10,17,Matthew Stafford pass incomplete short right intended for Kris Durham (defended by Davon House),3.690,3.010
3,9:15,3,10,GNB 20,10,23,"Matthew Stafford pass complete short middle to Calvin Johnson for 20 yards, touchdown",3.010,7.000
3,9:15,,,GNB 2,10,24,David Akers kicks extra point good,0.000,0.000
3,9:15,,,DET 35,10,24,"Sam Martin kicks off 61 yards, out of bounds",0.000,-1.600
3,9:08,1,10,GNB 40,10,24,"Matt Flynn sacked by Devin Taylor for -6 yards. Matt Flynn fumbles (forced by Devin Taylor), recovered by C.J. Mosley at GNB-37 (tackle by T.J. Lang)",1.600,-3.120
3,9:02,1,10,GNB 37,10,24,Matthew Stafford pass incomplete short right intended for Calvin Johnson,3.120,2.570
3,8:57,2,10,GNB 37,10,24,Matthew Stafford pass incomplete short middle intended for Joique Bell,2.570,1.880
3,8:52,3,10,GNB 37,10,24,Matthew Stafford pass incomplete deep left intended for Calvin Johnson is intercepted by Sam Shields at GNB--7. Penalty on Brandon Pettigrew: Offensive Holding (Declined),1.880,-0.280
3,8:42,1,10,GNB 20,10,24,Matt Flynn pass complete short right to John Kuhn for 8 yards (tackle by Stephen Tulloch),0.280,0.810
3,7:58,2,2,GNB 28,10,24,Matt Flynn pass complete short left to Eddie Lacy for 3 yards (tackle by Stephen Tulloch),0.810,1.000
3,7:18,1,10,GNB 31,10,24,"Matt Flynn pass complete short right to Jordy Nelson for 15 yards (tackle by Glover Quin). Penalty on Glover Quin: Unnecessary Roughness (Offsetting), Penalty on Marshall Newhouse: Offensive Holding (Offsetting), Penalty on Bill Bentley: Defensive Holding (Declined) (no play)",1.000,1.000
3,6:53,1,10,GNB 31,10,24,Matt Flynn pass incomplete deep right intended for James Jones (defended by Darius Slay),1.000,0.460
3,6:47,2,10,GNB 31,10,24,"Matt Flynn pass complete short middle to Ryan Taylor for 8 yards (tackle by Stephen Tulloch and DeAndre Levy). Penalty on DeAndre Levy: Unnecessary Roughness, 15 yards",0.460,2.520
3,6:29,1,10,DET 46,10,24,Matt Flynn pass incomplete short right intended for Eddie Lacy,2.520,1.980
3,6:23,2,10,DET 46,10,24,Eddie Lacy up the middle for 4 yards (tackle by Bill Bentley and Willie Young),1.980,1.820
3,5:41,3,6,DET 42,10,24,Matt Flynn pass incomplete short left intended for Andrew Quarless is intercepted by DeAndre Levy at DET-34 and returned for 1 yard (tackle by Andrew Quarless). Penalty on Jordy Nelson: Illegal Formation (Declined),1.820,-1.270
3,5:33,1,10,DET 35,10,24,Reggie Bush up the middle for 1 yard (tackle by Clay Matthews and Nick Perry),1.270,0.860
3,4:51,2,9,DET 36,10,24,Matthew Stafford pass complete short left to Reggie Bush for 11 yards (tackle by M.D. Jennings and Davon House),0.860,2.060
3,4:06,1,10,DET 47,10,24,Matthew Stafford pass complete short left to Joique Bell for 4 yards (tackle by Morgan Burnett),2.060,2.060
3,3:25,2,6,GNB 49,10,24,Joique Bell right tackle for 8 yards (tackle by Davon House),2.060,2.850
3,2:39,1,10,GNB 41,10,24,Joique Bell right end for 3 yards (tackle by M.D. Jennings and A.J. Hawk),2.850,2.710
3,1:56,2,7,GNB 38,10,24,Matthew Stafford pass incomplete short left intended for Nate Burleson,2.710,2.020
3,1:48,3,7,GNB 38,10,24,Matthew Stafford pass incomplete short left intended for Kris Durham,2.020,0.720
3,1:43,4,7,GNB 38,10,24,"Sam Martin punts 33 yards, fair catch by Micah Hyde",0.720,0.380
3,1:36,1,10,GNB 5,10,24,Matt Flynn sacked by Devin Taylor for -3 yards,-0.380,-1.000
3,0:58,2,13,GNB 2,10,26,"Matt Flynn sacked by Ndamukong Suh for -2 yards, safety",-1.000,-2.000
3,0:58,,,GNB 20,10,26,"Tim Masthay kicks off 51 yards, returned by Jeremy Ross for 13 yards (tackle by Andy Mulumba)",0.000,-1.730
3,0:47,1,10,DET 42,10,26,Joique Bell right tackle for 2 yards (tackle by Mike Neal and A.J. Hawk),1.730,1.460
Quarter,Time,Down,ToGo,Location,GNB,DET,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,8,DET 44,10,26,Matthew Stafford pass complete deep right to Kris Durham for 36 yards (tackle by Sam Shields),1.460,4.240
4,14:30,1,10,GNB 20,10,26,Joique Bell right end for 19 yards (tackle by Tramon Williams and Morgan Burnett),4.240,6.970
4,13:51,1,1,GNB 1,10,26,Joique Bell up the middle for no gain (tackle by Ryan Pickett),6.970,5.910
4,13:10,2,1,GNB 1,10,32,"Joique Bell up the middle for 1 yard, touchdown. Penalty on Tramon Williams: Unsportsmanlike Conduct, 15 yards",5.910,7.000
4,13:10,,,GNB 2,10,33,David Akers kicks extra point good,0.000,0.000
4,13:10,,,DET 50,10,33,"Sam Martin kicks off 50 yards, touchback",0.000,-0.280
4,13:06,1,10,GNB 20,10,33,Eddie Lacy left end for -3 yards (tackle by Nick Fairley),0.280,-0.790
4,12:35,2,13,GNB 17,10,33,Eddie Lacy up the middle for 2 yards (tackle by Ezekiel Ansah),-0.790,-1.140
4,11:59,3,11,GNB 19,10,33,Matt Flynn pass incomplete deep middle intended for Jarrett Boykin (defended by Darius Slay),-1.140,-2.140
4,11:51,4,11,GNB 19,10,33,"Tim Masthay punts 51 yards, returned by Jeremy Ross for 60 yards (tackle by M.D. Jennings). Penalty on Jonte Green: Offensive Holding, 10 yards",-2.140,-0.610
4,11:35,1,10,DET 25,10,33,Reggie Bush right tackle for no gain (tackle by Ryan Pickett and Andy Mulumba),0.610,0.060
4,10:52,2,10,DET 25,10,33,Joique Bell up the middle for 9 yards (tackle by Sean Richardson),0.060,0.560
4,10:12,3,1,DET 34,10,33,Joique Bell left end for 6 yards (tackle by Morgan Burnett and Andy Mulumba),0.560,1.600
4,9:30,1,10,DET 40,10,33,Joique Bell left tackle for 6 yards (tackle by A.J. Hawk and Brad Jones),1.600,1.860
4,8:48,2,4,DET 46,10,33,Joique Bell left tackle for 3 yards (tackle by Johnny Jolly and Morgan Burnett),1.860,1.550
4,8:05,3,1,DET 49,10,33,Joique Bell up the middle for 4 yards (tackle by Morgan Burnett),1.550,2.460
4,7:19,1,10,GNB 47,10,33,Joique Bell left tackle for 1 yard (tackle by Andy Mulumba),2.460,2.050
4,6:36,2,9,GNB 46,10,33,Reggie Bush right end for 14 yards (tackle by Sean Richardson),2.050,3.450
4,5:50,1,10,GNB 32,10,33,Reggie Bush up the middle for 12 yards (tackle by Morgan Burnett),3.450,4.240
4,5:05,1,10,GNB 20,10,33,Joique Bell left tackle for no gain (tackle by Mike Neal and Andy Mulumba),4.240,3.690
4,4:23,2,10,GNB 20,10,39,"Matthew Stafford pass complete deep right to Kevin Ogletree for 20 yards, touchdown",3.690,7.000
4,4:23,,,GNB 2,10,40,David Akers kicks extra point good,0.000,0.000
4,4:23,,,DET 35,10,40,"Sam Martin kicks off 57 yards, returned by Micah Hyde for 15 yards (tackle by Travis Lewis)",0.000,-0.480
4,4:12,1,10,GNB 23,10,40,Matt Flynn pass complete short right to James Jones for 7 yards (tackle by Darius Slay),0.480,0.880
4,3:36,2,3,GNB 30,10,40,James Starks left tackle for 1 yard (tackle by Willie Young),0.880,0.300
4,2:57,3,2,GNB 31,10,40,Matt Flynn pass complete short right to Jordy Nelson for 5 yards (tackle by Bill Bentley),0.300,1.330
4,2:24,1,10,GNB 36,10,40,James Starks up the middle for 1 yard (tackle by Ashlee Palmer),1.330,0.930
4,2:00,2,9,GNB 37,10,40,Matt Flynn pass complete deep right to James Jones for 56 yards (tackle by Glover Quin),0.930,5.600
4,1:13,1,7,DET 7,10,40,"Matt Flynn for no gain. Matt Flynn fumbles, recovered by Willie Young at DET-12 (tackle by Matt Flynn)",5.600,0.350
4,1:08,1,10,DET 12,10,40,Shaun Hill kneels for -1 yards,-0.350,-0.850
4,0:33,2,11,DET 11,10,40,Shaun Hill kneels for -1 yards,-0.850,-1.650
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
