#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,DET 25,5,3:00,24,Punt
2,1,10:19,DET 27,4,1:29,32,Punt
3,1,6:51,ARI 24,1,0:12,-10,Fumble
4,1,4:45,DET 20,10,5:38,43,Field Goal
5,2,13:10,DET 49,2,0:47,51,Touchdown
6,2,9:47,DET 5,9,6:09,95,Touchdown
7,2,1:19,DET 25,6,1:04,17,Punt
8,3,13:27,DET 31,3,2:43,3,Punt
9,3,9:48,DET 20,3,2:36,5,Punt
10,3,4:38,DET 18,10,4:51,82,Touchdown
11,4,11:09,DET 29,3,2:17,7,Punt
12,4,5:57,DET 17,8,3:26,32,Punt
13,4,0:43,DET 25,4,0:43,12,Punt
14,5,7:17,DET 25,8,3:29,60,Field Goal
15,5,0:59,DET 5,6,0:59,5,Downs
