Quarter,Time,Down,ToGo,Location,NOR,ATL,Detail,EPB,EPA
2,11:45,1,10,NOR 35,7,6,Latavius Murray right end for 1 yard (tackle by Grady Jarrett and Vic Beasley),1.270,0.860
2,11:41,2,9,NOR 36,7,6,"Penalty on Adrian Clayborn: Neutral Zone Infraction, 5 yards (no play)",0.860,1.530
2,10:55,2,4,NOR 41,7,6,Drew Brees pass complete short right to Tre'Quan Smith for 9 yards (tackle by Damontae Kazee and De'Vondre Campbell),1.530,2.260
2,10:22,1,10,NOR 50,7,6,Drew Brees pass complete short right to Jared Cook for 40 yards (tackle by Deion Jones),2.260,4.910
2,9:47,1,10,ATL 10,7,6,Alvin Kamara left guard for 6 yards (tackle by Ricardo Allen and Deion Jones),4.910,5.340
2,9:20,2,4,ATL 4,7,6,Drew Brees pass incomplete short middle intended for Josh Hill,5.340,4.490
2,9:14,3,4,ATL 4,7,6,Drew Brees pass incomplete short right intended for Jared Cook,4.490,3.030
2,9:09,4,4,ATL 4,10,6,Wil Lutz 22 yard field goal good,3.030,3.000
2,9:05,,,NOR 35,10,6,"Wil Lutz kicks off 65 yards, touchback.",0.000,0.610
2,9:05,1,10,ATL 25,10,6,Matt Ryan pass complete short left to Jaeden Graham for -2 yards (tackle by Demario Davis),0.610,-0.210
2,8:23,2,12,ATL 23,10,6,Matt Ryan pass complete short left to Calvin Ridley for 14 yards (tackle by Marshon Lattimore),-0.210,1.400
2,7:55,1,10,ATL 37,10,6,Brian Hill left tackle for 6 yards (tackle by Cameron Jordan),1.400,1.670
2,7:25,2,4,ATL 43,10,6,Brian Hill left tackle for 8 yards (tackle by Demario Davis),1.670,2.320
2,6:45,1,10,NOR 49,10,6,Brian Hill right guard for -3 yards (tackle by Kiko Alonso),2.320,1.380
2,6:09,2,13,ATL 48,10,6,Matt Ryan pass complete short left to Kenjon Barner for 13 yards (tackle by Demario Davis),1.380,2.980
2,5:28,1,10,NOR 39,10,6,Matt Ryan pass complete short middle to Brian Hill for 12 yards (tackle by Sheldon Rankins),2.980,3.780
2,4:50,1,10,NOR 27,10,6,Devonta Freeman left guard for 2 yards (tackle by Malcom Brown),3.780,3.500
2,4:11,2,8,NOR 25,10,6,Matt Ryan pass incomplete deep right intended for Keith Smith,3.500,2.810
2,4:04,3,8,NOR 25,10,6,Matt Ryan pass incomplete short middle intended for Russell Gage,2.810,1.800
2,4:01,4,8,NOR 25,10,6,Younghoe Koo 42 yard field goal no good,1.800,-1.070
2,3:57,1,10,NOR 32,10,6,Drew Brees pass complete deep left to Jared Cook for 29 yards (tackle by Foyesade Oluokun),1.070,2.980
2,3:31,1,10,ATL 39,10,6,Alvin Kamara left tackle for -1 yards (tackle by Takkarist McKinley and De'Vondre Campbell),2.980,2.300
2,2:50,2,11,ATL 40,10,6,Drew Brees pass complete short left to Alvin Kamara for 10 yards (tackle by Deion Jones and Jack Crawford),2.300,2.940
2,2:00,3,1,ATL 30,16,6,"Taysom Hill right guard for 30 yards, touchdown",2.940,7.000
2,1:53,,,ATL 15,17,6,Wil Lutz kicks extra point good,0.000,0.000
2,1:53,,,NOR 35,17,6,"Wil Lutz kicks off 65 yards, touchback.",0.000,0.610
2,1:53,1,10,ATL 25,17,6,Matt Ryan pass complete short left to Christian Blake for 8 yards (tackle by Marcus Williams and Eli Apple),0.610,1.140
2,1:29,2,2,ATL 33,17,6,Matt Ryan pass complete short left to Russell Gage for 11 yards (tackle by Eli Apple),1.140,1.860
2,1:11,1,10,ATL 44,17,6,Matt Ryan pass incomplete short left intended for Russell Gage,1.860,1.320
2,1:08,2,10,ATL 44,17,6,"Penalty on Russell Gage: False Start, 5 yards (no play)",1.320,0.640
2,1:08,2,15,ATL 39,17,6,Matt Ryan sacked by Trey Hendrickson for -2 yards,0.640,-0.300
2,1:01,,,,,,Timeout #1 by New Orleans Saints,,
2,1:01,3,17,ATL 37,17,6,Matt Ryan pass complete short left to Russell Gage for 14 yards (tackle by Vonn Bell),-0.300,0.000
2,0:26,,,,,,Timeout #1 by Atlanta Falcons,,
2,0:26,4,3,NOR 49,17,6,Matt Ryan left tackle for 9 yards (tackle by Marcus Williams),0.000,2.920
2,0:19,,,,,,Timeout #2 by Atlanta Falcons,,
2,0:19,1,10,NOR 40,17,6,Matt Ryan pass complete short middle to Justin Hardy for 13 yards (tackle by P.J. Williams),2.920,3.780
2,0:11,,,,,,Timeout #3 by Atlanta Falcons,,
2,0:11,1,10,NOR 27,17,6,Matt Ryan pass incomplete short right,3.780,3.230
2,0:08,,,,,,Timeout #2 by New Orleans Saints,,
2,0:08,2,10,NOR 27,17,9,Younghoe Koo 45 yard field goal good,3.230,3.000
2,0:03,,,ATL 35,17,9,"Younghoe Koo kicks off 44 yards, returned by Jason Vander Laan for 8 yards",0.000,1.270
Quarter,Time,Down,ToGo,Location,NOR,ATL,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,ATL 35,17,9,"Younghoe Koo kicks off 65 yards, returned by Deonte Harris for 18 yards (tackle by Brian Hill). Penalty on Craig Robertson: Illegal Block Above the Waist, 9 yards",0.000,-0.380
3,14:51,1,10,NOR 9,17,9,Drew Brees pass complete short right to Michael Thomas for 6 yards (tackle by Desmond Trufant),-0.380,-0.280
3,14:13,2,4,NOR 15,17,9,Drew Brees pass complete short left to Alvin Kamara for 4 yards (tackle by Damontae Kazee),-0.280,0.150
3,13:39,1,10,NOR 19,17,9,Drew Brees pass incomplete short left intended for Michael Thomas,0.150,-0.390
3,13:35,2,10,NOR 19,17,9,Drew Brees pass complete short left to Alvin Kamara for 5 yards (tackle by Ricardo Allen),-0.390,-0.420
3,12:57,3,5,NOR 24,17,9,Drew Brees pass incomplete short middle intended for Alvin Kamara,-0.420,-1.770
3,12:52,4,5,NOR 24,17,9,"Thomas Morstead punts 44 yards, returned by Kenjon Barner for 2 yards (tackle by Justin Hardee)",-1.770,-1.200
3,12:43,1,10,ATL 34,17,9,Devonta Freeman left tackle for 4 yards (tackle by Eli Apple),1.200,1.200
3,12:12,2,6,ATL 38,17,9,Matt Ryan pass complete short left to Devonta Freeman for no gain (tackle by Marcus Williams),1.200,0.500
3,11:31,3,6,ATL 38,17,9,Matt Ryan sacked by Marcus Davenport for -9 yards,0.500,-1.440
3,10:53,4,15,ATL 29,17,9,"Ryan Allen punts 41 yards, returned by Deonte Harris for no gain (tackle by Jermaine Grace). Penalty on J.T. Gray: Illegal Block Above the Waist, 10 yards",-1.440,-0.280
3,10:42,1,10,NOR 20,17,9,Alvin Kamara left end for 6 yards (tackle by Tyeler Davison and Kendall Sheffield),0.280,0.540
3,10:07,2,4,NOR 26,17,9,Alvin Kamara left tackle for 7 yards (tackle by Deion Jones),0.540,1.140
3,9:33,1,10,NOR 33,17,9,Drew Brees pass complete short left to Tre'Quan Smith for 5 yards (tackle by Deion Jones and Ricardo Allen),1.140,1.270
3,8:50,2,5,NOR 38,17,9,Taysom Hill left end for 3 yards (tackle by Grady Jarrett),1.270,0.960
3,8:07,3,2,NOR 41,17,9,Drew Brees pass complete short right to Michael Thomas for 5 yards (tackle by Desmond Trufant),0.960,1.990
3,7:29,1,10,NOR 46,17,9,Alvin Kamara left guard for 24 yards (tackle by Deion Jones),1.990,3.580
3,6:50,1,10,ATL 30,17,9,Alvin Kamara left end for 1 yard (tackle by Grady Jarrett),3.580,3.170
3,6:08,2,9,ATL 29,17,9,Taysom Hill pass incomplete short right intended for Jared Cook,3.170,2.480
3,6:02,3,9,ATL 29,17,9,Drew Brees pass incomplete short left intended for Alvin Kamara (defended by De'Vondre Campbell),2.480,1.500
3,5:59,4,9,ATL 29,20,9,Wil Lutz 47 yard field goal good,1.500,3.000
3,5:54,,,NOR 35,20,9,"Wil Lutz kicks off 65 yards, touchback.",0.000,0.610
3,5:54,1,10,ATL 25,20,9,Matt Ryan pass incomplete short middle intended for Calvin Ridley,0.610,0.060
3,5:49,2,10,ATL 25,20,9,Devonta Freeman right guard for 3 yards (tackle by Chauncey Gardner-Johnson),0.060,-0.230
3,5:11,3,7,ATL 28,20,9,Matt Ryan pass complete short right to Christian Blake for 7 yards,-0.230,1.270
3,4:53,1,10,ATL 35,20,9,Devonta Freeman left guard for 3 yards (tackle by Marcus Davenport),1.270,1.130
3,4:20,2,7,ATL 38,20,9,Matt Ryan pass complete short middle to Calvin Ridley for 12 yards (tackle by Eli Apple),1.130,2.260
3,3:43,1,10,ATL 50,20,9,Devonta Freeman left tackle for 6 yards (tackle by Eli Apple),2.260,2.520
3,3:12,2,4,NOR 44,20,9,Matt Ryan pass complete short middle to Devonta Freeman for 3 yards (tackle by Demario Davis),2.520,2.210
3,2:37,3,1,NOR 41,20,9,Keith Smith right guard for 1 yard (tackle by Craig Robertson),2.210,2.920
3,2:03,1,10,NOR 40,20,9,"Matt Ryan pass short right intended for Devonta Freeman is intercepted by Shy Tuttle at NO-42 and returned for 19 yards. Penalty on Cameron Jordan: Illegal Block Above the Waist, 10 yards",2.920,-2.320
3,1:52,1,10,ATL 49,20,9,Latavius Murray right tackle for -1 yards (tackle by Jack Crawford and Adrian Clayborn),2.320,1.650
3,1:14,2,11,NOR 50,20,9,Drew Brees pass incomplete deep right intended for Jared Cook,1.650,0.960
3,1:09,3,11,NOR 50,20,9,"Drew Brees pass incomplete short middle. Penalty on Drew Brees: Intentional Grounding, 10 yards",0.960,-0.720
3,1:05,4,21,NOR 40,20,9,"Thomas Morstead punts 52 yards, returned by Kenjon Barner for -2 yards (tackle by J.T. Gray)",-0.720,0.380
3,0:53,1,10,ATL 6,20,9,"Penalty on Kaleb McGary: False Start, 3 yards (no play)",-0.380,-0.490
3,0:53,1,13,ATL 3,20,9,Devonta Freeman right tackle for 6 yards (tackle by Demario Davis),-0.490,-0.560
3,0:20,2,7,ATL 9,20,9,Matt Ryan pass complete deep left to Calvin Ridley for 18 yards (tackle by Marcus Williams),-0.560,0.740
Quarter,Time,Down,ToGo,Location,NOR,ATL,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,ATL 27,20,9,Devonta Freeman left guard for 4 yards (tackle by Malcom Brown),0.740,0.740
4,14:29,2,6,ATL 31,20,9,Devonta Freeman left tackle for 5 yards (tackle by Mario Edwards),0.740,0.700
4,13:51,3,1,ATL 36,20,9,Matt Ryan pass complete short left to Christian Blake for 12 yards (tackle by Eli Apple),0.700,2.130
4,13:24,1,10,ATL 48,20,9,Devonta Freeman left end for 2 yards (tackle by Stephone Anthony and Trey Hendrickson),2.130,1.850
4,12:45,2,8,ATL 50,20,9,Matt Ryan pass complete short right to Kenjon Barner for -7 yards (tackle by P.J. Williams and Cameron Jordan),1.850,0.230
4,11:55,3,15,ATL 43,20,9,Matt Ryan pass short middle intended for Russell Gage is intercepted by Chauncey Gardner-Johnson at NO-43 and returned for 28 yards,0.230,-3.640
4,11:45,1,10,ATL 29,20,9,Alvin Kamara left guard for no gain (tackle by Grady Jarrett),3.640,3.100
4,11:07,2,10,ATL 29,20,9,Drew Brees pass incomplete deep right intended for Ted Ginn,3.100,2.410
4,10:59,,,,,,Timeout #1 by New Orleans Saints,,
4,10:59,3,10,ATL 29,20,9,Alvin Kamara right tackle for 5 yards (tackle by Ricardo Allen),2.410,1.920
4,10:19,4,5,ATL 24,23,9,Wil Lutz 42 yard field goal good,1.920,3.000
4,10:14,,,NOR 35,23,9,"Wil Lutz kicks off 65 yards, touchback.",0.000,0.610
4,10:14,1,10,ATL 25,23,9,Matt Ryan sacked by Cameron Jordan for -9 yards,0.610,-1.290
4,9:42,2,19,ATL 16,23,9,"Matt Ryan pass incomplete short left intended for Christian Blake. Penalty on Eli Apple: Defensive Pass Interference, 5 yards (no play)",-1.290,0.340
4,9:39,1,10,ATL 21,23,9,Brian Hill right guard for 2 yards (tackle by Demario Davis),0.340,0.070
4,9:16,2,8,ATL 23,23,9,Matt Ryan pass complete short middle to Brian Hill for 3 yards (tackle by Craig Robertson),0.070,-0.230
4,8:53,3,5,ATL 26,23,9,"Matt Ryan right tackle for 6 yards (tackle by Marcus Davenport). Matt Ryan fumbles (forced by Marcus Davenport), recovered by Vonn Bell at ATL-44 and returned for 5 yards (tackle by Brian Hill)",-0.230,-2.980
4,8:41,1,10,ATL 39,23,9,Alvin Kamara left end for no gain (tackle by Foyesade Oluokun),2.980,2.440
4,8:00,2,10,ATL 39,23,9,Drew Brees pass complete short middle to Michael Thomas for 10 yards (tackle by Damontae Kazee and Kendall Sheffield),2.440,3.640
4,7:20,1,10,ATL 29,23,9,Drew Brees pass incomplete short left intended for Alvin Kamara (defended by Jack Crawford),3.640,3.100
4,7:16,2,10,ATL 29,23,9,Drew Brees pass complete short left to Josh Hill for 2 yards (tackle by Foyesade Oluokun),3.100,2.680
4,6:37,3,8,ATL 27,23,9,Drew Brees pass incomplete short middle intended for Alvin Kamara (defended by Deion Jones),2.680,1.670
4,6:32,4,8,ATL 27,26,9,Wil Lutz 45 yard field goal good,1.670,3.000
4,6:27,,,NOR 35,26,9,"Wil Lutz kicks off 69 yards, returned by Kenjon Barner for 29 yards (tackle by Justin Hardee)",0.000,0.610
4,6:21,1,10,ATL 25,26,9,Matt Ryan pass complete short right to Jaeden Graham for 2 yards (tackle by Vonn Bell),0.610,0.330
4,5:47,2,8,ATL 27,26,9,Matt Ryan pass complete short right to Christian Blake for 10 yards (tackle by Eli Apple),0.330,1.400
4,5:24,1,10,ATL 37,26,9,Matt Ryan pass complete short right to Devonta Freeman for 7 yards (tackle by Craig Robertson),1.400,1.800
4,5:05,2,3,ATL 44,26,9,Matt Ryan pass complete short right to Calvin Ridley for 5 yards (tackle by Marshon Lattimore and Demario Davis),1.800,2.190
4,4:46,1,10,ATL 49,26,9,Matt Ryan right guard for 6 yards (tackle by Marcus Williams),2.190,2.460
4,4:18,2,4,NOR 45,26,9,Matt Ryan pass complete short middle to Brian Hill for 9 yards (tackle by Craig Robertson and Demario Davis),2.460,3.180
4,3:56,1,10,NOR 36,26,9,Matt Ryan pass complete deep right to Jaeden Graham for 23 yards (tackle by Marcus Williams),3.180,4.710
4,3:35,1,10,NOR 13,26,9,Matt Ryan pass incomplete short left intended for Russell Gage,4.710,4.050
4,3:31,2,10,NOR 13,26,15,"Matt Ryan pass complete short left to Russell Gage for 13 yards, touchdown",4.050,7.000
4,3:26,,,NOR 2,26,15,"Two Point Attempt: Matt Ryan pass complete to Calvin Ridley, conversion fails",1.000,-1.000
4,3:26,,,ATL 35,26,15,"Younghoe Koo kicks onside no gain, recovered by Foyesade Oluokun. Penalty on Russell Gage: Offside on Free Kick, 5 yards (no play)",0.000,0.000
4,3:24,,,ATL 30,26,15,"Younghoe Koo kicks onside 11 yards, recovered by Foyesade Oluokun",0.000,-1.660
4,3:24,1,10,ATL 41,26,15,Matt Ryan sacked by Craig Robertson for -9 yards,1.660,-0.100
4,2:54,2,19,ATL 32,26,15,Matt Ryan pass complete short left to Russell Gage for 5 yards (tackle by Eli Apple),-0.100,-0.100
4,2:49,3,14,ATL 37,26,15,Matt Ryan pass incomplete deep left intended for Calvin Ridley (defended by Marshon Lattimore),-0.100,-0.910
4,2:43,4,14,ATL 37,26,15,Matt Ryan pass complete short middle to Calvin Ridley for 14 yards (tackle by Marshon Lattimore),-0.910,2.320
4,2:27,1,10,NOR 49,26,15,Matt Ryan spiked the ball,2.320,1.780
4,2:26,2,10,NOR 49,26,15,Matt Ryan pass complete short right to Justin Hardy for 6 yards (tackle by Marshon Lattimore),1.780,1.880
4,2:09,3,4,NOR 43,26,15,Matt Ryan pass complete short middle to Calvin Ridley for 18 yards (tackle by Eli Apple),1.880,3.910
4,2:00,1,10,NOR 25,26,18,Younghoe Koo 43 yard field goal good,3.910,3.000
4,1:56,,,ATL 35,26,18,"Younghoe Koo kicks onside 12 yards, recovered by Kemal Ishmael",0.000,-2.060
4,1:54,1,10,ATL 47,26,18,Matt Ryan sacked by Cameron Jordan for -1 yards,2.060,1.380
4,1:31,2,11,ATL 46,26,18,Matt Ryan pass complete short middle to Devonta Freeman for 3 yards (tackle by Craig Robertson),1.380,1.090
4,1:24,,,,,,Timeout #1 by Atlanta Falcons,,
4,1:24,3,8,ATL 49,26,18,"Matt Ryan sacked by Demario Davis for no gain. Penalty on Demario Davis: Illegal Use of Hands, 5 yards (no play)",1.090,2.520
4,1:19,1,10,NOR 46,26,18,Matt Ryan sacked by Sheldon Rankins for -7 yards,2.520,1.030
4,1:11,,,,,,Timeout #2 by Atlanta Falcons,,
4,1:11,2,17,ATL 47,26,18,Matt Ryan pass complete short middle to Justin Hardy for 9 yards (tackle by P.J. Williams),1.030,1.550
4,0:50,3,8,NOR 44,26,18,Matt Ryan pass incomplete short right intended for Olamide Zaccheaus,1.550,0.330
4,0:44,4,8,NOR 44,26,18,Matt Ryan sacked by Cameron Jordan for -8 yards,0.330,-2.390
4,0:38,1,10,ATL 48,26,18,Drew Brees kneels for -1 yards,2.390,1.710
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
