Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Rob Gronkowski,TAM,7,6,48,0,3,20,3.3,28,4.7,5.9,0,,0,0.0,0,95.2
Chris Godwin,TAM,6,5,64,1,3,38,7.6,26,5.2,6.8,0,,0,0.0,0,150.7
O.J. Howard,TAM,4,3,49,0,2,34,11.3,15,5.0,13.0,1,3.0,0,0.0,0,115.6
Scott Miller,TAM,5,3,83,0,2,70,23.3,13,4.3,26.2,0,,0,0.0,0,104.2
Mike Evans,TAM,4,2,2,2,2,1,0.5,1,0.5,5.5,0,,0,0.0,0,95.8
Leonard Fournette,TAM,2,2,7,0,0,5,2.5,2,1.0,2.5,0,,0,0.0,0,81.2
Ronald Jones II,TAM,4,2,20,0,0,10,5.0,10,5.0,3.3,0,,1,25.0,0,64.6
LeSean McCoy,TAM,4,2,24,0,,8,4.0,16,8.0,2.0,0,,0,0.0,0,68.7
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Noah Fant,DEN,10,5,46,0,1,25,5.0,21,4.2,7.6,2,2.5,2,20.0,0,62.9
Jerry Jeudy,DEN,9,5,55,0,3,31,6.2,24,4.8,9.1,0,,0,0.0,1,34.3
Melvin Gordon,DEN,6,4,12,0,,0,0.0,12,3.0,-0.2,0,,0,0.0,0,70.1
Tim Patrick,DEN,4,4,43,1,3,35,8.8,8,2.0,8.8,0,,0,0.0,0,151.0
KJ Hamler,DEN,5,3,30,0,1,26,8.7,4,1.3,9.0,0,,1,20.0,1,37.5
Royce Freeman,DEN,2,2,31,0,1,9,4.5,22,11.0,4.5,0,,0,0.0,0,118.7
Jake Butt,DEN,1,1,5,0,,4,4.0,1,1.0,4.0,0,,0,0.0,0,87.5
Diontae Spencer,DEN,1,1,7,0,,7,7.0,0,0.0,7.0,0,,0,0.0,0,95.8
