Quarter,Time,Down,ToGo,Location,DAL,NYG,Detail,EPB,EPA
1,6:39,1,10,NYG 46,0,0,Cooper Rush pass complete deep right to Noah Brown for 19 yards (tackle by Xavier McKinney),2.520,3.780
1,6:01,1,10,NYG 27,0,0,Cooper Rush pass complete short left to CeeDee Lamb for 5 yards (tackle by Adoree' Jackson),3.780,3.910
1,5:18,2,5,NYG 22,0,0,Ezekiel Elliott right tackle for 2 yards (tackle by Azeez Ojulari and Tae Crowder),3.910,3.470
1,4:53,3,3,NYG 20,0,0,Cooper Rush pass complete short right to Noah Brown for 14 yards (tackle by Tae Crowder),3.470,5.830
1,4:14,1,6,NYG 6,0,0,Ezekiel Elliott up the middle for 1 yard (tackle by Kayvon Thibodeaux),5.830,5.150
1,3:27,2,5,NYG 5,0,0,Ezekiel Elliott right guard for 2 yards (tackle by Julian Love and Dexter Lawrence),5.150,4.720
1,2:39,3,3,NYG 3,0,0,"Penalty on Peyton Hendershot: False Start, 5 yards (accepted) (no play)",4.720,3.580
1,2:17,3,8,NYG 8,0,0,"Cooper Rush pass incomplete short middle intended for Tony Pollard (defended by Jihad Ward). Penalty on Tyler Smith: Offensive Holding, 10 yards (declined)",3.580,2.950
1,2:12,4,8,NYG 8,3,0,Brett Maher 26 yard field goal good,2.950,3.000
1,2:09,,,DAL 35,3,0,"Brett Maher kicks off 65 yards, touchback.",0.000,0.610
1,2:09,1,10,NYG 25,3,0,Saquon Barkley up the middle for 3 yards (tackle by DeMarcus Lawrence),0.610,0.470
1,1:41,2,7,NYG 28,3,0,Daniel Jones scrambles up the middle for 2 yards (tackle by Neville Gallimore),0.470,0.040
1,0:55,3,5,NYG 30,3,0,Daniel Jones pass complete short right to David Sills for 6 yards (tackle by Anthony Brown),0.040,1.330
1,0:32,1,10,NYG 36,3,0,Daniel Jones pass complete short right to Sterling Shepard for 6 yards (tackle by Anthony Brown),1.330,1.600
1,0:09,2,4,NYG 42,3,0,Saquon Barkley up the middle for 3 yards (tackle by Osa Odighizuwa),1.600,1.290
Quarter,Time,Down,ToGo,Location,DAL,NYG,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,3,1,NYG 45,3,0,Matt Breida right end for 3 yards (tackle by Markquese Bell),1.290,2.130
2,14:22,1,10,NYG 48,3,0,Daniel Jones pass incomplete short middle intended for David Sills,2.130,1.580
2,14:18,2,10,NYG 48,3,0,Daniel Jones scrambles right end for 11 yards (tackle by Sam Williams),1.580,2.850
2,13:47,1,10,DAL 41,3,0,Saquon Barkley right tackle for 9 yards (tackle by Anthony Brown),2.850,3.520
2,13:17,2,1,DAL 32,3,0,Saquon Barkley right tackle for 3 yards (tackle by Anthony Brown),3.520,3.640
2,12:39,1,10,DAL 29,3,0,Daniel Jones sacked by Dorance Armstrong for -1 yards,3.640,2.970
2,12:03,2,11,DAL 30,3,0,Daniel Jones pass complete short middle to Daniel Bellinger for 6 yards (tackle by Jourdan Lewis),2.970,3.070
2,11:27,3,5,DAL 24,3,0,Daniel Jones pass incomplete short middle intended for Sterling Shepard (defended by Donovan Wilson),3.070,1.920
2,11:21,4,5,DAL 24,3,3,Graham Gano 42 yard field goal good,1.920,3.000
2,11:17,,,NYG 35,3,3,"Graham Gano kicks off 52 yards, returned by KaVontae Turpin for 24 yards (tackle by Fabian Moreau)",0.000,1.400
2,11:11,1,10,DAL 37,3,3,Tony Pollard left tackle for 46 yards (tackle by Adoree' Jackson and Cordale Flott),1.400,4.440
2,10:41,1,10,NYG 17,3,3,Tony Pollard right guard for 3 yards (tackle by Dexter Lawrence),4.440,4.320
2,9:58,2,7,NYG 14,3,3,Cooper Rush pass complete short right to Jalen Tolbert for 4 yards (tackle by Cordale Flott),4.320,4.340
2,9:17,3,3,NYG 10,3,3,Cooper Rush pass incomplete short left intended for Noah Brown,4.340,2.860
2,9:13,4,3,NYG 10,6,3,Brett Maher 28 yard field goal good,2.860,3.000
2,9:09,,,DAL 35,6,3,"Brett Maher kicks off 65 yards, touchback.",0.000,0.610
2,9:09,1,10,NYG 25,6,3,"Saquon Barkley left guard for 1 yard (tackle by Jourdan Lewis). Penalty on David Sills: Offensive Illegal Block Above the Waist, 10 yards (accepted)",0.610,-0.280
2,8:40,1,19,NYG 16,6,3,Daniel Jones pass complete short right to Richie James for -2 yards (tackle by Dante Fowler),-0.280,-1.540
2,8:03,2,21,NYG 14,6,3,Saquon Barkley right guard for 8 yards (tackle by DeMarcus Lawrence),-1.540,-1.020
2,7:38,3,13,NYG 22,6,3,Daniel Jones pass incomplete short middle intended for Richie James,-1.020,-1.900
2,7:33,4,13,NYG 22,6,3,Jamie Gillan punts 55 yards out of bounds,-1.900,-0.480
2,7:23,1,10,DAL 23,6,3,Tony Pollard left guard for 5 yards (tackle by Jihad Ward and Henry Mondeaux),0.480,0.610
2,6:41,2,5,DAL 28,6,3,"Tony Pollard right end for 10 yards (tackle by Fabian Moreau). Penalty on Peyton Hendershot: Offensive Holding, 10 yards (accepted) (no play)",0.610,-0.840
2,6:11,2,15,DAL 18,6,3,"Penalty on Tyler Smith: False Start, 5 yards (accepted) (no play)",-0.840,-1.500
2,5:51,2,20,DAL 13,6,3,Cooper Rush pass complete short middle to Jake Ferguson for 8 yards (tackle by Julian Love and Micah McFadden),-1.500,-1.020
2,5:10,3,12,DAL 21,6,3,Ezekiel Elliott left end for 27 yards (tackle by Oshane Ximines and Julian Love),-1.020,2.130
2,4:42,1,10,DAL 48,6,3,Cooper Rush pass incomplete deep left intended for CeeDee Lamb,2.130,1.580
2,4:34,2,10,DAL 48,6,3,Ezekiel Elliott left end for 9 yards (tackle by Fabian Moreau and Tae Crowder),1.580,2.080
2,4:05,3,1,NYG 43,6,3,Tony Pollard right end for 3 yards (tackle by Julian Love),2.080,2.920
2,3:27,1,10,NYG 40,6,3,Tony Pollard left end for no gain (tackle by Micah McFadden and Jihad Ward),2.920,2.370
2,2:48,2,10,NYG 40,6,3,Cooper Rush pass incomplete short right,2.370,1.680
2,2:43,3,10,NYG 40,6,3,Cooper Rush pass incomplete short right intended for CeeDee Lamb (defended by Kayvon Thibodeaux),1.680,0.590
2,2:38,4,10,NYG 40,6,3,"Penalty on DAL: Delay of Game, 5 yards (declined) (no play)",0.590,0.590
2,2:38,4,10,NYG 40,6,3,Bryan Anger punts 40 yards,0.590,-0.280
2,2:30,1,10,NYG 20,6,3,Daniel Jones scrambles right end for 1 yard (tackle by Chauncey Golston),0.280,-0.130
2,2:00,2,9,NYG 21,6,3,Daniel Jones up the middle for 10 yards (tackle by DeMarcus Lawrence),-0.130,1.000
2,1:35,1,10,NYG 31,6,3,Daniel Jones pass complete short middle to Richie James for 14 yards (tackle by Jourdan Lewis),1.000,1.930
2,1:15,1,10,NYG 45,6,3,Daniel Jones sacked by DeMarcus Lawrence for -3 yards,1.930,0.980
2,0:42,,,,,,Timeout #1 by Dallas Cowboys,,
2,0:42,2,13,NYG 42,6,3,Daniel Jones pass incomplete short right,0.980,0.300
2,0:35,3,13,NYG 42,6,3,"Daniel Jones pass complete to Kenny Golladay for 22 yards. Penalty on Sterling Shepard: Offensive Pass Interference, 10 yards (accepted) (no play)",0.300,-1.020
2,0:24,3,23,NYG 32,6,3,Daniel Jones pass complete short left to Saquon Barkley for 21 yards (tackle by Leighton Vander Esch and Donovan Wilson),-1.020,0.130
2,0:10,,,,,,Timeout #2 by Dallas Cowboys,,
2,0:10,4,2,DAL 47,6,3,Daniel Jones pass incomplete short left intended for Kenny Golladay,0.130,-2.060
2,0:08,,,,,,Timeout #1 by New York Giants,,
2,0:08,1,10,DAL 47,6,3,Cooper Rush pass complete short right to Simi Fehoko for 12 yards (tackle by Adoree' Jackson),2.060,2.850
2,0:04,,,,,,Timeout #3 by Dallas Cowboys,,
2,0:04,1,10,NYG 41,6,3,Brett Maher 59 yard field goal no good,2.850,2.130
Quarter,Time,Down,ToGo,Location,DAL,NYG,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,DAL 35,6,3,"Brett Maher kicks off 65 yards, touchback.",0.000,0.610
3,15:00,1,10,NYG 25,6,3,Richie James right end for 4 yards (tackle by Osa Odighizuwa),0.610,0.600
3,14:22,2,6,NYG 29,6,3,Daniel Jones sacked by DeMarcus Lawrence for -8 yards,0.600,-1.150
3,13:43,3,14,NYG 21,6,3,"Daniel Jones pass incomplete deep right intended for Sterling Shepard. Penalty on Jourdan Lewis: Illegal Contact, 5 yards (accepted) (no play)",-1.150,0.670
3,13:38,1,10,NYG 26,6,3,Saquon Barkley right end for 3 yards (tackle by Trysten Hill),0.670,0.540
3,13:11,2,7,NYG 29,6,3,Daniel Jones scrambles up the middle for 13 yards (tackle by Donovan Wilson),0.540,1.730
3,12:39,1,10,NYG 42,6,3,Saquon Barkley left guard for 3 yards (tackle by Donovan Wilson),1.730,1.590
3,12:12,2,7,NYG 45,6,3,Daniel Jones scrambles up the middle for 17 yards (tackle by Jourdan Lewis),1.590,3.050
3,11:27,1,10,DAL 38,6,3,"Daniel Jones pass complete to Saquon Barkley for no gain (tackle by DeMarcus Lawrence). Penalty on Jon Feliciano: Ineligible Downfield Pass, 5 yards (accepted) (no play)",3.050,2.720
3,10:55,1,15,DAL 43,6,3,Daniel Jones sacked by Donovan Wilson for -11 yards,2.720,0.350
3,10:11,2,26,NYG 46,6,3,Daniel Jones pass complete short left to Sterling Shepard for 16 yards (tackle by Jourdan Lewis),0.350,1.820
3,9:43,3,10,DAL 38,6,3,Daniel Jones pass complete short right to Sterling Shepard for 5 yards (tackle by Anthony Brown),1.820,1.170
3,9:06,4,5,DAL 33,6,6,Graham Gano 51 yard field goal good,1.170,3.000
3,9:02,,,NYG 35,6,6,"Graham Gano kicks off 65 yards, touchback.",0.000,0.610
3,9:02,1,10,DAL 25,6,6,Ezekiel Elliott right end for -2 yards (tackle by Xavier McKinney and Oshane Ximines),0.610,-0.210
3,8:21,2,12,DAL 23,6,6,Cooper Rush pass incomplete deep right intended for CeeDee Lamb (defended by Xavier McKinney),-0.210,-0.890
3,8:13,3,12,DAL 23,6,6,Cooper Rush pass incomplete deep right intended for Jalen Tolbert,-0.890,-1.830
3,8:08,4,12,DAL 23,6,6,"Bryan Anger punts 54 yards, returned by Richie James for no gain",-1.830,-0.480
3,8:00,1,10,NYG 23,6,6,Saquon Barkley up the middle for 1 yard (tackle by Donovan Wilson and Israel Mukuamu),0.480,0.070
3,7:32,2,9,NYG 24,6,6,"Daniel Jones scrambles right end for 14 yards (tackle by Sam Williams). Penalty on Sam Williams: Unnecessary Roughness / Defense, 15 yards (offset) . Penalty on Sterling Shepard: Unsportsmanlike Conduct / Offense, 15 yards (offset)",0.070,1.470
3,7:08,1,10,NYG 38,6,6,Daniel Jones pass complete short left to David Sills for 14 yards (tackle by Malik Hooker),1.470,2.390
3,6:40,1,10,DAL 48,6,6,Saquon Barkley right tackle for 6 yards (tackle by Malik Hooker),2.390,2.660
3,6:16,2,4,DAL 42,6,6,Daniel Jones pass complete short left to Daniel Bellinger for 6 yards (tackle by Israel Mukuamu),2.660,3.180
3,5:41,1,10,DAL 36,6,12,"Saquon Barkley right guard for 36 yards, touchdown",3.180,7.000
3,5:31,,,DAL 15,6,13,Graham Gano kicks extra point good,0.000,0.000
3,5:31,,,NYG 35,6,13,"Graham Gano kicks off 65 yards, touchback.",0.000,0.610
3,5:31,1,10,DAL 25,6,13,Cooper Rush pass complete short left to CeeDee Lamb for 17 yards (tackle by Adoree' Jackson),0.610,1.730
3,4:51,1,10,DAL 42,6,13,Ezekiel Elliott up the middle for 7 yards (tackle by Jihad Ward and Dexter Lawrence),1.730,2.060
3,4:15,2,4,DAL 49,6,13,Cooper Rush pass complete short right to CeeDee Lamb for 2 yards (tackle by Adoree' Jackson and Julian Love),2.060,1.620
3,3:36,3,2,NYG 49,6,13,Ezekiel Elliott up the middle for 2 yards (tackle by Nick Williams and Julian Love),1.620,2.460
3,2:59,1,10,NYG 47,6,13,Cooper Rush pass complete short right to Peyton Hendershot for 29 yards (tackle by Xavier McKinney),2.460,4.370
3,2:14,1,10,NYG 18,6,13,Cooper Rush pass complete short left to Noah Brown for 12 yards (tackle by Xavier McKinney),4.370,5.830
3,1:47,1,6,NYG 6,6,13,Tony Pollard up the middle for 1 yard (tackle by Tae Crowder and Henry Mondeaux),5.830,5.150
3,1:09,2,5,NYG 5,6,13,Cooper Rush pass complete short right to Noah Brown for 4 yards (tackle by Tae Crowder),5.150,5.170
3,0:32,3,1,NYG 1,12,13,"Ezekiel Elliott right end for 1 yard, touchdown",5.170,7.000
3,0:27,,,NYG 15,13,13,Brett Maher kicks extra point good,0.000,0.000
3,0:27,,,DAL 35,13,13,"Brett Maher kicks off 65 yards, touchback.",0.000,0.610
3,0:27,1,10,NYG 25,13,13,Daniel Jones pass complete short left to Chris Myarick for 6 yards (tackle by Donovan Wilson),0.610,0.870
3,0:27,2,4,NYG 31,13,13,"Penalty on Donovan Wilson: Unsportsmanlike Conduct / Defense, 15 yards (accepted) (no play)",0.870,1.990
3,0:04,1,10,NYG 46,13,13,Saquon Barkley right tackle for 4 yards (tackle by Leighton Vander Esch and Chauncey Golston),1.990,1.990
Quarter,Time,Down,ToGo,Location,DAL,NYG,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,6,NYG 50,13,13,Daniel Jones pass incomplete short right intended for Daniel Bellinger,1.990,1.290
4,14:53,3,6,NYG 50,13,13,Daniel Jones pass incomplete short middle intended for Sterling Shepard,1.290,-0.060
4,14:49,4,6,NYG 50,13,13,"Jamie Gillan punts 39 yards, fair catch by KaVontae Turpin at DAL-11",-0.060,0.370
4,14:42,1,10,DAL 11,13,13,Tony Pollard right end for 4 yards (tackle by Jihad Ward),-0.370,-0.430
4,14:09,2,6,DAL 15,13,13,Cooper Rush pass complete short right to Noah Brown for 5 yards (tackle by Fabian Moreau),-0.430,-0.370
4,13:30,3,1,DAL 20,13,13,"Cooper Rush right guard for no gain (tackle by Kayvon Thibodeaux). Penalty on D.J. Davidson: Defensive Offside, 6 yards (accepted) (no play)",-0.370,0.670
4,13:04,1,10,DAL 26,13,13,Tony Pollard up the middle for 10 yards (tackle by Xavier McKinney and Julian Love),0.670,1.330
4,12:25,1,10,DAL 36,13,13,Cooper Rush pass complete deep middle to CeeDee Lamb for 17 yards (tackle by Adoree' Jackson),1.330,2.460
4,11:45,1,10,NYG 47,13,13,Tony Pollard right tackle for 4 yards (tackle by Justin Ellis and Oshane Ximines),2.460,2.450
4,11:09,2,6,NYG 43,13,13,Cooper Rush pass complete short right to Ezekiel Elliott for 2 yards (tackle by Fabian Moreau),2.450,2.010
4,10:32,3,4,NYG 41,13,13,Cooper Rush pass incomplete short left intended for CeeDee Lamb,2.010,0.530
4,10:27,,,,,,Timeout #1 by New York Giants,,
4,10:27,4,4,NYG 41,13,13,Cooper Rush pass complete short left to CeeDee Lamb for 4 yards (tackle by Dane Belton),0.530,3.120
4,10:06,1,10,NYG 37,13,13,Cooper Rush pass complete short right to Peyton Hendershot for 10 yards (tackle by Dane Belton and Julian Love),3.120,3.780
4,9:21,1,10,NYG 27,13,13,Cooper Rush pass complete short left to CeeDee Lamb for 26 yards (tackle by Fabian Moreau and Julian Love),3.780,6.970
4,8:34,1,1,NYG 1,19,13,"Cooper Rush pass complete short left to CeeDee Lamb for 1 yard, touchdown",6.970,7.000
4,8:30,,,NYG 15,20,13,Brett Maher kicks extra point good,0.000,0.000
4,8:30,,,DAL 35,20,13,"Brett Maher kicks off 65 yards, touchback.",0.000,0.610
4,8:30,1,10,NYG 25,20,13,Saquon Barkley up the middle for 2 yards (tackle by Donovan Wilson),0.610,0.330
4,7:58,2,8,NYG 27,20,13,Daniel Jones pass incomplete deep right intended for Sterling Shepard (defended by Anthony Brown),0.330,-0.360
4,7:49,3,8,NYG 27,20,13,"Penalty on NYG: Delay of Game, 5 yards (accepted) (no play)",-0.360,-1.020
4,7:49,3,13,NYG 22,20,13,Daniel Jones pass incomplete short right intended for Kenny Golladay,-1.020,-1.900
4,7:44,4,13,NYG 22,20,13,"Jamie Gillan punts 41 yards, returned by KaVontae Turpin for 28 yards (tackle by Jamie Gillan)",-1.900,-3.250
4,7:32,1,10,NYG 35,20,13,Ezekiel Elliott up the middle for 5 yards (tackle by Micah McFadden),3.250,3.380
4,6:46,2,5,NYG 30,20,13,Ezekiel Elliott left guard for 4 yards (tackle by Henry Mondeaux and Dexter Lawrence),3.380,3.200
4,6:06,3,1,NYG 26,20,13,Cooper Rush pass incomplete short left intended for Noah Brown,3.200,1.890
4,6:02,4,1,NYG 26,23,13,Brett Maher 44 yard field goal good,1.890,3.000
4,5:58,,,DAL 35,23,13,"Brett Maher kicks off 65 yards, touchback.",0.000,0.610
4,5:58,1,10,NYG 25,23,13,Daniel Jones pass complete deep right to Richie James for 16 yards (tackle by Trevon Diggs),0.610,1.660
4,5:34,1,10,NYG 41,23,13,Daniel Jones pass complete short right to Saquon Barkley for 5 yards (tackle by Anthony Brown),1.660,1.800
4,5:09,2,5,NYG 46,23,13,Daniel Jones up the middle for 7 yards (tackle by Donovan Wilson),1.800,2.460
4,4:41,1,10,DAL 47,23,13,"Daniel Jones sacked by Dorance Armstrong for no gain. Penalty on Kelvin Joseph: Face Mask (15 Yards), 15 yards (accepted) (no play)",2.460,3.450
4,4:34,1,10,DAL 32,23,13,Daniel Jones pass complete short right to Saquon Barkley for 6 yards (tackle by Malik Hooker),3.450,3.710
4,4:08,2,4,DAL 26,23,13,Daniel Jones scrambles right end for 4 yards (tackle by Donovan Wilson),3.710,4.110
4,4:02,1,10,DAL 22,23,13,Daniel Jones pass incomplete short right,4.110,3.560
4,3:57,2,10,DAL 22,23,13,Daniel Jones pass incomplete deep right,3.560,2.870
4,3:52,3,10,DAL 22,23,13,"Daniel Jones pass incomplete short left. Penalty on Ben Bredeson: Offensive Holding, 10 yards (declined) . Penalty on Daniel Jones: Intentional Grounding, 11 yards (accepted)",2.870,1.150
4,3:42,4,21,DAL 33,23,16,Graham Gano 51 yard field goal good,1.150,3.000
4,3:37,,,NYG 35,23,16,"Graham Gano kicks off 65 yards, touchback.",0.000,0.610
4,3:37,1,10,DAL 25,23,16,Tony Pollard right tackle for 3 yards (tackle by Dexter Lawrence and Nick Williams),0.610,0.470
4,3:32,,,,,,Timeout #2 by New York Giants,,
4,3:32,2,7,DAL 28,23,16,Tony Pollard right guard for 10 yards (tackle by Darnay Holmes and Julian Love),0.470,1.470
4,2:46,1,10,DAL 38,23,16,Tony Pollard right tackle for 2 yards (tackle by Justin Ellis),1.470,1.190
4,2:40,,,,,,Timeout #3 by New York Giants,,
4,2:40,2,8,DAL 40,23,16,Ezekiel Elliott left tackle for 1 yard (tackle by Jihad Ward and Justin Ellis),1.190,0.630
4,2:00,3,7,DAL 41,23,16,Cooper Rush pass complete short right to Jake Ferguson for 5 yards (tackle by Julian Love and Jihad Ward),0.630,-0.320
4,1:52,4,2,DAL 46,23,16,"Bryan Anger punts 45 yards, fair catch by Richie James at NYG-9",-0.320,0.380
4,1:45,1,10,NYG 9,23,16,Daniel Jones pass complete short middle to Sterling Shepard for 12 yards (tackle by Anthony Brown),-0.380,0.340
4,1:22,1,10,NYG 21,23,16,Daniel Jones pass incomplete deep right intended for Sterling Shepard,0.340,-0.200
4,1:17,2,10,NYG 21,23,16,"Penalty on Evan Neal: False Start, 5 yards (accepted) (no play)",-0.200,-1.010
4,1:17,2,15,NYG 16,23,16,Daniel Jones pass deep left intended for David Sills is intercepted by Trevon Diggs at NYG-36 and returned for 7 yards,-1.010,-3.640
4,1:11,1,10,NYG 29,23,16,Cooper Rush kneels for -1 yards,3.640,2.970
4,0:39,2,11,NYG 30,23,16,Cooper Rush kneels for -1 yards,2.970,2.150
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
