Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Ryan Ramczyk,T,57,100%,0,0%,4,12%
Andrus Peat,G,57,100%,0,0%,4,12%
Max Unger,C,57,100%,0,0%,4,12%
Larry Warford,G,57,100%,0,0%,4,12%
Drew Brees,QB,57,100%,0,0%,0,0%
Michael Thomas,WR,44,77%,0,0%,1,3%
Ted Ginn Jr.,WR,41,72%,0,0%,1,3%
Josh Hill,TE,38,67%,0,0%,19,58%
Terron Armstead,T,34,60%,0,0%,0,0%
Alvin Kamara,RB,32,56%,0,0%,1,3%
Mark Ingram,RB,29,51%,0,0%,0,0%
Brandon Coleman,WR,27,47%,0,0%,7,21%
Michael Hoomanawanui,TE,26,46%,0,0%,11,33%
Senio Kelemete,G,23,40%,0,0%,4,12%
Willie Snead,WR,19,33%,0,0%,1,3%
Coby Fleener,TE,18,32%,0,0%,0,0%
Zach Line,FB,7,12%,0,0%,17,52%
Tommylee Lewis,WR,2,4%,0,0%,10,30%
Josh LeRibeus,C,2,4%,0,0%,4,12%
Cameron Jordan,DE,0,0%,77,100%,7,21%
A.J. Klein,LB,0,0%,77,100%,7,21%
P.J. Williams,CB,0,0%,77,100%,7,21%
Kenny Vaccaro,SS,0,0%,77,100%,0,0%
Vonn Bell,FS,0,0%,74,96%,15,45%
Marcus Williams,FS,0,0%,67,87%,10,30%
Craig Robertson,LB,0,0%,64,83%,15,45%
Sheldon Rankins,DT,0,0%,58,75%,0,0%
De'Vante Harris,CB,0,0%,52,68%,8,24%
Tyeler Davison,DT,0,0%,47,61%,7,21%
David Onyemata,DT,0,0%,40,52%,10,30%
John Hughes,DT,0,0%,36,47%,0,0%
Trey Hendrickson,DE,0,0%,33,43%,7,21%
Sterling Moore,CB,0,0%,25,32%,3,9%
Rafael Bush,SS,0,0%,24,31%,15,45%
Hau'oli Kikaha,DE,0,0%,16,21%,0,0%
Manti Te'o,LB,0,0%,3,4%,7,21%
Chris Banjo,SS,0,0%,0,0%,22,67%
Michael Mauti,LB,0,0%,0,0%,22,67%
Justin Hardee,DB,0,0%,0,0%,22,67%
Trey Edmunds,RB,0,0%,0,0%,22,67%
Gerald Hodges,LB,0,0%,0,0%,21,64%
Dexter McDougle,CB,0,0%,0,0%,13,39%
Thomas Morstead,P,0,0%,0,0%,11,33%
Zach Wood,LS,0,0%,0,0%,11,33%
Wil Lutz,K,0,0%,0,0%,9,27%
