Player,Pos
Jared Goff,QB
Todd Gurley,HB
Tavon Austin,WR
Josh Reynolds,WR
Sammy Watkins,WR
Tyler Higbee,TE
Andrew Whitworth,LT
Rodger Saffold,LG
John Sullivan,C
Jamon Brown,RG
Rob Havenstein,RT
Ethan Westbrooks,DE
Michael Brockers,DE
Aaron Donald,DT
Robert Quinn,OLB
Connor Barwin,OLB
Mark Barron,ILB
Alec Ogletree,ILB
Trumaine Johnson,LCB
Kayvon Webster,RCB
John Johnson,SS
Lamarcus Joyner,FS
