Quarter,Time,Down,ToGo,Location,GNB,DET,Detail,EPB,EPA
1,8:50,1,10,DET 32,0,0,Kevin Jones left tackle for 3 yards (tackle by Corey Williams and Kabeer Gbaja-Biamila),1.070,0.930
1,8:11,2,7,DET 35,0,0,Kevin Jones up the middle for 4 yards (tackle by Colin Cole),0.930,0.760
1,7:32,3,3,DET 39,0,0,Joey Harrington pass complete to Kevin Johnson for 25 yards (tackle by Mark Roman). Penalty on Ahmad Carroll: Defensive Holding (Declined),0.760,3.180
1,7:06,1,10,GNB 36,0,0,Joey Harrington pass complete to Marcus Pollard for 18 yards (tackle by Nick Collins and Mark Roman),3.180,4.370
1,6:27,1,10,GNB 18,0,0,Kevin Jones up the middle for 3 yards (tackle by Robert Thomas),4.370,4.250
1,5:49,2,7,GNB 15,0,0,Joey Harrington pass incomplete intended for Marcus Pollard (defended by Mark Roman),4.250,3.460
1,5:44,3,7,GNB 15,0,0,"Joey Harrington pass incomplete intended for Shawn Bryson (defended by Cullen Jenkins). Penalty on Jason Horton: Illegal Use of Hands, 5 yards (no play)",3.460,4.910
1,5:39,1,10,GNB 10,0,0,Kevin Jones up the middle for 1 yard (tackle by Robert Thomas),4.910,4.380
1,5:02,2,9,GNB 9,0,6,"Joey Harrington pass complete to Marcus Pollard for 9 yards, touchdown",4.380,7.000
1,,,,GNB 2,0,7,Jason Hanson kicks extra point good,0.000,0.000
1,,,,DET 30,0,7,"Jason Hanson kicks off 66 yards, returned by Robert Ferguson for 22 yards (tackle by Wali Rainer)",0.000,0.670
1,4:49,1,10,GNB 26,0,7,Brett Favre pass complete to Bubba Franks for 8 yards (tackle by Earl Holmes and James Davis),0.670,1.210
1,4:15,2,2,GNB 34,0,7,"Ahman Green left tackle for 10 yards (tackle by Terrence Holt). Penalty on Mike Flanagan: Offensive Holding, 10 yards (no play)",1.210,-0.140
1,3:53,2,12,GNB 24,0,7,Brett Favre pass complete to Javon Walker for 9 yards (tackle by Fernando Bryant),-0.140,0.370
1,3:10,3,3,GNB 33,0,7,"Brett Favre pass incomplete intended for Javon Walker (defended by Fernando Bryant). Penalty on Fernando Bryant: Defensive Pass Interfere, 12 yards (no play)",0.370,1.930
1,3:05,1,10,GNB 45,0,7,Brett Favre pass incomplete intended for Javon Walker,1.930,1.380
1,2:58,2,10,GNB 45,0,7,Najeh Davenport right end for 1 yard (tackle by Boss Bailey and Cory Redding),1.380,0.830
1,2:13,3,9,GNB 46,0,7,Brett Favre pass complete to Donald Driver for 17 yards (tackle by Andre' Goodman),0.830,3.120
1,1:35,1,10,DET 37,0,7,Ahman Green left end for 6 yards (tackle by R.W. McQuarters),3.120,3.380
1,1:03,2,4,DET 31,0,7,"Penalty on Chad Clifton: False Start, 5 yards (no play)",3.380,2.710
1,0:44,2,9,DET 36,0,7,Brett Favre pass complete to Bubba Franks for 6 yards (tackle by Earl Holmes and Fernando Bryant),2.710,2.810
Quarter,Time,Down,ToGo,Location,GNB,DET,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,3,3,DET 30,0,7,Brett Favre pass complete to Tony Fisher for 6 yards (tackle by Shaun Rogers),2.810,3.970
2,14:27,1,10,DET 24,0,7,Ahman Green left end for 9 yards (tackle by Andre' Goodman and James Hall),3.970,4.850
2,13:43,2,1,DET 15,0,7,Ahman Green left tackle for 4 yards (tackle by Earl Holmes),4.850,4.840
2,13:06,1,10,DET 11,0,7,Ahman Green left tackle for 3 yards (tackle by James Hall and James Davis),4.840,4.700
2,12:29,2,7,DET 8,0,7,Brett Favre pass complete to William Henderson for 4 yards (tackle by Earl Holmes),4.700,4.670
2,11:49,3,3,DET 4,0,7,Brett Favre pass incomplete intended for Donald Driver (defended by Kenoy Kennedy),4.670,3.030
2,11:41,4,3,DET 4,0,7,"B.J. Sander right end for -11 yards (tackle by Fernando Bryant). B.J. Sander fumbles (forced by Fernando Bryant), recovered by B.J. Sander at DET-15",3.030,0.220
2,11:34,1,10,DET 15,0,7,Joey Harrington pass incomplete intended for Roy Williams (defended by Al Harris),-0.220,-0.710
2,11:29,2,10,DET 15,0,7,Kevin Jones left end for 6 yards (tackle by Kenny Peterson and Mike Montgomery),-0.710,-0.630
2,10:50,3,4,DET 21,0,7,"Joey Harrington up the middle for 15 yards (tackle by Roy Manning). Penalty on Ahmad Carroll: Illegal Use of Hands, 5 yards",-0.630,1.660
2,10:16,1,10,DET 41,0,7,"Joey Harrington pass incomplete intended for Roy Williams (defended by Al Harris). Penalty on Nick Barnett: Roughing the Passer, 15 yards (no play)",1.660,2.650
2,10:12,1,10,GNB 44,0,7,"Joey Harrington pass incomplete intended for Mike Williams. Penalty on Ahmad Carroll: Illegal Use of Hands, 5 yards (no play)",2.650,2.980
2,10:05,1,10,GNB 39,0,7,Kevin Jones right tackle for 6 yards (tackle by Paris Lenon and Aaron Kampman),2.980,3.250
2,9:21,2,4,GNB 33,0,7,Kevin Jones right end for 3 yards (tackle by Mark Roman),3.250,2.940
2,8:42,3,1,GNB 30,0,7,"Joey Harrington for no gain. Joey Harrington fumbles, recovered by Kelly Butler at GNB-33",2.940,1.180
2,7:57,4,4,GNB 33,0,7,Joey Harrington pass complete to Roy Williams for 2 yards (tackle by Mark Roman and Earl Little),1.180,-1.000
2,7:50,1,10,GNB 31,0,7,Ahman Green up the middle for 3 yards (tackle by Kenoy Kennedy),1.000,0.870
2,7:15,2,7,GNB 34,0,7,Brett Favre pass incomplete intended for Ahman Green (defended by Fernando Bryant),0.870,0.170
2,7:09,3,7,GNB 34,0,7,Brett Favre pass complete to William Henderson for 10 yards (tackle by James Davis),0.170,1.860
2,6:26,1,10,GNB 44,0,7,Najeh Davenport up the middle for -1 yards (tackle by Cory Redding),1.860,1.180
2,5:46,2,11,GNB 43,0,7,Brett Favre pass complete to Donald Driver for 10 yards (tackle by R.W. McQuarters),1.180,1.820
2,5:09,3,1,DET 47,0,7,Brett Favre pass complete to Javon Walker for 7 yards (tackle by Fernando Bryant),1.820,2.920
2,4:42,1,10,DET 40,0,7,Brett Favre pass complete to William Henderson for 6 yards (tackle by Kenoy Kennedy and James Davis),2.920,3.180
2,4:07,2,4,DET 34,0,7,"Ahman Green right end for 12 yards (tackle by Boss Bailey). Penalty on Robert Ferguson: Illegal Block Above the , 10 yards",3.180,3.450
2,3:46,2,2,DET 32,0,7,Najeh Davenport up the middle for no gain (tackle by Earl Holmes),3.450,2.740
2,3:08,3,2,DET 32,0,7,Brett Favre pass incomplete intended for Tony Fisher,2.740,1.300
2,3:04,4,2,DET 32,3,7,Ryan Longwell 50 yard field goal good,1.300,3.000
2,,,,GNB 30,3,7,"Ryan Longwell kicks off 60 yards, returned by Eddie Drummond for 14 yards (tackle by Brady Poppinga)",0.000,0.540
2,2:54,1,10,DET 24,3,7,Joey Harrington pass incomplete intended for Charles Rogers,0.540,0.000
2,2:47,2,10,DET 24,3,7,Kevin Jones up the middle for 2 yards (tackle by Joey Thomas),0.000,-0.430
2,2:08,3,8,DET 26,3,7,Joey Harrington pass complete to Shawn Bryson for 7 yards (tackle by Nick Barnett),-0.430,-1.180
2,2:00,4,1,DET 33,3,7,"Nick Harris punts 48 yards, fair catch by Antonio Chatman",-1.180,-0.150
2,1:52,1,10,GNB 19,3,7,Brett Favre pass complete to Ahman Green for 5 yards (tackle by Andre' Goodman),0.150,0.340
2,1:34,2,5,GNB 24,3,7,Brett Favre pass incomplete intended for Donald Driver,0.340,-0.420
2,1:28,3,5,GNB 24,3,7,Brett Favre pass incomplete intended for Antonio Chatman,-0.420,-1.770
2,1:24,4,5,GNB 24,3,7,"B.J. Sander punts 47 yards, returned by Eddie Drummond for 2 yards (tackle by Robert Ferguson)",-1.770,-1.000
2,1:14,1,10,DET 31,3,7,Joey Harrington pass complete to Marcus Pollard for 7 yards (tackle by Nick Barnett),1.000,1.410
2,0:52,2,3,DET 38,3,7,Shawn Bryson up the middle for 2 yards (tackle by Mark Roman),1.410,0.960
2,0:47,,,,3,7,Timeout #1 by Detroit Lions,0.000,0.960
2,0:47,3,1,DET 40,3,7,Joey Harrington pass complete to Kevin Johnson for 13 yards (tackle by Al Harris),0.960,2.460
2,0:42,,,,3,7,Timeout #2 by Detroit Lions,0.000,2.460
2,0:42,1,10,GNB 47,3,7,Joey Harrington pass incomplete intended for Marcus Pollard,2.460,1.910
2,0:39,2,10,GNB 47,3,7,Joey Harrington pass incomplete intended for Roy Williams (defended by Joey Thomas),1.910,1.220
2,0:34,3,10,GNB 47,3,7,Joey Harrington sacked by Aaron Kampman for -7 yards,1.220,-0.320
2,0:21,,,,3,7,Timeout #2 by Green Bay Packers,0.000,-0.320
2,0:20,4,17,DET 46,3,7,"Nick Harris punts 42 yards, fair catch by Antonio Chatman",-0.320,0.350
2,0:14,1,10,GNB 12,3,7,Brett Favre kneels for -1 yards,-0.350,-0.850
Quarter,Time,Down,ToGo,Location,GNB,DET,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,DET 30,3,7,"Nick Harris kicks off 53 yards, returned by Robert Ferguson for 22 yards (tackle by Artose Pinner)",0.000,1.530
3,14:52,1,10,GNB 39,3,7,Brett Favre pass complete to Javon Walker for 4 yards (tackle by Fernando Bryant),1.530,1.530
3,14:18,2,6,GNB 43,3,7,Ahman Green left end for 2 yards (tackle by James Hall),1.530,1.090
3,13:31,3,4,GNB 45,3,7,"Brett Favre sacked for -1 yards. Brett Favre fumbles, recovered by Kalimba Edwards at GNB-44 and returned for 10 yards (tackle by Will Whitticker)",1.090,-3.310
3,13:18,1,10,GNB 34,3,7,Kevin Jones up the middle for 5 yards (tackle by Aaron Kampman),3.310,3.450
3,12:40,2,5,GNB 29,3,7,Kevin Jones up the middle for 6 yards (tackle by Paris Lenon),3.450,4.040
3,11:59,1,10,GNB 23,3,7,Joey Harrington pass complete to Kevin Jones for -5 yards (tackle by Nick Barnett),4.040,2.820
3,11:11,2,15,GNB 28,3,7,Joey Harrington pass incomplete intended for Charles Rogers,2.820,2.150
3,11:06,3,15,GNB 28,3,7,Joey Harrington pass complete to Marcus Pollard for 15 yards (tackle by Nick Barnett and Joey Thomas),2.150,4.710
3,10:33,1,10,GNB 13,3,7,"Kevin Jones left end for 1 yard (tackle by Robert Thomas and Mike Montgomery). Penalty on Ahmad Carroll: Illegal Use of Hands, 5 yards",4.710,5.600
3,10:08,1,7,GNB 7,3,7,Kevin Jones left tackle for 6 yards (tackle by Nick Barnett),5.600,5.910
3,9:28,2,1,GNB 1,3,7,Kevin Jones up the middle for -2 yards (tackle by Grady Jackson),5.910,4.720
3,8:42,3,3,GNB 3,3,7,Joey Harrington pass incomplete intended for Roy Williams (defended by Al Harris),4.720,3.040
3,8:37,4,3,GNB 3,3,10,Jason Hanson 21 yard field goal good,3.040,3.000
3,,,,DET 30,3,10,"Nick Harris kicks off 55 yards, returned by Antonio Chatman for 22 yards (tackle by Wali Rainer)",0.000,1.400
3,8:27,1,10,GNB 37,3,10,Ahman Green left end for 5 yards (tackle by James Hall and Shaun Rogers),1.400,1.530
3,7:55,2,5,GNB 42,3,10,Brett Favre pass incomplete intended for Ahman Green,1.530,0.830
3,7:50,3,5,GNB 42,3,10,"Brett Favre pass complete to Javon Walker for 55 yards (tackle by Terrence Holt). Penalty on Javon Walker: Offensive Pass Interfere, 10 yards (no play)",0.830,-0.490
3,7:40,3,15,GNB 32,3,10,Brett Favre pass complete to Tony Fisher for 5 yards (tackle by Earl Holmes),-0.490,-0.910
3,7:05,4,10,GNB 37,3,10,"B.J. Sander punts 34 yards, returned by Eddie Drummond for -2 yards (tackle by Brady Poppinga)",-0.910,-0.740
3,6:55,1,10,DET 27,3,10,Joey Harrington pass incomplete intended for Paul Smith,0.740,0.200
3,6:52,2,10,DET 27,3,10,Kevin Jones left end for 6 yards (tackle by Mark Roman and Colin Cole),0.200,0.300
3,6:12,3,4,DET 33,3,10,Joey Harrington pass incomplete intended for Roy Williams (defended by Joey Thomas). Penalty on Kelly Butler: Offensive Holding (Declined),0.300,-1.180
3,6:06,4,4,DET 33,3,10,"Nick Harris punts 47 yards, returned by Antonio Chatman for 47 yards (tackle by Vernon Fox). Penalty on Marviel Underwood: Illegal Block Above the , 10 yards, Penalty on Vonta Leach: Illegal Block Above the (Declined)",-1.180,0.380
3,5:49,1,10,GNB 10,3,10,Brett Favre pass complete to David Martin for 6 yards (tackle by Dre' Bly),-0.380,-0.230
3,5:15,2,4,GNB 16,3,10,"Ahman Green right end for 3 yards (tackle by Dan Wilkinson and Kenoy Kennedy). Penalty on Kevin Barry: Offensive Holding, 8 yards (no play)",-0.230,-0.930
3,5:00,2,12,GNB 8,3,10,Brett Favre pass complete to Tony Fisher for 5 yards (tackle by Andre' Goodman),-0.930,-1.070
3,4:20,3,7,GNB 13,3,10,Brett Favre pass incomplete intended for Bubba Franks (defended by Dan Wilkinson),-1.070,-2.490
3,4:15,4,7,GNB 13,3,10,"B.J. Sander punts 49 yards, returned by Eddie Drummond for 32 yards (tackle by Robert Thomas). Penalty on R.W. McQuarters: Illegal Block Above the , 10 yards",-2.490,-0.810
3,3:57,1,10,DET 28,3,10,Kevin Jones right end for 7 yards (tackle by Nick Barnett),0.810,1.210
3,3:19,2,3,DET 35,3,10,Joey Harrington pass incomplete intended for Roy Williams,1.210,0.500
3,3:13,3,3,DET 35,3,10,Shawn Bryson up the middle for no gain (tackle by Corey Williams),0.500,-1.040
3,2:33,4,3,DET 35,3,10,"Nick Harris punts 40 yards, returned by Antonio Chatman for 3 yards (tackle by Andre' Goodman)",-1.040,-0.810
3,2:23,1,10,GNB 28,3,10,Ahman Green right end for 4 yards (tackle by Donte Curry and Earl Holmes),0.810,0.800
3,1:41,2,6,GNB 32,3,10,Brett Favre pass incomplete intended for Donald Driver,0.800,0.100
3,1:35,3,6,GNB 32,3,10,"Penalty on Will Whitticker: False Start, 5 yards (no play)",0.100,-0.560
3,1:35,3,11,GNB 27,3,10,"Brett Favre pass complete to Tony Fisher for 8 yards (tackle by Dre' Bly). Tony Fisher fumbles (forced by Dre' Bly), ball out of bounds at GNB-19",-0.560,-2.140
3,1:14,4,19,GNB 19,3,10,"B.J. Sander punts 38 yards, returned by Eddie Drummond for 4 yards (tackle by Roy Manning). Penalty on Wali Rainer: Illegal Block Above the , 10 yards",-2.140,-1.400
3,1:05,1,10,DET 37,3,10,Kevin Jones right tackle for 5 yards (tackle by Colin Cole),1.400,1.530
3,0:27,2,5,DET 42,3,10,Kevin Jones left end for 4 yards (tackle by Al Harris and Colin Cole),1.530,1.360
Quarter,Time,Down,ToGo,Location,GNB,DET,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,1,DET 46,3,10,Joey Harrington pass complete to Marcus Pollard for 9 yards (tackle by Mark Roman),1.360,2.590
4,14:20,1,10,GNB 45,3,10,"Joey Harrington pass incomplete intended for Paul Smith. Penalty on Robert Thomas: Defensive Pass Interfere, 2 yards (no play)",2.590,2.720
4,14:15,1,10,GNB 43,3,10,Kevin Jones right end for -2 yards (tackle by Cullen Jenkins and Nick Barnett),2.720,1.910
4,13:31,2,12,GNB 45,3,10,Joey Harrington pass incomplete intended for Roy Williams (defended by Grady Jackson),1.910,1.220
4,13:26,3,12,GNB 45,3,10,Shawn Bryson right tackle for -1 yards (tackle by Aaron Kampman),1.220,0.200
4,12:50,4,13,GNB 46,3,10,"Nick Harris punts 30 yards, fair catch by Antonio Chatman",0.200,0.140
4,12:43,1,10,GNB 16,3,10,Brett Favre pass complete to Ahman Green for -3 yards (tackle by Dan Wilkinson),-0.140,-0.990
4,11:57,2,13,GNB 13,3,10,Brett Favre pass complete to Bubba Franks for 7 yards (tackle by Boss Bailey),-0.990,-0.820
4,11:20,3,6,GNB 20,3,10,Brett Favre pass incomplete intended for Antonio Chatman,-0.820,-2.030
4,11:14,4,6,GNB 20,3,10,"B.J. Sander punts 43 yards, returned by Eddie Drummond for 5 yards (tackle by Rob Davis)",-2.030,-1.730
4,11:03,1,10,DET 42,3,10,Joey Harrington pass incomplete intended for Roy Williams,1.730,1.190
4,10:55,2,10,DET 42,3,10,Kevin Jones up the middle for 1 yard (tackle by Aaron Kampman),1.190,0.630
4,10:16,3,9,DET 43,3,10,Joey Harrington pass incomplete intended for Kevin Johnson,0.630,-0.520
4,10:11,4,9,DET 43,3,10,"Nick Harris punts 46 yards, returned by Antonio Chatman for 16 yards (tackle by Kenoy Kennedy)",-0.520,-0.740
4,10:00,1,10,GNB 27,3,10,Ahman Green left end for 2 yards (tackle by Shaun Rogers and Boss Bailey),0.740,0.470
4,9:26,2,8,GNB 29,3,10,Brett Favre pass complete to Bubba Franks for 6 yards (tackle by Earl Holmes),0.470,0.560
4,8:49,3,2,GNB 35,3,10,Brett Favre pass complete to Robert Ferguson for 4 yards (tackle by Andre' Goodman and R.W. McQuarters),0.560,1.530
4,8:16,1,10,GNB 39,3,10,"Penalty on Bubba Franks: False Start, 5 yards (no play)",1.530,1.200
4,7:44,1,15,GNB 34,3,10,"Brett Favre pass incomplete intended for Robert Ferguson is intercepted by Kenoy Kennedy at DET-41. Kenoy Kennedy fumbles, recovered by Terrence Holt at DET-42",1.200,-1.730
,,,,,,,"GNB challenged the ruling, and the play was upheld.",,
4,7:35,1,10,DET 42,3,10,Kevin Jones up the middle for 5 yards (tackle by Kenny Peterson),1.730,1.860
4,6:47,2,5,DET 47,3,10,Joey Harrington pass complete to Charles Rogers for 31 yards (tackle by Ahmad Carroll),1.860,4.110
4,6:01,1,10,GNB 22,3,10,Kevin Jones left tackle for 5 yards (tackle by Colin Cole and Nick Barnett),4.110,4.290
4,5:17,2,5,GNB 17,3,10,Joey Harrington pass complete to Paul Smith for 8 yards (tackle by Mark Roman),4.290,5.140
4,4:34,,,,3,10,Timeout #1 by Detroit Lions,0.000,5.140
4,4:34,1,9,GNB 9,3,10,Kevin Jones left end for 3 yards (tackle by Kabeer Gbaja-Biamila),5.140,4.950
4,4:27,,,,3,10,Timeout #2 by Green Bay Packers,0.000,4.950
4,4:27,2,6,GNB 6,3,10,Kevin Jones left tackle for 3 yards (tackle by Robert Thomas),4.950,4.720
4,4:17,,,,3,10,Timeout #3 by Green Bay Packers,0.000,4.720
4,4:17,3,3,GNB 3,3,16,"Joey Harrington pass complete to Mike Williams for 3 yards, touchdown. Penalty on Kabeer Gbaja-Biamila: Defensive Offside (Declined)",4.720,7.000
4,,,,GNB 2,3,17,Jason Hanson kicks extra point good,0.000,0.000
4,,,,DET 30,3,17,"Nick Harris kicks off 50 yards, returned by Najeh Davenport for 17 yards (tackle by Wali Rainer)",0.000,1.400
4,4:06,1,10,GNB 37,3,17,"Brett Favre sacked by James Hall for -4 yards. Brett Favre fumbles (forced by James Hall), recovered by Will Whitticker at GNB-28",1.400,-0.360
4,3:38,2,19,GNB 28,3,17,Brett Favre pass complete to Ahman Green for 20 yards (tackle by R.W. McQuarters),-0.360,2.130
4,3:13,1,10,GNB 48,3,17,Brett Favre pass complete to Ahman Green for 11 yards (tackle by Boss Bailey),2.130,2.850
4,2:45,1,10,DET 41,3,17,Brett Favre pass incomplete intended for Tony Fisher,2.850,2.310
4,2:42,2,10,DET 41,3,17,Brett Favre pass incomplete intended for Tony Fisher,2.310,1.620
4,2:36,3,10,DET 41,3,17,Brett Favre pass incomplete intended for Robert Ferguson (defended by Dre' Bly),1.620,0.530
4,2:32,4,10,DET 41,3,17,Brett Favre pass complete to Donald Driver for 12 yards (tackle by James Davis),0.530,3.640
4,2:13,1,10,DET 29,3,17,"Brett Favre pass incomplete intended for Bubba Franks (defended by Boss Bailey). Penalty on Boss Bailey: Defensive Pass Interfere, 6 yards (no play)",3.640,4.040
4,2:08,1,10,DET 23,3,17,Brett Favre pass incomplete intended for Antonio Chatman,4.040,3.500
4,2:05,2,10,DET 23,3,17,Brett Favre pass complete to Antonio Chatman for 11 yards (tackle by Andre' Goodman),3.500,4.780
4,1:59,1,10,DET 12,3,17,Brett Favre sacked by Shaun Rogers for -12 yards,4.780,2.600
4,1:36,2,22,DET 24,3,17,Brett Favre pass complete to Ahman Green for 1 yard (tackle by Shaun Cody),2.600,2.080
4,1:00,3,21,DET 23,3,17,Brett Favre sacked by Kalimba Edwards for -9 yards,2.080,1.240
4,0:30,4,30,DET 32,3,17,Brett Favre pass incomplete intended for David Martin is intercepted by Terrence Holt at DET-0. Penalty on David Martin: Illegal Formation (Declined),1.240,-0.280
4,0:23,1,10,DET 20,3,17,Joey Harrington kneels for -1 yards,0.280,-0.460
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
