Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Golden Tate,DET,8,8,132,2,6,64,8.0,68,8.5,8.0,1,8.0,0,0.0,0,158.3
Kenny Golladay,DET,4,4,74,0,4,53,13.3,21,5.3,13.3,0,,0,0.0,0,118.7
Theo Riddick,DET,5,4,20,0,1,-13,-3.3,33,8.3,-0.4,0,,0,0.0,0,83.3
Marvin Jones,DET,6,3,56,0,2,53,17.7,3,1.0,12.3,0,,1,16.7,0,82.6
Levine Toilolo,DET,2,2,12,0,1,-6,-3.0,18,9.0,-3.0,0,,0,0.0,0,91.7
Kerryon Johnson,DET,1,1,1,0,0,-4,-4.0,5,5.0,-4.0,0,,0,0.0,0,79.2
Hakeem Valles,DET,1,1,6,0,,5,5.0,1,1.0,5.0,0,,0,0.0,0,91.7
Luke Willson,DET,2,1,6,0,,4,4.0,2,2.0,1.5,0,,0,0.0,0,56.2
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Cole Beasley,DAL,5,4,53,0,3,38,9.5,15,3.8,9.2,1,4.0,0,0.0,0,110.8
Ezekiel Elliott,DAL,4,4,88,1,4,30,7.5,58,14.5,7.5,0,,0,0.0,0,158.3
Allen Hurns,DAL,5,3,30,0,2,27,9.0,3,1.0,7.4,0,,0,0.0,0,77.1
Geoff Swaim,DAL,5,3,39,1,2,9,3.0,30,10.0,7.2,0,,0,0.0,0,124.2
Michael Gallup,DAL,5,2,45,0,1,39,19.5,6,3.0,14.8,0,,0,0.0,0,72.9
Rod Smith,DAL,1,1,0,0,0,0,0.0,0,0.0,0.0,0,,0,0.0,0,79.2
Tavon Austin,DAL,1,0,0,0,,0,,0,,34.0,0,,0,0.0,0,39.6
Rico Gathers,DAL,1,0,0,0,,0,,0,,4.0,0,,0,0.0,0,39.6
