#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,12:02,OAK 11,3,1:28,2,Interception
2,1,10:34,OAK 18,3,1:38,-1,Punt
3,1,6:16,OAK 9,5,2:02,34,Punt
4,1,3:34,WAS 15,7,3:03,3,Field Goal
5,2,7:57,OAK 31,6,2:17,22,Punt
6,2,4:03,WAS 41,5,1:24,14,Missed FG
7,2,0:16,OAK 34,1,0:16,-1,End of Half
8,3,15:00,OAK 39,4,1:58,61,Touchdown
9,3,10:37,OAK 29,10,5:05,29,Punt
10,4,14:35,OAK 6,11,6:39,87,Field Goal
11,4,7:27,OAK 32,3,1:07,-3,Punt
12,4,5:41,OAK 49,11,4:33,50,Field Goal
13,4,0:05,WAS 49,1,0:05,4,End of Game
