0,1
Game Info,Game Info
Won Toss,Redskins
Roof,outdoors
Surface,grass
Duration,3:18
Attendance,90129
Weather,"55 degrees, relative humidity 55%, wind 4 mph, wind chill 0"
Vegas Line,Washington Redskins -6.0
Over/Under,42.0 (under)
