#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,BAL 27,3,2:12,9,Punt
2,1,8:14,BAL 9,5,3:01,14,Punt
3,1,1:48,BAL 11,3,1:35,-1,Punt
4,2,10:54,BAL 28,5,3:05,52,Fumble
5,2,6:29,BAL 26,5,2:53,18,Interception
6,2,2:53,BAL 18,3,0:46,6,Punt
7,2,1:40,BAL 36,12,1:37,55,Field Goal
8,3,11:44,BAL 16,3,2:02,4,Punt
9,3,6:01,,1,0:14,0,Touchdown
10,3,4:12,BAL 30,3,1:45,3,Punt
11,3,0:24,CHI 39,10,3:58,26,Field Goal
12,4,9:21,BAL 48,7,4:13,22,Interception
13,4,5:08,BAL 25,10,2:12,44,Field Goal
14,4,0:12,BAL 44,1,0:12,16,End of Half
15,5,7:04,BAL 40,3,1:24,8,Punt
