Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br
Rashaad Penny,SEA,12,108,1,4,101,8.4,7,0.6,1,12.0
Mike Davis,SEA,11,58,0,4,25,2.3,33,3.0,2,5.5
Russell Wilson,SEA,9,92,0,6,88,9.8,4,0.4,0,
Tyler Lockett,SEA,1,18,0,1,3,3.0,15,15.0,1,1.0
C.J. Prosise,SEA,1,-3,0,,-3,-3.0,0,0.0,0,
Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br
Todd Gurley,LAR,16,120,1,5,78,4.9,42,2.6,1,16.0
Jared Goff,LAR,3,3,0,0,3,1.0,0,0.0,0,
Robert Woods,LAR,3,17,0,2,10,3.3,7,2.3,0,
Brandin Cooks,LAR,1,9,1,1,9,9.0,0,0.0,0,
