Quarter,Time,Down,ToGo,Location,WAS,DAL,Detail,EPB,EPA
1,5:25,2,10,DAL 13,0,3,Felix Jones up the middle for 2 yards (tackle by Perry Riley and Lorenzo Alexander),-0.770,-1.180
1,4:40,3,8,DAL 15,0,3,Tony Romo pass complete short right to Dwayne Harris for 17 yards (tackle by Dejon Gomes),-1.180,1.070
1,4:13,1,10,DAL 32,0,3,Dez Bryant right end for 6 yards (tackle by Josh Wilson),1.070,1.340
1,3:28,2,4,DAL 38,0,3,"Penalty on Doug Free: False Start, 5 yards (no play)",1.340,0.660
1,3:00,2,9,DAL 33,0,3,"Penalty on Tony Romo: Delay of Game, 5 yards (no play)",0.660,-0.010
1,2:38,2,14,DAL 28,0,3,Tony Romo pass incomplete deep right intended for Jason Witten,-0.010,-0.690
1,2:32,3,14,DAL 28,0,3,Tony Romo pass complete short middle to Lawrence Vickers for 8 yards (tackle by DeAngelo Hall and Dejon Gomes),-0.690,-0.980
1,1:58,4,6,DAL 36,0,3,"Brian Moorman punts 64 yards, returned by Brandon Banks for 7 yards (tackle by Phillip Tanner)",-0.980,0.380
1,1:44,1,10,WAS 7,0,3,Alfred Morris right guard for 4 yards (tackle by DeMarcus Ware),-0.380,-0.490
1,1:05,2,6,WAS 11,0,3,Robert Griffin III right end for 9 yards (tackle by Anthony Spencer),-0.490,0.280
1,0:20,1,10,WAS 20,0,3,Robert Griffin III pass complete short left to Pierre Garcon for 7 yards (tackle by DeMarcus Ware and Bruce Carter),0.280,0.680
Quarter,Time,Down,ToGo,Location,WAS,DAL,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,3,WAS 27,0,3,Alfred Morris right guard for 10 yards (tackle by Danny McCray),0.680,1.400
2,14:21,1,10,WAS 37,0,3,"Penalty on Aldrick Robinson: False Start, 5 yards (no play)",1.400,1.070
2,13:57,1,15,WAS 32,6,3,"Robert Griffin III pass complete deep left to Aldrick Robinson for 68 yards, touchdown",1.070,7.000
2,13:57,,,DAL 2,7,3,Kai Forbath kicks extra point good,0.000,0.000
2,13:47,,,WAS 35,7,3,"Kai Forbath kicks off 65 yards, returned by Dwayne Harris for 24 yards (tackle by Lorenzo Alexander)",0.000,0.540
2,13:40,1,10,DAL 24,7,3,Felix Jones left tackle for 2 yards (tackle by Rob Jackson),0.540,0.270
2,12:57,2,8,DAL 26,7,3,Tony Romo pass complete short right to Cole Beasley for 3 yards,0.270,-0.030
2,12:24,3,5,DAL 29,7,3,Tony Romo pass complete short middle to Cole Beasley for 9 yards (tackle by Dejon Gomes),-0.030,0.000
2,11:40,,,,7,3,Timeout #1 by Dallas Cowboys,0.000,1.470
2,11:40,1,10,DAL 38,7,3,Tony Romo pass incomplete short middle intended for Jason Witten (defended by Cedric Griffin),1.470,0.920
2,11:34,2,10,DAL 38,7,3,Lance Dunbar left tackle for 8 yards (tackle by Ryan Kerrigan),0.920,1.290
2,10:49,3,2,DAL 46,7,3,"Tony Romo pass complete deep left to Dez Bryant for 11 yards (tackle by Josh Wilson). Dez Bryant fumbles (forced by Josh Wilson), recovered by Dejon Gomes at WAS-38 and returned for 13 yards (tackle by Andre Holmes)",1.290,-2.320
2,10:37,1,10,DAL 49,7,3,Alfred Morris left guard for 6 yards (tackle by Bruce Carter),2.320,2.590
2,10:01,2,4,DAL 43,7,3,Alfred Morris right guard for 2 yards (tackle by Jason Hatcher and Bruce Carter),2.590,2.150
2,9:17,3,2,DAL 41,7,3,Robert Griffin III pass complete short left to Santana Moss for 9 yards (tackle by Ernie Sims),2.150,3.450
2,8:35,1,10,DAL 32,7,3,Alfred Morris right tackle for 7 yards (tackle by Jason Hatcher),3.450,3.850
2,7:55,2,3,DAL 25,7,3,Robert Griffin III pass complete short right to Pierre Garcon for 19 yards (tackle by Brandon Carr),3.850,5.830
2,7:09,1,6,DAL 6,7,3,"Robert Griffin III pass incomplete short middle intended for Leonard Hankerson. Penalty on Brandon Carr: Defensive Pass Interference, 5 yards (no play)",5.830,6.970
2,7:03,1,1,DAL 1,13,3,"Alfred Morris left tackle for 1 yard, touchdown",6.970,7.000
2,7:03,,,DAL 2,14,3,Kai Forbath kicks extra point good,0.000,0.000
2,7:00,,,WAS 35,14,3,"Kai Forbath kicks off 72 yards, returned by Dwayne Harris for 23 yards (tackle by Jordan Pugh)",0.000,-0.140
2,6:54,1,10,DAL 16,14,3,Tony Romo pass complete short right to Felix Jones for 4 yards (tackle by Ryan Kerrigan),-0.140,0.010
2,6:14,2,6,DAL 20,14,3,Felix Jones left tackle for 1 yard (tackle by Perry Riley),0.010,-0.700
2,5:30,3,5,DAL 21,14,3,Tony Romo pass incomplete short left intended for Cole Beasley,-0.700,-1.960
2,5:24,4,5,DAL 21,14,3,"Brian Moorman punts 50 yards, fair catch by Brandon Banks",-1.960,-0.870
2,5:15,1,10,WAS 29,14,3,Robert Griffin III sacked by Anthony Spencer for -1 yards,0.870,0.190
2,4:34,2,11,WAS 28,14,3,Alfred Morris left guard for 7 yards (tackle by Bruce Carter),0.190,0.000
2,3:51,,,,14,3,Timeout #2 by Dallas Cowboys,0.000,0.430
2,3:51,3,4,WAS 35,14,3,Robert Griffin III pass complete short right to Brandon Banks for 8 yards (tackle by Orlando Scandrick and Anthony Spencer),0.430,1.800
2,3:11,1,10,WAS 43,14,3,Robert Griffin III pass complete short left to Josh Morgan for -2 yards (tackle by Morris Claiborne),1.800,0.980
2,2:25,2,12,WAS 41,20,3,"Robert Griffin III pass complete short middle to Pierre Garcon for 59 yards, touchdown. Penalty on Mike Jenkins: Unnecessary Roughness, 15 yards",0.980,7.000
2,2:25,,,DAL 2,21,3,Kai Forbath kicks extra point good,0.000,0.000
2,2:14,,,DAL 50,21,3,"Kai Forbath kicks off 50 yards, touchback",0.000,0.280
2,2:14,1,10,DAL 20,21,3,Tony Romo pass complete short right to Cole Beasley for 4 yards (tackle by Cedric Griffin),0.280,0.270
2,2:00,2,6,DAL 24,21,3,Tony Romo pass complete short middle to Jason Witten for 6 yards (tackle by London Fletcher),0.270,0.940
2,1:40,1,10,DAL 30,21,3,Tony Romo pass complete short middle to Jason Witten for 7 yards (tackle by London Fletcher),0.940,1.340
2,1:15,2,3,DAL 37,21,3,Tony Romo pass complete short middle to Cole Beasley for 9 yards (tackle by Madieu Williams),1.340,1.990
2,0:50,1,10,DAL 46,21,3,Tony Romo pass incomplete deep right intended for Dwayne Harris,1.990,1.450
2,0:44,2,10,DAL 46,21,3,Tony Romo pass incomplete short middle intended for Cole Beasley is intercepted by DeAngelo Hall at WAS-40 and returned for 27 yards (tackle by Lance Dunbar),1.450,-3.380
2,0:30,1,10,DAL 33,21,3,Robert Griffin III sacked by Tyrone Crawford for 0 yards,3.380,0.000
2,0:24,,,,21,3,Timeout #1 by Washington Redskins,0.000,2.840
2,0:24,2,10,DAL 33,21,3,Robert Griffin III pass complete short right to Josh Morgan for 11 yards (tackle by Ernie Sims),2.840,0.000
2,0:17,,,,21,3,Timeout #2 by Washington Redskins,0.000,4.110
2,0:17,1,10,DAL 22,21,3,Alfred Morris up the middle for 16 yards (tackle by Charlie Peprah),4.110,0.000
2,0:10,,,,21,3,Timeout #3 by Washington Redskins,0.000,5.830
2,0:10,1,6,DAL 6,27,3,"Robert Griffin III pass complete short right to Santana Moss for 6 yards, touchdown",5.830,7.000
,,,,,,,"Replay Assistant challenged the pass completion ruling, and the play was upheld.",,
2,0:10,,,DAL 2,28,3,Kai Forbath kicks extra point good,0.000,0.000
2,0:05,,,WAS 35,28,3,"Kai Forbath kicks off 65 yards, touchback",0.000,0.280
2,0:05,1,10,DAL 20,28,3,Tony Romo kneels for -1 yards,0.280,-0.460
Quarter,Time,Down,ToGo,Location,WAS,DAL,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,WAS 35,28,3,"Kai Forbath kicks off 65 yards, touchback",0.000,0.280
3,14:59,1,10,DAL 20,28,3,Tony Romo pass incomplete short right intended for Dwayne Harris,0.280,-0.270
3,14:54,2,10,DAL 20,28,3,Tony Romo pass complete short left to Cole Beasley for 20 yards (tackle by Josh Wilson),-0.270,1.600
3,14:34,1,10,DAL 40,28,3,Tony Romo pass complete short right to Jason Witten for 7 yards (tackle by Dejon Gomes),1.600,2.000
3,14:09,2,3,DAL 47,28,3,Tony Romo pass complete short middle to Dwayne Harris for 14 yards (tackle by Cedric Griffin),2.000,2.980
3,13:41,1,10,WAS 39,28,3,Tony Romo pass incomplete short middle intended for Dez Bryant,2.980,2.440
3,13:36,2,10,WAS 39,28,3,Tony Romo pass complete short left to Felix Jones for 33 yards (tackle by Cedric Griffin),2.440,5.830
3,13:01,1,6,WAS 6,28,3,Tony Romo pass complete short left to Lance Dunbar for -4 yards (tackle by Perry Riley),5.830,4.190
3,12:31,2,10,WAS 10,28,3,"Penalty on Nate Livings: False Start, 5 yards (no play)",4.190,3.460
3,12:10,2,15,WAS 15,28,3,Tony Romo pass incomplete short left intended for Cole Beasley,3.460,2.930
3,12:04,3,15,WAS 15,28,3,Tony Romo pass incomplete short middle intended for Dwayne Harris,2.930,2.440
3,11:53,4,15,WAS 15,28,6,Dan Bailey 33 yard field goal good,2.440,3.000
3,11:48,,,DAL 35,28,6,"Dan Bailey kicks off 69 yards, returned by Brandon Banks for 17 yards (tackle by Alex Albright)",0.000,-0.320
3,11:43,1,10,WAS 13,28,6,Robert Griffin III sacked by Jason Hatcher for -8 yards,-0.320,-1.360
3,11:04,2,18,WAS 5,28,6,Robert Griffin III pass complete short middle to Logan Paulsen for 8 yards (tackle by Bruce Carter),-1.360,-1.420
3,10:23,3,10,WAS 13,28,6,Robert Griffin III pass complete short middle to Josh Morgan for 9 yards (tackle by Bruce Carter),-1.420,-1.900
,,,,,,,"DAL challenged the first down ruling, and the original play was overturned.",,
3,10:23,4,1,WAS 22,28,6,"Penalty on Niles Paul: False Start, 5 yards (no play)",-1.900,-2.320
3,9:34,4,6,WAS 17,28,6,"Saverio Rocca punts 58 yards, returned by Dwayne Harris for 8 yards (tackle by Keenan Robinson)",-2.320,-1.140
3,9:18,1,10,DAL 33,28,6,Tony Romo pass complete short left to Jason Witten for 4 yards (tackle by Madieu Williams),1.140,1.130
3,8:52,2,6,DAL 37,28,6,Tony Romo pass incomplete deep middle intended for Jason Witten,1.130,0.430
3,8:46,3,6,DAL 37,28,6,Tony Romo sacked by Stephen Bowen for -7 yards,0.430,-1.370
3,8:29,4,13,DAL 30,28,6,"Brian Moorman punts 56 yards, returned by Brandon Banks for 6 yards (tackle by Danny McCray)",-1.370,-0.280
3,8:17,1,10,WAS 20,28,6,Alfred Morris up the middle for 5 yards (tackle by Josh Brent and Bruce Carter),0.280,0.410
3,7:40,2,5,WAS 25,28,6,Alfred Morris right guard for 3 yards (tackle by Tyrone Crawford and Josh Brent),0.410,0.100
3,7:03,3,2,WAS 28,28,6,Robert Griffin III pass complete short right to Logan Paulsen for 3 yards (tackle by Brandon Carr),0.100,1.000
3,6:32,1,10,WAS 31,28,6,Robert Griffin III pass incomplete short left intended for Leonard Hankerson,1.000,0.460
3,6:26,2,10,WAS 31,28,6,Alfred Morris left tackle for 3 yards (tackle by Anthony Spencer),0.460,0.170
3,5:42,3,7,WAS 34,28,6,Robert Griffin III pass incomplete deep right intended for Santana Moss,0.170,-1.110
3,5:35,4,7,WAS 34,28,6,"Saverio Rocca punts 51 yards, returned by Dwayne Harris for 6 yards (tackle by Reed Doughty)",-1.110,-0.340
3,5:23,1,10,DAL 21,28,6,Tony Romo pass complete short right to Dez Bryant for 4 yards (tackle by Stephen Bowen),0.340,0.340
3,4:50,2,6,DAL 25,28,6,Tony Romo pass complete short left to Jason Witten for 6 yards (tackle by Dejon Gomes),0.340,1.000
3,4:50,1,10,DAL 31,28,6,Tony Romo up the middle for 2 yards (tackle by Ryan Kerrigan),1.000,0.730
3,4:16,2,8,DAL 33,28,6,Tony Romo pass incomplete deep left intended for Dez Bryant,0.730,0.040
3,4:16,3,8,DAL 33,28,6,"Penalty on Dez Bryant: False Start, 5 yards (no play)",0.040,-0.630
3,4:11,3,13,DAL 28,28,6,Tony Romo pass complete short right to Jason Witten for 15 yards (tackle by Lorenzo Alexander),-0.630,1.800
3,3:42,1,10,DAL 43,28,6,Tony Romo pass incomplete short left intended for Cole Beasley,1.800,1.250
3,3:37,2,10,DAL 43,28,6,Tony Romo pass complete short left to Lawrence Vickers for 3 yards (tackle by DeAngelo Hall),1.250,0.960
3,3:05,3,7,DAL 46,28,6,Tony Romo pass incomplete short middle intended for Cole Beasley is intercepted by London Fletcher at WAS-39 and returned for 10 yards (tackle by Cole Beasley),0.960,-2.190
3,2:57,1,10,WAS 49,28,6,Alfred Morris right end for 1 yard (tackle by Anthony Spencer),2.190,1.780
3,2:19,2,9,DAL 50,28,6,Robert Griffin III right end for 3 yards (tackle by Marcus R. Spears),1.780,1.490
3,1:52,3,6,DAL 47,28,6,Robert Griffin III pass incomplete,1.490,0.130
3,1:44,4,6,DAL 47,28,6,"Saverio Rocca punts 32 yards, fair catch by Dwayne Harris. Penalty on Danny McCray: Defensive 12 On-field (Declined)",0.130,0.220
3,1:38,1,10,DAL 15,28,12,"Tony Romo pass complete deep right to Dez Bryant for 85 yards, touchdown",-0.220,7.000
3,1:38,,,WAS 2,28,13,Dan Bailey kicks extra point good,0.000,0.000
3,1:24,,,DAL 35,28,13,"Dan Bailey kicks off 70 yards, returned by Brandon Banks for 23 yards (tackle by Alex Albright)",0.000,0.040
3,1:18,1,10,WAS 18,28,13,Robert Griffin III pass complete short left to Pierre Garcon for 2 yards (tackle by Dan Connor),0.040,-0.130
3,0:37,2,8,WAS 20,28,13,Robert Griffin III left end for 14 yards (tackle by Charlie Peprah),-0.130,1.200
Quarter,Time,Down,ToGo,Location,WAS,DAL,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,WAS 34,28,13,Alfred Morris left tackle for 15 yards (tackle by Gerald Sensabaugh and Charlie Peprah),1.200,2.190
4,14:19,1,10,WAS 49,28,13,Robert Griffin III pass complete short right to Josh Morgan for 13 yards (tackle by Bruce Carter),2.190,3.050
4,14:02,1,10,DAL 38,28,13,Alfred Morris left guard for 5 yards (tackle by Tyrone Crawford),3.050,3.180
4,13:26,2,5,DAL 33,28,13,Robert Griffin III right end for 4 yards (tackle by Brandon Carr),3.180,3.010
4,12:57,3,1,DAL 29,34,13,"Robert Griffin III pass complete deep right to Niles Paul for 29 yards, touchdown",3.010,7.000
4,12:57,,,DAL 2,35,13,Kai Forbath kicks extra point good,0.000,0.000
4,12:48,,,WAS 35,35,13,"Kai Forbath kicks off 61 yards, returned by Lance Dunbar for 8 yards (tackle by Lorenzo Alexander)",0.000,-0.350
4,12:42,1,10,DAL 12,35,13,Tony Romo pass complete short left to Dez Bryant for 15 yards (tackle by Josh Wilson),-0.350,0.740
4,12:42,1,10,DAL 27,35,13,Tony Romo pass complete short left to Cole Beasley for 11 yards (tackle by London Fletcher),0.740,1.470
4,11:50,1,10,DAL 38,35,13,Tony Romo pass complete short middle to Dwayne Harris for 36 yards (tackle by Josh Wilson),1.470,3.840
4,11:13,1,10,WAS 26,35,13,Tony Romo pass incomplete short middle intended for Cole Beasley,3.840,3.300
4,11:08,2,10,WAS 26,35,13,Tony Romo pass complete short left to Cole Beasley for 12 yards (tackle by Josh Wilson),3.300,4.650
4,10:37,1,10,WAS 14,35,13,Tony Romo pass complete short middle to Andre Holmes for 4 yards (tackle by DeAngelo Hall),4.650,4.710
4,10:06,2,6,WAS 10,35,13,Tony Romo pass incomplete short middle intended for Felix Jones,4.710,3.820
4,10:01,3,6,WAS 10,35,19,"Tony Romo pass complete short left to Felix Jones for 10 yards, touchdown",3.820,7.000
4,10:01,,,,35,21,"Two Point Attempt: Tony Romo up the middle, conversion succeeds",0.000,1.000
,,,,,,,"Replay Assistant challenged the runner broke the plane ruling, and the play was upheld.",,
4,9:54,,,DAL 35,35,21,"Dan Bailey kicks off 65 yards, touchback",0.000,0.280
4,9:54,1,10,WAS 20,35,21,Alfred Morris left tackle for 2 yards (tackle by Josh Brent),0.280,0.000
4,9:14,2,8,WAS 22,35,21,Robert Griffin III pass incomplete deep middle intended for Josh Morgan is intercepted by Charlie Peprah at WAS-45 and returned for 27 yards (tackle by Pierre Garcon),0.000,-4.370
,,,,,,,"Replay Assistant challenged the incomplete pass ruling, and the play was upheld.",,
4,8:59,1,10,WAS 18,35,21,Tony Romo pass complete short left to Dez Bryant for 7 yards (tackle by Keenan Robinson),4.370,5.010
4,8:31,2,3,WAS 11,35,21,Tony Romo pass incomplete short right intended for Jason Witten (defended by DeAngelo Hall),5.010,4.260
4,8:27,3,3,WAS 11,35,21,Tony Romo pass incomplete short left intended for Lance Dunbar,4.260,2.800
4,8:24,4,3,WAS 11,35,27,"Tony Romo pass complete short left to Dez Bryant for 11 yards, touchdown",2.800,7.000
4,8:24,,,WAS 2,35,28,Dan Bailey kicks extra point good,0.000,0.000
4,8:18,,,DAL 35,35,28,"Dan Bailey kicks off 73 yards, touchback",0.000,0.280
4,8:18,1,10,WAS 20,35,28,Alfred Morris left tackle for -1 yards (tackle by Dan Connor),0.280,-0.460
4,7:38,2,11,WAS 19,35,28,Robert Griffin III pass complete deep middle to Santana Moss for 23 yards (tackle by Gerald Sensabaugh),-0.460,1.730
4,6:53,1,10,WAS 42,35,28,Alfred Morris right end for 6 yards (tackle by Brandon Carr),1.730,2.000
4,6:16,2,4,WAS 48,35,28,Alfred Morris left tackle for 3 yards (tackle by Tyrone Crawford),2.000,1.690
4,5:30,3,1,DAL 49,35,28,Robert Griffin III pass complete short right to Santana Moss for 4 yards (tackle by Mike Jenkins),1.690,2.590
4,4:49,1,10,DAL 45,35,28,Alfred Morris left end for 6 yards (tackle by Morris Claiborne and Ernie Sims),2.590,2.850
4,4:49,2,4,DAL 39,35,28,"Penalty on Trent Williams: False Start, 5 yards (no play)",2.850,0.000
4,4:02,,,,35,28,Timeout #1 by Washington Redskins,0.000,2.180
4,4:02,2,9,DAL 44,35,28,Robert Griffin III pass complete short left to Leonard Hankerson for 12 yards (tackle by Anthony Spencer),2.180,3.450
4,3:20,1,10,DAL 32,35,28,Alfred Morris right tackle for 2 yards (tackle by Ernie Sims),3.450,0.000
4,3:14,,,,35,28,Timeout #1 by Dallas Cowboys,0.000,3.170
4,3:14,2,8,DAL 30,35,28,Robert Griffin III right end for no gain (tackle by Anthony Spencer),3.170,0.000
4,3:08,,,,35,28,Timeout #2 by Dallas Cowboys,0.000,2.480
4,3:08,3,8,DAL 30,35,28,Robert Griffin III pass incomplete short left intended for Pierre Garcon,2.480,1.410
4,3:03,4,8,DAL 30,38,28,Kai Forbath 48 yard field goal good,1.410,3.000
4,2:58,,,WAS 35,38,28,"Kai Forbath kicks off 65 yards, returned by Lance Dunbar for 21 yards (tackle by Reed Doughty)",0.000,0.340
4,2:53,1,10,DAL 21,38,28,Tony Romo up the middle for 6 yards (tackle by Perry Riley),0.340,0.610
4,2:23,2,4,DAL 27,38,28,Tony Romo pass incomplete short left intended for Lance Dunbar,0.610,-0.100
4,2:18,3,4,DAL 27,38,28,Tony Romo pass complete short left to Lance Dunbar for 14 yards (tackle by Madieu Williams),-0.100,1.660
4,2:12,1,10,DAL 41,38,28,Tony Romo sacked by Ryan Kerrigan for -11 yards,1.660,-0.370
4,2:00,2,21,DAL 30,38,28,Tony Romo pass complete short right to Jason Witten for 13 yards (tackle by Keenan Robinson),-0.370,0.700
4,2:00,3,8,DAL 43,38,28,Tony Romo pass complete short right to Jason Witten for 10 yards (tackle by Perry Riley),0.700,2.460
4,1:09,1,10,WAS 47,38,28,Tony Romo pass complete short right to Dez Bryant for 3 yards (tackle by Perry Riley),2.460,2.320
4,1:03,2,7,WAS 44,38,28,Tony Romo pass incomplete deep middle intended for Dez Bryant (defended by Madieu Williams),2.320,1.620
4,0:54,3,7,WAS 44,38,28,Tony Romo pass complete short right to Lance Dunbar for 11 yards (tackle by Madieu Williams and Perry Riley),1.620,3.380
4,0:38,1,10,WAS 33,38,28,Tony Romo spiked the ball,3.380,2.840
4,0:36,2,10,WAS 33,38,28,Tony Romo pass incomplete short middle intended for Lance Dunbar,2.840,2.150
4,0:31,3,10,WAS 33,38,28,Tony Romo pass incomplete deep left intended for Jason Witten,2.150,1.150
4,0:23,4,10,WAS 33,38,31,Dan Bailey 51 yard field goal good. Penalty on Barry Cofield: Defensive Offside (Declined),1.150,3.000
4,0:18,,,DAL 35,38,31,"Dan Bailey kicks onside 10 yards, recovered by DeAngelo Hall and returned for 43 yards",0.000,6.740
4,0:12,1,2,DAL 2,38,31,Robert Griffin III kneels for -1 yards,6.740,5.530
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
