Quarter,Time,Down,ToGo,Location,TEN,OAK,Detail,EPB,EPA
1,3:21,,,TEN 35,7,7,"Ryan Santoso kicks off 66 yards, returned by Jalen Richard for 26 yards (tackle by Kenny Vaccaro)",0.000,0.610
1,3:16,1,10,OAK 25,7,7,DeAndre Washington left end for 5 yards (tackle by Rashaan Evans),0.610,0.740
1,2:42,2,5,OAK 30,7,7,Derek Carr pass incomplete deep right intended for Tyrell Williams,0.740,0.040
1,2:36,3,5,OAK 30,7,7,Derek Carr pass complete short left to Tyrell Williams for 18 yards (tackle by Tye Smith),0.040,2.130
1,1:49,1,10,OAK 48,7,7,DeAndre Washington left tackle for 1 yard (tackle by Rashaan Evans and Jurrell Casey),2.130,1.720
1,1:16,2,9,OAK 49,7,7,"Penalty on Jeffery Simmons: Neutral Zone Infraction, 5 yards (no play)",1.720,2.390
1,0:55,2,4,TEN 46,7,7,DeAndre Washington left end for -2 yards (tackle by Jeffery Simmons),2.390,1.420
1,0:15,3,6,TEN 48,7,7,"Derek Carr pass complete short right to Keelan Doss for 4 yards (tackle by Tye Smith). Keelan Doss fumbles (forced by Tye Smith). Penalty on Brandon Parker: Offensive Holding, 10 yards (no play)",1.420,0.100
Quarter,Time,Down,ToGo,Location,TEN,OAK,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,3,16,OAK 42,7,7,Derek Carr pass complete short middle to Jalen Richard for 7 yards (tackle by Kenny Vaccaro and Tye Smith),0.100,-0.130
2,14:23,4,9,OAK 49,7,7,"A.J. Cole punts 42 yards, fair catch by Kalif Raymond at TEN-9",-0.130,0.380
2,14:16,1,10,TEN 9,13,7,"Ryan Tannehill pass complete deep middle to A.J. Brown for 91 yards, touchdown, touchdown",-0.380,7.000
2,14:04,,,OAK 15,14,7,Ryan Succop kicks extra point good,0.000,0.000
2,14:04,,,TEN 35,14,7,"Ryan Santoso kicks off 65 yards, touchback.",0.000,0.610
2,14:04,1,10,OAK 25,14,7,Derek Carr pass complete short left to DeAndre Washington for 8 yards (tackle by Jayon Brown),0.610,1.140
2,13:25,2,2,OAK 33,14,7,Derek Carr sacked by Kamalei Correa for no gain,1.140,0.430
2,12:53,3,2,OAK 33,14,7,Jalen Richard left tackle for 10 yards (tackle by Kenny Vaccaro and Isaiah Mack),0.430,1.800
2,12:12,1,10,OAK 43,14,7,Jalen Richard left tackle for 4 yards (tackle by Isaiah Mack),1.800,1.790
2,11:36,2,6,OAK 47,14,7,Derek Carr pass complete short left to DeAndre Washington for 4 yards (tackle by Rashaan Evans and Logan Ryan),1.790,1.620
2,10:50,3,2,TEN 49,14,13,"Derek Carr pass complete deep right to Rico Gafford for 49 yards, touchdown",1.620,7.000
2,10:43,,,TEN 15,14,14,Daniel Carlson kicks extra point good,0.000,0.000
2,10:43,,,OAK 35,14,14,"Daniel Carlson kicks off 64 yards, returned by Kalif Raymond for 22 yards (tackle by Keisean Nixon)",0.000,0.480
2,10:38,1,10,TEN 23,14,14,Ryan Tannehill pass complete short right to A.J. Brown for 22 yards (tackle by Erik Harris),0.480,1.930
2,9:53,1,10,TEN 45,14,14,Derrick Henry left guard for 4 yards (tackle by Johnathan Hankins),1.930,1.920
2,9:23,2,6,TEN 49,14,14,Ryan Tannehill right end for 10 yards (tackle by Tahir Whitehead),1.920,2.850
2,8:50,1,10,OAK 41,14,14,Dion Lewis up the middle for 4 yards (tackle by Daryl Worley and P.J. Hall),2.850,2.850
2,8:25,2,6,OAK 37,14,14,Ryan Tannehill pass complete short middle to Corey Davis for 24 yards (tackle by Trayvon Mullen),2.850,4.710
2,8:08,1,10,OAK 13,14,14,Ryan Tannehill pass complete short middle to Derrick Henry for 6 yards (tackle by Preston Brown),4.710,5.150
2,7:43,2,4,OAK 7,14,14,Derrick Henry up the middle for 1 yard (tackle by Josh Mauro and Johnathan Hankins),5.150,4.560
2,7:04,3,3,OAK 6,14,14,"Ryan Tannehill pass complete short left to Anthony Firkser for 6 yards. Penalty on Nate Davis: Offensive Holding, 10 yards (no play)",4.560,2.970
2,6:58,3,13,OAK 16,20,14,"Ryan Tannehill pass complete short middle to A.J. Brown for 16 yards, touchdown",2.970,7.000
2,6:52,,,OAK 15,21,14,Ryan Succop kicks extra point good,0.000,0.000
2,6:52,,,TEN 35,21,14,"Ryan Santoso kicks off 65 yards, returned by Jalen Richard for 29 yards (tackle by Cody Hollister and Kareem Orr)",0.000,0.870
2,6:45,1,10,OAK 29,21,14,Derek Carr pass complete short right to DeAndre Washington for 9 yards (tackle by Tye Smith and Jayon Brown),0.870,1.540
2,6:08,2,1,OAK 38,21,14,DeAndre Washington right tackle for 1 yard (tackle by DaQuan Jones and Harold Landry),1.540,1.530
2,5:28,1,10,OAK 39,21,14,Derek Carr pass complete short left to DeAndre Washington for 4 yards (tackle by Logan Ryan),1.530,1.530
2,4:48,2,6,OAK 43,21,14,Derek Carr pass complete short right to Foster Moreau for 7 yards (tackle by Kevin Byard and Logan Ryan),1.530,2.260
2,3:59,1,10,OAK 50,21,14,Jalen Richard left tackle for no gain (tackle by Harold Landry),2.260,1.710
2,3:23,2,10,OAK 50,21,14,Derek Carr right tackle for 2 yards (tackle by Kenny Vaccaro),1.710,1.290
2,2:36,3,8,TEN 48,21,14,Derek Carr pass complete short middle to Darren Waller for 11 yards (tackle by Logan Ryan and Jayon Brown),1.290,3.120
2,2:00,1,10,TEN 37,21,14,DeAndre Washington right tackle for 6 yards (tackle by Isaiah Mack and Kevin Byard),3.120,3.380
2,1:18,2,4,TEN 31,21,14,Jalen Richard left end for 5 yards (tackle by Harold Landry),3.380,3.840
2,1:14,1,10,TEN 26,21,14,Derek Carr pass incomplete short right,3.840,3.300
2,1:07,2,10,TEN 26,21,14,Derek Carr pass complete deep left to Darren Waller for 25 yards (tackle by Logan Ryan and Kevin Byard),3.300,6.970
2,0:47,,,,,,Timeout #1 by Oakland Raiders,,
2,0:47,1,1,TEN 1,21,14,Alec Ingold up the middle for -1 yards (tackle by Jayon Brown),6.970,5.720
2,0:35,,,,,,Timeout #2 by Oakland Raiders,,
2,0:35,,,,,,Timeout #1 by Tennessee Titans,,
2,0:35,2,2,TEN 2,21,14,"Derek Carr pass incomplete short middle intended for Darren Waller. Penalty on Rashaan Evans: Defensive Pass Interference, 1 yard (no play)",5.720,6.970
2,0:33,1,1,TEN 1,21,14,Derek Carr pass incomplete short right,6.970,5.910
2,0:28,2,1,TEN 1,21,20,"Derek Carr pass complete short right to Foster Moreau for 1 yard, touchdown",5.910,7.000
2,0:24,,,TEN 15,21,21,Daniel Carlson kicks extra point good,0.000,0.000
2,0:24,,,OAK 35,21,21,"Daniel Carlson kicks off 65 yards, touchback.",0.000,0.610
2,0:24,1,10,TEN 25,21,21,"Ryan Tannehill pass incomplete short left intended for A.J. Brown. Penalty on Lamarcus Joyner: Defensive Holding, 5 yards (no play)",0.610,0.940
2,0:19,1,10,TEN 30,21,21,Ryan Tannehill pass complete deep middle to Anthony Firkser for 39 yards (tackle by Curtis Riley and Nicholas Morrow),0.940,3.510
2,0:12,,,,,,Timeout #2 by Tennessee Titans,,
2,0:12,1,10,OAK 31,21,21,Ryan Tannehill right end for 7 yards (tackle by Tahir Whitehead),3.510,3.910
2,0:04,,,,,,Timeout #3 by Tennessee Titans,,
2,0:04,2,3,OAK 24,21,21,Ryan Succop 42 yard field goal no good,3.910,1.000
Quarter,Time,Down,ToGo,Location,TEN,OAK,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,TEN 35,21,21,"Ryan Santoso kicks off 64 yards, returned by Jalen Richard for 16 yards (tackle by Joshua Kalu)",0.000,-0.060
3,14:56,1,10,OAK 17,21,21,DeAndre Washington left guard for 5 yards (tackle by DaQuan Jones and Jeffery Simmons),-0.060,0.210
3,14:12,2,5,OAK 22,21,21,"Derek Carr up the middle for 15 yards (tackle by Kevin Byard). Penalty on Logan Ryan: Defensive Holding, 5 yards",0.210,1.730
3,13:46,1,10,OAK 42,21,21,Derek Carr pass complete short right to Zay Jones for 5 yards (tackle by Tye Smith and Jayon Brown),1.730,1.860
3,13:07,,,,,,Timeout #1 by Oakland Raiders,,
3,13:07,2,5,OAK 47,21,21,DeAndre Washington right tackle for 6 yards (tackle by Jeffery Simmons and Harold Landry),1.860,2.460
3,12:24,1,10,TEN 47,21,21,Derek Carr pass complete short middle to Foster Moreau for 6 yards (tackle by Amani Hooker),2.460,2.720
3,11:58,2,4,TEN 41,21,21,DeAndre Washington left tackle for 2 yards (tackle by Logan Ryan and Jeffery Simmons),2.720,2.280
3,11:18,3,2,TEN 39,21,21,Derek Carr sacked by Jeffery Simmons for -4 yards,2.280,0.400
3,10:35,4,6,TEN 43,21,21,A.J. Cole punts 37 yards downed by Erik Harris,0.400,0.380
3,10:26,1,10,TEN 6,21,21,Derrick Henry left tackle for 2 yards (tackle by Marquel Lee),-0.380,-0.630
3,9:43,2,8,TEN 8,21,21,Derrick Henry up the middle for 2 yards (tackle by P.J. Hall),-0.630,-0.950
3,8:59,3,6,TEN 10,21,21,Ryan Tannehill pass incomplete short right intended for Corey Davis,-0.950,-2.490
3,8:56,4,6,TEN 10,21,21,"Brett Kern punts 55 yards, returned by Jalen Richard for 12 yards (tackle by David Long)",-2.490,-2.060
3,8:46,1,10,OAK 47,21,21,DeAndre Washington right guard for 2 yards (tackle by Logan Ryan and Austin Johnson),2.060,1.790
3,8:21,2,8,OAK 49,21,21,Derek Carr pass incomplete short right intended for DeAndre Washington,1.790,1.090
3,8:16,3,8,OAK 49,21,21,Derek Carr pass incomplete short middle intended for Zay Jones,1.090,-0.130
3,8:11,4,8,OAK 49,21,21,"A.J. Cole punts 40 yards, fair catch by Kalif Raymond at TEN-11",-0.130,0.370
3,8:04,1,10,TEN 11,21,21,Ryan Tannehill pass incomplete deep right intended for Kalif Raymond,-0.370,-0.780
3,7:58,2,10,TEN 11,21,21,Ryan Tannehill pass complete short right to Khari Blasingame for 23 yards (tackle by Tahir Whitehead),-0.780,1.200
3,7:20,1,10,TEN 34,21,21,Derrick Henry left guard for 4 yards (tackle by D.J. Swearinger),1.200,1.200
3,6:41,2,6,TEN 38,21,21,Ryan Tannehill pass complete short right to Corey Davis for 10 yards (tackle by Trayvon Mullen),1.200,2.130
3,6:10,1,10,TEN 48,21,21,Ryan Tannehill pass complete deep right to MyCole Pruitt for 42 yards (tackle by D.J. Swearinger),2.130,4.910
3,5:40,1,10,OAK 10,27,21,"Derrick Henry up the middle for 10 yards, touchdown",4.910,7.000
3,5:36,,,OAK 15,28,21,Ryan Succop kicks extra point good,0.000,0.000
3,5:36,,,TEN 35,28,21,"Ryan Santoso kicks off 55 yards, returned by Jalen Richard for 20 yards (tackle by David Long and Dane Cruikshank)",0.000,0.940
3,5:31,1,10,OAK 30,28,21,Jalen Richard left tackle for 7 yards (tackle by Jayon Brown and Rashaan Evans),0.940,1.340
3,4:50,2,3,OAK 37,28,21,Jalen Richard up the middle for -1 yards (tackle by Logan Ryan and Jurrell Casey),1.340,0.500
3,4:09,3,4,OAK 36,28,21,Derek Carr pass complete short left to Tyrell Williams for 1 yard (tackle by Tye Smith),0.500,-0.910
3,3:28,4,3,OAK 37,28,21,"A.J. Cole punts 47 yards, fair catch by Kalif Raymond at TEN-16",-0.910,0.140
3,3:22,1,10,TEN 16,28,21,Derrick Henry left guard for 6 yards (tackle by D.J. Swearinger),-0.140,0.280
3,2:50,2,4,TEN 22,28,21,Ryan Tannehill pass incomplete short middle intended for A.J. Brown (defended by Daryl Worley),0.280,-0.570
3,2:47,3,4,TEN 22,28,21,Ryan Tannehill pass complete short left to Tajae Sharpe for 8 yards (tackle by Tahir Whitehead),-0.570,0.940
3,2:07,1,10,TEN 30,28,21,Derrick Henry left tackle for 24 yards (tackle by Daryl Worley),0.940,2.520
3,1:29,1,10,OAK 46,28,21,Dion Lewis right guard for 6 yards (tackle by Dion Jordan),2.520,2.790
3,0:53,2,4,OAK 40,28,21,Ryan Tannehill pass incomplete deep left intended for A.J. Brown (defended by Nevin Lawson),2.790,2.080
3,0:46,3,4,OAK 40,28,21,Ryan Tannehill pass complete short right to Kalif Raymond for 11 yards (tackle by Lamarcus Joyner),2.080,3.640
Quarter,Time,Down,ToGo,Location,TEN,OAK,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,OAK 29,28,21,Ryan Tannehill pass complete short left to A.J. Brown for 12 yards (tackle by Daryl Worley),3.640,4.440
4,14:36,1,10,OAK 17,34,21,"Ryan Tannehill pass complete deep left to Jonnu Smith for 17 yards, touchdown",4.440,7.000
4,14:29,,,OAK 15,35,21,Ryan Succop kicks extra point good,0.000,0.000
4,14:29,,,TEN 35,35,21,"Ryan Santoso kicks off 65 yards, touchback.",0.000,0.610
4,14:29,1,10,OAK 25,35,21,Derek Carr pass complete short middle to Keelan Doss for 5 yards (tackle by Rashaan Evans),0.610,0.740
4,13:56,2,5,OAK 30,35,21,Derek Carr pass complete short middle to Darren Waller for 15 yards (tackle by Kevin Byard),0.740,1.930
4,13:25,1,10,OAK 45,41,21,"Derek Carr pass complete short left to Darren Waller for 2 yards (tackle by Tye Smith). Darren Waller fumbles (forced by Tye Smith), recovered by Jayon Brown at OAK-47 and returned for 47 yards, touchdown",1.930,-7.000
4,13:12,,,OAK 15,42,21,Ryan Succop kicks extra point good,0.000,0.000
4,13:12,,,TEN 35,42,21,"Ryan Santoso kicks off 65 yards, touchback.",0.000,0.610
4,13:12,1,10,OAK 25,42,21,Jalen Richard left tackle for 3 yards (tackle by Jurrell Casey and David Long),0.610,0.470
4,12:41,2,7,OAK 28,42,21,Derek Carr pass complete short left to Jalen Richard for 11 yards (tackle by Tye Smith),0.470,1.530
4,12:08,1,10,OAK 39,42,21,Derek Carr pass complete short middle to Keelan Doss for 12 yards (tackle by Logan Ryan),1.530,2.320
4,11:32,1,10,TEN 49,42,21,Derek Carr pass incomplete short right intended for Jalen Richard,2.320,1.780
4,11:28,2,10,TEN 49,42,21,Derek Carr pass complete short right to DeAndre Washington for -6 yards (tackle by David Long),1.780,0.300
4,10:45,3,16,OAK 45,42,21,Derek Carr pass incomplete deep middle intended for Zay Jones,0.300,-0.390
4,10:36,4,16,OAK 45,42,21,"A.J. Cole punts 55 yards, touchback.",-0.390,-0.280
4,10:27,1,10,TEN 20,42,21,Dion Lewis up the middle for no gain (tackle by Johnathan Hankins and D.J. Swearinger),0.280,-0.270
4,9:42,2,10,TEN 20,42,21,Dion Lewis up the middle for no gain (tackle by D.J. Swearinger and Johnathan Hankins),-0.270,-0.960
4,8:57,3,10,TEN 20,42,21,Ryan Tannehill pass complete short left to Dion Lewis for 5 yards (tackle by Tahir Whitehead),-0.960,-1.700
4,7:53,4,5,TEN 25,42,21,"Brett Kern punts 47 yards, fair catch by Jalen Richard at OAK-28",-1.700,-0.810
4,7:46,1,10,OAK 28,42,21,Derek Carr pass complete short middle to Darren Waller for 12 yards (tackle by Kevin Byard),0.810,1.600
4,7:19,1,10,OAK 40,42,21,Derek Carr pass complete short middle to Keelan Doss for 9 yards (tackle by Tye Smith and Jayon Brown),1.600,2.270
4,6:52,2,1,OAK 49,42,21,DeAndre Washington left guard for 9 yards (tackle by Reggie Gilbert),2.270,2.790
4,6:23,1,10,TEN 42,42,21,Derek Carr pass complete short middle to Tyrell Williams for 16 yards (tackle by Kevin Byard),2.790,3.840
4,5:53,1,10,TEN 26,42,21,Derek Carr pass complete short middle to DeAndre Washington for 24 yards (tackle by Tramaine Brock and Amani Hooker),3.840,6.740
4,5:18,1,2,TEN 2,42,21,DeAndre Washington up the middle for 1 yard (tackle by Kamalei Correa and Reggie Gilbert),6.740,5.910
4,4:36,2,1,TEN 1,42,21,Derek Carr pass incomplete short right,5.910,5.170
4,4:32,3,1,TEN 1,42,21,DeAndre Washington up the middle for no gain (tackle by Jurrell Casey),5.170,3.550
4,3:50,4,1,TEN 1,42,21,Derek Carr pass incomplete short right,3.550,0.380
4,3:41,1,10,TEN 2,42,21,Dion Lewis up the middle for no gain (tackle by Daryl Worley),-0.380,-0.780
4,3:00,2,10,TEN 2,42,21,"Penalty on Johnathan Hankins: Encroachment, 5 yards (no play)",-0.780,-0.420
4,2:59,2,5,TEN 7,42,21,Dion Lewis left end for 4 yards (tackle by Tahir Whitehead and Daryl Worley),-0.420,-0.370
4,2:50,,,,,,Timeout #2 by Oakland Raiders,,
4,2:50,3,1,TEN 11,42,21,Ryan Tannehill right tackle for 3 yards (tackle by Erik Harris and Tahir Whitehead),-0.370,-0.280
4,2:07,1,10,TEN 14,42,21,Dion Lewis left end for 5 yards (tackle by Daryl Worley),-0.280,-0.040
4,2:00,2,5,TEN 19,42,21,Dion Lewis right tackle for 1 yard (tackle by William Compton),-0.040,-0.680
4,1:23,3,4,TEN 20,42,21,Dion Lewis up the middle for 6 yards (tackle by Daryl Worley),-0.680,0.670
4,0:38,1,10,TEN 26,42,21,Ryan Tannehill kneels for -1 yards,0.670,-0.010
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
