Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
A.J. Brown,TEN,7,5,153,2,4,69,13.8,84,16.8,16.4,2,2.5,0,0.0,0,153.3
Tajae Sharpe,TEN,4,4,25,0,2,13,3.3,12,3.0,3.3,0,,0,0.0,0,92.7
Jonnu Smith,TEN,4,3,29,1,2,19,6.3,10,3.3,4.3,0,,0,0.0,1,94.8
Corey Davis,TEN,4,2,34,0,2,17,8.5,17,8.5,10.8,0,,0,0.0,0,79.2
Khari Blasingame,TEN,2,2,47,0,2,23,11.5,24,12.0,11.5,0,,0,0.0,0,118.7
Anthony Firkser,TEN,1,1,39,0,1,30,30.0,9,9.0,30.0,0,,0,0.0,0,118.7
Derrick Henry,TEN,1,1,6,0,0,3,3.0,3,3.0,3.0,0,,0,0.0,0,91.7
Dion Lewis,TEN,1,1,5,0,0,-6,-6.0,11,11.0,-6.0,0,,0,0.0,0,87.5
MyCole Pruitt,TEN,1,1,42,0,1,17,17.0,25,25.0,17.0,0,,0,0.0,0,118.7
Kalif Raymond,TEN,2,1,11,0,1,10,10.0,1,1.0,19.5,0,,0,0.0,0,66.7
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
DeAndre Washington,OAK,7,6,43,0,1,-2,-0.3,45,7.5,0.6,0,,0,0.0,0,92.3
Darren Waller,OAK,6,6,72,0,5,52,8.7,20,3.3,8.7,1,6.0,0,0.0,0,116.7
Tyrell Williams,OAK,4,3,35,0,2,29,9.7,6,2.0,12.3,0,,0,0.0,0,101.0
Foster Moreau,OAK,3,3,14,1,2,4,1.3,10,3.3,1.3,1,3.0,0,0.0,0,125.7
Keelan Doss,OAK,3,3,26,0,1,22,7.3,4,1.3,7.3,0,,0,0.0,0,102.8
Jalen Richard,OAK,3,2,18,0,1,6,3.0,12,6.0,3.3,0,,0,0.0,0,82.6
Zay Jones,OAK,3,1,5,0,,-1,-1.0,6,6.0,21.0,0,,0,0.0,0,42.4
Rico Gafford,OAK,1,1,49,1,1,34,34.0,15,15.0,34.0,0,,0,0.0,0,158.3
