Unnamed: 0_level_0,Unnamed: 1_level_0,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Bobby Engram,SEA,0,0,,0,0,2,15,7.5,0,0
Maurice Morris,SEA,4,88,22.0,0,0,0,0,,0,0
Mack Strong,SEA,1,11,11.0,0,0,0,0,,0,0
Jerry Wunsch,SEA,1,10,10.0,0,0,0,0,,0,0
,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Patrick Johnson,WAS,3,49,16.3,0,0,1,11,11.0,0,0
Rock Cartwright,WAS,1,13,13.0,0,0,0,0,,0,0
John Simon,WAS,1,21,21.0,0,0,0,0,,0,0
