Quarter,Time,Down,ToGo,Location,WAS,NYG,Detail,EPB,EPA
1,7:08,1,10,WAS 46,0,0,"Penalty on Leonard Hankerson: False Start, 5 yards (no play)",1.990,1.660
1,6:44,1,15,WAS 41,0,0,Robert Griffin III for 6 yards (tackle by Antrel Rolle),1.660,1.590
1,6:16,2,9,WAS 47,0,0,Alfred Morris left end for 5 yards (tackle by Markus Kuhn and Chase Blackburn),1.590,1.550
1,5:32,3,4,NYG 48,0,0,Robert Griffin III pass complete short middle to Fred Davis for 13 yards (tackle by Prince Amukamara),1.550,3.250
1,4:55,1,10,NYG 35,0,0,"Robert Griffin III pass complete short middle to Josh Morgan for 35 yards. Penalty on Fred Davis: Illegal Shift, 5 yards (no play)",3.250,2.920
1,4:44,1,15,NYG 40,0,0,"Alfred Morris right tackle for 5 yards (tackle by Markus Kuhn and Chase Blackburn). Penalty on Michael Boley: Unnecessary Roughness, 15 yards",2.920,4.240
1,4:14,1,10,NYG 20,0,0,Alfred Morris up the middle for 9 yards (tackle by Mathias Kiwanuka and Michael Boley),4.240,5.260
1,3:37,2,1,NYG 11,0,0,Alfred Morris right end for 8 yards (tackle by Michael Boley),5.260,6.510
1,3:16,1,3,NYG 3,0,0,Alfred Morris right guard for 1 yard (tackle by Chase Blackburn and Mathias Kiwanuka),6.510,5.720
1,2:31,2,2,NYG 2,0,0,Robert Griffin III pass incomplete short middle intended for Niles Paul (defended by Prince Amukamara),5.720,4.950
1,2:26,3,2,NYG 2,0,0,Robert Griffin III pass incomplete,4.950,3.250
1,2:17,4,2,NYG 2,3,0,Kai Forbath 20 yard field goal good,3.250,3.000
1,2:13,,,WAS 35,3,0,"Kai Forbath kicks off 70 yards, touchback",0.000,0.280
1,2:13,1,10,NYG 20,3,0,"Andre Brown right guard for 4 yards (tackle by Reed Doughty and Jarvis Jenkins). Penalty on DeAngelo Hall: Unnecessary Roughness, 15 yards",0.280,1.530
1,1:46,1,10,NYG 39,3,0,Ahmad Bradshaw left end for 1 yard (tackle by Chris Baker and Kedric Golston),1.530,1.120
1,1:08,2,9,NYG 40,3,0,Eli Manning pass complete short right to Victor Cruz for 8 yards (tackle by London Fletcher and Reed Doughty),1.120,1.490
1,0:27,3,1,NYG 48,3,0,Eli Manning pass complete deep right to Martellus Bennett for 31 yards (tackle by Madieu Williams),1.490,4.170
Quarter,Time,Down,ToGo,Location,WAS,NYG,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,WAS 21,3,0,Eli Manning pass incomplete short right intended for Martellus Bennett,4.170,3.630
2,14:56,2,10,WAS 21,3,0,Eli Manning pass incomplete short middle intended for Domenik Hixon (defended by Perry Riley),3.630,2.940
2,14:52,3,10,WAS 21,3,0,Eli Manning pass complete short right to Ahmad Bradshaw for 10 yards (tackle by London Fletcher),2.940,4.840
2,14:07,1,10,WAS 11,3,0,Eli Manning pass incomplete short right intended for Hakeem Nicks (defended by DeAngelo Hall),4.840,4.140
2,14:01,2,10,WAS 11,3,0,Ahmad Bradshaw right end for 3 yards (tackle by Madieu Williams and Barry Cofield),4.140,3.760
2,13:21,3,7,WAS 8,3,0,Eli Manning pass complete short middle to Hakeem Nicks for 7 yards (tackle by Madieu Williams and Perry Riley),3.760,6.970
2,12:53,1,1,WAS 1,3,0,Eli Manning pass incomplete short middle intended for Bear Pascoe,6.970,5.910
2,12:46,2,1,WAS 1,3,6,"Andre Brown left guard for 1 yard, touchdown",5.910,7.000
2,12:46,,,WAS 2,3,7,Lawrence Tynes kicks extra point good,0.000,0.000
2,12:41,,,NYG 35,3,7,"Lawrence Tynes kicks off 71 yards, touchback",0.000,0.280
2,12:41,1,10,WAS 20,3,7,Darrel Young up the middle for no gain (tackle by Justin Tuck),0.280,-0.270
2,12:00,2,10,WAS 20,3,7,Robert Griffin III pass complete deep left to Leonard Hankerson for 23 yards,-0.270,1.800
2,11:39,1,10,WAS 43,3,7,Alfred Morris right end for 15 yards (tackle by Stevie Brown and Jason Pierre-Paul),1.800,2.790
2,10:59,1,10,NYG 42,3,7,Darrel Young left guard for 5 yards (tackle by Stevie Brown and Osi Umenyiora),2.790,2.920
2,10:18,2,5,NYG 37,3,7,Robert Griffin III right end for 8 yards (tackle by Chase Blackburn),2.920,3.640
2,9:41,1,10,NYG 29,3,7,Alfred Morris left tackle for 3 yards (tackle by Marvin Austin),3.640,3.510
2,9:00,2,7,NYG 26,3,7,Robert Griffin III pass incomplete short right intended for Leonard Hankerson,3.510,2.810
2,8:52,3,7,NYG 26,9,7,"Robert Griffin III pass complete short left to Santana Moss for 26 yards, touchdown",2.810,7.000
2,8:52,,,NYG 2,10,7,Kai Forbath kicks extra point good,0.000,0.000
2,8:45,,,WAS 35,10,7,"Kai Forbath kicks off 63 yards, returned by David Wilson for 26 yards (tackle by Jordan Pugh)",0.000,0.810
2,8:35,1,10,NYG 28,10,7,Eli Manning pass complete short right to Victor Cruz for 11 yards (tackle by Josh Wilson),0.810,1.530
2,8:10,1,10,NYG 39,10,7,Eli Manning pass complete short middle to Martellus Bennett for 11 yards (tackle by Perry Riley and London Fletcher),1.530,2.260
2,7:30,1,10,,10,7,Eli Manning pass complete deep right to Hakeem Nicks for 21 yards (tackle by Reed Doughty),2.260,3.640
2,6:51,1,10,WAS 29,10,7,Eli Manning pass incomplete short left intended for Hakeem Nicks (defended by Rob Jackson),3.640,3.100
2,6:47,2,10,WAS 29,10,7,Andre Brown left end for 6 yards (tackle by Barry Cofield),3.100,3.200
2,6:10,3,4,WAS 23,10,7,Eli Manning right tackle for 5 yards (tackle by Madieu Williams),3.200,4.370
2,5:25,1,10,WAS 18,10,7,Ahmad Bradshaw right guard for 7 yards (tackle by Reed Doughty and Josh Wilson),4.370,5.010
2,4:44,2,3,WAS 11,10,7,Ahmad Bradshaw right guard for 2 yards (tackle by Barry Cofield and Jarvis Jenkins),5.010,4.740
2,4:04,3,1,WAS 9,10,7,Eli Manning pass incomplete short middle intended for Victor Cruz,4.740,2.980
2,3:57,4,1,WAS 9,10,10,Lawrence Tynes 27 yard field goal good,2.980,3.000
2,3:53,,,NYG 35,10,10,"Lawrence Tynes kicks off 74 yards, touchback",0.000,0.280
2,3:53,1,10,WAS 20,10,10,Robert Griffin III right end for 28 yards (tackle by Stevie Brown),0.280,2.130
2,3:30,1,10,WAS 48,10,10,Alfred Morris right guard for 30 yards (tackle by Stevie Brown),2.130,4.110
2,2:53,1,10,NYG 22,10,10,Darrel Young left guard for 3 yards (tackle by Chris L. Canty and Michael Boley),4.110,3.970
2,2:16,2,7,NYG 19,10,10,Darrel Young left guard for 2 yards (tackle by Chris L. Canty and Michael Boley),3.970,3.560
2,2:00,3,5,NYG 17,10,10,Robert Griffin III sacked by Justin Tuck for -8 yards,3.560,0.000
2,1:54,,,,10,10,Timeout #1 by New York Giants,0.000,1.800
2,1:54,4,13,NYG 25,13,10,Kai Forbath 43 yard field goal good,1.800,3.000
2,1:49,,,WAS 35,13,10,"Kai Forbath kicks off 71 yards, touchback",0.000,0.280
2,1:49,1,10,NYG 20,13,10,Eli Manning pass complete short middle to Martellus Bennett for 8 yards (tackle by Perry Riley),0.280,0.810
2,1:29,2,2,NYG 28,13,10,Eli Manning pass incomplete short right intended for Martellus Bennett (defended by Perry Riley),0.810,0.100
2,1:24,3,2,NYG 28,13,10,Eli Manning pass complete short middle to Martellus Bennett for 12 yards (tackle by Perry Riley),0.100,0.000
2,1:17,,,,13,10,Timeout #2 by New York Giants,0.000,1.600
2,1:17,1,10,NYG 40,13,10,Eli Manning pass incomplete short left intended for Victor Cruz,1.600,1.050
2,1:13,2,10,NYG 40,13,10,Eli Manning pass complete short right to Domenik Hixon for 7 yards (tackle by DeAngelo Hall),1.050,1.290
2,0:54,3,3,NYG 47,13,10,Eli Manning pass complete short middle to Hakeem Nicks for 5 yards (tackle by Cedric Griffin),1.290,2.390
2,0:35,1,10,WAS 48,13,10,Eli Manning pass incomplete short middle intended for Hakeem Nicks (defended by Cedric Griffin),2.390,1.850
2,0:31,2,10,WAS 48,13,10,Eli Manning pass complete short left to Victor Cruz for 13 yards (tackle by Cedric Griffin),1.850,3.250
2,0:14,1,10,WAS 35,13,10,Eli Manning pass complete short middle to Victor Cruz for 14 yards (tackle by Josh Wilson and Madieu Williams),3.250,0.000
2,0:07,,,,13,10,Timeout #3 by New York Giants,0.000,4.170
2,0:07,1,10,WAS 21,13,13,Lawrence Tynes 39 yard field goal good,4.170,3.000
2,0:02,,,NYG 35,13,13,"Lawrence Tynes kicks off 56 yards, returned by Niles Paul for 17 yards (tackle by Andre Brown)",0.000,1.270
Quarter,Time,Down,ToGo,Location,WAS,NYG,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,NYG 35,13,13,"Lawrence Tynes kicks off 65 yards, touchback",0.000,0.280
3,15:00,1,10,WAS 20,13,13,Robert Griffin III for 11 yards (tackle by Michael Boley),0.280,1.000
3,14:28,1,10,WAS 31,13,13,Robert Griffin III pass incomplete deep middle intended for Leonard Hankerson,1.000,0.460
3,14:20,2,10,WAS 31,13,13,Alfred Morris left end for 3 yards (tackle by Michael Boley and Linval Joseph),0.460,0.170
3,13:44,3,7,WAS 34,13,13,Robert Griffin III pass complete short right to Leonard Hankerson for 6 yards (tackle by Jayron Hosley and Michael Boley),0.170,-0.720
3,13:05,4,1,WAS 40,13,13,"Saverio Rocca punts 33 yards, fair catch by Rueben Randle",-0.720,-0.740
3,12:53,1,10,NYG 27,13,13,Eli Manning pass incomplete deep left intended for Victor Cruz,0.740,0.200
3,12:47,2,10,NYG 27,13,13,"Eli Manning pass complete short left to Hakeem Nicks for 15 yards (tackle by DeAngelo Hall). Penalty on William Beatty: Offensive Holding, 10 yards (no play)",0.200,-1.290
3,12:24,2,20,NYG 17,13,13,Eli Manning pass complete short left to Ahmad Bradshaw for 4 yards (tackle by London Fletcher and Stephen Bowen),-1.290,-1.290
3,11:34,3,16,NYG 21,13,13,"Eli Manning pass incomplete deep left intended for Hakeem Nicks (defended by Cedric Griffin). Penalty on Stephen Bowen: Defensive Offside, 5 yards (no play)",-1.290,-0.620
3,11:26,3,11,NYG 26,13,13,Eli Manning pass complete short middle to Domenik Hixon for 6 yards (tackle by Josh Wilson and London Fletcher),-0.620,-1.240
3,10:55,4,5,NYG 32,13,13,"Steve Weatherford punts 44 yards, returned by Brandon Banks for 12 yards (tackle by Mathias Kiwanuka)",-1.240,-1.330
3,10:40,1,10,WAS 36,13,13,Robert Griffin III pass complete short right to Logan Paulsen for 23 yards (tackle by Prince Amukamara),1.330,2.850
3,10:06,1,10,NYG 41,13,13,Alfred Morris right end for 2 yards (tackle by Keith Rivers and Chase Blackburn),2.850,2.580
3,9:31,2,8,NYG 39,13,13,Robert Griffin III right end for 6 yards (tackle by Keith Rivers),2.580,2.680
3,9:02,3,2,NYG 33,13,13,Robert Griffin III pass complete short right to Alfred Morris for 5 yards (tackle by Corey Webster),2.680,3.710
3,8:35,1,10,NYG 28,13,13,"Alfred Morris left end for 2 yards (tackle by Chase Blackburn and Mathias Kiwanuka). Penalty on Tyler Polumbus: Personal Foul, 15 yards",3.710,2.850
3,8:04,1,23,NYG 41,13,13,"Alfred Morris up the middle for 1 yard (tackle by Linval Joseph). Alfred Morris fumbles (forced by Linval Joseph), recovered by Michael Boley at NYG-39 (tackle by Will Montgomery)",2.850,-1.530
3,8:00,1,10,NYG 39,13,13,Ahmad Bradshaw up the middle for 1 yard (tackle by Ryan Kerrigan and Chris Baker),1.530,1.120
3,7:22,2,9,NYG 40,13,13,Ahmad Bradshaw left tackle for 15 yards (tackle by Madieu Williams and Cedric Griffin),1.120,2.590
3,6:33,1,10,WAS 45,13,13,Eli Manning pass complete short left to Martellus Bennett for 17 yards (tackle by Josh Wilson and Reed Doughty),2.590,3.710
3,5:55,1,10,WAS 28,13,13,Andre Brown right guard for 2 yards (tackle by Jordan Pugh and Perry Riley),3.710,3.440
3,5:15,2,8,WAS 26,13,13,Eli Manning pass incomplete deep left intended for Victor Cruz is intercepted by Josh Wilson at WAS-9 and returned for 7 yards (tackle by Ahmad Bradshaw),3.440,0.140
3,4:59,1,10,WAS 16,13,13,Robert Griffin III pass complete short middle to Leonard Hankerson for 15 yards (tackle by Prince Amukamara),-0.140,1.000
3,4:28,1,10,WAS 31,13,13,Alfred Morris left end for 2 yards (tackle by Keith Rivers and Justin Tuck),1.000,0.730
3,3:47,2,8,WAS 33,13,13,Robert Griffin III pass complete short middle to Darrel Young for 6 yards (tackle by Prince Amukamara),0.730,0.830
3,3:01,3,2,WAS 39,13,13,Aldrick Robinson left end for 14 yards (tackle by Jayron Hosley),0.830,2.460
3,2:22,1,10,NYG 47,13,13,"Robert Griffin III right end for 5 yards. Robert Griffin III fumbles, recovered by Robert Griffin III at 50",2.460,2.590
3,1:55,2,5,NYG 42,13,13,Robert Griffin III pass incomplete deep middle intended for Logan Paulsen is intercepted by Stevie Brown at NYG-24 and returned for 41 yards (tackle by Alfred Morris),2.590,-3.250
3,1:42,1,10,WAS 35,13,13,Ahmad Bradshaw right tackle for 1 yard (tackle by Reed Doughty),3.250,2.840
3,1:04,2,9,WAS 34,13,13,Eli Manning pass complete short right to Domenik Hixon for 19 yards (tackle by DeAngelo Hall),2.840,4.580
3,0:30,1,10,WAS 15,13,13,Ahmad Bradshaw left end for 6 yards (tackle by Reed Doughty),4.580,5.030
Quarter,Time,Down,ToGo,Location,WAS,NYG,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,4,WAS 9,13,13,Ahmad Bradshaw up the middle for 2 yards (tackle by Lorenzo Alexander and Barry Cofield),5.030,4.680
4,14:24,3,2,WAS 7,13,13,Eli Manning pass complete short left to Victor Cruz for 3 yards (tackle by Cedric Griffin),4.680,6.280
4,13:41,1,4,WAS 4,13,13,Eli Manning pass complete short left to Henry Hynoski for 3 yards (tackle by Madieu Williams),6.280,5.910
4,13:01,2,1,WAS 1,13,19,"Ahmad Bradshaw right guard for 1 yard, touchdown",5.910,7.000
,,,,,,,"Replay Assistant challenged the runner broke the plane ruling, and the play was upheld.",,
4,13:01,,,WAS 2,13,20,Lawrence Tynes kicks extra point good,0.000,0.000
4,12:55,,,NYG 35,13,20,"Lawrence Tynes kicks off 65 yards, touchback",0.000,0.280
4,12:55,1,10,WAS 20,13,20,Alfred Morris right end for 8 yards (tackle by Marvin Austin and Justin Tuck),0.280,0.810
4,12:31,2,2,WAS 28,13,20,Darrel Young left tackle for 16 yards (tackle by Antrel Rolle),0.810,1.860
4,11:57,1,10,WAS 44,13,20,Robert Griffin III sacked by Jason Pierre-Paul for -12 yards,1.860,-0.300
4,11:18,2,22,WAS 32,13,20,Robert Griffin III pass complete short middle to Alfred Morris for 5 yards (tackle by Stevie Brown),-0.300,-0.300
4,10:35,3,17,WAS 37,13,20,Robert Griffin III pass complete short left to Logan Paulsen for 15 yards,-0.300,0.070
4,10:12,4,2,NYG 48,13,20,Robert Griffin III pass complete short left to Leonard Hankerson for 9 yards (tackle by Keith Rivers),0.070,2.980
4,9:37,1,10,NYG 39,13,20,Alfred Morris left tackle for 2 yards (tackle by Michael Boley),2.980,2.710
4,8:57,2,8,NYG 37,13,20,Robert Griffin III sacked by Osi Umenyiora for -6 yards,2.710,1.220
4,8:27,3,14,NYG 43,13,20,Robert Griffin III pass complete short left to Leonard Hankerson for 13 yards (tackle by Prince Amukamara),1.220,1.520
4,7:46,4,1,NYG 30,13,20,Robert Griffin III right end for 3 yards (tackle by Stevie Brown),1.520,3.780
4,7:18,1,10,NYG 27,13,20,"Robert Griffin III up the middle for -2 yards (tackle by Jason Pierre-Paul). Robert Griffin III fumbles (forced by Jason Pierre-Paul), recovered by Linval Joseph at NYG-29 (tackle by Robert Griffin III)",3.780,-0.870
,,,,,,,"Replay Assistant challenged the fumble ruling, and the play was upheld.",,
4,7:10,1,10,NYG 29,13,20,Eli Manning pass incomplete short left intended for Hakeem Nicks is intercepted by Rob Jackson at NYG-32,0.870,-3.450
4,7:01,1,10,NYG 32,13,20,Alfred Morris left end for 3 yards (tackle by Justin Tuck),3.450,3.310
4,6:24,2,7,NYG 29,13,20,Alfred Morris left tackle for 3 yards (tackle by Chase Blackburn),3.310,3.010
4,5:47,3,4,NYG 26,13,20,Niles Paul right end for -1 yards (tackle by Keith Rivers),3.010,1.720
4,5:28,4,5,NYG 27,16,20,Kai Forbath 45 yard field goal good,1.720,3.000
4,5:21,,,WAS 35,16,20,"Kai Forbath kicks off 67 yards, returned by David Wilson for 19 yards (tackle by Jordan Pugh)",0.000,-0.060
4,5:14,1,10,NYG 17,16,20,Eli Manning sacked by Rob Jackson and Barry Cofield for -8 yards,-0.060,-1.360
4,4:52,2,18,NYG 9,16,20,Ahmad Bradshaw left guard for 3 yards (tackle by Keenan Robinson and Lorenzo Alexander),-1.360,-2.010
4,4:11,3,15,NYG 12,16,20,Eli Manning pass complete short left to Andre Brown for 17 yards (tackle by Cedric Griffin and Lorenzo Alexander),-2.010,0.870
4,3:30,1,10,NYG 29,16,20,Andre Brown right tackle for 4 yards (tackle by Jarvis Jenkins and Perry Riley),0.870,0.000
4,3:21,,,,16,20,Timeout #1 by Washington Redskins,0.000,0.870
4,3:21,2,6,NYG 33,16,20,Eli Manning pass complete short middle to Victor Cruz for 5 yards (tackle by Lorenzo Alexander),0.870,0.000
4,3:15,,,,16,20,Timeout #2 by Washington Redskins,0.000,0.830
4,3:15,3,1,NYG 38,16,20,Eli Manning pass incomplete short right intended for Hakeem Nicks,0.830,-0.850
4,3:10,4,1,NYG 38,16,20,"Steve Weatherford punts 40 yards, returned by Josh Wilson for 1 yard (tackle by Chase Blackburn)",-0.850,-0.480
4,2:59,1,10,WAS 23,16,20,Robert Griffin III pass incomplete short left intended for Logan Paulsen (defended by Markus Kuhn),0.480,-0.070
4,2:55,2,10,WAS 23,16,20,Robert Griffin III pass complete short right to Evan Royster for no gain,-0.070,-0.760
4,2:17,3,10,WAS 23,16,20,Robert Griffin III pass incomplete deep middle intended for Aldrick Robinson,-0.760,-1.830
4,2:07,4,10,WAS 23,16,20,Robert Griffin III pass complete deep middle to Logan Paulsen for 19 yards (tackle by Jayron Hosley),-1.830,1.730
4,1:54,1,10,WAS 42,16,20,Robert Griffin III right end for 24 yards (tackle by Jayron Hosley),1.730,3.310
4,1:46,1,10,NYG 34,16,20,Robert Griffin III pass complete short right to Josh Morgan for 4 yards (tackle by Corey Webster),3.310,3.310
4,1:38,2,6,NYG 30,22,20,"Robert Griffin III pass complete deep left to Santana Moss for 30 yards, touchdown",3.310,7.000
4,1:38,,,NYG 2,23,20,Kai Forbath kicks extra point good,0.000,0.000
4,1:32,,,WAS 35,23,20,"Kai Forbath kicks off 71 yards, returned by David Wilson for 29 yards (tackle by Keenan Robinson)",0.000,0.480
4,1:27,1,10,NYG 23,23,20,Eli Manning pass incomplete short left intended for Ahmad Bradshaw,0.480,-0.070
4,1:23,2,10,NYG 23,23,26,"Eli Manning pass complete deep middle to Victor Cruz for 77 yards, touchdown",-0.070,7.000
4,1:23,,,WAS 2,23,27,Lawrence Tynes kicks extra point good,0.000,0.000
4,1:13,,,NYG 35,23,27,"Lawrence Tynes kicks off 65 yards, touchback",0.000,0.280
4,1:13,1,10,WAS 20,23,27,"Robert Griffin III pass complete short middle to Josh Morgan for 12 yards (tackle by Chase Blackburn). Josh Morgan fumbles (forced by Chase Blackburn), recovered by Josh Morgan at WAS-27",0.280,1.070
4,0:51,1,10,WAS 32,23,27,Robert Griffin III pass incomplete short middle intended for Santana Moss,1.070,0.530
4,0:46,2,10,WAS 32,23,27,"Robert Griffin III pass complete short middle to Santana Moss for 11 yards (tackle by Chase Blackburn). Santana Moss fumbles (forced by Chase Blackburn), recovered by Jayron Hosley at WAS-43 (tackle by Josh Morgan)",0.530,-2.720
4,0:39,1,10,WAS 43,23,27,Eli Manning kneels for -1 yards,2.720,2.040
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
