#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,CHI 20,5,2:46,15,Punt
2,1,9:58,CHI 20,3,1:14,4,Punt
3,1,4:51,CHI 33,3,0:57,4,Punt
4,2,13:23,CHI 10,12,4:33,88,Field Goal
5,2,4:08,CHI 26,3,2:23,0,Punt
6,2,1:00,,5,1:00,22,Field Goal
7,3,7:37,CHI 39,6,3:48,19,Punt
8,3,1:32,CHI 17,11,5:59,83,Touchdown
9,4,9:05,CHI 30,6,4:17,26,Punt
10,4,0:03,CHI 19,1,0:03,-1,End of Half
11,5,12:19,CHI 20,7,3:38,60,Field Goal
