Quarter,Time,Down,ToGo,Location,HOU,JAX,Detail,EPB,EPA
1,0:38,3,6,JAX 24,3,7,Blake Bortles up the middle for 3 yards (tackle by Whitney Mercilus),-0.430,-1.570
1,0:05,4,3,JAX 27,3,7,"Bryan Anger punts 46 yards, returned by Keshawn Martin for 21 yards (tackle by Tommie Campbell)",-1.570,-2.130
Quarter,Time,Down,ToGo,Location,HOU,JAX,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,HOU 48,3,7,Ryan Fitzpatrick pass complete short middle to Andre Johnson for 19 yards (tackle by Josh Evans),2.130,3.380
2,14:36,1,10,JAX 33,3,7,Arian Foster up the middle for 19 yards (tackle by Josh Evans),3.380,4.650
2,14:07,1,10,JAX 14,3,7,Arian Foster up the middle for 1 yard (tackle by Jonathan Cyprien),4.650,4.160
2,13:26,2,9,JAX 13,3,7,Ryan Fitzpatrick pass complete short left to Andre Johnson for 4 yards (tackle by J.T. Thomas),4.160,4.050
2,12:41,3,5,JAX 9,3,7,"Ryan Fitzpatrick pass incomplete short middle intended for Andre Johnson. Penalty on Telvin Smith: Unnecessary Roughness, 5 yards (no play)",4.050,6.280
2,12:31,1,4,JAX 4,3,7,Arian Foster up the middle for no gain (tackle by Roy Miller),6.280,5.340
2,11:49,2,4,JAX 4,9,7,"Ryan Fitzpatrick right end for 4 yards, touchdown",5.340,7.000
2,11:49,,,JAX 2,10,7,Randy Bullock kicks extra point good,0.000,0.000
2,11:49,,,HOU 35,10,7,"Randy Bullock kicks off 70 yards, returned by Jordan Todman for 30 yards (tackle by Mike Mohamed)",0.000,-0.610
2,11:41,1,10,JAX 25,10,7,Denard Robinson right end for 4 yards (tackle by Akeem Dent),0.610,0.600
2,11:11,2,6,JAX 29,10,7,Blake Bortles sacked by J.J. Watt for -7 yards,0.600,-1.020
2,10:32,3,13,JAX 22,10,7,"Penalty on J.J. Watt: Defensive Offside, 5 yards (no play)",-1.020,-0.360
2,10:18,3,8,JAX 27,10,7,Toby Gerhart up the middle for 9 yards (tackle by D.J. Swearinger),-0.360,-0.360
2,9:52,3,8,JAX 27,10,7,Timeout #1 by Houston Texans,-0.360,1.330
2,9:52,1,10,JAX 36,10,7,Blake Bortles pass incomplete short left intended for Cecil Shorts,1.330,0.790
2,9:47,2,10,JAX 36,10,7,Jordan Todman up the middle for 4 yards (tackle by Mike Mohamed and Brian Cushing),0.790,0.630
2,9:13,3,6,JAX 40,10,7,Blake Bortles pass complete short right to Marcedes Lewis for 20 yards (tackle by Johnathan Joseph),0.630,2.920
2,8:39,1,10,HOU 40,10,7,Toby Gerhart left end for no gain (tackle by Brian Cushing),2.920,2.370
2,8:02,2,10,HOU 40,10,7,"Blake Bortles pass incomplete deep middle intended for Clay Harbor. Penalty on D.J. Swearinger: Unnecessary Roughness, 15 yards (no play)",2.370,3.910
2,7:55,1,10,HOU 25,10,7,Denard Robinson up the middle for 2 yards (tackle by Jared Crick and Brian Cushing),3.910,3.630
2,7:15,2,8,HOU 23,10,7,Blake Bortles pass complete short middle to Marqise Lee for 7 yards (tackle by Kareem Jackson),3.630,4.060
2,6:36,3,1,HOU 16,10,7,Blake Bortles up the middle for no gain (tackle by Ryan Pickett),4.060,4.060
2,5:56,3,1,HOU 16,10,7,Timeout #2 by Jacksonville Jaguars,4.060,2.530
2,5:56,4,1,HOU 16,10,10,Josh Scobee 33 yard field goal good,2.530,3.000
2,5:56,,,JAX 35,10,10,"Josh Scobee kicks off 67 yards, returned by Damaris Johnson for 19 yards (tackle by Aaron Colvin)",0.000,0.060
2,5:47,1,10,HOU 17,10,10,Alfred Blue right end for 2 yards (tackle by Evander Hood),-0.060,-0.250
2,5:07,2,8,HOU 19,10,10,Ryan Fitzpatrick pass incomplete short right intended for Keshawn Martin,-0.250,-1.000
2,5:04,3,8,HOU 19,10,10,Ryan Fitzpatrick pass incomplete deep right intended for Keshawn Martin,-1.000,-2.140
2,4:57,4,8,HOU 19,10,10,"Shane Lechler punts 57 yards, returned by Ace Sanders for no gain. Penalty on Evander Hood: Offensive Holding, 10 yards, Penalty on Chris Smith: Illegal Block Above the Waist (Declined)",-2.140,0.280
2,4:47,1,10,JAX 14,10,10,Blake Bortles pass complete short right to Marqise Lee for 7 yards (tackle by Johnathan Joseph),-0.280,0.280
2,4:16,2,3,JAX 21,10,10,Marqise Lee for 4 yards (tackle by Mike Mohamed),0.280,0.610
2,3:46,1,10,JAX 25,10,10,Blake Bortles pass incomplete short middle intended for Denard Robinson,0.610,0.610
2,3:40,1,10,JAX 25,10,10,Timeout #2 by Houston Texans,0.610,0.060
2,3:40,2,10,JAX 25,10,10,Blake Bortles pass complete deep right to Marqise Lee for 31 yards (tackle by A.J. Bouye),0.060,2.650
2,3:10,1,10,HOU 44,10,10,Blake Bortles pass complete short right to Cecil Shorts for -3 yards (tackle by A.J. Bouye),2.650,1.710
2,2:36,2,13,HOU 47,10,10,Blake Bortles pass complete short left to Marcedes Lewis for 14 yards (tackle by Akeem Dent),1.710,3.380
2,2:05,1,10,HOU 33,10,10,Denard Robinson right end for 1 yard (tackle by Brooks Reed),3.380,2.970
2,1:55,2,9,HOU 32,10,10,Blake Bortles pass incomplete short left intended for Denard Robinson,2.970,2.280
2,1:52,3,9,HOU 32,10,10,Blake Bortles pass complete short middle to Toby Gerhart for 13 yards (tackle by D.J. Swearinger and Mike Mohamed),2.280,4.310
2,1:22,1,10,HOU 19,10,10,Blake Bortles pass incomplete short left intended for Allen Hurns,4.310,3.750
2,1:19,2,10,HOU 19,10,10,Blake Bortles pass incomplete short right intended for Marqise Lee,3.750,3.030
2,1:15,3,10,HOU 19,10,10,Blake Bortles pass incomplete short right intended for Cecil Shorts (defended by J.J. Watt),3.030,2.180
2,1:13,4,10,HOU 19,10,13,Josh Scobee 37 yard field goal good,2.180,3.000
2,1:13,,,JAX 35,10,13,"Josh Scobee kicks off 65 yards, touchback",0.000,-0.280
2,1:09,1,10,HOU 20,10,13,Ryan Fitzpatrick left end for 7 yards (tackle by Demetrius McCray),0.280,0.680
2,1:01,2,3,HOU 27,10,13,Arian Foster up the middle for no gain (tackle by Telvin Smith),0.680,0.680
2,0:53,2,3,HOU 27,10,13,Timeout #3 by Jacksonville Jaguars,0.680,-0.030
2,0:53,3,3,HOU 27,10,13,Ryan Fitzpatrick pass incomplete short middle intended for DeAndre Hopkins (defended by J.T. Thomas),-0.030,-1.570
2,0:49,4,3,HOU 27,10,13,"Shane Lechler punts 58 yards, returned by Ace Sanders for 15 yards (tackle by Jeff Tarpinian)",-1.570,-0.940
2,0:34,1,10,JAX 30,10,13,Blake Bortles pass incomplete short right intended for Marqise Lee,0.940,0.390
2,0:29,2,10,JAX 30,10,13,Blake Bortles pass complete short right to Jordan Todman for 5 yards (tackle by D.J. Swearinger),0.390,0.390
2,0:18,2,10,JAX 30,10,13,Timeout #3 by Houston Texans,0.390,0.370
2,0:18,3,5,JAX 35,10,13,Jordan Todman up the middle for 4 yards (tackle by Brooks Reed),0.370,-0.780
Quarter,Time,Down,ToGo,Location,HOU,JAX,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,HOU 35,10,13,"Randy Bullock kicks off 65 yards, returned by Jordan Todman for 25 yards (tackle by Anthony Denham)",0.000,0.610
3,14:55,1,10,JAX 25,10,13,Blake Bortles pass incomplete short middle intended for Cecil Shorts (defended by Ryan Pickett),0.610,0.060
3,14:51,2,10,JAX 25,10,13,Denard Robinson up the middle for 3 yards (tackle by Ryan Pickett),0.060,-0.230
3,14:14,3,7,JAX 28,10,13,Blake Bortles pass complete short right to Marqise Lee for 7 yards (tackle by Kendrick Lewis),-0.230,1.270
3,13:46,1,10,JAX 35,10,13,Toby Gerhart left end for 2 yards (tackle by Mike Mohamed and Tim Jamison),1.270,0.990
3,13:11,2,8,JAX 37,10,13,Denard Robinson up the middle for -2 yards (tackle by Brooks Reed),0.990,0.040
3,12:36,3,10,JAX 35,10,13,Blake Bortles sacked by J.J. Watt for -5 yards,0.040,-1.370
3,12:00,4,15,JAX 30,10,13,"Bryan Anger punts 54 yards, out of bounds",-1.370,0.140
3,11:52,1,10,HOU 16,10,13,"Arian Foster up the middle for no gain (tackle by Telvin Smith). Penalty on Roy Miller: Illegal Use of Hands, 5 yards (no play)",-0.140,0.340
3,11:24,1,10,HOU 21,10,13,Arian Foster up the middle for 8 yards (tackle by Jonathan Cyprien),0.340,0.880
3,10:44,2,2,HOU 29,10,13,"Ryan Fitzpatrick pass incomplete short left intended for C.J. Fiedorowicz. Penalty on Damaris Johnson: Offensive Pass Interference, 10 yards (no play)",0.880,-0.530
3,10:40,2,12,HOU 19,10,13,Ryan Fitzpatrick pass complete short right to Arian Foster for 10 yards (tackle by Josh Evans),-0.530,0.170
3,9:58,3,2,HOU 29,10,13,Arian Foster up the middle for 5 yards (tackle by Jonathan Cyprien and Josh Evans),0.170,1.200
3,9:27,1,10,HOU 34,10,13,Ryan Fitzpatrick pass incomplete deep right intended for DeAndre Hopkins,1.200,0.660
3,9:22,2,10,HOU 34,10,13,Damaris Johnson left end for 12 yards (tackle by Demetrius McCray),0.660,1.990
3,8:56,1,10,HOU 46,10,13,Arian Foster up the middle for 3 yards (tackle by Abry Jones),1.990,1.860
3,8:24,2,7,HOU 49,10,13,Arian Foster up the middle for no gain (tackle by Evander Hood and Abry Jones),1.860,1.160
3,7:41,3,7,HOU 49,10,13,Ryan Fitzpatrick up the middle for 6 yards (tackle by Ryan Davis),1.160,0.270
3,7:09,4,1,JAX 45,10,13,Arian Foster left end for 3 yards (tackle by Sherrod Martin),0.270,2.790
3,6:50,1,10,JAX 42,10,13,Ryan Fitzpatrick pass complete short left to DeAndre Hopkins for 11 yards (tackle by Demetrius McCray). Penalty on Demetrius McCray: Illegal Contact (Declined),2.790,3.510
3,6:25,1,10,JAX 31,10,13,Alfred Blue up the middle for no gain (tackle by Red Bryant),3.510,2.970
3,5:51,2,10,JAX 31,10,13,Arian Foster left end for 5 yards (tackle by Jonathan Cyprien),2.970,2.940
3,5:06,3,5,JAX 26,10,13,"Ryan Fitzpatrick pass complete short middle to Damaris Johnson for 11 yards (tackle by Sherrod Martin). Damaris Johnson fumbles (forced by Sherrod Martin), recovered by DeAndre Hopkins at JAX-15",2.940,4.580
3,4:30,1,10,JAX 15,10,13,Arian Foster right end for 2 yards (tackle by Abry Jones),4.580,4.280
3,3:52,2,8,JAX 13,10,13,Ryan Fitzpatrick pass complete short middle to Keshawn Martin for 12 yards (tackle by Abry Jones),4.280,6.970
3,3:27,1,1,JAX 1,16,13,"Alfred Blue left end for 1 yard, touchdown",6.970,7.000
,,,,,,,"Replay Assistant challenged the runner broke the plane ruling, and the play was upheld.",,
3,3:27,,,JAX 2,17,13,Randy Bullock kicks extra point good,0.000,0.000
3,3:27,,,HOU 35,17,13,"Randy Bullock kicks off 64 yards, returned by Jordan Todman for 28 yards (tackle by Jay Prosch)",0.000,-0.870
3,3:18,1,10,JAX 29,17,13,Denard Robinson right end for -4 yards (tackle by J.J. Watt),0.870,-0.210
3,2:50,2,14,JAX 25,17,13,Blake Bortles pass complete short left to Allen Hurns for 3 yards (tackle by Kareem Jackson),-0.210,-0.490
3,2:18,3,11,JAX 28,17,13,Blake Bortles pass incomplete short left intended for Toby Gerhart is intercepted by D.J. Swearinger at JAX-32 and returned for 6 yards,-0.490,-3.840
3,2:11,1,10,JAX 26,17,13,Arian Foster left end for no gain (tackle by J.T. Thomas),3.840,3.300
3,1:33,2,10,JAX 26,17,13,Ryan Fitzpatrick pass complete deep middle to Ryan Griffin for 25 yards (tackle by Demetrius McCray),3.300,6.970
3,1:01,1,1,JAX 1,17,13,Arian Foster up the middle for -1 yards (tackle by Telvin Smith),6.970,5.720
3,0:35,2,2,JAX 2,17,13,Arian Foster left end for 1 yard (tackle by Roy Miller),5.720,5.170
Quarter,Time,Down,ToGo,Location,HOU,JAX,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,1,JAX 1,17,13,Ryan Fitzpatrick left end for no gain (tackle by Geno Hayes and Jonathan Cyprien),5.170,5.170
4,14:29,3,1,JAX 1,17,13,Timeout #1 by Houston Texans,5.170,3.550
4,14:28,4,1,JAX 1,23,13,"Arian Foster left end for 1 yard, touchdown",3.550,7.000
4,14:28,,,JAX 2,24,13,Randy Bullock kicks extra point good,0.000,0.000
4,14:28,,,HOU 35,24,13,"Randy Bullock kicks off 60 yards, returned by Jordan Todman for 28 yards (tackle by Jumal Rolle)",0.000,-1.140
4,14:17,1,10,JAX 33,24,13,Blake Bortles sacked by J.J. Watt for -5 yards. Penalty on Sam Young: Offensive Holding (Declined),1.140,-0.080
4,14:02,2,15,JAX 28,24,13,"Blake Bortles pass incomplete short middle intended for Marcedes Lewis (defended by Brian Cushing). Penalty on Brooks Reed: Roughing the Passer, 15 yards (no play)",-0.080,1.800
4,13:55,1,10,JAX 43,24,13,Blake Bortles pass incomplete deep left intended for Marqise Lee,1.800,1.250
4,13:49,2,10,JAX 43,24,13,Blake Bortles pass incomplete short left intended for Cecil Shorts,1.250,0.560
4,13:45,3,10,JAX 43,24,13,Blake Bortles pass incomplete deep left intended for Allen Hurns,0.560,-0.520
4,13:38,4,10,JAX 43,24,13,"Bryan Anger punts 57 yards, touchback",-0.520,-0.280
4,13:30,1,10,HOU 20,24,13,Alfred Blue right end for 5 yards (tackle by Evander Hood),0.280,0.410
4,12:45,2,5,HOU 25,24,13,Ryan Fitzpatrick pass complete deep right to DeAndre Hopkins for 28 yards (tackle by Jonathan Cyprien),0.410,2.460
4,12:09,1,10,JAX 47,24,13,Arian Foster up the middle for 1 yard (tackle by J.T. Thomas and Jonathan Cyprien),2.460,2.050
4,11:33,2,9,JAX 46,24,13,Arian Foster right end for -3 yards (tackle by Geno Hayes),2.050,0.960
4,11:14,3,12,JAX 49,24,13,Ryan Fitzpatrick pass complete short middle to Arian Foster for 11 yards (tackle by Telvin Smith),0.960,0.720
4,10:41,4,1,JAX 38,24,13,"Penalty on Roy Miller: Encroachment, 5 yards (no play)",0.720,3.380
4,10:16,1,10,JAX 33,24,13,Ryan Fitzpatrick left end for 5 yards (tackle by Chris Clemons),3.380,3.510
4,9:31,2,5,JAX 28,24,13,Alfred Blue up the middle for 2 yards (tackle by Jonathan Cyprien),3.510,3.070
4,8:48,3,3,JAX 26,24,13,Ryan Fitzpatrick pass incomplete deep right intended for Arian Foster,3.070,1.840
4,8:43,4,3,JAX 26,27,13,Randy Bullock 44 yard field goal good,1.840,3.000
4,8:43,,,HOU 35,27,13,"Randy Bullock kicks off 65 yards, touchback",0.000,-0.280
4,8:39,1,10,JAX 20,27,13,Blake Bortles pass complete short left to Marcedes Lewis for 35 yards (tackle by Danieal Manning),0.280,2.590
4,8:09,1,10,HOU 45,27,13,Blake Bortles pass complete short right to Allen Hurns for 16 yards (tackle by Brooks Reed),2.590,3.640
4,7:33,1,10,HOU 29,27,13,"Blake Bortles for 4 yards (tackle by Jerrell Powe). Penalty on Nic Jacobs: Offensive Holding, 10 yards (no play)",3.640,2.980
4,6:59,1,20,HOU 39,27,13,Blake Bortles pass incomplete short right intended for Cecil Shorts,2.980,1.750
4,6:55,2,20,HOU 39,27,13,Blake Bortles pass complete short left to Will Ta'ufo'ou for no gain,1.750,1.090
4,6:15,3,20,HOU 39,27,13,Blake Bortles sacked by Brooks Reed for 0 yards,1.090,0.660
4,5:34,4,20,HOU 39,27,13,Blake Bortles pass complete short left to Toby Gerhart for 3 yards (tackle by Johnathan Joseph),0.660,-1.330
4,5:27,1,10,HOU 36,27,13,Alfred Blue up the middle for 5 yards (tackle by J.T. Thomas),1.330,1.470
4,4:45,2,5,HOU 41,27,13,Alfred Blue right end for -1 yards (tackle by Telvin Smith),1.470,0.630
4,3:58,3,6,HOU 40,27,13,Arian Foster left end for 14 yards (tackle by Josh Evans),0.630,2.520
4,3:12,1,10,JAX 46,27,13,Alfred Blue right end for 1 yard (tackle by Telvin Smith and Dwayne Gratz),2.520,2.520
4,3:06,1,10,JAX 46,27,13,Timeout #1 by Jacksonville Jaguars,2.520,2.110
4,3:06,2,9,JAX 45,27,13,Alfred Blue left end for no gain (tackle by Dwayne Gratz),2.110,2.110
4,3:00,2,9,JAX 45,27,13,Timeout #2 by Jacksonville Jaguars,2.110,1.420
4,2:59,3,9,JAX 45,27,13,Ryan Fitzpatrick pass complete short right to DeAndre Hopkins for no gain,1.420,1.420
4,2:54,3,9,JAX 45,27,13,Timeout #3 by Jacksonville Jaguars,1.420,0.270
4,2:54,4,9,JAX 45,27,13,Shane Lechler punts 40 yards,0.270,0.380
4,2:46,1,10,JAX 5,27,13,Jordan Todman up the middle for 3 yards (tackle by Mike Mohamed),-0.380,-0.560
4,2:25,2,7,JAX 8,27,13,Blake Bortles pass complete short right to Allen Hurns for 8 yards (tackle by Kareem Jackson),-0.560,-0.140
4,2:22,1,10,JAX 16,27,13,Blake Bortles pass incomplete short middle intended for Allen Hurns (defended by Mike Mohamed),-0.140,-0.660
4,2:17,2,10,JAX 16,27,13,Blake Bortles pass incomplete short right intended for Allen Hurns (defended by Johnathan Joseph),-0.660,-1.320
4,2:13,3,10,JAX 16,27,13,Blake Bortles pass incomplete deep left intended for Allen Hurns (defended by Kendrick Lewis),-1.320,-2.390
4,2:06,4,10,JAX 16,27,13,Blake Bortles pass complete short middle to Ace Sanders for 9 yards (tackle by D.J. Swearinger),-2.390,-3.910
4,2:00,1,10,JAX 25,27,13,Ryan Fitzpatrick kneels for -1 yards,3.910,3.230
4,1:17,2,11,JAX 26,27,13,Ryan Fitzpatrick kneels for -1 yards,3.230,2.410
4,0:39,3,12,JAX 27,27,13,Ryan Fitzpatrick kneels for -1 yards,2.410,1.590
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
