Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Brandon Brooks,G,66,100%,0,0%,5,19%
Duane Brown,T,66,100%,0,0%,5,19%
Derek Newton,T,66,100%,0,0%,5,19%
Chris Myers,C,66,100%,0,0%,0,0%
Ryan Fitzpatrick,QB,66,100%,0,0%,0,0%
DeAndre Hopkins,WR,61,92%,0,0%,0,0%
Ben Jones,G,59,89%,0,0%,5,19%
Ryan Griffin,TE,50,76%,0,0%,6,22%
Damaris Johnson,WR,49,74%,0,0%,4,15%
Keshawn Martin,WR,46,70%,0,0%,4,15%
Arian Foster,RB,45,68%,0,0%,0,0%
C.J. Fiedorowicz,TE,22,33%,0,0%,4,15%
Alfred Blue,RB,21,32%,0,0%,8,30%
Andre Johnson,WR,17,26%,0,0%,0,0%
Jay Prosch,FB,11,17%,0,0%,10,37%
Xavier Su'a-Filo,G,7,11%,0,0%,5,19%
Anthony Denham,TE,3,5%,0,0%,13,48%
Tyson Clabo,T,3,5%,0,0%,5,19%
J.J. Watt,DE,2,3%,71,100%,4,15%
Kendrick Lewis,FS,0,0%,71,100%,3,11%
Kareem Jackson,CB,0,0%,69,97%,0,0%
Johnathan Joseph,CB,0,0%,68,96%,0,0%
D.J. Swearinger,SS,0,0%,57,80%,0,0%
Brooks Reed,LB,0,0%,53,75%,4,15%
Mike Mohamed,LB,0,0%,52,73%,17,63%
A.J. Bouye,CB,0,0%,48,68%,12,44%
Brian Cushing,LB,0,0%,47,66%,0,0%
Jared Crick,DE,0,0%,46,65%,9,33%
Whitney Mercilus,LB,0,0%,41,58%,7,26%
Danieal Manning,FS,0,0%,38,54%,1,4%
Tim Jamison,DE,0,0%,25,35%,9,33%
John Simon,LB,0,0%,20,28%,9,33%
Ryan Pickett,DT,0,0%,19,27%,0,0%
Akeem Dent,LB,0,0%,18,25%,9,33%
Jeoffrey Pagan,DE,0,0%,16,23%,0,0%
Jerrell Powe,NT,0,0%,12,17%,3,11%
Darryl Morris,CB,0,0%,9,13%,10,37%
Jumal Rolle,CB,0,0%,0,0%,22,81%
Eddie Pleasant,SS,0,0%,0,0%,21,78%
Jeff Tarpinian,LB,0,0%,0,0%,19,70%
Justin Tuggle,LB,0,0%,0,0%,15,56%
Jonathan Grimes,RB,0,0%,0,0%,13,48%
Randy Bullock,K,0,0%,0,0%,11,41%
Jon Weeks,LS,0,0%,0,0%,10,37%
Shane Lechler,P,0,0%,0,0%,10,37%
