#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,12:51,CHI 28,4,2:21,23,Punt
2,1,6:06,CHI 20,3,0:57,4,Punt
3,1,3:56,CHI 17,4,2:10,83,Touchdown
4,2,11:12,,0,0:08,0,Fumble
5,2,9:57,CHI 23,4,2:04,9,Punt
6,2,2:43,CHI 34,7,1:42,14,Punt
7,2,0:30,GNB 41,4,0:30,-9,Interception
8,3,15:00,CHI 43,6,3:29,9,Interception
9,3,6:52,CHI 27,3,1:08,0,Punt
10,3,0:43,CHI 19,12,6:27,65,Interception
11,4,9:16,CHI 34,5,1:40,24,Punt
12,4,6:40,GNB 50,2,0:35,16,Fumble
13,4,3:37,CHI 10,4,0:22,-9,Downs
14,4,2:26,,0,0:13,0,Touchdown
15,4,1:07,CHI 45,5,0:50,23,Downs
