Quarter,Time,Down,ToGo,Location,CHI,GNB,Detail,EPB,EPA
1,5:22,3,6,CHI 24,0,0,Kordell Stewart pass incomplete intended for Justin Gage,-0.430,-1.770
1,5:17,4,6,CHI 24,0,0,"Brad Maynard punts 33 yards, returned by Antonio Chatman for 3 yards (tackle by Patrick Mannelly)",-1.770,-1.990
1,5:09,1,10,GNB 46,0,0,Brett Favre pass incomplete intended for Nick Luchey,1.990,1.450
1,5:01,2,10,GNB 46,0,0,Ahman Green middle for -2 yards (tackle by Michael Green),1.450,0.500
1,5:01,3,12,GNB 44,0,0,"Penalty on Mike Wahle: False Start, 5 yards (no play)",0.500,-0.160
1,4:09,3,17,GNB 39,0,0,Brett Favre pass incomplete intended for Donald Driver,-0.160,-0.780
1,4:03,4,17,GNB 39,0,0,"Josh Bidwell punts 45 yards, fair catch by R.W. McQuarters",-0.780,0.060
1,3:56,1,10,CHI 17,0,0,"Penalty on Mike Gandy: False Start, 5 yards (no play)",-0.060,-0.510
1,3:56,1,15,CHI 12,0,0,Stanley Pritchett left tackle for 3 yards (tackle by Na'il Diggs),-0.510,-0.850
1,3:22,2,12,CHI 15,0,0,Kordell Stewart left guard for 3 yards (tackle by Aaron Kampman),-0.850,-1.130
1,2:37,3,9,CHI 18,0,0,Kordell Stewart pass complete to David Terrell for 21 yards (tackle by Bhawoh Jue),-1.130,1.530
1,1:54,1,10,CHI 39,6,0,"Kordell Stewart pass complete to Marty Booker for 61 yards, touchdown",1.530,7.000
1,1:54,,,GNB 2,7,0,Paul Edinger kicks extra point good,0.000,0.000
1,1:54,,,CHI 30,7,0,"Paul Edinger kicks off 62 yards, returned by Najeh Davenport for 25 yards (tackle by Cameron Worrell)",0.000,1.140
1,1:40,1,10,GNB 33,7,0,Brett Favre pass complete to Robert Ferguson for 2 yards (tackle by Jerry Azumah),1.140,0.860
1,1:04,2,8,GNB 35,7,0,Brett Favre pass incomplete intended for Donald Driver (defended by Bobby Gray),0.860,0.170
1,1:01,3,8,GNB 35,13,0,"Brett Favre pass incomplete is intercepted by Lance Briggs at GNB-45 and returned for 45 yards, touchdown. Penalty on Brett Favre: Intentional Grounding (Declined)",0.170,-7.000
1,0:50,,,GNB 2,14,0,Paul Edinger kicks extra point good,0.000,0.000
1,0:50,,,CHI 30,14,0,"Paul Edinger kicks off 42 yards, returned by Nick Luchey for 12 yards (tackle by Rabih Abdullah)",0.000,1.600
1,0:45,1,10,GNB 40,14,0,Ahman Green middle for 5 yards (tackle by Keith Traylor and Lance Briggs),1.600,1.730
1,0:05,2,5,GNB 45,14,0,Ahman Green right tackle for 10 yards (tackle by Jerry Azumah and Bobby Gray),1.730,2.590
Quarter,Time,Down,ToGo,Location,CHI,GNB,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,CHI 45,14,0,Ahman Green right end for 1 yard (tackle by Keith Traylor),2.590,2.180
2,14:24,2,9,CHI 44,14,0,Brett Favre pass incomplete intended for William Henderson,2.180,1.490
2,14:18,3,9,CHI 44,14,0,Brett Favre pass complete to Tony Fisher for 18 yards (tackle by Bobby Gray),1.490,3.840
2,13:54,1,10,CHI 26,14,0,Brett Favre pass complete to Wesley Walls for 9 yards (tackle by Charles Tillman and Brian Urlacher),3.840,4.640
2,13:21,2,1,CHI 17,14,0,Ahman Green middle for 5 yards (tackle by Bobby Gray),4.640,4.780
2,12:47,1,10,CHI 12,14,0,Ahman Green right end for no gain (tackle by Warrick Holdman),4.780,4.100
2,12:07,2,10,CHI 12,14,0,Brett Favre pass complete to Bubba Franks for 6 yards (tackle by Warrick Holdman and Brian Urlacher),4.100,4.380
2,11:21,3,4,CHI 6,14,0,Brett Favre pass incomplete intended for Wesley Walls (defended by Lance Briggs),4.380,3.000
2,11:15,4,4,CHI 6,14,3,Ryan Longwell 24 yard field goal good,3.000,3.000
2,11:15,,,GNB 30,14,3,"Ryan Longwell kicks off 59 yards, returned by Jerry Azumah for 10 yards (tackle by David Martin). Jerry Azumah fumbles, recovered by Torrance Marshall at CHI-21",0.000,-4.170
2,11:04,1,10,CHI 21,14,3,Brett Favre pass incomplete intended for Tony Fisher,4.170,3.630
2,10:59,2,10,CHI 21,14,3,Ahman Green left end for 1 yard (tackle by Bryan Robinson and Michael Haynes),3.630,3.070
2,10:15,3,9,CHI 20,14,3,Brett Favre pass incomplete intended for Javon Walker,3.070,2.120
,,,,,,,"GNB challenged the ruling, and the play was upheld.",,
2,10:01,4,9,CHI 20,14,6,Ryan Longwell 38 yard field goal good,2.120,3.000
2,10:01,,,GNB 30,14,6,"Ryan Longwell kicks off 70 yards, returned by Jerry Azumah for 23 yards (tackle by Paris Lenon)",0.000,0.480
2,9:52,1,10,CHI 23,14,6,"Penalty on Terrence Metcalf: False Start, 5 yards (no play)",0.480,0.000
2,9:52,1,15,CHI 18,14,6,Kordell Stewart pass complete to Marty Booker for 22 yards (tackle by Al Harris),0.000,1.600
2,9:16,1,10,CHI 40,14,6,Kordell Stewart pass incomplete intended for Marty Booker,1.600,1.050
2,9:07,2,10,CHI 40,14,6,Brock Forsey right end for -1 yards (tackle by Hannibal Navies),1.050,0.230
2,8:24,3,11,CHI 39,14,6,Kordell Stewart sacked by Cletidus Hunt for -7 yards,0.230,-1.240
2,8:02,4,18,CHI 32,14,6,"Brad Maynard punts 45 yards, returned by Antonio Chatman for 6 yards (tackle by Hunter Hillenmeyer). Penalty on Bhawoh Jue: Illegal Block Above the Waist, 10 yards",-1.240,0.280
2,7:53,1,10,GNB 14,14,6,Brett Favre pass complete to Ahman Green for 9 yards (tackle by Charles Tillman),-0.280,0.550
2,7:22,2,1,GNB 23,14,6,Ahman Green left guard for no gain (tackle by Keith Traylor),0.550,-0.320
2,6:37,3,1,GNB 23,14,6,Brett Favre pass complete to Donald Driver for 4 yards (tackle by Brian Urlacher),-0.320,0.740
2,6:37,1,10,GNB 27,14,6,"Penalty on Marco Rivera: False Start, 5 yards (no play)",0.740,0.410
2,5:56,1,15,GNB 22,14,6,Brett Favre pass complete to Robert Ferguson for 20 yards (tackle by Jerry Azumah),0.410,1.730
2,5:21,1,10,GNB 42,14,6,Ahman Green left end for 3 yards (tackle by Warrick Holdman),1.730,1.590
2,4:43,2,7,GNB 45,14,6,Brett Favre pass complete to Ahman Green for 8 yards (tackle by Charles Tillman and Brian Urlacher),1.590,2.460
2,4:00,1,10,CHI 47,14,6,Najeh Davenport right tackle for 13 yards (tackle by Bobby Gray),2.460,3.310
2,3:24,1,10,CHI 34,14,6,Brett Favre pass complete to Robert Ferguson for 12 yards (tackle by Jerry Azumah),3.310,4.110
2,2:47,1,10,CHI 22,14,12,"Brett Favre pass complete to Javon Walker for 22 yards, touchdown",4.110,7.000
2,2:47,,,CHI 2,14,13,Ryan Longwell kicks extra point good,0.000,0.000
2,2:47,,,GNB 30,14,13,"Ryan Longwell kicks off 47 yards, returned by Joe Tafoya for 11 yards (tackle by William Henderson)",0.000,1.200
2,2:39,1,10,CHI 34,14,13,Anthony Thomas left guard for 9 yards (tackle by Darren Sharper and Kabeer Gbaja-Biamila),1.200,1.870
2,2:00,2,1,CHI 43,14,13,"Kordell Stewart pass complete to Justin Gage for 26 yards (tackle by Mike McKenzie). Penalty on Justin Gage: Offensive Pass Interference, 10 yards (no play)",1.870,0.520
2,1:54,2,11,CHI 33,14,13,Kordell Stewart pass complete to Marty Booker for 9 yards (tackle by Mike McKenzie),0.520,1.030
2,1:49,3,2,CHI 42,14,13,"Rabih Abdullah right end for -7 yards (tackle by Chukie Nwokorie). Penalty on Chukie Nwokorie: Face Mask (5 Yards), 7 yards",1.030,1.030
2,1:43,3,2,CHI 42,14,13,Rabih Abdullah left guard for 10 yards (tackle by Nick Barnett and Michael Hawthorne),1.030,2.390
2,1:34,3,2,CHI 42,14,13,Timeout #1 by Chicago Bears,1.030,2.390
2,1:34,1,10,GNB 48,14,13,Kordell Stewart pass incomplete intended for Justin Gage (defended by Mike McKenzie),2.390,1.850
2,1:29,2,10,GNB 48,14,13,Marty Booker left end for -4 yards (tackle by Na'il Diggs and Cletidus Hunt),1.850,0.630
2,1:19,2,10,GNB 48,14,13,Timeout #2 by Chicago Bears,1.850,0.630
2,1:19,3,14,CHI 48,14,13,Kordell Stewart pass incomplete intended for Justin Gage,0.630,-0.190
2,1:11,4,14,CHI 48,14,13,"Brad Maynard punts 52 yards, touchback",-0.190,-0.280
2,1:01,1,10,GNB 20,14,13,Brett Favre pass complete to Javon Walker for 3 yards (tackle by R.W. McQuarters),0.280,0.140
2,0:55,2,7,GNB 23,14,13,"Brett Favre pass incomplete intended for Robert Ferguson. Penalty on Brett Favre: Illegal Forward Pass, 5 yards",0.140,-0.960
2,0:46,3,10,GNB 20,14,13,Ahman Green middle for 4 yards (tackle by Bryan Robinson and Phillip Daniels),-0.960,-1.770
2,0:41,3,10,GNB 20,14,13,Timeout #3 by Chicago Bears,-0.960,-1.770
2,0:41,4,6,GNB 24,14,13,"Josh Bidwell punts 42 yards, returned by R.W. McQuarters for 25 yards (tackle by Nick Barnett)",-1.770,-2.850
2,0:30,1,10,GNB 41,14,13,Kordell Stewart pass incomplete intended for Marty Booker,2.850,2.310
2,0:23,2,10,GNB 41,14,13,Kordell Stewart pass incomplete intended for Rabih Abdullah,2.310,1.620
2,0:19,3,10,GNB 41,14,13,Kordell Stewart sacked by Kabeer Gbaja-Biamila for -9 yards,1.620,-0.060
2,0:05,3,10,GNB 41,14,13,Timeout #2 by Green Bay Packers,1.620,-0.060
2,0:05,4,19,,14,13,Kordell Stewart pass incomplete is intercepted by Darren Sharper at GNB-0 and returned for 50 yards,-0.060,0.000
Quarter,Time,Down,ToGo,Location,CHI,GNB,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,GNB 30,14,13,"Ryan Longwell kicks off 64 yards, returned by Jerry Azumah for 37 yards (tackle by Erwin Swiney)",0.000,1.800
3,14:54,1,10,CHI 43,14,13,Anthony Thomas right guard for no gain (tackle by Aaron Kampman),1.800,1.250
3,14:11,2,10,CHI 43,14,13,Anthony Thomas right end for 6 yards (tackle by Hannibal Navies and Na'il Diggs),1.250,1.350
3,13:27,3,4,CHI 49,14,13,Kordell Stewart pass complete to David Terrell for 4 yards (tackle by Mike McKenzie),1.350,2.460
3,13:05,1,10,GNB 47,14,13,Anthony Thomas left guard for 1 yard (tackle by Na'il Diggs and Grady Jackson),2.460,2.050
3,12:21,2,9,GNB 46,14,13,Anthony Thomas left guard for -2 yards (tackle by Hannibal Navies and Aaron Kampman),2.050,1.090
3,11:38,3,11,GNB 48,14,13,Kordell Stewart pass incomplete intended for Marty Booker is intercepted by Mike McKenzie at GNB-40 and returned for 8 yards,1.090,-2.130
3,11:31,1,10,GNB 48,14,13,Ahman Green middle for 1 yard (tackle by Alex Brown),2.130,1.720
3,10:58,2,9,GNB 49,14,13,Brett Favre pass complete to William Henderson for 5 yards (tackle by Lance Briggs),1.720,1.680
3,10:15,3,4,CHI 46,14,13,Brett Favre pass complete to Robert Ferguson for 8 yards (tackle by Michael Green),1.680,3.050
3,9:42,1,10,CHI 38,14,13,Ahman Green right guard for 3 yards (tackle by Alfonso Boone),3.050,2.910
3,9:08,2,7,CHI 35,14,13,Brett Favre pass complete to Robert Ferguson for 13 yards (tackle by Mike Brown),2.910,4.110
3,8:26,1,10,CHI 22,14,13,Brett Favre pass complete to Tony Fisher for 4 yards (tackle by Warrick Holdman and Mike Brown),4.110,4.130
3,7:44,2,6,CHI 18,14,13,Najeh Davenport right guard for 1 yard (tackle by Lance Briggs and Keith Traylor),4.130,3.560
3,7:01,3,5,CHI 17,14,13,Brett Favre pass incomplete intended for Wesley Walls,3.560,2.360
3,6:56,4,5,CHI 17,14,16,Ryan Longwell 35 yard field goal good,2.360,3.000
3,6:56,,,GNB 30,14,16,"Ryan Longwell kicks off 60 yards, returned by Jerry Azumah for 17 yards (tackle by Robert Ferguson)",0.000,0.740
3,6:47,1,10,CHI 27,14,16,Kordell Stewart pass incomplete intended for Desmond Clark,0.740,0.200
3,6:43,2,10,CHI 27,14,16,Anthony Thomas left guard for no gain (tackle by Na'il Diggs and Hannibal Navies),0.200,-0.490
3,5:58,3,10,CHI 27,14,16,Kordell Stewart pass incomplete intended for Marty Booker (defended by Mike McKenzie),-0.490,-1.570
3,5:58,4,10,CHI 27,14,16,"Brad Maynard punts 35 yards, returned by Antonio Chatman for -1 yards (tackle by Joe Tafoya)",-1.570,-1.400
3,5:44,1,10,GNB 37,14,16,"Brett Favre for no gain. Brett Favre fumbles, recovered by Ahman Green at GNB-37",1.400,0.860
3,5:12,2,10,GNB 37,14,16,Brett Favre pass complete to Javon Walker for 9 yards (tackle by Charles Tillman),0.860,1.360
3,4:47,3,1,GNB 46,14,16,Ahman Green right guard for 2 yards (tackle by Charles Tillman),1.360,2.130
3,4:14,1,10,GNB 48,14,16,Ahman Green middle for 2 yards (tackle by Lance Briggs),2.130,1.850
3,3:40,2,8,CHI 50,14,16,"Brett Favre pass incomplete intended for Donald Driver (defended by Charles Tillman). Penalty on Michael Haynes: Roughing the Passer, 15 yards (no play)",1.850,3.250
3,3:32,1,10,CHI 35,14,16,Ahman Green right end for 4 yards (tackle by Bobby Gray),3.250,3.240
3,2:56,2,6,CHI 31,14,16,"Ahman Green right end for 5 yards (tackle by Alex Brown). Penalty on Kevin Barry: Offensive Holding, 10 yards (no play)",3.240,1.890
3,2:34,2,16,CHI 41,14,16,Brett Favre pass complete to Robert Ferguson for 6 yards (tackle by Charles Tillman),1.890,2.010
3,1:41,3,10,CHI 35,14,16,"Brett Favre pass complete to Tony Fisher for 1 yard (tackle by Jerry Azumah). Penalty on Marco Rivera: Offensive Holding, 10 yards (no play)",2.010,0.700
3,1:16,3,20,CHI 45,14,16,Brett Favre pass complete to Robert Ferguson for 18 yards (tackle by Brian Urlacher),0.700,1.800
3,0:47,4,2,CHI 27,14,19,Ryan Longwell 45 yard field goal good,1.800,3.000
3,0:47,,,GNB 30,14,19,"Ryan Longwell kicks off 63 yards, returned by Jerry Azumah for 12 yards (tackle by Najeh Davenport)",0.000,0.150
3,0:38,1,10,CHI 19,14,19,Kordell Stewart pass complete to David Terrell for 9 yards (tackle by Marques Anderson),0.150,0.880
Quarter,Time,Down,ToGo,Location,CHI,GNB,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,1,CHI 28,14,19,Brock Forsey middle for -1 yards (tackle by Aaron Kampman and Marques Anderson),0.880,-0.030
4,14:20,3,2,CHI 27,14,19,Kordell Stewart right end for 3 yards (tackle by Nick Barnett),-0.030,0.940
4,13:50,1,10,CHI 30,14,19,Kordell Stewart pass complete to Marty Booker for 11 yards (tackle by Mike McKenzie),0.940,1.660
4,13:07,1,10,CHI 41,14,19,Kordell Stewart pass incomplete intended for Brock Forsey,1.660,1.120
4,13:01,2,10,CHI 41,14,19,Kordell Stewart pass complete to Dez White for 21 yards (tackle by Al Harris),1.120,3.050
4,12:20,1,10,GNB 38,14,19,Brock Forsey right end for -2 yards (tackle by Na'il Diggs),3.050,2.240
4,11:39,2,12,GNB 40,14,19,Kordell Stewart pass complete to Desmond Clark for 10 yards (tackle by Hannibal Navies and Nick Barnett),2.240,2.870
4,10:54,3,2,GNB 30,14,19,Kordell Stewart pass complete to Marty Booker for 12 yards (tackle by Darren Sharper),2.870,4.370
4,10:13,1,10,GNB 18,14,19,Stanley Pritchett left tackle for 2 yards (tackle by Na'il Diggs),4.370,4.090
4,9:36,2,8,GNB 16,14,19,Kordell Stewart pass incomplete intended for Marty Booker (defended by Gilbert Brown),4.090,3.300
4,9:31,3,8,GNB 16,14,25,"Kordell Stewart pass incomplete intended for Dez White is intercepted by Mike McKenzie at GNB-10 and returned for 90 yards, touchdown",3.300,-7.000
4,9:16,3,8,GNB 16,14,25,Timeout #1 by Chicago Bears,3.300,0.000
4,9:16,,,,14,27,"Two Point Attempt: Brett Favre pass complete to Bubba Franks, conversion succeeds",1.000,1.000
4,9:16,,,GNB 30,14,27,"Ryan Longwell kicks off 49 yards, returned by Joe Tafoya for 13 yards (tackle by Paris Lenon)",0.000,1.200
4,9:11,1,10,CHI 34,14,27,Kordell Stewart pass incomplete intended for David Terrell,1.200,0.660
4,9:06,2,10,CHI 34,14,27,Kordell Stewart pass complete to Justin Gage for 28 yards (tackle by Marques Anderson),0.660,3.050
4,8:41,1,10,GNB 38,14,27,"Kordell Stewart pass incomplete. Penalty on Kordell Stewart: Intentional Grounding, 10 yards",3.050,1.160
4,8:36,2,20,GNB 48,14,27,Kordell Stewart pass complete to Dez White for 6 yards (tackle by Marques Anderson),1.160,1.290
4,7:50,3,14,GNB 42,14,27,Kordell Stewart pass incomplete intended for Marty Booker (defended by Larry Smith),1.290,0.460
4,7:44,4,14,GNB 42,14,27,"Brad Maynard punts 42 yards, touchback",0.460,-0.280
4,7:36,1,10,GNB 20,14,27,Ahman Green right end for 1 yard (tackle by Phillip Daniels),0.280,-0.130
4,7:00,2,9,GNB 21,14,27,Ahman Green left end for -2 yards (tackle by Lance Briggs),-0.130,-1.140
4,6:54,2,9,GNB 21,14,27,Timeout #2 by Chicago Bears,-0.130,-1.140
4,6:54,3,11,GNB 19,14,27,Brett Favre pass incomplete intended for Donald Driver,-1.140,-2.140
4,6:48,4,11,GNB 19,14,27,"Josh Bidwell punts 31 yards, out of bounds",-2.140,-2.260
4,6:40,1,10,GNB 50,14,27,Kordell Stewart pass complete to David Terrell for 12 yards,2.260,3.050
4,6:14,1,10,GNB 38,14,27,"Kordell Stewart pass complete to Desmond Clark for 4 yards (tackle by Hannibal Navies). Desmond Clark fumbles (forced by Hannibal Navies), recovered by Kabeer Gbaja-Biamila at GNB-37 (tackle by Olin Kreutz)",3.050,-1.400
4,6:05,1,10,GNB 37,14,27,Ahman Green left guard for 9 yards (tackle by Bobby Gray and Charles Tillman),1.400,2.070
4,5:29,2,1,GNB 46,14,27,Ahman Green right tackle for 9 yards (tackle by Charles Tillman and Phillip Daniels),2.070,2.590
4,4:40,1,10,CHI 45,14,27,Ahman Green middle for 5 yards (tackle by Phillip Daniels),2.590,2.720
4,3:57,2,5,CHI 40,14,27,Najeh Davenport right end for 1 yard (tackle by Bryan Knight and Warrick Holdman),2.720,2.150
4,3:51,2,5,CHI 40,14,27,Timeout #3 by Chicago Bears,2.720,2.150
4,3:49,3,4,CHI 39,14,27,Brett Favre pass incomplete intended for Donald Driver,2.150,0.660
4,3:46,4,4,CHI 39,14,27,"Josh Bidwell punts 29 yards, fair catch by R.W. McQuarters",0.660,0.380
4,3:37,1,10,CHI 10,14,27,Kordell Stewart pass incomplete intended for David Terrell,-0.380,-0.780
4,3:33,2,10,CHI 10,14,27,Kordell Stewart pass incomplete intended for Marty Booker,-0.780,-1.420
4,3:27,3,10,CHI 10,14,27,Kordell Stewart pass incomplete intended for David Terrell. Penalty on Mike Gandy: Illegal Use of Hands (Declined),-1.420,-2.490
4,3:21,4,10,CHI 10,14,27,Kordell Stewart sacked by Grady Jackson for -9 yards,-2.490,-6.970
4,3:15,1,1,CHI 1,14,27,Ahman Green middle for -1 yards (tackle by Bryan Knight and Brian Urlacher),6.970,5.720
4,2:31,2,2,CHI 2,14,33,"Ahman Green left end for 2 yards, touchdown",5.720,7.000
4,2:31,,,CHI 2,14,34,Ryan Longwell kicks extra point good,0.000,0.000
4,2:31,,,GNB 30,20,34,"Ryan Longwell kicks off 58 yards, returned by Jerry Azumah for 88 yards, touchdown",0.000,7.000
4,2:26,,,GNB 2,21,34,Paul Edinger kicks extra point good,0.000,0.000
4,2:26,,,CHI 30,21,34,"Paul Edinger kicks onside 24 yards, recovered by Antonio Chatman",0.000,-1.990
4,2:10,1,10,GNB 46,21,34,Najeh Davenport right end for 1 yard (tackle by Bryan Knight),1.990,1.590
4,2:00,2,9,GNB 47,21,34,Ahman Green left tackle for 7 yards (tackle by Mike Brown and Alfonso Boone),1.590,1.820
4,1:17,3,2,CHI 46,21,34,Ahman Green left end for 1 yard (tackle by Mike Brown),1.820,0.270
4,1:12,4,1,CHI 45,21,34,Ahman Green right end for no gain (tackle by Lance Briggs),0.270,-1.930
4,1:07,1,10,CHI 45,21,34,Kordell Stewart left end for 16 yards (tackle by Marques Anderson),1.930,2.980
4,1:00,1,10,GNB 39,21,34,Kordell Stewart pass incomplete intended for Marty Booker,2.980,2.440
4,0:54,2,10,GNB 39,21,34,Kordell Stewart pass complete to David Terrell for 2 yards (tackle by Mike McKenzie),2.440,2.020
4,0:46,3,8,GNB 37,21,34,Kordell Stewart pass complete to Rabih Abdullah for 5 yards (tackle by Mike McKenzie and Erwin Swiney),2.020,1.290
4,0:20,4,3,GNB 32,21,34,Kordell Stewart pass incomplete intended for David Terrell,1.290,-1.140
4,0:17,1,10,GNB 33,21,34,Brett Favre for -1 yards,1.140,0.460
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
