Unnamed: 0_level_0,Unnamed: 1_level_0,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
R.W. McQuarters,CHI,0,0,,0,0,1,25,25.0,0,0
Jerry Azumah,CHI,6,187,31.2,1,0,0,0,,0,0
Joe Tafoya,CHI,2,24,12.0,0,0,0,0,,0,0
,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Antonio Chatman,GNB,0,0,,0,0,3,3,1.0,0,0
Najeh Davenport,GNB,2,49,24.5,0,0,0,0,,0,0
Nick Luchey,GNB,1,12,12.0,0,0,0,0,,0,0
