#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,11:11,NWE 7,17,7:56,89,Field Goal
2,2,13:29,NWE 25,4,2:23,28,Fumble
3,2,11:06,NWE 26,12,3:28,70,Field Goal
4,2,5:31,SDG 25,4,2:03,25,Touchdown
5,2,1:32,NWE 39,6,1:22,43,Interception
6,3,15:00,NWE 19,3,2:17,8,Punt
7,3,11:33,NWE 48,3,1:07,4,Punt
8,3,8:21,NWE 44,3,1:37,-4,Punt
9,3,4:43,NWE 30,3,1:34,4,Punt
10,3,0:38,NWE 25,10,5:04,55,Field Goal
11,4,8:53,NWE 31,1,0:12,69,Touchdown
12,4,6:18,NWE 12,8,4:13,44,Punt
13,4,1:17,SDG 29,2,1:17,-2,End of Game
