Quarter,Time,Down,ToGo,Location,MIN,GNB,Detail,EPB,EPA
2,14:46,1,10,MIN 24,7,14,Brett Favre pass incomplete short left intended for Randy Moss,0.540,0.000
2,14:43,2,10,MIN 24,7,14,Toby Gerhart left end for 11 yards (tackle by A.J. Hawk),0.000,1.270
2,13:59,1,10,MIN 35,7,14,Brett Favre pass complete deep right to Bernard Berrian for 30 yards (tackle by Desmond Bishop),1.270,3.250
2,13:20,1,10,GNB 35,7,14,Toby Gerhart left end for 2 yards (tackle by Brad Jones and Charles Woodson),3.250,2.970
2,12:38,2,8,GNB 33,7,14,Brett Favre pass complete short right to Randy Moss for 13 yards (tackle by Tramon Williams),2.970,4.240
2,12:00,1,10,GNB 20,7,14,Toby Gerhart right end for 3 yards (tackle by Charles Woodson and Desmond Bishop),4.240,4.120
2,11:20,2,7,GNB 17,7,14,Adrian Peterson left tackle for 4 yards (tackle by Frank Zombo),4.120,4.100
2,10:39,3,3,GNB 13,7,14,Percy Harvin right end for 12 yards (tackle by Charlie Peprah),4.100,6.970
,,,,,,,"GNB challenged the runner broke the plane ruling, and the original play was overturned.",,
2,10:20,1,1,GNB 1,13,14,"Adrian Peterson left guard for 1 yard, touchdown",6.970,7.000
2,,,,GNB 2,14,14,Ryan Longwell kicks extra point good,0.000,0.000
2,,,,MIN 30,14,14,"Ryan Longwell kicks off 56 yards, returned by Patrick Lee for 30 yards (tackle by Frank Walker)",0.000,1.860
2,10:11,1,10,GNB 44,14,14,Brandon Jackson right end for 4 yards (tackle by Frank Walker and Ray Edwards),1.860,1.860
2,9:28,2,6,GNB 48,14,14,Aaron Rodgers pass complete short left to Greg Jennings for 5 yards (tackle by Chad Greenway),1.860,1.820
2,8:47,3,1,MIN 47,14,14,Aaron Rodgers pass complete short left to Jordy Nelson for 7 yards (tackle by Asher Allen),1.820,2.920
2,8:03,1,10,MIN 40,14,14,Brandon Jackson middle for 3 yards (tackle by Ben Leber and Pat Williams),2.920,2.780
2,7:22,2,7,MIN 37,14,14,Aaron Rodgers pass incomplete deep right intended for Greg Jennings,2.780,2.080
2,7:17,3,7,MIN 37,14,14,Aaron Rodgers pass incomplete short right intended for James Jones,2.080,0.790
2,7:13,4,7,MIN 37,14,14,Matt Flynn pass incomplete deep left intended for Andrew Quarless,0.790,-1.400
2,7:08,1,10,MIN 37,14,14,Adrian Peterson right end for 5 yards (tackle by Desmond Bishop and Brad Jones),1.400,1.530
2,6:30,2,5,MIN 42,14,14,Adrian Peterson middle for 2 yards (tackle by C.J. Wilson and Desmond Bishop),1.530,1.090
2,5:46,3,3,MIN 44,14,14,Brett Favre pass complete short right to Visanthe Shiancoe for 12 yards,1.090,2.650
2,5:21,1,10,GNB 44,14,14,"Percy Harvin right end for 12 yards (tackle by Nick Collins). Penalty on Nick Collins: Unnecessary Roughness, 15 yards",2.650,4.440
2,4:56,1,10,GNB 17,14,14,Brett Favre pass incomplete deep middle intended for Visanthe Shiancoe,4.440,3.850
,,,,,,,"GNB challenged the pass completion ruling, and the original play was overturned.",,
2,4:51,2,10,GNB 17,14,14,Adrian Peterson right guard for 7 yards (tackle by Tramon Williams and C.J. Wilson),3.850,4.340
2,4:10,3,3,GNB 10,14,14,Brett Favre pass incomplete short right intended for Toby Gerhart,4.340,2.860
2,4:04,4,3,GNB 10,17,14,Ryan Longwell 28 yard field goal good,2.860,3.000
2,,,,MIN 30,17,14,"Ryan Longwell kicks off 63 yards, returned by Patrick Lee for 21 yards (tackle by Everson Griffen)",0.000,0.810
2,3:53,1,10,GNB 28,17,14,Aaron Rodgers pass complete short right to Brandon Jackson for 11 yards (tackle by Chad Greenway),0.810,1.530
2,3:09,1,10,GNB 39,17,14,"Aaron Rodgers pass incomplete short right intended for Greg Jennings. Penalty on Frank Walker: Defensive Holding, 5 yards (no play)",1.530,1.860
2,3:05,1,10,GNB 44,17,14,Aaron Rodgers pass complete short middle to Andrew Quarless for 7 yards (tackle by Antoine Winfield),1.860,2.260
2,2:22,2,3,MIN 49,17,14,Aaron Rodgers pass incomplete short left intended for Greg Jennings,2.260,1.550
2,2:19,3,3,MIN 49,17,14,Aaron Rodgers pass complete short right to Greg Jennings for 11 yards (tackle by Antoine Winfield),1.550,3.050
2,2:00,1,10,MIN 38,17,14,Aaron Rodgers pass incomplete short right intended for James Jones,3.050,2.510
2,1:56,2,10,MIN 38,17,14,Aaron Rodgers pass complete short right to Donald Lee for 11 yards (tackle by Madieu Williams),2.510,3.780
2,1:12,1,10,MIN 27,17,14,Aaron Rodgers pass incomplete short left intended for James Jones (defended by Jared Allen),3.780,3.230
2,1:08,2,10,MIN 27,17,14,Aaron Rodgers pass incomplete deep right intended for Greg Jennings is intercepted by Madieu Williams,3.230,-0.280
2,1:01,1,10,MIN 20,17,14,Adrian Peterson left tackle for 4 yards (tackle by Jarius Wynn),0.280,0.270
2,0:54,,,,17,14,Timeout #1 by Green Bay Packers,0.000,0.270
2,0:54,2,6,MIN 24,17,14,Adrian Peterson right tackle for 10 yards (tackle by Charlie Peprah),0.270,1.200
2,0:43,,,,17,14,Timeout #1 by Minnesota Vikings,0.000,1.200
2,0:43,1,10,MIN 34,17,14,"Brett Favre pass complete deep right to Randy Moss for 49 yards (tackle by Nick Collins). Penalty on Randy Moss: Offensive Pass Interfere, 10 yards (no play)",1.200,0.540
2,0:35,1,20,MIN 24,17,14,Adrian Peterson right tackle for 14 yards (tackle by Nick Collins),0.540,1.200
Quarter,Time,Down,ToGo,Location,MIN,GNB,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,MIN 30,17,14,"Ryan Longwell kicks off 63 yards, returned by Patrick Lee for 23 yards (tackle by Kenny Onatolu)",0.000,0.940
3,14:55,1,10,GNB 30,17,14,Aaron Rodgers pass incomplete short right intended for Jordy Nelson (defended by Kevin Williams),0.940,0.390
3,14:49,2,10,GNB 30,17,14,Brandon Jackson left tackle for 8 yards (tackle by E.J. Henderson and Madieu Williams),0.390,0.760
3,14:10,3,2,GNB 38,17,14,Aaron Rodgers pass incomplete deep left intended for James Jones,0.760,-0.850
3,14:02,4,2,GNB 38,17,14,"Tim Masthay punts 51 yards, returned by Greg Camarillo for 13 yards (tackle by Rob Francois)",-0.850,-0.540
3,13:51,1,10,MIN 24,17,14,Brett Favre pass complete short middle to Percy Harvin for 20 yards (tackle by A.J. Hawk),0.540,1.860
3,13:18,1,10,MIN 44,17,14,Adrian Peterson middle for 2 yards (tackle by C.J. Wilson and B.J. Raji),1.860,1.590
3,12:36,2,8,MIN 46,17,14,Brett Favre pass complete short left to Percy Harvin for 4 yards (tackle by Charlie Peprah),1.590,1.420
3,11:56,3,4,,17,14,Brett Favre pass incomplete short middle intended for Bernard Berrian is intercepted by A.J. Hawk at GNB-38 and returned for 21 yards,1.420,-2.850
3,11:44,1,10,MIN 41,17,14,Brandon Jackson right end for 3 yards (tackle by E.J. Henderson),2.850,2.710
3,11:02,2,7,MIN 38,17,14,John Kuhn left guard for 2 yards (tackle by Chad Greenway),2.710,2.280
3,10:17,3,5,MIN 36,17,14,Aaron Rodgers pass complete deep middle to James Jones for 17 yards (tackle by Frank Walker and Tyrell Johnson),2.280,4.310
3,9:30,1,10,MIN 19,17,14,Aaron Rodgers pass complete short right to Jordy Nelson for 5 yards (tackle by Antoine Winfield),4.310,4.530
3,8:49,2,5,MIN 14,17,20,"Aaron Rodgers pass complete short left to Greg Jennings for 14 yards, touchdown",4.530,7.000
3,,,,MIN 2,17,21,Mason Crosby kicks extra point good,0.000,0.000
3,,,,GNB 30,17,21,"Mason Crosby kicks off 40 yards, muffed catch by Jimmy Kennedy, recovered by Jim Kleinsasser and returned for no gain",0.000,0.340
3,8:40,1,10,MIN 21,17,21,Adrian Peterson left end for 4 yards (tackle by C.J. Wilson and Charles Woodson),0.340,0.340
3,7:55,2,6,MIN 25,17,27,"Brett Favre pass incomplete short left intended for Randy Moss is intercepted by Desmond Bishop at MIN-32 and returned for 32 yards, touchdown",0.340,-7.000
3,,,,MIN 2,17,28,Mason Crosby kicks extra point good,0.000,0.000
3,,,,GNB 30,17,28,"Mason Crosby kicks off 30 yards, returned by Jasper Brinkley for 2 yards (tackle by Tom Crabtree)",0.000,1.730
3,7:40,1,10,MIN 42,17,28,Adrian Peterson middle for 5 yards (tackle by Brad Jones and A.J. Hawk),1.730,1.860
3,7:09,2,5,MIN 47,17,28,Adrian Peterson right guard for 4 yards (tackle by Desmond Bishop),1.860,1.690
3,6:24,3,1,GNB 49,17,28,Brett Favre pass complete deep right to Percy Harvin for 37 yards (tackle by Charles Woodson),1.690,4.780
3,5:42,1,10,GNB 12,17,28,Adrian Peterson left end for -2 yards (tackle by Nick Collins and Desmond Bishop),4.780,3.790
3,5:00,2,12,GNB 14,17,28,Brett Favre pass complete short middle to Jim Kleinsasser for 10 yards (tackle by A.J. Hawk),3.790,4.840
3,4:16,3,2,GNB 4,23,28,"Brett Favre pass complete short middle to Randy Moss for 4 yards, touchdown",4.840,7.000
3,,,,GNB 2,24,28,Ryan Longwell kicks extra point good,0.000,0.000
3,,,,MIN 30,24,28,"Ryan Longwell kicks off 64 yards, returned by Patrick Lee for 18 yards (tackle by Asher Allen)",0.000,0.540
3,4:05,1,10,GNB 24,24,28,Aaron Rodgers pass complete short right to Jordy Nelson for 8 yards,0.540,1.080
3,3:33,2,2,GNB 32,24,28,John Kuhn right end for 3 yards (tackle by Kevin Williams),1.080,1.270
3,2:52,1,10,GNB 35,24,28,Aaron Rodgers pass incomplete deep right intended for Jordy Nelson,1.270,0.720
3,2:46,2,10,GNB 35,24,28,Brandon Jackson left tackle for 11 yards (tackle by Madieu Williams),0.720,1.990
3,2:08,1,10,GNB 46,24,28,John Kuhn right tackle for 4 yards (tackle by Ray Edwards),1.990,1.990
3,1:27,2,6,,24,28,Brandon Jackson right tackle for 1 yard (tackle by E.J. Henderson),1.990,1.420
3,0:43,3,5,MIN 49,24,28,Aaron Rodgers left end for 4 yards (tackle by Antoine Winfield),1.420,0.270
Quarter,Time,Down,ToGo,Location,MIN,GNB,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,4,1,MIN 45,24,28,John Kuhn middle for 2 yards (tackle by Ben Leber),0.270,2.720
4,14:18,1,10,MIN 43,24,28,Brandon Jackson left end for 5 yards (tackle by Chad Greenway),2.720,2.850
4,13:39,2,5,MIN 38,24,28,Aaron Rodgers pass complete short left to Brandon Jackson for -1 yards (tackle by Chad Greenway),2.850,2.010
4,12:56,3,6,MIN 39,24,28,Aaron Rodgers pass complete short left to Greg Jennings for 5 yards (tackle by Asher Allen),2.010,1.100
4,12:14,4,1,MIN 34,24,28,John Kuhn right guard for no gain (tackle by Chad Greenway and Tyrell Johnson),1.100,-1.200
4,12:10,1,10,MIN 34,24,28,Adrian Peterson left end for 17 yards (tackle by Charles Woodson),1.200,2.320
4,11:36,1,10,GNB 49,24,28,Adrian Peterson right guard for 9 yards (tackle by Brad Jones and A.J. Hawk),2.320,3.000
4,10:50,2,1,GNB 40,24,28,Adrian Peterson middle for 2 yards (tackle by C.J. Wilson and Brad Jones),3.000,3.050
4,10:10,1,10,GNB 38,24,28,Toby Gerhart left tackle for 3 yards (tackle by C.J. Wilson),3.050,2.910
4,9:31,2,7,GNB 35,24,28,Brett Favre pass incomplete short right intended for Visanthe Shiancoe,2.910,2.210
4,9:25,3,7,GNB 35,24,28,Brett Favre pass incomplete short middle intended for Percy Harvin is intercepted by Nick Collins at GNB-20 and returned for 3 yards,2.210,-0.480
4,9:18,1,10,GNB 23,24,28,Brandon Jackson left guard for -1 yards (tackle by Chad Greenway),0.480,-0.200
4,8:41,2,11,GNB 22,24,28,Aaron Rodgers pass incomplete short left intended for Donald Driver,-0.200,-0.890
4,8:37,3,11,GNB 22,24,28,Aaron Rodgers pass complete short middle to Greg Jennings for 15 yards (tackle by Antoine Winfield),-0.890,1.400
4,7:51,1,10,GNB 37,24,28,Aaron Rodgers pass complete short right to Jordy Nelson for 5 yards (tackle by Antoine Winfield and Frank Walker),1.400,1.530
4,7:12,2,5,GNB 42,24,28,John Kuhn middle for 2 yards (tackle by Jared Allen),1.530,1.090
4,6:19,3,3,GNB 44,24,28,Aaron Rodgers pass incomplete deep right intended for Jordy Nelson,1.090,-0.460
4,6:14,4,3,GNB 44,24,28,"Tim Masthay punts 39 yards, fair catch by Greg Camarillo",-0.460,0.060
4,6:07,1,10,MIN 17,24,28,Adrian Peterson middle for 5 yards (tackle by Clay Matthews),-0.060,0.210
4,5:29,2,5,MIN 22,24,28,Adrian Peterson right tackle for 11 yards (tackle by Nick Collins),0.210,1.140
4,4:56,1,10,MIN 33,24,28,Adrian Peterson right tackle for 2 yards (tackle by A.J. Hawk and C.J. Wilson),1.140,0.860
4,4:17,2,8,MIN 35,24,28,Adrian Peterson right end for 1 yard (tackle by C.J. Wilson),0.860,0.300
4,3:33,3,7,MIN 36,24,28,Brett Favre pass complete short left to Toby Gerhart for 6 yards (tackle by A.J. Hawk),0.300,-0.590
4,3:05,4,1,MIN 42,24,28,Adrian Peterson middle for 5 yards (tackle by Desmond Bishop),-0.590,2.060
4,2:30,1,10,MIN 47,24,28,Adrian Peterson right end for -2 yards (tackle by Charles Woodson),2.060,1.250
4,2:00,2,12,MIN 45,24,28,Brett Favre pass complete short left to Percy Harvin for 7 yards (tackle by Charlie Peprah),1.250,1.490
4,1:56,3,5,GNB 48,24,28,Brett Favre pass incomplete short left intended for Percy Harvin (defended by Charlie Peprah),1.490,0.070
4,1:51,,,,24,28,Timeout #1 by Minnesota Vikings,0.000,0.070
4,1:50,4,5,GNB 48,24,28,Brett Favre pass complete short left to Randy Moss for 13 yards (tackle by Nick Collins),0.070,3.250
4,1:19,1,10,GNB 35,24,28,Brett Favre sacked by Jarius Wynn for -6 yards,3.250,1.890
4,1:12,,,,24,28,Timeout #2 by Minnesota Vikings,0.000,1.890
4,1:12,2,16,GNB 41,24,28,Brett Favre pass complete short right to Adrian Peterson for 26 yards (tackle by Tramon Williams),1.890,4.580
4,1:03,1,10,GNB 15,24,28,"Penalty on Visanthe Shiancoe: False Start, 5 yards (no play)",4.580,4.240
4,1:03,1,15,GNB 20,24,28,"Brett Favre pass complete short left to Visanthe Shiancoe for 10 yards (tackle by C.J. Wilson). Penalty on Phil Loadholt: Face Mask (15 Yards), 15 yards (no play)",4.240,3.250
4,0:57,1,30,GNB 35,24,28,Brett Favre pass incomplete deep middle intended for Percy Harvin,3.250,1.320
,,,,,,,"Replay Assistant challenged the pass completion ruling, and the original play was overturned.",,
4,0:48,2,30,GNB 35,24,28,Brett Favre pass complete short left to Adrian Peterson for 15 yards (tackle by Brad Jones),1.320,2.680
4,0:37,,,,24,28,Timeout #3 by Minnesota Vikings,0.000,2.680
4,0:37,3,15,GNB 20,24,28,Brett Favre pass incomplete deep left intended for Randy Moss,2.680,2.120
4,0:28,4,15,GNB 20,24,28,Brett Favre pass incomplete deep left intended for Randy Moss,2.120,-0.340
4,0:20,1,10,GNB 21,24,28,Aaron Rodgers kneels for -1 yards,0.340,-0.340
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
