Quarter,Time,Down,ToGo,Location,NWE,BUF,Detail,EPB,EPA
1,1:35,4,11,BUF 32,3,0,Stephen Gostkowski 50 yard field goal good,1.240,3.000
1,1:30,,,NWE 35,3,0,"Stephen Gostkowski kicks off 66 yards, returned by Brandon Tate for 22 yards (tackle by Jonathan Jones)",0.000,-0.340
1,1:24,1,10,BUF 21,3,0,Tyrod Taylor sacked by Eric Lee for -5 yards,0.340,-1.010
1,0:44,2,15,BUF 16,3,0,LeSean McCoy middle for 4 yards (tackle by Malcom Brown),-1.010,-1.020
1,0:06,3,11,BUF 20,3,0,Tyrod Taylor right end for 18 yards,-1.020,1.470
Quarter,Time,Down,ToGo,Location,NWE,BUF,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,BUF 38,3,0,Joe Webb left guard for 3 yards (tackle by Malcom Brown and Deatrich Wise Jr.),1.470,1.330
2,14:25,2,7,BUF 41,3,0,Tyrod Taylor pass complete short left to LeSean McCoy for 3 yards (tackle by Elandon Roberts),1.330,1.020
2,13:44,3,4,BUF 44,3,0,Tyrod Taylor pass incomplete short middle intended for LeSean McCoy,1.020,-0.460
2,13:39,4,4,BUF 44,3,0,"Colton Schmidt punts 56 yards, touchback",-0.460,-0.280
2,13:32,1,10,NWE 20,3,0,Tom Brady pass complete short left to James White for 11 yards (tackle by Deandre Coleman),0.280,1.000
2,12:59,1,10,NWE 31,3,0,Dion Lewis left end for 4 yards (tackle by Matt Milano),1.000,1.000
2,12:22,2,6,NWE 35,3,0,Dion Lewis left tackle for 7 yards (tackle by Micah Hyde and Jordan Poyer),1.000,1.730
2,11:44,1,10,NWE 42,3,0,Dion Lewis middle for 5 yards (tackle by Adolphus Washington),1.730,1.860
2,11:14,2,5,NWE 47,3,0,Tom Brady pass incomplete short right intended for Jacob Hollister,1.860,1.160
,,,,,,,"BUF challenged the runner was not down by contact ruling, and the play was upheld.",,
2,11:09,3,5,NWE 47,3,0,Tom Brady pass incomplete short left intended for James White (defended by Lorenzo Alexander),1.160,-0.260
2,11:03,4,5,NWE 47,3,0,Ryan Allen punts 26 yards,-0.260,-0.740
2,10:53,1,10,BUF 27,3,0,Tyrod Taylor pass incomplete short left intended for Jordan Matthews,0.740,0.200
2,10:49,2,10,BUF 27,3,0,"LeSean McCoy middle for 11 yards (tackle by Devin McCourty). Penalty on Eric Wood: Offensive Holding, 10 yards",0.200,0.330
2,10:32,2,9,BUF 28,3,0,Tyrod Taylor pass complete short left to Travaris Cadet for 3 yards (tackle by Jonathan Jones),0.330,0.040
2,10:04,3,6,BUF 31,3,0,Tyrod Taylor pass incomplete short right intended for Zay Jones,0.040,-1.310
2,9:59,4,6,BUF 31,3,0,"Colton Schmidt punts 49 yards, returned by Bernard Reedy for 11 yards (tackle by Lafayette Pitts)",-1.310,-1.000
2,9:47,1,10,NWE 31,3,0,Dion Lewis middle for 2 yards (tackle by Shaq Lawson and Adolphus Washington),1.000,0.730
2,9:13,2,8,NWE 33,3,0,Tom Brady pass complete short middle to Rob Gronkowski for 16 yards (tackle by Micah Hyde),0.730,2.190
2,8:41,1,10,NWE 49,3,0,Dion Lewis right guard for 44 yards (tackle by TreDavious White),2.190,5.600
2,7:57,1,7,BUF 7,3,0,Rex Burkhead right guard for 2 yards (tackle by Eddie Yarbrough),5.600,5.150
2,7:14,2,5,BUF 5,3,0,Tom Brady pass incomplete short left intended for Rex Burkhead (defended by Preston Brown),5.150,4.260
2,7:09,3,5,BUF 5,3,0,Tom Brady sacked by Kyle Williams for -8 yards,4.260,2.570
2,6:30,4,13,BUF 13,6,0,Stephen Gostkowski 31 yard field goal good,2.570,3.000
2,6:26,,,NWE 35,6,0,"Stephen Gostkowski kicks off 65 yards, touchback",0.000,-0.610
2,6:26,1,10,BUF 25,6,0,Joe Webb middle for 22 yards (tackle by Malcolm Butler and Devin McCourty),0.610,2.060
2,5:50,1,10,BUF 47,6,0,LeSean McCoy right end for 4 yards (tackle by Lawrence Guy and Devin McCourty),2.060,2.060
2,5:17,2,6,NWE 49,6,0,LeSean McCoy left guard for 12 yards (tackle by Malcolm Butler and David Harris),2.060,3.120
2,4:40,1,10,NWE 37,6,0,LeSean McCoy left tackle for no gain (tackle by Malcom Brown),3.120,2.570
2,4:01,2,10,NWE 37,6,0,Joe Webb pass incomplete deep middle intended for Travaris Cadet,2.570,1.880
2,3:56,3,10,NWE 37,6,0,Tyrod Taylor pass complete short left to Travaris Cadet for 7 yards (tackle by Jordan Richards),1.880,1.480
2,3:11,4,3,NWE 30,6,3,Steven Hauschka 49 yard field goal good,1.480,3.000
2,3:05,,,BUF 35,6,3,"Steven Hauschka kicks off 65 yards, touchback",0.000,-0.610
2,3:05,1,10,NWE 25,6,3,Dion Lewis right tackle for 2 yards (tackle by Ramon Humber and Jerry Hughes),0.610,0.330
2,2:25,2,8,NWE 27,6,3,Tom Brady pass complete short right to Rob Gronkowski for 12 yards (tackle by Micah Hyde),0.330,1.530
2,2:00,1,10,NWE 39,6,3,Rex Burkhead right end for 31 yards (tackle by Micah Hyde),1.530,3.580
2,1:53,1,10,BUF 30,6,3,Rex Burkhead left end for 2 yards (tackle by Eddie Yarbrough),3.580,3.300
2,1:16,2,8,BUF 28,6,3,Tom Brady pass incomplete short left intended for Danny Amendola,3.300,2.610
2,1:13,3,8,BUF 28,6,3,Tom Brady pass complete short middle to Rex Burkhead for 11 yards (tackle by Ramon Humber),2.610,0.000
2,1:02,,,,,,Timeout #1 by New England Patriots,0.000,-4.440
2,1:02,1,10,BUF 17,6,3,James White middle for 3 yards (tackle by Preston Brown),4.440,4.320
2,0:34,2,7,BUF 14,6,3,Tom Brady sacked by Adolphus Washington for -6 yards,4.320,0.000
2,0:25,,,,,,Timeout #2 by New England Patriots,0.000,-2.810
2,0:25,3,13,BUF 20,6,3,"Penalty on Nate Solder: False Start, 5 yards (no play)",2.810,2.150
2,0:25,3,18,BUF 25,6,3,James White middle for 5 yards (tackle by Leonard Johnson and Jordan Poyer),2.150,0.000
2,0:20,,,,,,Timeout #2 by Buffalo Bills,0.000,-2.120
2,0:19,4,13,BUF 20,9,3,Stephen Gostkowski 39 yard field goal good,2.120,3.000
2,0:15,,,NWE 35,9,3,"Stephen Gostkowski kicks off 65 yards, touchback",0.000,-0.610
2,0:15,1,10,BUF 25,9,3,Tyrod Taylor pass incomplete short right intended for Travaris Cadet,0.610,0.060
2,0:10,2,10,BUF 25,9,3,Travaris Cadet middle for 5 yards (tackle by Adam Butler and Eric Lee),0.060,0.040
Quarter,Time,Down,ToGo,Location,NWE,BUF,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,BUF 35,9,3,"Steven Hauschka kicks off 52 yards, returned by Rex Burkhead for 17 yards (tackle by Shamarko Thomas)",0.000,-0.940
3,14:54,1,10,NWE 30,9,3,"Tom Brady pass complete short right to Rob Gronkowski for 11 yards (tackle by Leonard Johnson). Penalty on Rob Gronkowski: Offensive Pass Interference, 10 yards (no play)",0.940,0.280
3,14:26,1,20,NWE 20,9,3,Tom Brady pass complete short right to Brandin Cooks for 4 yards (tackle by TreDavious White),0.280,-0.420
3,13:47,2,16,NWE 24,9,3,Tom Brady pass complete short right to James White for 5 yards (tackle by TreDavious White),-0.420,-0.430
3,13:08,3,11,NWE 29,9,3,Tom Brady pass complete short left to Rob Gronkowski for 19 yards (tackle by Micah Hyde and Preston Brown),-0.430,2.130
3,12:49,1,10,NWE 48,9,3,Dion Lewis left guard for 6 yards (tackle by E.J. Gaines and Ramon Humber),2.130,2.390
3,12:15,2,4,BUF 46,9,3,Dion Lewis middle for 4 yards (tackle by Ryan Davis and Deandre Coleman),2.390,2.790
3,11:43,1,10,BUF 42,9,3,Tom Brady pass complete short left to Rob Gronkowski for 16 yards (tackle by Micah Hyde),2.790,3.840
3,11:07,1,10,BUF 26,9,3,"Penalty on Rob Gronkowski: False Start, 5 yards (no play)",3.840,3.510
3,10:42,1,15,BUF 31,9,3,Tom Brady pass complete short middle to Rob Gronkowski for 15 yards (tackle by Jordan Poyer and Preston Brown),3.510,4.510
3,10:08,1,10,BUF 16,9,3,Dion Lewis left guard for 15 yards (tackle by Jordan Poyer),4.510,6.970
3,9:31,1,1,BUF 1,9,3,Rex Burkhead right guard for no gain (tackle by Micah Hyde and Preston Brown),6.970,5.910
3,9:05,2,1,BUF 1,15,3,"Rex Burkhead left guard for 1 yard, touchdown",5.910,7.000
3,9:02,,,BUF 15,16,3,Stephen Gostkowski kicks extra point good,0.000,0.000
3,9:02,,,NWE 35,16,3,"Stephen Gostkowski kicks off 67 yards, returned by Brandon Tate for 21 yards (tackle by Jonathan Jones)",0.000,-0.150
3,8:55,1,10,BUF 19,16,3,"Tyrod Taylor pass complete deep right to Charles Clay for 23 yards (tackle by Devin McCourty). Penalty on LeSean McCoy: Illegal Use of Hands, 9 yards (no play)",0.150,-0.720
3,8:41,1,19,BUF 10,16,3,LeSean McCoy left guard for 4 yards (tackle by David Harris),-0.720,-1.110
3,8:08,2,15,BUF 14,16,3,Tyrod Taylor pass complete short middle to Jordan Matthews for 14 yards (tackle by Devin McCourty),-1.110,0.100
3,7:29,3,1,BUF 28,16,3,Tyrod Taylor left end for 5 yards (tackle by Marquis Flowers),0.100,1.140
3,7:06,1,10,BUF 33,16,3,Travaris Cadet right tackle for 4 yards (tackle by Elandon Roberts and Malcom Brown),1.140,1.130
3,6:35,2,6,BUF 37,16,3,Travaris Cadet left end for 1 yard (tackle by Malcolm Butler),1.130,0.560
3,6:11,3,5,BUF 38,16,3,Tyrod Taylor sacked by Kyle Van Noy and David Harris for -20 yards,0.560,-2.240
3,5:54,4,25,BUF 18,16,3,"Colton Schmidt punts 50 yards, returned by Danny Amendola for no gain. Penalty on Johnson Bademosi: Offensive Holding, 10 yards",-2.240,-0.410
3,5:46,1,10,NWE 22,16,3,Tom Brady pass complete short left to Rex Burkhead for 8 yards (tackle by E.J. Gaines and Lafayette Pitts),0.410,0.950
3,5:09,2,2,NWE 30,16,3,Tom Brady pass complete short left to Dwayne Allen for 3 yards (tackle by Micah Hyde),0.950,1.140
3,4:33,1,10,NWE 33,16,3,Rex Burkhead right guard for 4 yards (tackle by Adolphus Washington),1.140,1.130
3,3:53,2,6,NWE 37,16,3,Tom Brady pass complete deep right to Rob Gronkowski for 30 yards (tackle by TreDavious White),1.130,3.380
3,3:07,1,10,BUF 33,16,3,Dion Lewis left tackle for no gain (tackle by Kyle Williams),3.380,2.840
3,2:29,2,10,BUF 33,16,3,Tom Brady pass incomplete short middle intended for Danny Amendola (defended by Micah Hyde),2.840,2.150
3,2:25,3,10,BUF 33,16,3,Tom Brady pass complete short left to James White for 10 yards (tackle by Jordan Poyer and Ramon Humber),2.150,4.040
3,1:51,1,10,BUF 23,16,3,Rex Burkhead left tackle for 9 yards (tackle by Micah Hyde),4.040,4.950
3,1:16,2,1,BUF 14,22,3,"Rex Burkhead middle for 14 yards, touchdown",4.950,7.000
3,1:08,,,BUF 15,23,3,Stephen Gostkowski kicks extra point good,0.000,0.000
3,1:08,,,NWE 35,23,3,"Stephen Gostkowski kicks off 65 yards, touchback",0.000,-0.610
3,1:08,1,10,BUF 25,23,3,LeSean McCoy right guard for 4 yards (tackle by Deatrich Wise Jr.),0.610,0.600
3,0:46,2,6,BUF 29,23,3,Tyrod Taylor pass complete short right to Charles Clay for 3 yards (tackle by Patrick Chung),0.600,0.300
3,0:03,3,3,BUF 32,23,3,Tyrod Taylor right end for 9 yards (tackle by Elandon Roberts),0.300,1.660
Quarter,Time,Down,ToGo,Location,NWE,BUF,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,BUF 41,23,3,Tyrod Taylor pass incomplete short right intended for LeSean McCoy (defended by Eric Lee),1.660,1.120
4,14:53,2,10,BUF 41,23,3,Tyrod Taylor pass incomplete short right intended for Deonte Thompson,1.120,0.430
4,14:48,3,10,BUF 41,23,3,"Tyrod Taylor pass incomplete short right intended for Zay Jones. Penalty on Zay Jones: Offensive Pass Interference (Offsetting), Penalty on Malcolm Butler: Face Mask (15 Yards) (Offsetting) (no play)",0.430,0.430
4,14:42,3,10,BUF 41,23,3,Tyrod Taylor pass incomplete deep right intended for Deonte Thompson,0.430,-0.650
4,14:35,4,10,BUF 41,23,3,"Colton Schmidt punts 40 yards, out of bounds",-0.650,-0.150
4,14:28,1,10,NWE 19,23,3,Dion Lewis middle for 5 yards (tackle by Micah Hyde),0.150,0.340
4,13:48,2,5,NWE 24,23,3,Rex Burkhead right tackle for 2 yards (tackle by Eddie Yarbrough),0.340,-0.160
4,13:10,3,3,NWE 26,23,3,Tom Brady pass incomplete short left intended for James White (defended by Matt Milano),-0.160,-1.630
4,13:05,4,3,NWE 26,23,3,"Ryan Allen punts 48 yards, fair catch by Brandon Tate",-1.630,-0.670
4,12:58,1,10,BUF 26,23,3,LeSean McCoy right end for 13 yards (tackle by Malcolm Butler),0.670,1.530
4,12:28,1,10,BUF 39,23,3,Nathan Peterman pass incomplete short right intended for Andre Holmes,1.530,0.990
4,12:26,2,10,BUF 39,23,3,Nathan Peterman pass incomplete deep right intended for Deonte Thompson,0.990,0.300
4,12:21,3,10,BUF 39,23,3,"Nathan Peterman sacked by Deatrich Wise Jr. for 0 yards. Penalty on Malcolm Butler: Defensive Holding, 5 yards (no play)",0.300,1.860
4,11:58,1,10,BUF 44,23,3,LeSean McCoy right guard for no gain (tackle by Patrick Chung),1.860,1.320
4,11:26,2,10,BUF 44,23,3,Nathan Peterman pass complete short right to Deonte Thompson for 12 yards (tackle by Malcolm Butler),1.320,2.650
4,10:55,1,10,NWE 44,23,3,Nathan Peterman pass complete short left to Zay Jones for 13 yards (tackle by Stephon Gilmore),2.650,3.510
4,10:32,1,10,NWE 31,23,3,LeSean McCoy right guard for 12 yards (tackle by Marquis Flowers),3.510,4.310
4,10:05,1,10,NWE 19,23,3,Nathan Peterman pass incomplete deep right intended for Deonte Thompson,4.310,3.750
4,10:00,2,10,NWE 19,23,3,Travaris Cadet left tackle for 12 yards (tackle by Malcom Brown and Adam Butler),3.750,5.600
4,9:26,1,7,NWE 7,23,3,Nathan Peterman pass incomplete short right intended for Zay Jones (defended by Stephon Gilmore),5.600,4.760
4,9:20,2,7,NWE 7,23,3,Nathan Peterman pass incomplete short left intended for Zay Jones,4.760,3.810
4,9:16,3,7,NWE 7,23,3,Nathan Peterman pass complete short left to LeSean McCoy for 6 yards (tackle by Jordan Richards),3.810,0.000
4,8:51,,,,,,Timeout #1 by New England Patriots,0.000,-3.550
4,8:51,4,1,NWE 1,23,3,Nathan Peterman pass incomplete short left intended for Zay Jones (defended by Stephon Gilmore),3.550,0.380
4,8:47,1,10,NWE 1,23,3,Tom Brady pass complete short middle to Brandin Cooks for 13 yards (tackle by Lafayette Pitts),-0.380,-0.280
4,8:10,1,10,NWE 14,23,3,Dion Lewis left tackle for -2 yards (tackle by Adolphus Washington and Ryan Davis),-0.280,-0.930
4,7:33,2,12,NWE 12,23,3,Tom Brady pass complete short left to Rob Gronkowski for 2 yards (tackle by Jordan Poyer),-0.930,-1.400
4,6:55,3,10,NWE 14,23,3,Tom Brady pass complete deep left to Rob Gronkowski for 19 yards (tackle by Preston Brown),-1.400,1.140
4,6:41,1,10,NWE 33,23,3,"Dion Lewis left guard for 7 yards (tackle by Jordan Poyer). Penalty on Rob Gronkowski: Offensive Holding, 10 yards (no play)",1.140,0.480
4,6:20,1,20,NWE 23,23,3,Tom Brady pass complete short left to Rob Gronkowski for 18 yards (tackle by Micah Hyde),0.480,1.670
4,5:43,2,2,NWE 41,23,3,Dion Lewis right tackle for no gain (tackle by Preston Brown and TreDavious White),1.670,0.960
4,5:01,3,2,NWE 41,23,3,"Penalty on Cameron Fleming: False Start, 5 yards (no play)",0.960,0.300
4,4:50,3,7,NWE 36,23,3,"Tom Brady pass incomplete deep right intended for Rob Gronkowski is intercepted by TreDavious White at BUF-41. Penalty on Rob Gronkowski: Unnecessary Roughness (Offsetting), Penalty on Danny Amendola: Unnecessary Roughness (Offsetting), Penalty on Micah Hyde: Unnecessary Roughness (Offsetting), Penalty on Jerry Hughes: Unsportsmanlike Conduct, 15 yards (Offsetting)",0.300,-0.670
4,4:39,1,25,BUF 26,23,3,Nathan Peterman pass incomplete short middle intended for Deonte Thompson (defended by Devin McCourty),0.670,-0.910
4,4:35,2,25,BUF 26,23,3,Nathan Peterman pass complete short left to Logan Thomas for 3 yards (tackle by Patrick Chung),-0.910,-1.150
4,4:07,3,22,BUF 29,23,3,Nathan Peterman pass complete short left to Logan Thomas for 7 yards (tackle by Devin McCourty),-1.150,0.000
4,3:41,,,,,,Timeout #1 by Buffalo Bills,0.000,0.980
4,3:41,4,15,BUF 36,23,3,Nathan Peterman pass complete short middle to Travaris Cadet for 9 yards (tackle by Patrick Chung and Jonathan Jones),-0.980,-2.590
4,3:33,1,10,BUF 45,23,3,Rex Burkhead left tackle for -2 yards (tackle by Jerry Hughes),2.590,1.770
4,2:53,2,12,BUF 47,23,3,"Penalty on Dwayne Allen: False Start, 6 yards (no play)",1.770,0.960
4,2:53,2,18,NWE 47,23,3,Rex Burkhead right guard for 5 yards (tackle by Jordan Poyer),0.960,0.960
4,2:11,3,13,BUF 48,23,3,James White right guard for 2 yards (tackle by Lorenzo Alexander),0.960,0.000
4,2:04,,,,,,Timeout #2 by Buffalo Bills,0.000,-0.200
4,2:03,4,11,BUF 46,23,3,"Ryan Allen punts 31 yards, fair catch by Brandon Tate",0.200,0.220
4,1:56,1,10,BUF 15,23,3,Nathan Peterman sacked by Malcom Brown and Eric Lee for -5 yards,-0.220,-1.150
4,1:33,2,15,BUF 10,23,3,Nathan Peterman middle for 9 yards (tackle by Eric Lee),-1.150,-0.880
4,1:09,3,6,BUF 19,23,3,Nathan Peterman pass incomplete short left intended for Jordan Matthews,-0.880,-2.140
4,1:05,4,6,BUF 19,23,3,Nathan Peterman pass incomplete short middle intended for Zay Jones (defended by Eric Rowe),-2.140,-4.310
4,0:59,1,10,BUF 19,23,3,Brian Hoyer kneels for -1 yards,4.310,3.630
4,0:36,2,11,BUF 20,23,3,Brian Hoyer kneels for -1 yards,3.630,2.810
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
