Player,Tm,Cmp,Att,Yds,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr
Carson Wentz,PHI,21,30,286,15,44.1,242,8.1,120,5.7,4.0,166,7.9,0,0.0%,5,16.7%,4,6,6,2,12,32.4%,3,10.3
Player,Tm,Cmp,Att,Yds,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr
Blake Bortles,JAX,24,41,286,10,22.2,257,6.3,143,6.0,3.5,143,6.0,4,9.8%,6,14.6%,4,13,2,2,8,15.7%,6,5.7
