Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Brandon Brooks,G,62,100%,0,0%,4,17%
Isaac Seumalo,G,62,100%,0,0%,4,17%
Carson Wentz,QB,62,100%,0,0%,0,0%
Jason Kelce,C,61,98%,0,0%,0,0%
Nelson Agholor,WR,57,92%,0,0%,0,0%
Zach Ertz,TE,57,92%,0,0%,0,0%
Halapoulivaati Vaitai,T,55,89%,0,0%,4,17%
Alshon Jeffery,WR,54,87%,0,0%,0,0%
Jason Peters,T,43,69%,0,0%,0,0%
Jordan Matthews,WR,34,55%,0,0%,0,0%
Wendell Smallwood,RB,31,50%,0,0%,9,38%
Dallas Goedert,TE,30,48%,0,0%,14,58%
Stefen Wisniewski,G,21,34%,0,0%,4,17%
Josh Adams,RB,18,29%,0,0%,3,12%
Corey Clement,RB,13,21%,0,0%,14,58%
Joshua Perkins,TE,7,11%,0,0%,12,50%
Lane Johnson,T,7,11%,0,0%,0,0%
DeAndre Carter,WR,6,10%,0,0%,11,46%
Shelton Gibson,WR,2,3%,0,0%,10,42%
Avonte Maddox,CB,0,0%,64,100%,9,38%
Malcolm Jenkins,SS,0,0%,64,100%,6,25%
Jordan Hicks,LB,0,0%,64,100%,4,17%
Nigel Bradham,LB,0,0%,62,97%,0,0%
Ronald Darby,CB,0,0%,62,97%,0,0%
Dexter McDougle,CB,0,0%,58,91%,0,0%
Michael Bennett,DE,0,0%,55,86%,0,0%
Fletcher Cox,DT,0,0%,53,83%,0,0%
Brandon Graham,DE,0,0%,51,80%,4,17%
Rasul Douglas,CB,0,0%,42,66%,15,62%
Chris Long,DE,0,0%,40,62%,0,0%
Haloti Ngata,DT,0,0%,26,41%,4,17%
Jalen Mills,CB,0,0%,23,36%,5,21%
Treyvon Hester,DT,0,0%,15,23%,8,33%
Bruce Hector,DT,0,0%,12,19%,4,17%
Kamu Grugier-Hill,LB,0,0%,6,9%,18,75%
Josh Sweat,DE,0,0%,4,6%,4,17%
Tre Sullivan,SS,0,0%,2,3%,16,67%
LaRoy Reynolds,LB,0,0%,1,2%,20,83%
D.J. Alexander,LB,0,0%,0,0%,16,67%
Deiondre' Hall,CB,0,0%,0,0%,13,54%
Jake Elliott,K,0,0%,0,0%,9,38%
Rick Lovato,LS,0,0%,0,0%,7,29%
Cameron Johnston,P,0,0%,0,0%,7,29%
Chance Warmack,G,0,0%,0,0%,4,17%
Chandon Sullivan,CB,0,0%,0,0%,2,8%
