0,1
Game Info,Game Info
Won Toss,Cardinals
Roof,outdoors
Surface,fieldturf
Duration,3:00
Attendance,78344
Weather,"66 degrees, relative humidity 48%, wind 1 mph, wind chill 0"
Vegas Line,Arizona Cardinals -2.0
Over/Under,42.5 (under)
