Quarter,Time,Down,ToGo,Location,TAM,ATL,Detail,EPB,EPA
2,4:19,2,18,ATL 17,20,10,Cordarrelle Patterson right tackle for 4 yards (tackle by Sean Murphy-Bunting and Devin White),,
2,3:48,3,14,ATL 21,20,10,Matt Ryan scrambles right end for 2 yards (tackle by Jason Pierre-Paul and Joe Tryon-Shoyinka),,
2,3:47,1,10,ATL 28,20,10,"Penalty on Carlton Davis: Defensive Holding, 5 yards (accepted) (no play)",,
2,3:20,1,10,ATL 28,20,10,"Matt Ryan aborted snap, recovered by Matt Ryan at ATL-27 and returned for -1 yards",,
2,2:41,2,11,ATL 27,20,10,Matt Ryan pass complete short left to Russell Gage for 9 yards (tackle by Devin White),,
2,2:00,3,2,ATL 36,20,10,Matt Ryan pass complete short middle to Qadree Ollison for 8 yards (tackle by Devin White),,
2,1:38,1,10,ATL 44,20,10,Qadree Ollison left tackle for 4 yards (tackle by Jason Pierre-Paul),,
2,1:16,2,6,ATL 48,20,10,Matt Ryan pass complete short left to Russell Gage for 9 yards (tackle by Antoine Winfield),,
2,1:10,1,10,TAM 43,20,10,Matt Ryan pass incomplete short middle intended for Olamide Zaccheaus (defended by Antoine Winfield),,
2,1:05,2,10,TAM 43,20,10,Matt Ryan pass complete short right to Tajae Sharpe for 4 yards (tackle by Carlton Davis),,
2,1:00,3,6,TAM 39,20,10,Matt Ryan pass complete short right to Mike Davis for -3 yards (tackle by Antoine Winfield and Lavonte David),,
2,0:51,,,,,,Timeout #1 by Tampa Bay Buccaneers,,
2,0:51,4,9,TAM 42,20,10,"Penalty on ATL: Delay of Game, 5 yards (accepted) (no play)",,
2,0:51,4,14,TAM 47,20,10,"Thomas Morstead punts 40 yards, fair catch by Giovani Bernard at TB-7",,
2,0:44,1,10,TAM 7,20,10,Tom Brady pass complete short left to Chris Godwin for 1 yard (tackle by Fabian Moreau and Foyesade Oluokun),,
2,0:27,2,9,TAM 8,20,16,"Tom Brady pass intended for Leonard Fournette is intercepted by Marlon Davidson at TB-3 and returned for 3 yards, touchdown",,
2,0:22,,,TAM 15,20,17,Younghoe Koo kicks extra point good,,
2,0:22,,,ATL 35,20,17,"Younghoe Koo kicks off 65 yards, touchback.",,
2,0:22,1,10,TAM 25,20,17,Tom Brady kneels for -1 yards,,
Quarter,Time,Down,ToGo,Location,TAM,ATL,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,TAM 35,20,17,"Bradley Pinion kicks off 65 yards, touchback.",,
3,15:00,1,10,ATL 25,20,17,Matt Ryan pass complete short left to Mike Davis for 14 yards (tackle by Antoine Winfield and Andrew Adams),,
3,14:21,1,10,ATL 39,20,17,"Penalty on Jake Matthews: False Start, 5 yards (accepted) (no play)",,
3,14:12,1,15,ATL 34,20,17,Cordarrelle Patterson left end for no gain (tackle by Andrew Adams),,
3,13:45,2,15,ATL 34,20,17,Matt Ryan pass complete short right to Keith Smith for 2 yards (tackle by Shaquil Barrett),,
3,13:08,3,13,ATL 36,20,17,"Matt Ryan pass complete short middle to Russell Gage for 19 yards. Russell Gage fumbles (forced by Pierre Desir), recovered by Carlton Davis at TB-37 (tackle by Tajae Sharpe)",,
3,13:00,1,10,TAM 37,20,17,Leonard Fournette right end for 6 yards (tackle by Steven Means and Tyeler Davison),,
3,12:36,2,4,TAM 43,20,17,Tom Brady pass incomplete short middle intended for Rob Gronkowski (defended by Deion Jones),,
3,12:33,3,4,TAM 43,20,17,Tom Brady pass incomplete deep right intended for Mike Evans,,
3,12:29,4,4,TAM 43,20,17,"Bradley Pinion punts 41 yards, fair catch by Avery Williams at ATL-16",,
3,12:21,1,10,ATL 16,20,17,Cordarrelle Patterson left end for 3 yards (tackle by William Gholston and Sean Murphy-Bunting),,
3,11:54,2,7,ATL 19,20,17,Matt Ryan pass complete short left to Cordarrelle Patterson for 6 yards (tackle by Antoine Winfield),,
3,11:29,3,1,ATL 25,20,17,Cordarrelle Patterson left tackle for 1 yard (tackle by Ndamukong Suh and Rakeem Nunez-Roches),,
3,10:41,1,10,ATL 26,20,17,Cordarrelle Patterson left end for no gain (tackle by Shaquil Barrett),,
3,10:08,2,10,ATL 26,20,17,Matt Ryan pass complete short middle to Russell Gage for 9 yards (tackle by Lavonte David and Devin White),,
3,9:34,3,1,ATL 35,20,17,Olamide Zaccheaus left end for 2 yards (tackle by Devin White),,
3,8:54,1,10,ATL 37,20,17,Matt Ryan pass complete short left to Tajae Sharpe for 4 yards (tackle by Pierre Desir),,
3,8:21,2,6,ATL 41,20,17,Matt Ryan pass complete short right to Russell Gage for 16 yards (tackle by Antoine Winfield),,
3,7:52,1,10,TAM 43,20,17,Qadree Ollison right end for 3 yards (tackle by Devin White),,
3,7:09,2,7,TAM 40,20,17,Matt Ryan pass incomplete short right intended for Kyle Pitts (defended by Carlton Davis),,
3,7:04,3,7,TAM 40,20,17,Matt Ryan sacked by Ndamukong Suh for -8 yards,,
3,6:19,4,15,TAM 48,20,17,"Thomas Morstead punts 35 yards, fair catch by Giovani Bernard at TB-13",,
3,6:12,1,10,TAM 13,20,17,Leonard Fournette left tackle for 5 yards (tackle by Foyesade Oluokun and Richie Grant),,
3,5:55,2,5,TAM 18,20,17,Tom Brady pass complete short middle to Chris Godwin for 9 yards (tackle by Darren Hall),,
3,5:33,1,10,TAM 27,20,17,Tom Brady pass complete short left to Leonard Fournette for 1 yard (tackle by Darren Hall),,
3,5:08,2,9,TAM 28,20,17,Tom Brady pass complete short middle to Chris Godwin for 7 yards (tackle by Darren Hall),,
3,4:51,3,2,TAM 35,20,17,Leonard Fournette right end for 4 yards (tackle by AJ Terrell and Foyesade Oluokun),,
3,4:21,1,10,TAM 39,20,17,Tom Brady pass complete short left to Leonard Fournette for 11 yards (tackle by Deion Jones),,
3,3:49,1,10,TAM 50,20,17,Tom Brady pass complete short right to Breshad Perriman for 5 yards (tackle by Darren Hall and Steven Means),,
3,3:22,2,5,ATL 45,20,17,Tom Brady pass complete short right to Giovani Bernard for 7 yards (tackle by Adetokunbo Ogundeji),,
3,2:51,1,10,ATL 38,20,17,Giovani Bernard right guard for 3 yards (tackle by Grady Jarrett and Erik Harris),,
3,2:18,2,7,ATL 35,20,17,Tom Brady pass incomplete short right intended for Giovani Bernard,,
3,2:15,3,7,ATL 35,20,17,Tom Brady pass complete short left to Mike Evans for 18 yards (tackle by Dante Fowler),,
3,1:41,1,10,ATL 17,20,17,Tom Brady pass complete short right to Chris Godwin for 1 yard (tackle by Brandon Copeland and Erik Harris),,
3,1:16,2,9,ATL 16,20,17,Tom Brady pass complete short right to Tyler Johnson for 5 yards (tackle by Deion Jones),,
3,0:34,3,4,ATL 11,26,17,"Tom Brady pass complete short right to Rob Gronkowski for 11 yards, touchdown",,
3,0:29,,,ATL 15,27,17,Ryan Succop kicks extra point good,,
3,0:29,,,TAM 35,27,17,"Bradley Pinion kicks off 65 yards, touchback.",,
3,0:29,1,10,ATL 25,27,17,Matt Ryan pass complete short left to Mike Davis for 6 yards (tackle by Devin White),,
Quarter,Time,Down,ToGo,Location,TAM,ATL,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,4,ATL 31,27,17,Cordarrelle Patterson right guard for no gain (tackle by William Gholston),,
4,14:17,3,4,ATL 31,27,17,Matt Ryan sacked by Vita Vea for -9 yards,,
4,13:36,4,13,ATL 22,27,17,"Thomas Morstead punts 53 yards, returned by Giovani Bernard for 6 yards (tackle by Keith Smith and Qadree Ollison)",,
4,13:25,1,10,TAM 31,27,17,Leonard Fournette right tackle for 1 yard (tackle by Foyesade Oluokun and Steven Means),,
4,12:56,2,9,TAM 32,27,17,Tom Brady pass complete short middle to Rob Gronkowski for 14 yards (tackle by Foyesade Oluokun),,
4,12:30,1,10,TAM 46,27,17,Tom Brady pass incomplete short middle intended for Chris Godwin (defended by Deion Jones),,
4,12:26,2,10,TAM 46,27,17,Tom Brady pass complete short left to Rob Gronkowski for 6 yards (tackle by Foyesade Oluokun),,
4,11:42,3,5,ATL 48,27,17,Tom Brady pass incomplete short right intended for Breshad Perriman,,
4,11:38,4,5,ATL 48,27,17,Bradley Pinion punts 32 yards downed by Ke'Shawn Vaughn,,
4,11:28,1,10,ATL 16,27,17,Matt Ryan pass complete short right to Mike Davis for 20 yards (tackle by Andrew Adams),,
4,10:52,1,10,ATL 36,27,17,Matt Ryan pass incomplete short middle intended for Kyle Pitts,,
4,10:49,2,10,ATL 36,27,17,"Matt Ryan pass complete short right to Mike Davis for no gain. Penalty on Lee Smith: Offensive Holding, 10 yards (accepted) (no play)",,
4,10:17,2,20,ATL 26,27,17,Matt Ryan pass complete short left to Cordarrelle Patterson for 6 yards (tackle by Lavonte David),,
4,9:34,3,14,ATL 32,27,17,Matt Ryan pass complete deep left to Russell Gage for 17 yards (tackle by Pierre Desir),,
4,8:57,1,10,ATL 49,27,17,"Matt Ryan aborted snap, recovered by Cordarrelle Patterson at ATL-43 and returned for 14 yards Cordarrelle Patterson right end for no gain (tackle by Sean Murphy-Bunting and Antoine Winfield)",,
4,8:21,2,2,TAM 43,27,17,Cordarrelle Patterson right tackle for no gain (tackle by Rakeem Nunez-Roches and William Gholston),,
4,7:42,3,2,TAM 43,27,17,"Matt Ryan pass incomplete short middle. Penalty on Matt Ryan: Intentional Grounding, 10 yards (accepted)",,
4,7:33,4,12,ATL 47,27,17,Thomas Morstead punts 44 yards out of bounds,,
4,7:25,1,10,TAM 9,27,17,Tom Brady pass complete short left to Mike Evans for 6 yards (tackle by Fabian Moreau),,
4,6:47,2,4,TAM 15,27,17,Tom Brady pass incomplete short left intended for Mike Evans,,
4,6:44,3,4,TAM 15,27,17,Tom Brady pass complete short left to Mike Evans for 6 yards (tackle by Fabian Moreau),,
4,6:04,1,10,TAM 21,27,17,Tom Brady pass complete deep left to Chris Godwin for 36 yards (tackle by Duron Harmon and Foyesade Oluokun),,
4,5:23,1,10,ATL 43,27,17,Leonard Fournette right end for 3 yards (tackle by Avery Williams and Foyesade Oluokun),,
4,5:13,,,,,,Timeout #1 by Atlanta Falcons,,
4,5:13,2,7,ATL 40,27,17,Tom Brady pass complete short left to Chris Godwin for 5 yards (tackle by Foyesade Oluokun and Avery Williams),,
4,4:25,,,,,,Timeout #1 by Tampa Bay Buccaneers,,
4,4:25,3,2,ATL 35,27,17,Tom Brady pass complete short left to Chris Godwin for 3 yards (tackle by Avery Williams),,
4,4:18,,,,,,Timeout #2 by Atlanta Falcons,,
4,4:18,1,10,ATL 32,27,17,Leonard Fournette left tackle for 4 yards (tackle by Steven Means),,
4,4:13,,,,,,Timeout #3 by Atlanta Falcons,,
4,4:13,2,6,ATL 28,27,17,Chris Godwin right end for 9 yards (tackle by AJ Terrell),,
4,3:30,1,10,ATL 19,27,17,Leonard Fournette left guard for -4 yards (tackle by Ta'Quon Graham and Grady Jarrett),,
4,2:45,,,,,,Timeout #2 by Tampa Bay Buccaneers,,
4,2:45,2,14,ATL 23,27,17,Leonard Fournette left tackle for 1 yard (tackle by Avery Williams and Steven Means),,
4,2:00,3,13,ATL 22,27,17,Leonard Fournette right end for 9 yards (tackle by Foyesade Oluokun),,
4,1:53,4,4,ATL 13,30,17,Ryan Succop 31 yard field goal good,,
4,1:49,,,TAM 35,30,17,"Bradley Pinion kicks off 67 yards, returned by Avery Williams for 30 yards (tackle by Sean Murphy-Bunting)",,
4,1:43,1,10,ATL 28,30,17,Mike Davis right tackle for 3 yards (tackle by Antoine Winfield),,
4,1:22,2,7,ATL 31,30,17,"Matt Ryan pass incomplete intended for Russell Gage Replay Assistant challenged the pass completion ruling, and the original play was overturned. Matt Ryan pass complete short left to Russell Gage for 8 yards (tackle by Antoine Winfield)",,
4,1:09,1,10,ATL 39,30,17,Matt Ryan pass complete short left to Olamide Zaccheaus for 8 yards (tackle by Sean Murphy-Bunting),,
4,1:02,2,2,ATL 47,30,17,Matt Ryan pass complete short left to Russell Gage for 8 yards (tackle by Sean Murphy-Bunting),,
4,0:51,1,10,TAM 45,30,17,"Matt Ryan pass complete short left to Tajae Sharpe for 2 yards, lateral to Russell Gage for no gain (tackle by Lavonte David)",,
4,0:31,2,9,TAM 44,30,17,Matt Ryan pass complete short left to Russell Gage for 7 yards (tackle by Pierre Desir),,
4,0:25,3,2,TAM 37,30,17,Matt Ryan pass complete deep right to Olamide Zaccheaus for 30 yards (tackle by Andrew Adams),,
4,0:07,1,7,TAM 7,30,17,Matt Ryan pass incomplete short right intended for Olamide Zaccheaus (defended by Carlton Davis),,
4,0:02,2,7,TAM 7,30,17,Matt Ryan pass incomplete short middle intended for Russell Gage,,
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
